,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,-0.34118003,-0.16014534,"('hardhearted', 'softhearted')",1.1172432,1.0964984,0.3880316,0.4681765,0.0801449
28,-0.8222962,-0.8447079,"('disloyal', 'loyal')",0.62484676,0.52171904,-0.0987247,-0.1614944,-0.0627697
29,-0.19704384,-0.3251357,"('unfair', 'fair')",-0.62935793,-0.81703615,-0.4132009,-0.5710859,-0.157885
30,0.84823346,0.81463623,"('intolerant', 'tolerant')",1.6633335,1.6527534,1.2557836,1.2336948,-0.0220888
31,-0.91001004,-0.9381238,"('evil', 'good')",-0.7097615,-0.89000565,-0.8098857,-0.9140648,-0.1041791
32,0.024819672,-0.102911316,"('unkind', 'kind')",0.81265676,0.6840368,0.4187382,0.2905627,-0.1281755
33,-0.6891377,-0.7908622,"('wrong', 'right')",-0.38018066,-0.43988696,-0.5346591,-0.6153746,-0.0807155
34,-0.3934241,-0.31215847,"('mean', 'honorable')",5.4615455,5.5755835,2.5340607,2.6317124,0.0976517
35,-0.3297548,-0.469667,"('corrupt', 'incorrupt')",-0.024455946,-0.1803243,-0.1771054,-0.3249956,-0.1478902
36,-0.90515757,-0.9822575,"('hostile', 'amicable')",0.31771058,0.081986085,-0.2937235,-0.4501357,-0.1564122
37,-0.54003996,-0.5075067,"('fake', 'genuine')",-0.008994041,0.024377964,-0.274517,-0.2415644,0.0329526
38,-0.50431085,-0.6027889,"('untruthful', 'truthful')",-0.08267212,-0.08612113,-0.2934915,-0.344455,-0.0509635
39,0.70682395,0.7610209,"('exploitative', 'cooperative')",0.12571979,0.18447712,0.4162719,0.472749,0.0564771
40,0.01860971,0.054924555,"('stingy', 'generous')",-1.7158474,-1.7694302,-0.8486188,-0.8572528,-0.008634
41,0.31177938,0.3329786,"('unforgiving', 'forgiving')",-0.036791027,-0.15476736,0.1374942,0.0891056,-0.0483886
42,1.1522452,1.2491813,"('unreliable', 'reliable')",-3.0379283,-2.9709773,-0.9428416,-0.860898,0.0819436
43,-0.044763334,-0.017692097,"('irresponsible', 'responsible')",0.50002706,0.47075015,0.2276319,0.226529,-0.0011029
44,0.660412,0.74142647,"('prejudiced', 'unprejudiced')",-1.3621838,-1.2973493,-0.3508859,-0.2779614,0.0729245
45,-0.18812235,-0.078762144,"('incompetent', 'competent')",-0.07535904,-0.0828661,-0.1317407,-0.0808141,0.0509266
46,-0.12577268,0.02290345,"('uncompetitive', 'competitive')",-0.9116611,-0.828582,-0.5187169,-0.4028393,0.1158776
47,0.4085305,0.4872435,"('stupid', 'smart')",5.1926146,5.2864738,2.8005726,2.8868587,0.0862861
48,-0.3217455,-0.21110801,"('unintelligent', 'intelligent')",0.6124268,0.6513614,0.1453407,0.2201267,0.074786
49,-0.3778735,-0.055015177,"('unable', 'able')",-0.36922467,-0.21104087,-0.3735491,-0.133028,0.2405211
50,0.013194971,0.19573575,"('clumsy', 'skillful')",0.01934816,0.040638052,0.0162716,0.1181869,0.1019153
51,-0.096721865,-0.23951794,"('uneducated', 'educated')",0.16224849,0.10560453,0.0327633,-0.0669567,-0.09972
52,-0.24213406,-0.42532766,"('irrational', 'rational')",0.30954164,0.15595073,0.0337038,-0.1346885,-0.1683923
53,-1.3528293,-1.3788154,"('uncreative', 'creative')",0.64799243,0.5934245,-0.3524185,-0.3926955,-0.040277
54,0.058637653,-0.19690564,"('incapable', 'capable')",1.3536894,1.3138582,0.7061635,0.5584763,-0.1476872
55,0.1286647,0.34375298,"('incompetent', 'clever')",-0.17765355,-0.080023825,-0.0244944,0.1318646,0.156359
56,0.69588,0.59595394,"('impractical', 'practical')",0.18880096,0.13995564,0.4423405,0.3679548,-0.0743857
57,-0.8606357,-0.90265197,"('unimaginative', 'imaginative')",-2.4506347,-2.5097191,-1.6556352,-1.7061856,-0.0505504
58,-0.009077858,0.04532804,"('undiscriminating', 'discriminating')",0.15178853,0.08867847,0.0713553,0.0670033,-0.004352
59,0.45787162,0.38939223,"('foolish', 'wise')",0.45961946,0.45964685,0.4587455,0.4245195,-0.034226
60,0.21226919,0.3914446,"('inefficient', 'efficient')",-0.14724182,0.048105225,0.0325137,0.2197749,0.1872612
61,-0.4693548,-0.55429703,"('illogical', 'logical')",0.14188291,0.006935086,-0.163736,-0.273681,-0.109945
62,0.6588805,0.8717658,"('incompetent', 'brilliant')",0.37089863,0.5381446,0.5148895,0.7049552,0.1900657
63,0.05899562,0.15898274,"('unperceptive', 'insightful')",0.54507226,0.66067946,0.3020339,0.4098311,0.1077972
64,-0.11801793,-0.18129972,"('shy', 'confident')",-6.5565095,-6.562667,-3.3372638,-3.3719833,-0.0347195
65,0.3151894,0.37193856,"('insecure', 'secure')",-0.8891556,-0.82565594,-0.2869831,-0.2268587,0.0601244
66,-1.4512913,-1.5634044,"('inactive', 'active')",0.463294,0.39327028,-0.4939986,-0.5850671,-0.0910685
67,0.26903403,0.14126012,"('doubtful', 'determined')",-0.101805486,-0.12582932,0.0836143,0.0077154,-0.0758989
68,-0.07458544,-0.06667957,"('dependent', 'independent')",-0.86901593,-0.8622141,-0.4718007,-0.4644468,0.0073539
69,-0.39950716,-0.4197471,"('lazy', 'industrious')",0.17021641,0.1399585,-0.1146454,-0.1398943,-0.0252489
70,0.3988398,0.47979027,"('lethargic', 'energetic')",0.3808769,0.47538495,0.3898584,0.4775876,0.0877292
71,-0.49700034,-0.65391904,"('diffident', 'self-confident')",0.44241634,0.41706485,-0.027292,-0.1184271,-0.0911351
72,-0.22596131,-0.21721067,"('unambitious', 'ambitious')",-1.0314053,-0.97098583,-0.6286833,-0.5940983,0.034585
73,0.6568027,0.62908775,"('helpless', 'self-reliant')",-2.9266105,-2.844468,-1.1349039,-1.1076902,0.0272137
74,0.30517998,0.38165185,"('undedicated', 'dedicated')",-0.037542343,-0.06143544,0.1338188,0.1601082,0.0262894
75,-0.2404714,-0.34062707,"('meek', 'impulsive')",-0.25498724,-0.24205069,-0.2477293,-0.2913389,-0.0436096
76,0.6031504,0.8639709,"('anxious', 'daring')",0.031305432,0.25457406,0.3172279,0.5592725,0.2420446
77,-1.0315646,-0.9786651,"('unmotivated', 'motivated')",-0.99341494,-0.9206018,-1.0124898,-0.9496335,0.0628563
78,-0.84675485,-0.56582993,"('nonresilient', 'resilient')",0.07468732,0.17304406,-0.3860338,-0.1963929,0.1896409
79,-0.55212814,-0.7306573,"('wavering', 'unwavering')",0.009816706,-0.100995675,-0.2711557,-0.4158265,-0.1446708
80,0.22131799,0.28034177,"('dominated', 'dominating')",-1.4564064,-1.3803504,-0.6175442,-0.5500043,0.0675399
81,0.77502704,0.5414684,"('submissive', 'aggressive')",-0.48652488,-0.3879586,0.1442511,0.0767549,-0.0674962
82,0.31854278,0.21680774,"('poor', 'rich')",5.7895904,5.8300138,3.0540667,3.0234108,-0.0306559
83,-0.6880716,-0.7459376,"('powerless', 'powerful')",-1.1768141,-1.2453684,-0.9324428,-0.995653,-0.0632102
84,0.21617289,0.14472964,"('inferior', 'superior')",0.8592617,0.83873767,0.5377173,0.4917337,-0.0459836
85,-0.074806795,-0.18125507,"('insignificant', 'prestigious')",0.8772868,0.7931527,0.40124,0.3059488,-0.0952912
86,-1.410518,-1.5367894,"('uninfluential', 'influential')",-0.47767165,-0.6169346,-0.9440948,-1.076862,-0.1327672
87,0.3211717,0.17572111,"('unsuccessful', 'successful')",0.44879875,0.54524034,0.3849852,0.3604807,-0.0245045
88,0.24785134,0.01586629,"('low', 'eminent')",0.6573544,0.515544,0.4526029,0.2657051,-0.1868978
