,sears_male,sears_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
64,-0.8271684,-0.9157881,"('shy', 'confident')",0.8417037,0.8120203,-6.3570733,-6.451856,-2.1141793,-2.185208,-0.0710287
65,-0.11794944,-0.03286523,"('insecure', 'secure')",0.10648365,0.028775726,0.43493426,0.5628179,0.1411562,0.1862428,0.0450866
66,0.84288204,0.75621337,"('inactive', 'active')",0.9964229,1.0223454,1.0278132,1.0108138,0.955706,0.9297908,-0.0259152
67,-0.24230438,-0.31650183,"('doubtful', 'determined')",0.8292935,0.84513,-0.47971654,-0.4415241,0.0357575,0.0290347,-0.0067228
68,-0.24163054,-0.41058484,"('dependent', 'independent')",-0.31130573,-0.32547298,-0.5400861,-0.5588233,-0.3643408,-0.431627,-0.0672862
69,0.15313077,0.06859136,"('lazy', 'industrious')",0.56347793,0.6311508,-1.3270097,-1.3694085,-0.203467,-0.2232221,-0.0197551
70,0.35268396,0.4693076,"('lethargic', 'energetic')",0.9923301,1.110106,0.9324076,0.9054659,0.7591406,0.8282932,0.0691526
71,1.9815513,1.9569565,"('diffident', 'self-confident')",1.2328789,1.1582994,0.53416944,0.46541175,1.2495333,1.1935558,-0.0559775
72,0.2852521,0.2593541,"('unambitious', 'ambitious')",0.19600558,0.1393972,-0.29844034,-0.20190266,0.0609391,0.0656162,0.0046771
73,1.4137164,1.4053739,"('helpless', 'self-reliant')",0.24483575,0.3281652,-4.0102935,-3.9922276,-0.7839138,-0.7528961,0.0310177
74,1.737615,1.7886119,"('undedicated', 'dedicated')",0.57601655,0.6584655,-0.2024659,-0.31655052,0.7037218,0.7101756,0.0064538
75,-0.22476086,-0.25101957,"('meek', 'impulsive')",0.10073827,0.1506931,-0.68524337,-0.63352185,-0.2697553,-0.2446161,0.0251392
76,-0.021452084,0.16857442,"('anxious', 'daring')",0.44837257,0.662146,0.03116285,0.12332891,0.1526944,0.3180164,0.165322
77,-1.1093179,-1.0716687,"('unmotivated', 'motivated')",0.9812844,0.8687618,-0.9475232,-0.8400836,-0.3585189,-0.3476635,0.0108554
78,-0.28659713,-0.25498563,"('nonresilient', 'resilient')",0.33316752,0.40447336,0.19966844,0.20308349,0.0820796,0.1175237,0.0354441
79,0.44300386,0.35741946,"('wavering', 'unwavering')",-0.6922604,-0.681715,-0.54733807,-0.5029785,-0.2655315,-0.275758,-0.0102265
80,-0.87385994,-0.87158716,"('dominated', 'dominating')",0.15641034,0.17773369,-0.26690948,-0.14271626,-0.3281197,-0.2788566,0.0492631
81,-1.6210006,-1.6060117,"('submissive', 'aggressive')",0.9800825,0.75717926,-0.6037468,-0.45816824,-0.4148883,-0.4356669,-0.0207786
82,-0.104527265,-0.05870564,"('poor', 'rich')",0.78838897,0.8113948,6.644605,6.7305026,2.4428223,2.4943973,0.051575
83,0.40147123,0.37803516,"('powerless', 'powerful')",0.7812453,0.88965786,-0.7429954,-0.69428015,0.1465737,0.1911376,0.0445639
84,0.40361536,0.2816746,"('inferior', 'superior')",-0.19245337,-0.18471912,0.73648393,0.6958301,0.315882,0.2642619,-0.0516201
85,1.7157719,1.6563247,"('insignificant', 'prestigious')",0.702512,0.73710144,-0.49604025,-0.60296214,0.6407479,0.5968213,-0.0439266
86,1.8082113,1.6903856,"('uninfluential', 'influential')",0.47829795,0.25314918,0.1023868,-0.006758932,0.7962987,0.6455919,-0.1507068
87,0.5084777,0.47581828,"('unsuccessful', 'successful')",0.8226583,0.70933235,0.98685855,1.0388967,0.7726649,0.7413491,-0.0313158
88,-0.21478875,-0.2553838,"('low', 'eminent')",0.16545577,0.06636448,-0.39832658,-0.4578548,-0.1492199,-0.2156247,-0.0664048
