,parallelogram_male,parallelogram_female,tuple,average_male,average_female,female-male
78,-0.42343804,-0.4001947,"('nonresilient', 'resilient')",-0.423438,-0.4001947,0.0232433
79,-0.5703236,-0.7055932,"('wavering', 'unwavering')",-0.5703236,-0.7055932,-0.1352696
80,-0.27348408,0.0128689455,"('dominated', 'dominating')",-0.2734841,0.0128689,0.286353
81,-0.30118763,-0.008107206,"('submissive', 'aggressive')",-0.3011876,-0.0081072,0.2930804
82,1.2757088,1.407739,"('poor', 'rich')",1.2757088,1.407739,0.1320302
83,0.92001885,0.85941947,"('powerless', 'powerful')",0.9200189,0.8594195,-0.0605994
84,0.501098,0.45883694,"('inferior', 'superior')",0.501098,0.4588369,-0.0422611
85,0.21620527,-0.1773726,"('insignificant', 'prestigious')",0.2162053,-0.1773726,-0.3935779
86,0.0033282787,-0.14547643,"('uninfluential', 'influential')",0.0033283,-0.1454764,-0.1488047
87,0.564956,0.66199756,"('unsuccessful', 'successful')",0.564956,0.6619976,0.0970416
88,0.27423155,0.17243323,"('low', 'eminent')",0.2742316,0.1724332,-0.1017984
