,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.07150109,0.018951453,"('disagreeable', 'welcoming')",-0.4722048,-0.40572497,-0.21893162,-0.19793618,-0.2542125,-0.1949032,0.0593093
19,0.36475283,0.46043158,"('inhospitable', 'hospitable')",-1.0652131,-0.99208266,0.2794818,0.43143085,-0.1403262,-0.0334067,0.1069195
20,-0.6863644,-0.6417083,"('rough', 'thoughtful')",0.12845093,0.19870833,1.1647563,1.1579517,0.2022809,0.2383173,0.0360364
21,-0.35105926,-0.37784082,"('immoral', 'moral')",1.5791597,1.5506616,-0.6765765,-0.65583336,0.1838413,0.1723291,-0.0115122
22,0.108689114,0.1437753,"('untrustworthy', 'trustworthy')",0.32794043,0.370686,-0.98358315,-1.0354234,-0.1823179,-0.173654,0.0086639
23,-0.9936074,-0.98538285,"('insincere', 'sincere')",1.4290006,1.3793606,5.1501412,5.0356565,1.8618449,1.809878,-0.0519669
24,-0.28620794,-0.3508909,"('dishonest', 'honest')",0.34532443,0.3230195,0.78341985,0.6945012,0.2808454,0.2222099,-0.0586355
25,0.21644188,0.20359948,"('egoistic', 'altruistic')",0.028328758,-0.02406691,1.6134087,1.527525,0.6193931,0.5690192,-0.0503739
26,-0.1282766,-0.13757883,"('hardhearted', 'benevolent')",0.9946324,0.9912731,1.796417,1.7133,0.887591,0.8556647,-0.0319263
27,0.1842195,0.22136629,"('hardhearted', 'softhearted')",0.29641023,0.3267921,1.7335631,1.5962428,0.7380643,0.7148004,-0.0232639
28,-1.4809773,-1.5455412,"('disloyal', 'loyal')",0.2669533,0.096536,0.8268596,0.7177961,-0.1290548,-0.2437363,-0.1146815
29,-0.2548346,-0.27292368,"('unfair', 'fair')",-0.39505902,-0.40182316,-0.25250593,-0.37052262,-0.3007998,-0.3484232,-0.0476234
30,-0.40085265,-0.4046003,"('intolerant', 'tolerant')",1.9964918,2.0183072,1.0832835,1.0219647,0.8929742,0.8785572,-0.014417
31,0.24586618,0.35137892,"('evil', 'good')",-2.18899,-2.1313121,-0.46950793,-0.47330382,-0.8042107,-0.751079,0.0531317
32,0.49113142,0.4829792,"('unkind', 'kind')",1.4649323,1.4158893,1.0401077,0.8940755,0.9987238,0.9309813,-0.0677425
33,0.90006554,0.88018334,"('wrong', 'right')",-0.11935989,-0.12219207,-0.17401516,-0.25991243,0.2022302,0.1660263,-0.0362039
34,-0.10640083,0.023408946,"('mean', 'honorable')",0.6252683,0.7112123,5.9390535,6.0643167,2.1526403,2.2663126,0.1136723
35,0.63760334,0.65474254,"('corrupt', 'incorrupt')",-2.6436706,-2.707495,0.15317686,0.017385364,-0.6176301,-0.6784557,-0.0608256
36,-0.045242533,-7.959269e-05,"('hostile', 'amicable')",-2.5747373,-2.5956693,0.62140995,0.44823703,-0.66619,-0.7158373,-0.0496473
37,-0.0012265127,0.032299973,"('fake', 'genuine')",0.3718871,0.37435445,0.5996726,0.62504804,0.3234444,0.3439008,0.0204564
38,-0.48237723,-0.40450644,"('untruthful', 'truthful')",-0.497705,-0.46208292,-0.21356088,-0.1489566,-0.397881,-0.3385153,0.0593657
39,0.74730957,0.75827765,"('exploitative', 'cooperative')",0.69732845,0.7216452,0.21669105,0.18655612,0.5537763,0.555493,0.0017167
40,-0.28144354,-0.29653606,"('stingy', 'generous')",-0.030173656,-0.0059797037,-1.2982117,-1.3752209,-0.5366096,-0.5592455,-0.0226359
41,-0.694211,-0.6697307,"('unforgiving', 'forgiving')",0.06755484,0.15836965,0.053540688,-0.024793236,-0.1910385,-0.1787181,0.0123204
42,1.3957338,1.5270005,"('unreliable', 'reliable')",1.5251061,1.6942556,-2.2930558,-2.1662538,0.2092613,0.3516675,0.1424062
43,-0.79485124,-0.696661,"('irresponsible', 'responsible')",1.3779367,1.4953982,0.3723362,0.3677382,0.3184739,0.3888251,0.0703512
44,0.76574445,0.81332946,"('prejudiced', 'unprejudiced')",-0.5863133,-0.48936734,-1.2597561,-1.19927,-0.3601083,-0.2917693,0.068339
45,-1.0538994,-0.9148316,"('incompetent', 'competent')",0.9574031,1.0648922,-0.23228621,-0.2598669,-0.1095942,-0.0366021,0.0729921
46,-1.6548481,-1.5977995,"('uncompetitive', 'competitive')",1.4514632,1.5163418,-0.77373445,-0.82684964,-0.3257064,-0.3027691,0.0229373
47,0.65689325,0.6947891,"('stupid', 'smart')",1.3835323,1.3784378,5.425993,5.462293,2.4888061,2.51184,0.0230339
48,-1.5132385,-1.5605161,"('unintelligent', 'intelligent')",0.34526226,0.3333061,0.43539882,0.43298483,-0.2441925,-0.2647417,-0.0205492
49,-0.27785957,-0.13184422,"('unable', 'able')",-0.19979724,-0.04527679,-0.2529152,-0.048136882,-0.243524,-0.075086,0.168438
50,1.0192108,1.078647,"('clumsy', 'skillful')",0.22244327,0.2429624,0.3377504,0.33169827,0.5264682,0.5511026,0.0246344
51,-0.8264973,-0.97395295,"('uneducated', 'educated')",0.46619973,0.3689088,-0.17197737,-0.224794,-0.177425,-0.2766127,-0.0991877
52,0.13913688,-0.005047459,"('irrational', 'rational')",-1.4354187,-1.6331962,0.13521336,-0.05368364,-0.3870228,-0.5639758,-0.176953
53,-1.7834095,-1.7813698,"('uncreative', 'creative')",0.45276,0.41038844,1.1325057,1.0849273,-0.0660479,-0.0953513,-0.0293034
54,0.23045726,0.23904406,"('incapable', 'capable')",-0.1324108,-0.15156785,1.0252876,1.1248325,0.3744447,0.4041029,0.0296582
55,-1.2313441,-1.2020854,"('incompetent', 'clever')",1.0722654,1.1521373,-0.20188478,-0.1801074,-0.1203212,-0.0766852,0.043636
56,0.3083066,0.3704229,"('impractical', 'practical')",1.6803746,1.748805,-0.42710575,-0.37208045,0.5205251,0.5823825,0.0618574
57,-1.2768016,-1.28438,"('unimaginative', 'imaginative')",0.40054095,0.42192173,-2.26435,-2.2627223,-1.0468702,-1.0417268,0.0051434
58,-1.7825514,-1.7633457,"('undiscriminating', 'discriminating')",0.036719628,0.023720415,0.07073691,0.02351071,-0.5583649,-0.5720382,-0.0136733
59,1.5034223,1.483611,"('foolish', 'wise')",-0.07590756,-0.11504392,0.66613245,0.64341104,0.6978823,0.6706594,-0.0272229
60,-0.42703333,-0.3585562,"('inefficient', 'efficient')",2.1028109,2.2194886,-0.4773475,-0.37486637,0.3994767,0.4953553,0.0958786
61,-1.0093355,-1.0825686,"('illogical', 'logical')",-0.36176422,-0.48828945,0.12112875,-0.11227037,-0.416657,-0.5610428,-0.1443858
62,-0.76072013,-0.66003877,"('incompetent', 'brilliant')",1.1826453,1.3164215,-0.4076035,-0.25860086,0.0047739,0.132594,0.1278201
63,-0.7125651,-0.58878213,"('unperceptive', 'insightful')",1.9071227,1.9790978,0.8376617,0.94850254,0.6774065,0.7796061,0.1021996
64,0.6185375,0.57800585,"('shy', 'confident')",0.92102873,0.8818848,-6.4733324,-6.505445,-1.6445888,-1.6818514,-0.0372626
65,-0.7208205,-0.87340945,"('insecure', 'secure')",1.1746465,1.0866861,-0.40693137,-0.46518514,0.0156315,-0.0839695,-0.099601
66,-0.53406894,-0.5448209,"('inactive', 'active')",-0.46711382,-0.5145398,1.4314871,1.3766289,0.1434348,0.105756,-0.0376788
67,0.5835676,0.54273504,"('doubtful', 'determined')",0.72655153,0.6865103,-0.49004692,-0.39748695,0.2733574,0.2772528,0.0038954
68,-0.70862603,-0.7903717,"('dependent', 'independent')",-0.9344564,-1.019259,-0.51704097,-0.5314666,-0.7200411,-0.7803658,-0.0603247
69,1.3319069,1.4087806,"('lazy', 'industrious')",-0.1085811,-0.081887946,-0.0766257,-0.023661721,0.3822334,0.4344103,0.0521769
70,-0.5245092,-0.48018086,"('lethargic', 'energetic')",1.5725907,1.6863883,0.5834617,0.68114877,0.5438477,0.6291187,0.085271
71,0.8999431,0.9912929,"('diffident', 'self-confident')",1.4575547,1.4568706,0.7859758,0.7772885,1.0478245,1.0751506,0.0273261
72,0.013587873,-0.023983708,"('unambitious', 'ambitious')",0.51550585,0.43629774,-1.136729,-1.0862491,-0.2025451,-0.224645,-0.0220999
73,1.4901707,1.4860852,"('helpless', 'self-reliant')",-0.09627195,-0.1260793,-2.7981932,-2.775179,-0.4680982,-0.4717244,-0.0036262
74,-0.17518455,-0.051414214,"('undedicated', 'dedicated')",-0.022992099,0.09921999,0.051725015,0.08087513,-0.0488172,0.0428936,0.0917108
75,0.75036126,0.7470652,"('meek', 'impulsive')",-1.4660828,-1.4366237,-0.2512428,-0.13051094,-0.3223215,-0.2733565,0.048965
76,-0.46707922,-0.39638934,"('anxious', 'daring')",1.9290867,2.0321817,0.39337492,0.5052001,0.6184608,0.7136641,0.0952033
77,-0.86608905,-0.84753805,"('unmotivated', 'motivated')",0.670518,0.6482726,-1.2713588,-1.1658515,-0.4889766,-0.455039,0.0339376
78,-0.7688975,-0.5724159,"('nonresilient', 'resilient')",1.0342308,1.1233724,0.20264697,0.31709152,0.1559934,0.2893494,0.133356
79,0.43300384,0.48605388,"('wavering', 'unwavering')",-1.247214,-1.24639,0.41649827,0.4843778,-0.1325706,-0.0919861,0.0405845
80,0.34015188,0.29714638,"('dominated', 'dominating')",0.60717326,0.63388777,-1.3483932,-1.2596133,-0.1336894,-0.1095264,0.024163
81,-0.6102817,-0.79400194,"('submissive', 'aggressive')",1.3352697,1.2406317,-1.0156276,-0.9638325,-0.0968799,-0.1724009,-0.075521
82,-1.0045425,-1.0278095,"('poor', 'rich')",0.50627816,0.57192755,5.787259,5.8579674,1.7629983,1.8006951,0.0376968
83,-0.5605519,-0.54665476,"('powerless', 'powerful')",0.5779947,0.59522325,-1.0991225,-1.1123539,-0.3605599,-0.3545951,0.0059648
84,0.19872387,0.10521271,"('inferior', 'superior')",-0.63756955,-0.6701266,0.7120136,0.64378726,0.091056,0.0262911,-0.0647649
85,0.6980706,0.727856,"('insignificant', 'prestigious')",-0.21153557,-0.251498,1.0234646,1.0706943,0.5033332,0.5156841,0.0123509
86,-1.3654544,-1.3954494,"('uninfluential', 'influential')",0.14960639,0.0943802,-0.12234362,-0.25512874,-0.4460639,-0.5187327,-0.0726688
87,0.057124153,0.047520984,"('unsuccessful', 'successful')",0.97129875,0.91674685,0.54475796,0.6197862,0.5243936,0.528018,0.0036244
88,-0.16597448,-0.1816519,"('low', 'eminent')",-0.112058386,-0.1398291,0.15282814,0.15620942,-0.0417349,-0.0550905,-0.0133556
