,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
35,-0.43320087,-0.39076808,"('corrupt', 'incorrupt')",-1.1997097,-1.2312248,-0.31812713,-0.41015694,-0.6503459,-0.6773833,-0.0270374
36,-1.8575274,-1.8611687,"('hostile', 'amicable')",-2.0610676,-2.3389626,-0.053801935,-0.18306348,-1.3241323,-1.461065,-0.1369327
37,0.70518714,0.6611179,"('fake', 'genuine')",0.33863956,0.28721505,0.42394394,0.39015815,0.4892569,0.4461637,-0.0430932
38,0.36744583,0.3000272,"('untruthful', 'truthful')",0.50105345,0.38256007,0.03564903,0.11300771,0.3013828,0.2651983,-0.0361845
39,1.3186802,1.3649083,"('exploitative', 'cooperative')",0.041232027,0.17713955,0.021328844,0.031712476,0.4604137,0.5245868,0.0641731
40,0.35534638,0.25752664,"('stingy', 'generous')",0.4612619,0.3487739,-1.4176692,-1.5121707,-0.2003536,-0.3019567,-0.1016031
41,-0.7741989,-0.72219944,"('unforgiving', 'forgiving')",-0.2677905,-0.3814797,0.12520756,0.056623433,-0.3055939,-0.3490186,-0.0434247
42,0.2511518,0.32150865,"('unreliable', 'reliable')",-0.15804002,-0.0019551218,-2.812456,-2.6205049,-0.906448,-0.7669837,0.1394643
43,0.61355114,0.59871167,"('irresponsible', 'responsible')",-0.3157143,-0.2632702,0.39517766,0.372567,0.2310048,0.2360028,0.004998
44,-1.2063302,-1.1717683,"('prejudiced', 'unprejudiced')",-0.9968705,-0.87954575,-1.3690687,-1.3108482,-1.1907565,-1.1207208,0.0700357
45,-0.3488747,-0.44502982,"('incompetent', 'competent')",-0.33435452,-0.4855643,-0.22083783,-0.34778154,-0.3013557,-0.4261252,-0.1247695
46,0.28638726,0.19946319,"('uncompetitive', 'competitive')",1.0233574,0.9433181,-0.25119686,-0.2629608,0.3528492,0.2932735,-0.0595757
47,-0.017249089,0.10022616,"('stupid', 'smart')",0.2578668,0.34525058,5.4527984,5.421143,1.8978054,1.9555399,0.0577345
48,0.9291543,0.7762126,"('unintelligent', 'intelligent')",1.0708557,0.9303243,0.6690175,0.62937516,0.8896759,0.7786373,-0.1110386
49,-0.4050133,-0.44862115,"('unable', 'able')",-0.13144846,-0.094398275,-0.1952475,-0.024336468,-0.2439031,-0.1891186,0.0547845
50,-0.30499327,-0.37994924,"('clumsy', 'skillful')",-0.16987452,-0.12887791,0.07749322,0.07306141,-0.1324582,-0.1452552,-0.012797
51,-0.13086662,-0.3291165,"('uneducated', 'educated')",-0.45179954,-0.5223837,0.4662484,0.29035616,-0.0388059,-0.187048,-0.1482421
52,-0.5892728,-0.66100204,"('irrational', 'rational')",-0.38637614,-0.54805326,-0.22301805,-0.3495562,-0.3995557,-0.5195372,-0.1199815
53,1.071744,1.0175426,"('uncreative', 'creative')",0.59448445,0.46804377,0.83462113,0.7782647,0.8336165,0.7546171,-0.0789994
54,-0.27204177,-0.3218915,"('incapable', 'capable')",-0.35800573,-0.37653536,0.75692594,0.8355225,0.0422928,0.0456985,0.0034057
55,0.69202256,0.5961399,"('incompetent', 'clever')",-0.062174484,-0.12609176,0.07688007,0.005321102,0.235576,0.1584564,-0.0771196
56,1.6903663,1.5853393,"('impractical', 'practical')",0.8472111,0.86274195,-0.044287052,-0.058560926,0.8310968,0.7965068,-0.03459
57,0.5564158,0.46494335,"('unimaginative', 'imaginative')",0.1838381,0.028610907,-2.3590574,-2.376642,-0.5396012,-0.6276959,-0.0880947
58,-0.007859793,-0.079164155,"('undiscriminating', 'discriminating')",0.72403705,0.5871095,0.058466498,0.02517071,0.2582146,0.1777053,-0.0805093
59,0.4060134,0.4452424,"('foolish', 'wise')",0.9275729,1.020045,0.22768989,0.27562684,0.5204254,0.5803048,0.0598794
60,1.2492365,1.2076868,"('inefficient', 'efficient')",0.9359651,0.9863328,0.15745,0.21768136,0.7808839,0.8039003,0.0230164
61,0.89173275,0.77985775,"('illogical', 'logical')",0.58828634,0.44789508,0.2990739,0.1322825,0.593031,0.4533451,-0.1396859
62,1.4759923,1.4332052,"('incompetent', 'brilliant')",0.42396775,0.44899374,0.18773572,0.3368947,0.6958986,0.7396979,0.0437993
63,-0.32895643,-0.38891253,"('unperceptive', 'insightful')",0.9654361,0.9851166,1.0112559,1.1153495,0.5492452,0.5705179,0.0212727
64,0.3299172,0.21176712,"('shy', 'confident')",0.8032531,0.8339317,-5.9162426,-5.822293,-1.5943575,-1.5921981,0.0021594
65,0.6596578,0.46652654,"('insecure', 'secure')",0.04276315,0.029629804,-0.26858932,-0.32670948,0.1446105,0.0564823,-0.0881282
66,-0.34678477,-0.2669993,"('inactive', 'active')",-0.92155015,-0.8091433,1.1144044,1.1137302,-0.0513101,0.0125292,0.0638393
67,-0.29087615,-0.30760565,"('doubtful', 'determined')",0.26455647,0.30509415,-0.37295994,-0.45146772,-0.1330932,-0.1513264,-0.0182332
68,0.06691371,-0.028360222,"('dependent', 'independent')",-0.7408533,-0.8393391,-0.37495828,-0.39674202,-0.3496326,-0.4214805,-0.0718479
69,-0.045565475,0.11565017,"('lazy', 'industrious')",0.83971334,0.95108026,-0.53455234,-0.36347318,0.0865318,0.2344191,0.1478873
70,0.06460436,0.13239531,"('lethargic', 'energetic')",0.03592541,0.13526219,0.53102267,0.6062228,0.2105175,0.2912934,0.0807759
71,0.3884062,0.47872612,"('diffident', 'self-confident')",1.3041764,1.391938,0.39426106,0.3387267,0.6956146,0.7364636,0.040849
72,0.9115561,0.87543964,"('unambitious', 'ambitious')",0.7297096,0.76991075,-0.8467705,-0.85814476,0.2648317,0.2624019,-0.0024298
73,1.3038443,1.2882609,"('helpless', 'self-reliant')",0.7509835,0.67066693,-3.1781678,-3.0804267,-0.3744467,-0.3738329,0.0006138
74,0.9668384,0.90530986,"('undedicated', 'dedicated')",0.80970585,0.7644663,-0.04033261,-0.13086353,0.5787373,0.5129709,-0.0657664
75,-0.49961516,-0.42507696,"('meek', 'impulsive')",-0.1784964,-0.18640389,-0.15974969,-0.018960284,-0.2792871,-0.210147,0.0691401
76,0.9183832,0.8687297,"('anxious', 'daring')",0.19737896,0.35870805,0.3816841,0.47140807,0.4991487,0.566282,0.0671333
77,-0.38748345,-0.3975666,"('unmotivated', 'motivated')",0.77650636,0.71454614,-1.0610858,-0.9547272,-0.224021,-0.2125825,0.0114385
78,-0.58712554,-0.5755252,"('nonresilient', 'resilient')",0.12752886,0.16455543,0.23658988,0.34767845,-0.0743356,-0.0210971,0.0532385
79,0.22346565,0.21086784,"('wavering', 'unwavering')",-1.0183796,-1.0747147,-0.045077704,0.037190832,-0.2799972,-0.275552,0.0044452
80,0.9095707,0.86949396,"('dominated', 'dominating')",0.19533138,0.3262845,-0.8392201,-0.8245084,0.0885606,0.1237567,0.0351961
81,0.9723287,0.8409015,"('submissive', 'aggressive')",1.3710593,1.4025155,-0.36855698,-0.32135865,0.658277,0.6406861,-0.0175909
82,-0.09818133,-0.21480317,"('poor', 'rich')",-0.0035205279,-0.053983126,6.175029,6.1034136,2.0244424,1.9448757,-0.0795667
83,0.20357162,0.11756841,"('powerless', 'powerful')",0.64128125,0.570266,-0.7670168,-0.8528951,0.0259453,-0.0550202,-0.0809655
84,0.44032967,0.38761204,"('inferior', 'superior')",1.2363793,1.20948,0.89902633,0.83706117,0.8585784,0.8113844,-0.047194
85,-0.9148148,-0.9623149,"('insignificant', 'prestigious')",0.31713098,0.23088789,0.28277564,0.32451046,-0.1049694,-0.1356389,-0.0306695
86,0.5849355,0.35063237,"('uninfluential', 'influential')",-0.053179443,-0.26959783,-0.09475583,-0.286565,0.1456667,-0.0685102,-0.2141769
87,0.2794893,0.15959612,"('unsuccessful', 'successful')",0.77716345,0.75752854,0.611457,0.58171463,0.5560366,0.4996131,-0.0564235
88,0.86491907,0.6605543,"('low', 'eminent')",0.16462252,0.032091707,0.2136387,0.16993308,0.4143934,0.2875264,-0.126867
