,q_male,q_female,tuple,e_male,e_female,p_male,p_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
22,1.7179556,1.7334763,"('untrustworthy', 'trustworthy')",1.7210978,1.7139217,0.7992336,0.7285767,-0.25454327,-0.28224033,-0.79149944,-0.7911774,0.6384489,0.6205114,-0.0179375
23,1.3146554,1.1843753,"('insincere', 'sincere')",-0.7995872,-0.9364809,0.2418615,0.10573056,1.4512793,1.3923863,5.869719,5.7877083,1.6155857,1.5067439,-0.1088418
24,0.011953212,0.017131325,"('dishonest', 'honest')",-0.41377056,-0.39927864,-1.3214296,-1.4158164,0.52524924,0.4174328,1.1729983,1.0838957,-0.0049999,-0.0593271,-0.0543272
25,-1.3260949,-1.28765,"('egoistic', 'altruistic')",-0.5130887,-0.3921656,-1.1192434,-1.0554229,-0.1263397,-0.12236495,0.6990015,0.7047745,-0.477153,-0.4305658,0.0465872
26,-1.6740918,-1.7503257,"('hardhearted', 'benevolent')",-1.1190108,-1.1489427,-1.6372867,-1.6866642,0.11714469,0.07734703,0.95997965,0.81904817,-0.6706531,-0.7379076,-0.0672545
27,-1.4162911,-1.4465692,"('hardhearted', 'softhearted')",-1.8973057,-1.8210485,-1.2816064,-1.1780846,-0.2171869,-0.07065006,1.0691116,1.0316348,-0.7486557,-0.6969436,0.0517121
28,-0.4962709,-0.66210264,"('disloyal', 'loyal')",-1.0477613,-1.1825064,-0.91150224,-1.0206796,-0.21426219,-0.43243784,0.9737497,0.78422755,-0.3392094,-0.5026998,-0.1634904
29,0.23647383,0.29317093,"('unfair', 'fair')",0.33795816,0.35515127,0.3073282,0.2702163,-0.09658298,-0.1569033,-1.0056423,-1.0937856,-0.044093,-0.0664301,-0.0223371
30,0.9725156,0.9294541,"('intolerant', 'tolerant')",-0.8412477,-0.8962648,0.29807264,0.21842933,2.0625372,1.9812183,1.9132117,1.7941386,0.8810179,0.8053951,-0.0756228
31,-1.0743403,-0.97206426,"('evil', 'good')",0.034646224,0.18750796,-0.5735356,-0.46784782,-1.546975,-1.5465652,-1.4565762,-1.5470825,-0.9233562,-0.8692103,0.0541459
32,0.42614305,0.32895482,"('unkind', 'kind')",0.5352684,0.4935966,0.3425669,0.28123185,0.6131936,0.6144008,1.2640811,1.1495281,0.6362506,0.5735424,-0.0627082
33,-0.5999956,-0.54329515,"('wrong', 'right')",-0.1303456,-0.08967056,0.18604268,0.19162776,0.9777269,0.90665305,-0.6705563,-0.6645663,-0.0474256,-0.0398502,0.0075754
34,0.050636724,0.13250549,"('mean', 'honorable')",-0.3106152,-0.17814974,0.15911067,0.23007995,0.38311395,0.48077607,6.1756516,6.216913,1.2915795,1.376425,0.0848455
35,-1.7996331,-1.6919694,"('corrupt', 'incorrupt')",-0.16857326,-0.060976513,-0.67692393,-0.6240332,-1.8743204,-1.9386314,-0.6629524,-0.8468629,-1.0364806,-1.0324946,0.003986
36,-0.93378043,-0.87058127,"('hostile', 'amicable')",-0.3387146,-0.30473173,-0.88342756,-0.8777148,-2.7991197,-2.8707852,-0.4941874,-0.6765503,-1.0898459,-1.1200727,-0.0302268
37,0.23416184,0.15733638,"('fake', 'genuine')",-0.22839099,-0.22537133,-0.063934356,-0.10631403,-0.07337099,-0.094311684,0.34321496,0.32577354,0.0423361,0.0114226,-0.0309135
38,0.47373042,0.42023695,"('untruthful', 'truthful')",-0.23309022,-0.27140203,0.37992257,0.309438,0.48224357,0.41636512,0.6009084,0.5641386,0.3407429,0.2877553,-0.0529876
39,0.61518055,0.6585496,"('exploitative', 'cooperative')",0.14925918,0.17283641,0.49526542,0.4968052,0.18058032,0.24954167,0.101588845,0.10233683,0.3083749,0.336014,0.0276391
40,-0.16473226,-0.14008509,"('stingy', 'generous')",-0.50380945,-0.46833766,-0.4928852,-0.48950475,-0.31524208,-0.33731064,-1.4923939,-1.5000385,-0.5938126,-0.5870553,0.0067573
41,0.3107684,0.28264424,"('unforgiving', 'forgiving')",-0.70868707,-0.6834565,0.5998133,0.57295805,-0.10701308,-0.16176233,0.3954756,0.28274006,0.0980714,0.0586247,-0.0394467
42,1.5019264,1.4755714,"('unreliable', 'reliable')",1.2711856,1.3235394,1.4435568,1.3820134,0.7267324,0.75494146,-2.2531478,-2.152867,0.5380507,0.5566397,0.018589
43,1.3324114,1.2826717,"('irresponsible', 'responsible')",0.4106566,0.39306578,0.9221651,0.8790394,0.8343248,0.8742625,1.0684718,1.040357,0.913606,0.8938793,-0.0197267
44,-0.55244815,-0.48107365,"('prejudiced', 'unprejudiced')",0.027900629,0.06634118,-0.27297038,-0.25418898,-0.76698136,-0.7165436,-1.2946984,-1.3739756,-0.5718395,-0.5518882,0.0199513
45,2.9783452,2.8975008,"('incompetent', 'competent')",1.1837442,1.1637695,1.8481152,1.8451948,0.45994657,0.45977244,0.441032,0.33047763,1.3822366,1.3393431,-0.0428935
46,2.038885,1.9187576,"('uncompetitive', 'competitive')",1.3881108,1.3187762,0.7630947,0.7425863,0.99477273,1.0447556,0.113193795,0.15019281,1.0596115,1.0350137,-0.0245978
47,0.71782196,0.7447345,"('stupid', 'smart')",1.08605,1.0949453,0.57818294,0.60638756,1.0308567,1.0844119,5.468928,5.520308,1.776368,1.8101574,0.0337894
48,-0.64395636,-0.73529255,"('unintelligent', 'intelligent')",-1.7914196,-1.8729248,-1.309512,-1.375175,0.15928707,0.05619344,0.48158395,0.44416586,-0.6208034,-0.6966066,-0.0758032
49,0.07410413,0.116606936,"('unable', 'able')",-0.14351775,-0.087893814,0.25342596,0.36012912,-0.022608064,0.01946508,0.21499252,0.34767416,0.0752794,0.1511963,0.0759169
50,0.55195653,0.5203775,"('clumsy', 'skillful')",1.3404365,1.4169294,1.4002024,1.3807716,0.092405066,0.1277071,0.12264414,0.1757715,0.7015289,0.7243114,0.0227825
51,2.7757916,2.5906863,"('uneducated', 'educated')",1.889111,1.706131,1.0973052,0.95220053,-0.5815061,-0.66564316,0.44497848,0.37728274,1.125136,0.9921314,-0.1330046
52,-0.7139373,-0.71777195,"('irrational', 'rational')",-0.6568469,-0.6381625,0.08392452,0.03435737,-0.79879594,-0.9135303,-0.78970534,-0.87454814,-0.5750722,-0.6219311,-0.0468589
53,-0.54252356,-0.6810366,"('uncreative', 'creative')",-0.73750085,-0.7998011,-0.27914423,-0.368502,0.4425558,0.3789048,0.93750143,0.8755009,-0.0358223,-0.1189868,-0.0831645
54,-0.29393288,-0.28015393,"('incapable', 'capable')",-0.94606787,-0.9580922,-0.0078364685,-0.040113628,-0.14728385,-0.20696235,0.8700868,0.8751064,-0.1050069,-0.1220432,-0.0170363
55,2.6818888,2.5310595,"('incompetent', 'clever')",0.84531534,0.7503552,0.5766345,0.5176192,-0.26591942,-0.30087167,0.09351793,0.099094704,0.7862874,0.7194514,-0.066836
56,2.222614,2.0959315,"('impractical', 'practical')",1.4100041,1.3018552,2.3413675,2.3156846,1.9605285,1.9339077,0.8403757,0.81440514,1.754978,1.6923569,-0.0626211
57,1.2103375,0.96563756,"('unimaginative', 'imaginative')",0.35604817,0.12953138,0.32774356,0.15337105,-0.023326658,-0.10585263,-1.9748799,-2.0977025,-0.0208154,-0.191003,-0.1701876
58,1.3344735,1.1894131,"('undiscriminating', 'discriminating')",0.83466804,0.74173295,0.7682996,0.65848017,0.4996617,0.43053195,0.077465124,-0.017865153,0.7029136,0.6004586,-0.102455
59,-0.39620546,-0.2467163,"('foolish', 'wise')",0.43896884,0.5072523,0.76402074,0.8070711,0.62166834,0.60465664,0.13246626,0.15929243,0.3121838,0.3663112,0.0541274
60,1.705629,1.5345783,"('inefficient', 'efficient')",1.1165285,1.0326126,1.054537,1.0516076,2.0738027,2.099576,0.769268,0.8348263,1.343953,1.3106401,-0.0333129
61,0.732249,0.63010246,"('illogical', 'logical')",0.9262421,0.868327,1.043042,0.98794484,0.6338965,0.45219636,0.21614984,0.12592617,0.7103159,0.6128994,-0.0974165
62,3.1811547,3.2248988,"('incompetent', 'brilliant')",1.210685,1.1660393,1.1971459,1.2769232,1.0481719,1.0860227,0.90164644,1.0383931,1.5077609,1.5584555,0.0506946
63,1.582787,1.5270035,"('unperceptive', 'insightful')",1.0903006,1.0590864,0.98677814,0.9062769,1.4376441,1.4930967,1.5210158,1.5978087,1.3237051,1.3166545,-0.0070506
64,0.45527995,0.44441658,"('shy', 'confident')",1.3873888,1.3896979,0.5183729,0.4753347,0.90266407,0.81860197,-5.6796064,-5.6297584,-0.4831801,-0.5003414,-0.0171613
65,1.0712895,0.9957313,"('insecure', 'secure')",0.821818,0.73699343,0.19059232,0.06261292,0.12205339,0.07017317,0.11059714,0.14493892,0.4632701,0.4020899,-0.0611802
66,-0.20431374,-0.24534139,"('inactive', 'active')",0.39025918,0.34393993,0.6512636,0.5441135,-0.569801,-0.5168447,0.9681569,0.8895695,0.247113,0.2030874,-0.0440256
67,-0.40585303,-0.4344458,"('doubtful', 'determined')",0.016675398,0.02584219,0.771857,0.74614286,1.4307626,1.4065071,-0.2856694,-0.29118666,0.3055545,0.290572,-0.0149825
68,0.26039368,0.30410862,"('dependent', 'independent')",-0.0257339,0.0035957173,0.26908284,0.22936326,-0.6591853,-0.66437393,-0.53064394,-0.46609363,-0.1372173,-0.11868,0.0185373
69,-0.8761274,-0.78929555,"('lazy', 'industrious')",0.8865315,0.9842785,0.5220194,0.61136204,1.026257,1.0933576,-0.2785424,-0.2232651,0.2560276,0.3352875,0.0792599
70,2.194296,2.0708096,"('lethargic', 'energetic')",1.6533277,1.5593424,1.0725858,0.9732462,1.0487642,1.1249309,1.3041061,1.3617377,1.454616,1.4180134,-0.0366026
71,-0.32299444,-0.3344065,"('diffident', 'self-confident')",-0.47941768,-0.46123517,0.67357785,0.66233695,1.7125882,1.7234627,0.67082214,0.6301993,0.4509152,0.4440715,-0.0068437
72,0.69680667,0.65030485,"('unambitious', 'ambitious')",0.33087796,0.20976615,-0.2107937,-0.20930013,0.5534325,0.5538992,-1.0941654,-1.0198606,0.0552316,0.0369619,-0.0182697
73,0.8911248,0.94070584,"('helpless', 'self-reliant')",0.98527604,1.0393262,1.1664284,1.1658987,0.45389605,0.3791568,-3.0669622,-2.999622,0.0859526,0.1050931,0.0191405
74,1.8348004,1.7518317,"('undedicated', 'dedicated')",0.67057097,0.6873146,0.6526205,0.66561955,0.96742547,1.0298809,0.08677821,0.07183522,0.8424391,0.8412964,-0.0011427
75,0.68032444,0.7993859,"('meek', 'impulsive')",1.0425656,1.0915363,0.43420467,0.5031217,-0.45951784,-0.41114873,-0.28192142,-0.201792,0.2831311,0.3562206,0.0730895
76,2.1582117,2.0571642,"('anxious', 'daring')",0.6174043,0.59866166,0.52491707,0.46475577,0.7540937,0.83985376,0.88417614,0.897672,0.9877606,0.9716215,-0.0161391
77,0.87896246,0.8346571,"('unmotivated', 'motivated')",1.4147856,1.3807259,0.6987435,0.73246586,1.2394818,1.1932416,-0.7010441,-0.6476658,0.7061859,0.6986849,-0.007501
78,-0.43378478,-0.4541381,"('nonresilient', 'resilient')",-0.25009724,-0.15058734,-0.78865695,-0.61233056,0.18375471,0.2676058,0.3710427,0.47423616,-0.1835483,-0.0950428,0.0885055
79,0.010602269,0.07545068,"('wavering', 'unwavering')",0.54602844,0.61101127,0.94794947,0.9253095,-1.0961851,-1.127824,0.32852182,0.2582584,0.1473834,0.1484412,0.0010578
80,1.7356169,1.685635,"('dominated', 'dominating')",1.6035941,1.484077,0.6733179,0.69680876,0.18801588,0.22770199,-0.7917009,-0.7193361,0.6817688,0.6749774,-0.0067914
81,1.0379874,0.9104488,"('submissive', 'aggressive')",0.823547,0.63865525,0.6250255,0.49303487,1.4772263,1.361785,0.2399252,0.3019721,0.8407423,0.7411792,-0.0995631
82,0.5168762,0.5168999,"('poor', 'rich')",0.32727203,0.2775815,0.24090174,0.15925851,0.16456199,0.20088646,6.143649,6.1814337,1.4786522,1.467212,-0.0114402
83,-0.06238452,-0.21584174,"('powerless', 'powerful')",-0.15817764,-0.2651474,-0.52341056,-0.640458,0.082095586,0.01548218,-0.98263097,-1.0488706,-0.3289016,-0.4309671,-0.1020655
84,-0.76197714,-0.72738445,"('inferior', 'superior')",-0.62822133,-0.6094552,0.026187405,0.009705104,1.089537,1.0446656,0.60984075,0.6468994,0.0670733,0.0728861,0.0058128
85,-0.93785393,-0.8869333,"('insignificant', 'prestigious')",-0.3298304,-0.2145732,0.10515669,0.08128452,-0.2603238,-0.31332862,0.2044988,0.10510069,-0.2436705,-0.24569,-0.0020195
86,0.10662629,-0.11539442,"('uninfluential', 'influential')",-0.31382835,-0.4236866,-0.6389291,-0.6926162,-0.36849198,-0.41885716,-0.18773293,-0.20595917,-0.2804712,-0.3713027,-0.0908315
87,1.9249299,1.8661216,"('unsuccessful', 'successful')",2.3204627,2.3093138,2.2648635,2.232867,1.300002,1.2750756,1.0388535,1.0608485,1.7698223,1.7488453,-0.020977
88,-0.87084,-0.9675454,"('low', 'eminent')",-0.87501377,-0.96079314,-1.41839,-1.6941347,0.07644927,0.011605063,0.31093934,0.19571146,-0.555371,-0.6830314,-0.1276604
