,mcafee_male,mcafee_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.0027529188,0.0036757588,"('rough', 'thoughtful')",1.3907981,1.3420149,0.6967755,0.6728454,-0.0239301
21,-1.2613887,-1.2144582,"('immoral', 'moral')",-0.5506954,-0.5022549,-0.906042,-0.8583566,0.0476854
22,-0.28711927,-0.33509052,"('untrustworthy', 'trustworthy')",-0.8855083,-0.95654446,-0.5863138,-0.6458175,-0.0595037
23,-1.7243072,-1.8143693,"('insincere', 'sincere')",5.1470385,5.0793004,1.7113657,1.6324656,-0.0789001
24,-0.89895016,-0.9618041,"('dishonest', 'honest')",0.61802983,0.53457856,-0.1404602,-0.2136128,-0.0731526
25,0.21564823,0.15531912,"('egoistic', 'altruistic')",1.4516649,1.4390744,0.8336565,0.7971967,-0.0364598
26,0.16557157,0.09305765,"('hardhearted', 'benevolent')",2.0998716,2.0625155,1.1327217,1.0777866,-0.0549351
27,-0.3406314,-0.3793814,"('hardhearted', 'softhearted')",1.5515811,1.425458,0.6054749,0.5230383,-0.0824366
28,-1.1518096,-1.2797674,"('disloyal', 'loyal')",0.83062845,0.6816004,-0.1605906,-0.2990835,-0.1384929
29,-0.101537324,-0.17591874,"('unfair', 'fair')",-0.5948465,-0.7160448,-0.3481919,-0.4459818,-0.0977899
30,-0.66902983,-0.7106921,"('intolerant', 'tolerant')",1.4078783,1.3664215,0.3694242,0.3278647,-0.0415595
31,1.0635619,1.0528458,"('evil', 'good')",-0.70041823,-0.76329684,0.1815718,0.1447745,-0.0367973
32,-1.2034278,-1.277874,"('unkind', 'kind')",0.70655227,0.56621337,-0.2484378,-0.3558303,-0.1073925
33,1.1123625,1.0353708,"('wrong', 'right')",-0.41567117,-0.44583285,0.3483457,0.294769,-0.0535767
34,-0.8065297,-0.73788023,"('mean', 'honorable')",5.4293323,5.5509458,2.3114014,2.4065328,0.0951314
35,1.7164482,1.6431599,"('corrupt', 'incorrupt')",-0.27307028,-0.40894505,0.721689,0.6171074,-0.1045816
36,0.61753154,0.4633796,"('hostile', 'amicable')",-0.06666227,-0.22645381,0.2754346,0.1184629,-0.1569717
37,0.16055022,0.12602958,"('fake', 'genuine')",0.58708787,0.5722223,0.3738191,0.3491259,-0.0246932
38,-0.79875237,-0.8277688,"('untruthful', 'truthful')",-0.23040305,-0.253227,-0.5145777,-0.5404979,-0.0259202
39,0.74173445,0.7974531,"('exploitative', 'cooperative')",0.31144598,0.33074716,0.5265902,0.5641001,0.0375099
40,-0.16392541,-0.2466544,"('stingy', 'generous')",-0.88539135,-1.0342195,-0.5246584,-0.6404369,-0.1157785
41,-0.27691293,-0.36552152,"('unforgiving', 'forgiving')",0.054704063,-0.04485981,-0.1111044,-0.2051907,-0.0940863
42,-0.05885972,0.011208288,"('unreliable', 'reliable')",-2.670509,-2.6385636,-1.3646845,-1.3136777,0.0510068
43,-1.4806159,-1.4580708,"('irresponsible', 'responsible')",0.7833935,0.79742557,-0.3486112,-0.3303226,0.0182886
44,0.26257986,0.30853236,"('prejudiced', 'unprejudiced')",-1.7144276,-1.6789956,-0.7259239,-0.6852316,0.0406923
45,-1.1410266,-1.2211316,"('incompetent', 'competent')",0.15596557,0.089420125,-0.4925305,-0.5658557,-0.0733252
46,-1.6702822,-1.6632097,"('uncompetitive', 'competitive')",-0.12909359,-0.1805983,-0.8996879,-0.921904,-0.0222161
47,-0.6913579,-0.6498199,"('stupid', 'smart')",4.533206,4.622406,1.9209241,1.9862931,0.065369
48,-1.7736776,-1.77825,"('unintelligent', 'intelligent')",0.8355075,0.8673669,-0.469085,-0.4554415,0.0136435
49,-0.97204185,-0.90736115,"('unable', 'able')",-0.27403915,-0.22706446,-0.6230405,-0.5672128,0.0558277
50,0.46464822,0.49360332,"('clumsy', 'skillful')",0.18238351,0.098634794,0.3235159,0.2961191,-0.0273968
51,-0.9614945,-0.9695703,"('uneducated', 'educated')",0.49557602,0.45314908,-0.2329592,-0.2582106,-0.0252514
52,0.008942246,-0.12177815,"('irrational', 'rational')",0.23767154,0.12357959,0.1233069,0.0009007,-0.1224062
53,-1.073746,-1.1709362,"('uncreative', 'creative')",0.8097031,0.7603581,-0.1320214,-0.2052891,-0.0732677
54,-0.22701421,-0.23254788,"('incapable', 'capable')",0.9356686,0.96965337,0.3543272,0.3685527,0.0142255
55,-1.6481968,-1.6335096,"('incompetent', 'clever')",0.4123874,0.37523234,-0.6179047,-0.6291386,-0.0112339
56,-0.665463,-0.68585354,"('impractical', 'practical')",0.037246127,0.042775914,-0.3141084,-0.3215388,-0.0074304
57,-1.7514261,-1.8395686,"('unimaginative', 'imaginative')",-1.8547554,-1.9330119,-1.8030908,-1.8862903,-0.0831995
58,-0.53400785,-0.61745054,"('undiscriminating', 'discriminating')",0.383429,0.3013672,-0.0752894,-0.1580417,-0.0827523
59,0.8716851,0.86396056,"('foolish', 'wise')",0.2263959,0.2107415,0.5490405,0.537351,-0.0116895
60,-1.5752684,-1.5038548,"('inefficient', 'efficient')",0.06412883,0.19058555,-0.7555698,-0.6566346,0.0989352
61,-0.5011862,-0.5841196,"('illogical', 'logical')",0.530976,0.39776126,0.0148949,-0.0931792,-0.1080741
62,-1.1804078,-1.0940095,"('incompetent', 'brilliant')",0.4525938,0.5739969,-0.363907,-0.2600063,0.1039007
63,-0.76611805,-0.7289175,"('unperceptive', 'insightful')",1.1962858,1.2586355,0.2150839,0.264859,0.0497751
64,0.066584796,0.10336785,"('shy', 'confident')",-6.191947,-6.172687,-3.0626812,-3.0346596,0.0280216
65,-1.19091,-1.2288204,"('insecure', 'secure')",-0.500464,-0.48668543,-0.845687,-0.8577529,-0.0120659
66,0.17826894,0.1644023,"('inactive', 'active')",0.8851595,0.8884848,0.5317142,0.5264435,-0.0052707
67,-0.350747,-0.2472344,"('doubtful', 'determined')",-0.59131724,-0.52291393,-0.4710321,-0.3850742,0.0859579
68,-0.37276852,-0.3427552,"('dependent', 'independent')",-0.5718629,-0.59114355,-0.4723157,-0.4669494,0.0053663
69,2.0350726,2.0726244,"('lazy', 'industrious')",-0.5383587,-0.5346978,0.7483569,0.7689633,0.0206064
70,-1.0730475,-1.0257585,"('lethargic', 'energetic')",0.7648293,0.7782635,-0.1541091,-0.1237475,0.0303616
71,0.05754102,0.016366981,"('diffident', 'self-confident')",0.74990505,0.7276442,0.403723,0.3720056,-0.0317174
72,-1.1300005,-1.1131039,"('unambitious', 'ambitious')",-0.68827367,-0.6787635,-0.9091371,-0.8959337,0.0132034
73,1.1792126,1.1689538,"('helpless', 'self-reliant')",-2.5532002,-2.5859883,-0.6869938,-0.7085173,-0.0215235
74,-0.17513299,-0.22487308,"('undedicated', 'dedicated')",0.39029628,0.28930536,0.1075816,0.0322161,-0.0753655
75,0.74794143,0.76632625,"('meek', 'impulsive')",-0.54889524,-0.48104805,0.0995231,0.1426391,0.043116
76,-0.80713236,-0.715632,"('anxious', 'daring')",0.14923146,0.24796505,-0.3289505,-0.2338335,0.095117
77,-1.1031746,-1.0308342,"('unmotivated', 'motivated')",-1.1011252,-0.95607066,-1.10215,-0.9934524,0.1086976
78,-0.5815566,-0.5509792,"('nonresilient', 'resilient')",0.5421419,0.5877641,-0.0197074,0.0183924,0.0380998
79,0.31485575,0.26883048,"('wavering', 'unwavering')",-0.09798902,-0.08889425,0.1084334,0.0899681,-0.0184653
80,-0.4380743,-0.35682347,"('dominated', 'dominating')",-1.0553284,-0.99074644,-0.7467014,-0.673785,0.0729164
81,-1.3970045,-1.3211994,"('submissive', 'aggressive')",-0.593983,-0.47657326,-0.9954938,-0.8988863,0.0966075
82,-0.789322,-0.80606043,"('poor', 'rich')",5.253782,5.286395,2.2322299,2.2401674,0.0079375
83,-1.0691919,-1.0634543,"('powerless', 'powerful')",-0.7910607,-0.82250154,-0.9301263,-0.9429779,-0.0128516
84,-0.059288356,-0.065195836,"('inferior', 'superior')",1.0740892,1.0060935,0.5074004,0.4704488,-0.0369516
85,1.2404193,1.2463233,"('insignificant', 'prestigious')",0.9635209,0.91913193,1.1019701,1.0827277,-0.0192424
86,-2.1124718,-2.2066984,"('uninfluential', 'influential')",0.1787394,0.033943664,-0.9668662,-1.0863774,-0.1195112
87,0.24938256,0.25048795,"('unsuccessful', 'successful')",1.2625769,1.3218529,0.7559798,0.7861704,0.0301906
88,-1.1939511,-1.2174104,"('low', 'eminent')",0.31217784,0.30571768,-0.4408866,-0.4558464,-0.0149598
