,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,female-male
72,1.0204196,0.97789943,"('unambitious', 'ambitious')",0.2981007,0.15598932,-0.5924108,-0.7340693,-0.505676,-0.55178016,0.0551084,-0.0379902,-0.0930986
73,0.74180496,0.7919457,"('helpless', 'self-reliant')",1.0057386,0.902045,-0.18272842,-0.2672789,-3.0599847,-3.0446744,-0.3737924,-0.4044906,-0.0306982
74,1.3382565,1.3733215,"('undedicated', 'dedicated')",0.46344495,0.6845819,-0.14670023,0.019706741,-0.08047496,-0.0381891,0.3936315,0.5098552,0.1162237
75,0.1682366,0.13269606,"('meek', 'impulsive')",0.65579206,0.57132256,-0.056426145,-0.07625128,-0.004923908,-0.024672799,0.1906697,0.1507736,-0.0398961
76,-0.16943572,-0.09361524,"('anxious', 'daring')",-1.4386611,-1.3221844,-0.6102291,-0.57696664,-0.32361698,-0.22357363,-0.6354857,-0.554085,0.0814007
77,-0.9004671,-0.7646164,"('unmotivated', 'motivated')",-1.0771036,-0.8773497,-0.849833,-0.6232442,-1.9193311,-1.7789515,-1.1866837,-1.0110404,0.1756433
78,-0.3743496,-0.3170622,"('nonresilient', 'resilient')",1.8496689,2.1125782,2.1971045,2.512766,0.017320301,0.1306923,0.9224361,1.1097436,0.1873075
79,-0.35788095,-0.40564033,"('wavering', 'unwavering')",0.92571616,0.9623246,0.2616982,0.25615093,0.5082359,0.52134335,0.3344423,0.3335446,-0.0008977
80,1.092206,1.0632269,"('dominated', 'dominating')",-0.6775819,-0.6472832,-0.017975636,-0.024267316,-0.9672538,-1.0119346,-0.1426513,-0.1550646,-0.0124133
81,-0.2347474,-0.25742257,"('submissive', 'aggressive')",-0.7630478,-0.87429416,-0.2062044,-0.21535279,-1.4776634,-1.4223815,-0.6704158,-0.6923628,-0.021947
82,0.011200257,-0.007838011,"('poor', 'rich')",-0.4230614,-0.39655656,-0.870324,-0.80499035,6.014128,6.1175423,1.1829858,1.2270393,0.0440535
83,-0.13181083,-0.08104015,"('powerless', 'powerful')",0.2452322,0.39278185,-0.18120584,-0.020237759,-1.2616034,-1.3314085,-0.3323469,-0.2599761,0.0723708
84,0.12458062,0.12271196,"('inferior', 'superior')",0.50804675,0.4321088,-0.17343871,-0.27972737,0.56392443,0.4832853,0.2557783,0.1895947,-0.0661836
85,0.39879137,0.39593282,"('insignificant', 'prestigious')",2.4356232,2.394056,1.0905057,1.0319111,0.785654,0.77434903,1.1776435,1.1490623,-0.0285812
86,1.0536581,1.0515342,"('uninfluential', 'influential')",-0.28766242,-0.17864662,-0.48520997,-0.42094526,-0.27544555,-0.32193476,0.0013351,0.0325019,0.0311668
87,1.0991825,1.0644714,"('unsuccessful', 'successful')",0.59368426,0.5189953,0.35769975,0.2949745,0.3720172,0.42373833,0.605646,0.5755448,-0.0301012
88,0.012767797,-0.006280631,"('low', 'eminent')",-0.2968897,-0.28554165,-0.6285064,-0.66934425,-0.15304774,-0.101326354,-0.266419,-0.2656232,0.0007958
