,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
56,-0.57455283,-0.6513769,"('impractical', 'practical')",1.1588955,1.1739506,-0.47336486,-0.46059194,0.0369926,0.0206606,-0.016332
57,-0.49468747,-0.5927729,"('unimaginative', 'imaginative')",0.5210667,0.39270565,-2.5208707,-2.4907722,-0.8314971,-0.8969465,-0.0654494
58,-0.86197805,-0.92104745,"('undiscriminating', 'discriminating')",0.75937414,0.68547124,0.2027369,0.2647755,0.0333777,0.0097331,-0.0236446
59,0.50447106,0.49121785,"('foolish', 'wise')",0.57370883,0.45856676,-0.110835634,-0.04502382,0.3224481,0.3015869,-0.0208612
60,0.34405425,0.3785142,"('inefficient', 'efficient')",1.0093458,1.1625144,0.03450831,0.14407763,0.4626361,0.5617021,0.099066
61,0.83512247,0.7122594,"('illogical', 'logical')",1.3005607,1.1909105,0.68393576,0.5183489,0.9398729,0.8071729,-0.1327
62,0.4029455,0.45293412,"('incompetent', 'brilliant')",1.3600672,1.5621074,0.68859357,0.8610466,0.8172021,0.958696,0.1414939
63,0.24336234,0.15276738,"('unperceptive', 'insightful')",1.4643857,1.3412515,0.7512549,0.7799815,0.8196677,0.7580001,-0.0616676
64,0.030373346,-0.054032385,"('shy', 'confident')",1.2205833,1.2357018,-5.272157,-5.201506,-1.3404002,-1.3399455,0.0004547
65,-0.40250823,-0.46345556,"('insecure', 'secure')",0.83038574,0.81090206,0.3246325,0.31550962,0.2508367,0.2209854,-0.0298513
66,-0.36494115,-0.31853658,"('inactive', 'active')",-1.14239,-1.1601353,0.29668963,0.22327763,-0.4035472,-0.4184647,-0.0149175
67,0.38366473,0.35908565,"('doubtful', 'determined')",-0.1486008,-0.100890666,-0.35107636,-0.4065602,-0.0386708,-0.0494551,-0.0107843
68,0.01100531,-0.10004384,"('dependent', 'independent')",-0.91830677,-0.9770865,-0.81445694,-0.7985199,-0.5739195,-0.6252167,-0.0512972
69,-0.2721411,-0.23886521,"('lazy', 'industrious')",0.48412466,0.4662249,-0.9991802,-0.9147603,-0.2623989,-0.2291335,0.0332654
70,-0.4921758,-0.4544707,"('lethargic', 'energetic')",0.21342838,0.2987371,0.19369683,0.25220832,-0.0283502,0.0321582,0.0605084
71,1.0641439,1.001943,"('diffident', 'self-confident')",0.5876964,0.5570172,-0.06273712,-0.0766788,0.529701,0.4940938,-0.0356072
72,1.21491,1.2399849,"('unambitious', 'ambitious')",0.4432502,0.48092723,-0.2743342,-0.22290422,0.4612753,0.499336,0.0380607
73,1.3123709,1.3220062,"('helpless', 'self-reliant')",1.3458322,1.2271343,-3.1503713,-2.9787347,-0.1640561,-0.1431981,0.020858
74,1.6001831,1.603169,"('undedicated', 'dedicated')",0.39919746,0.3236975,-0.21834232,-0.25548324,0.5936794,0.5571278,-0.0365516
75,-0.22661243,-0.15499374,"('meek', 'impulsive')",-1.0433986,-1.070136,-0.6248155,-0.53569275,-0.6316089,-0.5869408,0.0446681
76,0.37417388,0.49567148,"('anxious', 'daring')",0.22420101,0.34798366,-0.084403,-0.10265967,0.171324,0.2469985,0.0756745
77,-0.11864837,-0.10195115,"('unmotivated', 'motivated')",0.4808085,0.42273933,-1.2062705,-1.0291724,-0.2813701,-0.2361281,0.045242
78,-0.92562586,-0.9509989,"('nonresilient', 'resilient')",0.1706275,0.14590581,-0.0074573066,0.0151483305,-0.2541519,-0.2633149,-0.009163
79,0.1426992,0.050963957,"('wavering', 'unwavering')",-0.70919484,-0.95552737,-0.67910296,-0.6985026,-0.4151995,-0.5343553,-0.1191558
80,0.06219545,0.035906203,"('dominated', 'dominating')",0.2679902,0.4735247,-0.072125696,-0.006648198,0.08602,0.1675942,0.0815742
81,-0.3633235,-0.50224614,"('submissive', 'aggressive')",0.7306703,0.7660882,-0.024826951,-0.0014405325,0.1141733,0.0874672,-0.0267061
82,-1.7996732,-1.8496197,"('poor', 'rich')",0.5514101,0.37696752,6.1770163,5.965756,1.6429176,1.4977013,-0.1452163
83,0.24009748,0.1529366,"('powerless', 'powerful')",0.19083114,0.26177084,-0.96350896,-0.9382684,-0.1775268,-0.1745203,0.0030065
84,0.8771104,0.78188485,"('inferior', 'superior')",0.7026091,0.71300215,0.4167551,0.39271444,0.6654915,0.6292005,-0.036291
85,1.2703218,1.2400546,"('insignificant', 'prestigious')",0.5125637,0.31444988,-0.6140429,-0.6385732,0.3896142,0.3053104,-0.0843038
86,0.11399168,-0.0897302,"('uninfluential', 'influential')",0.8165637,0.6632682,0.13557191,0.0074930824,0.3553758,0.193677,-0.1616988
87,-0.51991934,-0.59154403,"('unsuccessful', 'successful')",1.2581095,1.203837,1.0531061,1.1314399,0.5970987,0.5812443,-0.0158544
88,0.34666988,0.21721704,"('low', 'eminent')",0.076146364,-0.04383384,-0.111827806,-0.25296926,0.1036628,-0.0265287,-0.1301915
