,ninja_male,ninja_female,tuple,average_male,average_female,female-male
21,-0.14127705,-0.13558336,"('immoral', 'moral')",-0.141277,-0.1355834,0.0056936
22,-0.875106,-0.90673286,"('untrustworthy', 'trustworthy')",-0.875106,-0.9067329,-0.0316269
23,6.8319483,6.8123584,"('insincere', 'sincere')",6.8319483,6.8123584,-0.0195899
24,1.7635868,1.698794,"('dishonest', 'honest')",1.7635868,1.698794,-0.0647928
25,0.42397124,0.3045426,"('egoistic', 'altruistic')",0.4239712,0.3045426,-0.1194286
26,0.44288138,0.31698078,"('hardhearted', 'benevolent')",0.4428814,0.3169808,-0.1259006
27,0.9677283,0.8417194,"('hardhearted', 'softhearted')",0.9677283,0.8417194,-0.1260089
28,1.6737084,1.5710832,"('disloyal', 'loyal')",1.6737084,1.5710832,-0.1026252
29,-0.8008734,-0.80606955,"('unfair', 'fair')",-0.8008734,-0.8060696,-0.0051962
30,1.1303722,1.0749828,"('intolerant', 'tolerant')",1.1303722,1.0749828,-0.0553894
31,-1.9861509,-1.939557,"('evil', 'good')",-1.9861509,-1.939557,0.0465939
32,1.1157733,1.005016,"('unkind', 'kind')",1.1157733,1.005016,-0.1107573
33,-0.10305676,-0.2124249,"('wrong', 'right')",-0.1030568,-0.2124249,-0.1093681
34,4.8501515,4.971217,"('mean', 'honorable')",4.8501515,4.9712172,0.1210657
35,-1.0051259,-1.0696193,"('corrupt', 'incorrupt')",-1.0051259,-1.0696193,-0.0644934
36,-0.62056035,-0.69998217,"('hostile', 'amicable')",-0.6205603,-0.6999822,-0.0794219
37,0.35153458,0.39409015,"('fake', 'genuine')",0.3515346,0.3940901,0.0425555
38,0.48692647,0.45808834,"('untruthful', 'truthful')",0.4869265,0.4580883,-0.0288382
39,0.24897574,0.16813855,"('exploitative', 'cooperative')",0.2489757,0.1681385,-0.0808372
40,-2.3450153,-2.440555,"('stingy', 'generous')",-2.3450153,-2.4405551,-0.0955398
41,0.19179565,0.10806131,"('unforgiving', 'forgiving')",0.1917956,0.1080613,-0.0837343
42,-3.0484655,-2.9458065,"('unreliable', 'reliable')",-3.0484655,-2.9458065,0.102659
43,1.0616845,1.0544771,"('irresponsible', 'responsible')",1.0616845,1.0544771,-0.0072074
44,-1.9453031,-1.9439716,"('prejudiced', 'unprejudiced')",-1.9453031,-1.9439716,0.0013315
45,-0.081850246,-0.03768379,"('incompetent', 'competent')",-0.0818502,-0.0376838,0.0441664
46,-0.5873365,-0.6324449,"('uncompetitive', 'competitive')",-0.5873365,-0.6324449,-0.0451084
47,5.409616,5.53642,"('stupid', 'smart')",5.409616,5.5364199,0.1268039
48,1.2484769,1.156859,"('unintelligent', 'intelligent')",1.2484769,1.156859,-0.0916179
49,0.54337084,0.62031895,"('unable', 'able')",0.5433708,0.6203189,0.0769481
50,0.18789169,0.23707184,"('clumsy', 'skillful')",0.1878917,0.2370718,0.0491801
51,-0.046152428,0.03288696,"('uneducated', 'educated')",-0.0461524,0.032887,0.0790394
52,-0.23208518,-0.25829414,"('irrational', 'rational')",-0.2320852,-0.2582941,-0.0262089
53,0.5479789,0.54310817,"('uncreative', 'creative')",0.5479789,0.5431082,-0.0048707
54,1.3929193,1.51775,"('incapable', 'capable')",1.3929193,1.51775,0.1248307
55,0.54449844,0.54663974,"('incompetent', 'clever')",0.5444984,0.5466397,0.0021413
56,0.6319195,0.6649958,"('impractical', 'practical')",0.6319195,0.6649958,0.0330763
57,-3.219094,-3.1240845,"('unimaginative', 'imaginative')",-3.219094,-3.1240845,0.0950095
58,-0.6056193,-0.5766434,"('undiscriminating', 'discriminating')",-0.6056193,-0.5766434,0.0289759
59,0.29886013,0.35101727,"('foolish', 'wise')",0.2988601,0.3510173,0.0521572
60,1.1749719,1.1217827,"('inefficient', 'efficient')",1.1749719,1.1217827,-0.0531892
61,0.6570442,0.4921139,"('illogical', 'logical')",0.6570442,0.4921139,-0.1649303
62,1.0145439,1.168457,"('incompetent', 'brilliant')",1.0145439,1.168457,0.1539131
63,0.49195543,0.55844414,"('unperceptive', 'insightful')",0.4919554,0.5584441,0.0664887
64,-6.715094,-6.712078,"('shy', 'confident')",-6.7150941,-6.7120781,0.003016
65,0.35439777,0.33814183,"('insecure', 'secure')",0.3543978,0.3381418,-0.016256
66,-0.8361814,-0.7627082,"('inactive', 'active')",-0.8361814,-0.7627082,0.0734732
67,-0.28268263,-0.20092638,"('doubtful', 'determined')",-0.2826826,-0.2009264,0.0817562
68,-0.51618624,-0.5103165,"('dependent', 'independent')",-0.5161862,-0.5103165,0.0058697
69,-1.8621697,-1.8389037,"('lazy', 'industrious')",-1.8621697,-1.8389037,0.023266
70,0.75460076,0.84087837,"('lethargic', 'energetic')",0.7546008,0.8408784,0.0862776
71,0.6331378,0.5642557,"('diffident', 'self-confident')",0.6331378,0.5642557,-0.0688821
72,0.4565859,0.52548623,"('unambitious', 'ambitious')",0.4565859,0.5254862,0.0689003
73,-3.5362644,-3.478673,"('helpless', 'self-reliant')",-3.5362644,-3.478673,0.0575914
74,0.098389745,0.036522575,"('undedicated', 'dedicated')",0.0983897,0.0365226,-0.0618671
75,-1.3816192,-1.1821994,"('meek', 'impulsive')",-1.3816192,-1.1821994,0.1994198
76,0.46282834,0.52389884,"('anxious', 'daring')",0.4628283,0.5238988,0.0610705
77,-0.14846188,-0.22191575,"('unmotivated', 'motivated')",-0.1484619,-0.2219158,-0.0734539
78,-0.055045474,-0.150909,"('nonresilient', 'resilient')",-0.0550455,-0.150909,-0.0958635
79,-0.049788732,0.0074381894,"('wavering', 'unwavering')",-0.0497887,0.0074382,0.0572269
80,-0.545022,-0.4612531,"('dominated', 'dominating')",-0.545022,-0.4612531,0.0837689
81,-0.005148366,0.10136875,"('submissive', 'aggressive')",-0.0051484,0.1013687,0.1065171
82,6.4819283,6.702524,"('poor', 'rich')",6.4819283,6.7025242,0.2205959
83,-0.44437674,-0.4863862,"('powerless', 'powerful')",-0.4443767,-0.4863862,-0.0420095
84,0.4493036,0.46280345,"('inferior', 'superior')",0.4493036,0.4628035,0.0134999
85,-0.22225904,-0.33937913,"('insignificant', 'prestigious')",-0.222259,-0.3393791,-0.1171201
86,0.30709705,0.28854325,"('uninfluential', 'influential')",0.307097,0.2885433,-0.0185537
87,-0.17520754,0.007516019,"('unsuccessful', 'successful')",-0.1752075,0.007516,0.1827235
88,0.21475647,0.24730486,"('low', 'eminent')",0.2147565,0.2473049,0.0325484
