,genworth_male,genworth_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.228095,-0.19661427,"('incapable', 'capable')",0.84524494,0.8675382,1.2601955,1.2498653,0.6257818,0.6402631,0.0144813
55,0.5291763,0.6284574,"('incompetent', 'clever')",-0.60338855,-0.55190504,-0.54735243,-0.48395523,-0.2071882,-0.1358009,0.0713873
56,0.5269257,0.61868554,"('impractical', 'practical')",0.40788084,0.41364112,-0.6899451,-0.6000592,0.0816205,0.1440892,0.0624687
57,-0.5118718,-0.5855098,"('unimaginative', 'imaginative')",0.14504188,0.11041939,-2.6145697,-2.682178,-0.9937998,-1.0524228,-0.058623
58,-0.666811,-0.72069246,"('undiscriminating', 'discriminating')",1.1801407,1.135059,0.39717668,0.28094986,0.3035021,0.2317721,-0.07173
59,0.10162917,0.056014586,"('foolish', 'wise')",0.42297143,0.41079143,0.5718141,0.5702456,0.3654716,0.3456839,-0.0197877
60,0.5936587,0.77836937,"('inefficient', 'efficient')",0.10915987,0.20026627,-0.72788477,-0.5350696,-0.0083554,0.1478554,0.1562108
61,-0.31780356,-0.35902527,"('illogical', 'logical')",1.252979,1.159058,0.36055553,0.17737353,0.4319104,0.3258021,-0.1061083
62,0.36198077,0.48881346,"('incompetent', 'brilliant')",0.4760095,0.6337106,-0.2909261,-0.07419062,0.1823547,0.3494445,0.1670898
63,-0.27635252,-0.23953111,"('unperceptive', 'insightful')",1.2855687,1.2956283,0.9137615,1.0014586,0.6409926,0.6858519,0.0448593
64,0.39846572,0.39513886,"('shy', 'confident')",0.43432945,0.4676246,-7.1393313,-7.113989,-2.1021787,-2.0837418,0.0184369
65,0.14517856,0.10494021,"('insecure', 'secure')",-0.11684599,-0.15199329,-0.75004894,-0.69317615,-0.2405721,-0.2467431,-0.006171
66,-0.5921265,-0.60441643,"('inactive', 'active')",0.9233377,0.9164222,1.3699584,1.2694126,0.5670565,0.5271395,-0.039917
67,0.44347847,0.50779283,"('doubtful', 'determined')",-0.15061942,-0.08823237,-0.7398719,-0.6588629,-0.1490043,-0.0797675,0.0692368
68,-1.0014741,-1.0653524,"('dependent', 'independent')",-1.8416189,-1.934659,-0.72558534,-0.78318626,-1.1895595,-1.2610659,-0.0715064
69,-0.008504808,0.07925208,"('lazy', 'industrious')",0.40321952,0.48261595,-0.5445436,-0.56676996,-0.049943,-0.001634,0.048309
70,1.1062528,1.1196278,"('lethargic', 'energetic')",0.43743643,0.5165434,0.7155793,0.77192974,0.7530895,0.8027004,0.0496109
71,0.58466333,0.66340905,"('diffident', 'self-confident')",1.4617375,1.4846512,0.58667105,0.5512092,0.8776906,0.8997565,0.0220659
72,-1.3304746,-1.3346595,"('unambitious', 'ambitious')",-0.37024105,-0.3408433,-0.9492425,-0.92953277,-0.8833194,-0.8683452,0.0149742
73,0.43639675,0.43221036,"('helpless', 'self-reliant')",0.6039383,0.58691007,-3.0767844,-3.080686,-0.6788165,-0.6871885,-0.008372
74,-0.16915753,-0.043365035,"('undedicated', 'dedicated')",0.39032248,0.44098315,0.035781503,-0.012739946,0.0856488,0.1282927,0.0426439
75,-0.4332623,-0.5385591,"('meek', 'impulsive')",-0.76762706,-0.7264695,-0.3787122,-0.31378937,-0.5265338,-0.5262727,0.0002611
76,0.18782753,0.2951195,"('anxious', 'daring')",0.06750409,0.20211376,-0.28729343,-0.13383184,-0.0106539,0.1211338,0.1317877
77,-0.8064822,-0.75593615,"('unmotivated', 'motivated')",0.7868816,0.75476354,-1.4286677,-1.3187041,-0.4827561,-0.4399589,0.0427972
78,-1.0173391,-0.930402,"('nonresilient', 'resilient')",1.115628,1.1834599,0.10970957,0.19769536,0.0693328,0.1502511,0.0809183
79,-1.186856,-1.2442275,"('wavering', 'unwavering')",-0.62302285,-0.67127496,0.3275136,0.32567394,-0.4941218,-0.5299429,-0.0358211
80,0.63620377,0.5825749,"('dominated', 'dominating')",-0.3971825,-0.39708102,-1.2440856,-1.1936336,-0.3350214,-0.3360465,-0.0010251
81,0.42639282,0.380991,"('submissive', 'aggressive')",0.8700396,0.89076346,-1.2156305,-1.1149222,0.0269339,0.0522774,0.0253435
82,0.017877607,0.032218143,"('poor', 'rich')",-0.11243293,-0.082109004,6.136689,6.2187877,2.0140446,2.0562989,0.0422543
83,-0.69966084,-0.6973145,"('powerless', 'powerful')",-0.011827081,0.042684197,-1.3454267,-1.3992792,-0.6856382,-0.6846365,0.0010017
84,0.60731226,0.5385769,"('inferior', 'superior')",0.25026715,0.2161719,0.837379,0.7350464,0.5649861,0.4965984,-0.0683877
85,-0.8223206,-0.820998,"('insignificant', 'prestigious')",0.9350229,0.985446,0.92636573,0.90277815,0.346356,0.3557421,0.0093861
86,-0.8216149,-0.85081154,"('uninfluential', 'influential')",-0.26855356,-0.38641185,-0.113566585,-0.25943413,-0.401245,-0.4988858,-0.0976408
87,0.34170088,0.291032,"('unsuccessful', 'successful')",1.2968029,1.2072544,0.6236486,0.63831276,0.7540508,0.7121997,-0.0418511
88,-0.60433507,-0.5535581,"('low', 'eminent')",-0.7683759,-0.7684486,0.047758583,0.044439327,-0.4416508,-0.4258558,0.015795
