,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
47,-0.11734276,0.114376165,"('stupid', 'smart')",0.8971268,1.0460975,5.332374,5.4547715,2.0373861,2.2050818,0.1676957
48,0.44228983,0.33503288,"('unintelligent', 'intelligent')",1.7244827,1.7176046,0.41856384,0.42328832,0.8617787,0.8253086,-0.0364701
49,-0.2532762,-0.108762935,"('unable', 'able')",0.3298765,0.48651126,-0.022636808,0.11795956,0.0179878,0.165236,0.1472482
50,0.49366137,0.58786803,"('clumsy', 'skillful')",0.53800994,0.55252457,0.20874037,0.15769963,0.4134705,0.4326974,0.0192269
51,-0.42877218,-0.55343735,"('uneducated', 'educated')",0.8239181,0.7298774,0.2513315,0.1585389,0.2154925,0.1116596,-0.1038329
52,0.4721396,0.11276099,"('irrational', 'rational')",-0.7081991,-1.0413747,0.49655813,0.3247881,0.0868329,-0.2012752,-0.2881081
53,-1.335745,-1.4163824,"('uncreative', 'creative')",0.54625976,0.5021379,1.0056701,1.0415049,0.0720616,0.0424201,-0.0296415
54,-0.7402972,-0.92613614,"('incapable', 'capable')",-0.092856675,-0.15875733,1.1210006,1.1914504,0.0959489,0.035519,-0.0604299
55,-0.13541666,-0.034646243,"('incompetent', 'clever')",1.2872722,1.395028,-0.16037844,-0.21612346,0.3304924,0.3814194,0.050927
56,-0.037235547,0.040339515,"('impractical', 'practical')",0.90801626,0.9578927,-0.47757515,-0.5159267,0.1310685,0.1607685,0.0297
57,-0.7096216,-0.7609396,"('unimaginative', 'imaginative')",0.7829605,0.8215991,-2.1659303,-2.23998,-0.6975304,-0.7264401,-0.0289097
58,-0.631125,-0.65905875,"('undiscriminating', 'discriminating')",0.54414177,0.5005097,-0.018761162,-0.04488154,-0.0352481,-0.0678102,-0.0325621
59,0.3704945,0.29240543,"('foolish', 'wise')",-0.21596591,-0.32284045,0.48962608,0.44840088,0.2147182,0.139322,-0.0753962
60,-0.0074722115,0.23445258,"('inefficient', 'efficient')",1.6177169,1.8769066,-0.81648284,-0.6827895,0.2645873,0.4761899,0.2116026
61,-0.47502536,-0.656935,"('illogical', 'logical')",0.7435613,0.5840409,0.087620266,-0.09304332,0.1187187,-0.0553125,-0.1740312
62,-0.12041565,0.05947098,"('incompetent', 'brilliant')",1.3006119,1.5438241,-0.21090008,-0.12646174,0.3230987,0.4922778,0.1691791
63,-1.2422433,-1.0985684,"('unperceptive', 'insightful')",0.030227117,0.18188442,0.39453414,0.48317665,-0.272494,-0.1445025,0.1279915
64,-0.27143836,-0.32130915,"('shy', 'confident')",-0.1309914,-0.07848031,-6.5553703,-6.6622667,-2.3192666,-2.3540187,-0.0347521
65,0.13842538,0.12569335,"('insecure', 'secure')",0.47489467,0.48765278,-0.68505234,-0.7491178,-0.0239108,-0.0452572,-0.0213464
66,-1.3708346,-1.3629625,"('inactive', 'active')",-1.042138,-1.1025509,1.1768273,1.1363288,-0.4120484,-0.4430615,-0.0310131
67,0.5724059,0.56938595,"('doubtful', 'determined')",0.038687587,0.09814794,-0.68630576,-0.6337379,-0.0250708,0.0112653,0.0363361
68,-0.9775854,-0.9910287,"('dependent', 'independent')",-0.61750627,-0.66268307,-0.8880516,-0.8947953,-0.8277144,-0.8495024,-0.021788
69,0.5551365,0.60835665,"('lazy', 'industrious')",0.17685685,0.21567702,-0.41967905,-0.34681106,0.1041048,0.1590742,0.0549694
70,-0.6933674,-0.50124526,"('lethargic', 'energetic')",-0.123245254,0.06431316,0.50696796,0.57026136,-0.1032149,0.0444431,0.147658
71,-0.110608764,-0.11935444,"('diffident', 'self-confident')",0.4739364,0.5494522,0.6017104,0.63145435,0.3216794,0.3538507,0.0321713
72,-0.3292539,-0.3467599,"('unambitious', 'ambitious')",-0.003727179,0.002042612,-1.2139118,-1.1974442,-0.515631,-0.5140538,0.0015772
73,1.4588928,1.3967283,"('helpless', 'self-reliant')",0.98651785,0.9051606,-2.6035185,-2.6049201,-0.0527026,-0.1010104,-0.0483078
74,-0.12213729,-0.0408204,"('undedicated', 'dedicated')",0.3113496,0.41663733,0.11630984,0.13791993,0.1018407,0.1712456,0.0694049
75,-0.030594297,-0.081852704,"('meek', 'impulsive')",-0.31846604,-0.39054716,-0.12015364,-0.03138392,-0.1564047,-0.1679279,-0.0115232
76,0.08930099,0.3502719,"('anxious', 'daring')",0.7719204,1.0121915,0.08707136,0.1157904,0.3160976,0.4927513,0.1766537
77,-0.77308464,-0.84279877,"('unmotivated', 'motivated')",0.71184194,0.7797804,-1.5425675,-1.4515419,-0.5346034,-0.5048534,0.02975
78,-0.73110825,-0.64972264,"('nonresilient', 'resilient')",0.931228,1.0081724,-0.023823489,0.055846557,0.0587654,0.1380988,0.0793334
79,-1.0888221,-1.1725019,"('wavering', 'unwavering')",-1.7979178,-1.9824424,-0.12039399,-0.084815666,-1.002378,-1.0799201,-0.0775421
80,0.21310106,0.31964603,"('dominated', 'dominating')",0.80907583,0.9332649,-1.0495522,-1.0376295,-0.0091251,0.0717605,0.0808856
81,-0.29062176,-0.35673067,"('submissive', 'aggressive')",1.4208149,1.4821739,-0.9290648,-0.9335808,0.0670428,0.0639541,-0.0030887
82,-0.8919565,-0.8539352,"('poor', 'rich')",0.45216632,0.3591779,6.0948896,6.1127753,1.8850331,1.8726727,-0.0123604
83,-0.298317,-0.37355494,"('powerless', 'powerful')",0.25249508,0.32000476,-1.161088,-1.2283065,-0.4023033,-0.4272856,-0.0249823
84,0.43665877,0.26713625,"('inferior', 'superior')",0.3178367,0.21973418,0.6622784,0.6047774,0.472258,0.3638826,-0.1083754
85,-0.08984294,-0.26746294,"('insignificant', 'prestigious')",-0.09497086,-0.20889974,0.9913537,0.9815769,0.2688466,0.1684047,-0.1004419
86,-1.3241179,-1.5646108,"('uninfluential', 'influential')",0.16432922,-0.01835376,-0.2067891,-0.3369737,-0.455526,-0.6399794,-0.1844534
87,0.33427906,0.16767266,"('unsuccessful', 'successful')",1.0777014,0.9884632,0.80079275,0.7656591,0.7375911,0.6405983,-0.0969928
88,-0.37606245,-0.539329,"('low', 'eminent')",0.58950937,0.45326373,0.34223863,0.29161152,0.1852285,0.0685154,-0.1167131
