,sprat_male,sprat_female,tuple,average_male,average_female,female-male
72,-0.26771152,-0.18327852,"('unambitious', 'ambitious')",-0.2677115,-0.1832785,0.084433
73,-1.1761185,-1.0510248,"('helpless', 'self-reliant')",-1.1761185,-1.0510248,0.1250937
74,-0.24268231,-0.2758585,"('undedicated', 'dedicated')",-0.2426823,-0.2758585,-0.0331762
75,-0.2292046,-0.025252318,"('meek', 'impulsive')",-0.2292046,-0.0252523,0.2039523
76,0.19975194,0.20083386,"('anxious', 'daring')",0.1997519,0.2008339,0.001082
77,-0.4402673,-0.44057703,"('unmotivated', 'motivated')",-0.4402673,-0.440577,-0.0003097
78,-0.27427465,-0.23770672,"('nonresilient', 'resilient')",-0.2742746,-0.2377067,0.0365679
79,-0.94055927,-0.7355166,"('wavering', 'unwavering')",-0.9405593,-0.7355166,0.2050427
80,-0.4544924,-0.46775225,"('dominated', 'dominating')",-0.4544924,-0.4677522,-0.0132598
81,0.15601352,0.06758228,"('submissive', 'aggressive')",0.1560135,0.0675823,-0.0884312
82,2.6659353,2.5258594,"('poor', 'rich')",2.6659353,2.5258594,-0.1400759
83,0.22330955,0.19481558,"('powerless', 'powerful')",0.2233095,0.1948156,-0.0284939
84,0.40666962,0.3899886,"('inferior', 'superior')",0.4066696,0.3899886,-0.016681
85,-0.30828467,-0.34110323,"('insignificant', 'prestigious')",-0.3082847,-0.3411032,-0.0328185
86,-0.55168253,-0.697822,"('uninfluential', 'influential')",-0.5516825,-0.697822,-0.1461395
87,-0.38138318,-0.38957566,"('unsuccessful', 'successful')",-0.3813832,-0.3895757,-0.0081925
88,0.17399512,0.047095083,"('low', 'eminent')",0.1739951,0.0470951,-0.1269
