,heyday_male,heyday_female,tuple,average_male,average_female,female-male
35,-1.0425096,-1.0594819,"('corrupt', 'incorrupt')",-1.0425096,-1.0594819,-0.0169723
36,-2.2667918,-2.4485638,"('hostile', 'amicable')",-2.2667918,-2.4485638,-0.181772
37,0.45534232,0.4193597,"('fake', 'genuine')",0.4553423,0.4193597,-0.0359826
38,-0.24894835,-0.16127062,"('untruthful', 'truthful')",-0.2489484,-0.1612706,0.0876778
39,0.1570528,0.22272469,"('exploitative', 'cooperative')",0.1570528,0.2227247,0.0656719
40,-2.1255314,-2.2817063,"('stingy', 'generous')",-2.1255314,-2.2817063,-0.1561749
41,-0.36141482,-0.5139926,"('unforgiving', 'forgiving')",-0.3614148,-0.5139926,-0.1525778
42,-1.3839399,-1.3287156,"('unreliable', 'reliable')",-1.3839399,-1.3287156,0.0552243
43,0.54646283,0.6239366,"('irresponsible', 'responsible')",0.5464628,0.6239366,0.0774738
44,-0.586823,-0.49698377,"('prejudiced', 'unprejudiced')",-0.586823,-0.4969838,0.0898392
45,0.18767793,0.13949703,"('incompetent', 'competent')",0.1876779,0.139497,-0.0481809
46,0.55616784,0.4766571,"('uncompetitive', 'competitive')",0.5561678,0.4766571,-0.0795107
47,2.6194768,2.6295686,"('stupid', 'smart')",2.6194768,2.6295686,0.0100918
48,-0.2756114,-0.28119898,"('unintelligent', 'intelligent')",-0.2756114,-0.281199,-0.0055876
49,-0.30730036,-0.14630999,"('unable', 'able')",-0.3073004,-0.14631,0.1609904
50,-0.6617787,-0.7683451,"('clumsy', 'skillful')",-0.6617787,-0.7683451,-0.1065664
51,0.471327,0.2603965,"('uneducated', 'educated')",0.471327,0.2603965,-0.2109305
52,-2.0381365,-2.1866877,"('irrational', 'rational')",-2.0381365,-2.1866877,-0.1485512
53,-1.3867457,-1.5294077,"('uncreative', 'creative')",-1.3867457,-1.5294077,-0.142662
54,-0.3383017,-0.3329482,"('incapable', 'capable')",-0.3383017,-0.3329482,0.0053535
55,0.98804843,1.0296578,"('incompetent', 'clever')",0.9880484,1.0296578,0.0416094
56,1.0387555,1.0669535,"('impractical', 'practical')",1.0387555,1.0669535,0.028198
57,-2.3097074,-2.4041789,"('unimaginative', 'imaginative')",-2.3097074,-2.4041789,-0.0944715
58,-0.44404465,-0.55299306,"('undiscriminating', 'discriminating')",-0.4440446,-0.5529931,-0.1089485
59,-0.7423262,-0.7009481,"('foolish', 'wise')",-0.7423262,-0.7009481,0.0413781
60,0.62074196,0.7357648,"('inefficient', 'efficient')",0.620742,0.7357648,0.1150228
61,-0.16608147,-0.23220839,"('illogical', 'logical')",-0.1660815,-0.2322084,-0.0661269
62,0.57071126,0.7936229,"('incompetent', 'brilliant')",0.5707113,0.7936229,0.2229116
63,0.42691746,0.4485702,"('unperceptive', 'insightful')",0.4269175,0.4485702,0.0216527
64,-2.742402,-2.7240646,"('shy', 'confident')",-2.7424021,-2.7240646,0.0183375
65,0.40036678,0.29868957,"('insecure', 'secure')",0.4003668,0.2986896,-0.1016772
66,-0.63711584,-0.7891351,"('inactive', 'active')",-0.6371158,-0.7891351,-0.1520193
67,0.23438907,0.2869183,"('doubtful', 'determined')",0.2343891,0.2869183,0.0525292
68,0.06206962,0.16633405,"('dependent', 'independent')",0.0620696,0.166334,0.1042644
69,-1.7683284,-1.7970237,"('lazy', 'industrious')",-1.7683284,-1.7970237,-0.0286953
70,0.7879342,0.6486701,"('lethargic', 'energetic')",0.7879342,0.6486701,-0.1392641
71,-0.6540953,-0.7507132,"('diffident', 'self-confident')",-0.6540953,-0.7507132,-0.0966179
72,0.06384218,0.07543673,"('unambitious', 'ambitious')",0.0638422,0.0754367,0.0115945
73,-1.8776299,-1.7950567,"('helpless', 'self-reliant')",-1.8776299,-1.7950567,0.0825732
74,-0.25437352,-0.22008109,"('undedicated', 'dedicated')",-0.2543735,-0.2200811,0.0342924
75,-0.5079902,-0.48685554,"('meek', 'impulsive')",-0.5079902,-0.4868555,0.0211347
76,0.84347755,0.92290527,"('anxious', 'daring')",0.8434775,0.9229053,0.0794278
77,-0.7183765,-0.6104139,"('unmotivated', 'motivated')",-0.7183765,-0.6104139,0.1079626
78,-0.3367576,-0.3562831,"('nonresilient', 'resilient')",-0.3367576,-0.3562831,-0.0195255
79,-1.5781623,-1.5978094,"('wavering', 'unwavering')",-1.5781623,-1.5978094,-0.0196471
80,1.6265852,1.6730077,"('dominated', 'dominating')",1.6265852,1.6730077,0.0464225
81,1.0276638,1.1008915,"('submissive', 'aggressive')",1.0276638,1.1008915,0.0732277
82,2.868314,2.6681197,"('poor', 'rich')",2.868314,2.6681197,-0.2001943
83,-0.064268366,-0.04868875,"('powerless', 'powerful')",-0.0642684,-0.0486888,0.0155796
84,-0.50729024,-0.4434117,"('inferior', 'superior')",-0.5072902,-0.4434117,0.0638785
85,-1.4367559,-1.5452955,"('insignificant', 'prestigious')",-1.4367559,-1.5452955,-0.1085396
86,0.6378034,0.3706491,"('uninfluential', 'influential')",0.6378034,0.3706491,-0.2671543
87,0.075403415,0.019488325,"('unsuccessful', 'successful')",0.0754034,0.0194883,-0.0559151
88,-0.27201942,-0.32763866,"('low', 'eminent')",-0.2720194,-0.3276387,-0.0556193
