,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
41,-0.7955328,-0.6846262,"('unforgiving', 'forgiving')",0.23104022,0.14250661,-0.2822463,-0.2710598,0.0111865
42,0.009982288,0.14900602,"('unreliable', 'reliable')",-2.6929727,-2.6144361,-1.3414952,-1.232715,0.1087802
43,-1.6883872,-1.5653379,"('irresponsible', 'responsible')",1.3290876,1.3523881,-0.1796498,-0.1064749,0.0731749
44,0.6813906,0.7284407,"('prejudiced', 'unprejudiced')",-2.0262625,-1.9166341,-0.672436,-0.5940967,0.0783393
45,-1.2593821,-1.1924804,"('incompetent', 'competent')",0.6221269,0.6142167,-0.3186276,-0.2891319,0.0294957
46,-1.6528746,-1.6347659,"('uncompetitive', 'competitive')",0.04634781,-0.026252676,-0.8032634,-0.8305092,-0.0272458
47,-0.84584665,-0.7018907,"('stupid', 'smart')",4.815343,4.9519343,1.9847481,2.1250219,0.1402738
48,-1.7380698,-1.6954988,"('unintelligent', 'intelligent')",0.76645595,0.7326732,-0.4858069,-0.4814128,0.0043941
49,-1.105838,-0.9759874,"('unable', 'able')",-0.24558856,-0.20386708,-0.6757132,-0.5899272,0.085786
50,0.1652379,0.12570594,"('clumsy', 'skillful')",-0.40403068,-0.3560673,-0.1193964,-0.1151807,0.0042157
51,-0.7880862,-0.8613942,"('uneducated', 'educated')",0.6279317,0.6354019,-0.0800772,-0.1129962,-0.032919
52,0.49054608,0.39230442,"('irrational', 'rational')",-0.2619641,-0.31453475,0.114291,0.0388848,-0.0754062
53,-1.0200435,-1.0034431,"('uncreative', 'creative')",0.6397844,0.535213,-0.1901295,-0.2341151,-0.0439856
54,-0.7673307,-0.821349,"('incapable', 'capable')",0.89113533,0.9172423,0.0619023,0.0479466,-0.0139557
55,-1.8323257,-1.7197367,"('incompetent', 'clever')",0.4481109,0.58242315,-0.6921074,-0.5686568,0.1234506
56,-0.9764516,-0.9187999,"('impractical', 'practical')",0.62802213,0.6677634,-0.1742147,-0.1255182,0.0486965
57,-1.7987108,-1.8310169,"('unimaginative', 'imaginative')",-1.0093188,-1.1846352,-1.4040148,-1.5078261,-0.1038113
58,0.0736565,0.08679104,"('undiscriminating', 'discriminating')",0.6249069,0.52873355,0.3492817,0.3077623,-0.0415194
59,0.94824904,0.91260237,"('foolish', 'wise')",0.5114632,0.5221845,0.7298561,0.7173934,-0.0124627
60,-2.097314,-1.9197984,"('inefficient', 'efficient')",-0.020412413,0.20678192,-1.0588632,-0.8565083,0.2023549
61,-1.0928795,-1.175008,"('illogical', 'logical')",0.117568165,-0.09446232,-0.4876557,-0.6347352,-0.1470795
62,-1.3575261,-1.2503103,"('incompetent', 'brilliant')",0.6097827,0.7538227,-0.3738717,-0.2482438,0.1256279
63,-1.3916969,-1.3402977,"('unperceptive', 'insightful')",0.9562886,0.9901203,-0.2177042,-0.1750887,0.0426155
64,-0.22963978,-0.24341732,"('shy', 'confident')",-5.4331627,-5.4848475,-2.8314013,-2.8641324,-0.0327311
65,-1.2930517,-1.2404065,"('insecure', 'secure')",-0.19528303,-0.036767207,-0.7441674,-0.6385869,0.1055805
66,0.07287493,-0.009127732,"('inactive', 'active')",0.9153866,0.74964863,0.4941308,0.3702604,-0.1238704
67,0.5104985,0.5334456,"('doubtful', 'determined')",-0.26316634,-0.20093258,0.1236661,0.1662565,0.0425904
68,-0.42462826,-0.46697477,"('dependent', 'independent')",-0.48664632,-0.4625905,-0.4556373,-0.4647826,-0.0091453
69,1.824655,1.7589608,"('lazy', 'industrious')",-0.1362259,-0.20962235,0.8442146,0.7746692,-0.0695454
70,-1.3912891,-1.293051,"('lethargic', 'energetic')",0.63122135,0.6819909,-0.3800339,-0.30553,0.0745039
71,-0.30335948,-0.31482694,"('diffident', 'self-confident')",0.45674518,0.36108953,0.0766928,0.0231313,-0.0535615
72,-1.0252509,-1.0946463,"('unambitious', 'ambitious')",0.018278684,-0.044661984,-0.5034861,-0.5696542,-0.0661681
73,1.1937984,1.1717619,"('helpless', 'self-reliant')",-2.4895375,-2.506961,-0.6478695,-0.6675996,-0.0197301
74,-0.34460413,-0.3042284,"('undedicated', 'dedicated')",0.6046009,0.5585172,0.1299984,0.1271444,-0.002854
75,1.4225935,1.3079654,"('meek', 'impulsive')",-0.29882753,-0.34589937,0.561883,0.481033,-0.08085
76,-1.2355046,-1.0781639,"('anxious', 'daring')",0.116889656,0.3138472,-0.5593075,-0.3821583,0.1771492
77,-0.5160992,-0.47082943,"('unmotivated', 'motivated')",-0.608265,-0.6154101,-0.5621821,-0.5431198,0.0190623
78,-0.98417145,-0.92238134,"('nonresilient', 'resilient')",0.46101642,0.45907062,-0.2615775,-0.2316554,0.0299221
79,0.27501422,0.21487087,"('wavering', 'unwavering')",-0.069166765,-0.11377737,0.1029237,0.0505468,-0.0523769
80,0.059818067,0.10889958,"('dominated', 'dominating')",-0.4245838,-0.28753686,-0.1823829,-0.0893186,0.0930643
81,-1.3744515,-1.3420755,"('submissive', 'aggressive')",-0.66069245,-0.458958,-1.0175719,-0.9005167,0.1170552
82,-0.59132075,-0.56719685,"('poor', 'rich')",5.1565924,5.2828455,2.2826357,2.3578243,0.0751886
83,0.06807951,0.014358286,"('powerless', 'powerful')",-0.96875215,-0.9685407,-0.4503363,-0.4770912,-0.0267549
84,0.39117885,0.37387645,"('inferior', 'superior')",0.65331036,0.67687637,0.5222446,0.5253764,0.0031318
85,1.5230006,1.5503821,"('insignificant', 'prestigious')",0.16317567,0.10197801,0.8430882,0.8261801,-0.0169081
86,-2.4426255,-2.5338924,"('uninfluential', 'influential')",0.14775279,0.03149441,-1.1474364,-1.251199,-0.1037626
87,-0.12346159,-0.11384628,"('unsuccessful', 'successful')",1.4779922,1.477996,0.6772653,0.6820748,0.0048095
88,-1.0456097,-1.0985423,"('low', 'eminent')",0.11677647,0.099852964,-0.4644166,-0.4993447,-0.0349281
