,mosaic_male,mosaic_female,tuple,company_male,company_female,average_male,average_female,female-male
42,0.5015358,0.50085294,"('unreliable', 'reliable')",-3.2090206,-3.141241,-1.3537424,-1.320194,0.0335484
43,0.48052448,0.512168,"('irresponsible', 'responsible')",1.1641774,1.2393839,0.822351,0.8757759,0.0534249
44,-2.3504055,-2.3258007,"('prejudiced', 'unprejudiced')",-1.4088885,-1.4196286,-1.879647,-1.8727146,0.0069324
45,-0.44321412,-0.36359078,"('incompetent', 'competent')",0.62375355,0.697852,0.0902697,0.1671306,0.0768609
46,-0.24746528,-0.16669768,"('uncompetitive', 'competitive')",0.033845685,0.06871471,-0.1068098,-0.0489915,0.0578183
47,0.51868516,0.49843237,"('stupid', 'smart')",5.332871,5.4361978,2.9257782,2.967315,0.0415368
48,0.7730897,0.8551669,"('unintelligent', 'intelligent')",0.6122187,0.59976596,0.6926542,0.7274665,0.0348123
49,-0.34490937,-0.33428413,"('unable', 'able')",-0.14402583,-0.07283161,-0.2444676,-0.2035579,0.0409097
50,-0.80791074,-0.8204179,"('clumsy', 'skillful')",-0.52632797,-0.62536556,-0.6671194,-0.7228917,-0.0557723
51,-0.124239296,-0.21409863,"('uneducated', 'educated')",1.5477734,1.458637,0.711767,0.6222692,-0.0894978
52,0.35637757,0.14566922,"('irrational', 'rational')",-0.39211106,-0.46205306,-0.0178667,-0.1581919,-0.1403252
53,0.5977184,0.53126276,"('uncreative', 'creative')",0.14393865,0.12700333,0.3708285,0.329133,-0.0416955
54,0.26286337,0.13222793,"('incapable', 'capable')",1.0935171,1.0241373,0.6781902,0.5781826,-0.1000076
55,0.559401,0.7165363,"('incompetent', 'clever')",1.3375363,1.3795167,0.9484687,1.0480266,0.0995579
56,1.4284866,1.4392303,"('impractical', 'practical')",0.5447684,0.56697994,0.9866275,1.0031052,0.0164777
57,0.45972708,0.44955215,"('unimaginative', 'imaginative')",-2.7402394,-2.717336,-1.1402562,-1.1338919,0.0063643
58,0.6417028,0.6383376,"('undiscriminating', 'discriminating')",0.33794048,0.3596538,0.4898216,0.4989957,0.0091741
59,0.06949468,-0.023864005,"('foolish', 'wise')",-0.6422587,-0.5691215,-0.286382,-0.2964928,-0.0101108
60,1.1594499,1.371143,"('inefficient', 'efficient')",1.0016198,1.1403359,1.0805349,1.2557395,0.1752046
61,0.4956074,0.445558,"('illogical', 'logical')",0.21321152,0.058803175,0.3544095,0.2521806,-0.1022289
62,0.67416626,0.75415814,"('incompetent', 'brilliant')",0.7556264,0.9173956,0.7148963,0.8357769,0.1208806
63,0.5753025,0.6112193,"('unperceptive', 'insightful')",0.9019214,1.065242,0.7386119,0.8382307,0.0996188
64,-0.84441143,-0.7840338,"('shy', 'confident')",-5.8419247,-5.753943,-3.343168,-3.2689884,0.0741796
65,0.35903788,0.36187768,"('insecure', 'secure')",0.48397985,0.46857548,0.4215088,0.4152266,-0.0062822
66,-0.715115,-0.8711947,"('inactive', 'active')",-0.5016231,-0.52939016,-0.6083691,-0.7002925,-0.0919234
67,0.19897705,0.055092044,"('doubtful', 'determined')",-0.3003671,-0.40321252,-0.050695,-0.1740602,-0.1233652
68,-0.6558315,-0.6141973,"('dependent', 'independent')",-1.0800145,-0.9803049,-0.867923,-0.7972511,0.0706719
69,-0.46721843,-0.53214663,"('lazy', 'industrious')",-2.0451734,-1.9202493,-1.2561959,-1.226198,0.0299979
70,0.16517204,0.22936979,"('lethargic', 'energetic')",0.833372,0.835675,0.499272,0.5325224,0.0332504
71,1.3318121,1.3375605,"('diffident', 'self-confident')",-0.43191656,-0.3425091,0.4499478,0.4975257,0.0475779
72,1.4205306,1.4253833,"('unambitious', 'ambitious')",0.10001052,0.05762097,0.7602705,0.7415022,-0.0187683
73,0.30109316,0.30876023,"('helpless', 'self-reliant')",-3.4618452,-3.2950487,-1.580376,-1.4931443,0.0872317
74,1.206285,1.2579731,"('undedicated', 'dedicated')",0.24754065,0.25774568,0.7269129,0.7578593,0.0309464
75,-1.084887,-1.1489899,"('meek', 'impulsive')",-1.018931,-0.99966675,-1.051909,-1.0743283,-0.0224193
76,0.54422784,0.5648408,"('anxious', 'daring')",0.37378246,0.31668654,0.4590051,0.4407637,-0.0182414
77,-0.2178143,-0.08221808,"('unmotivated', 'motivated')",-1.0759625,-0.9181459,-0.6468884,-0.500182,0.1467064
78,0.31989333,0.49152738,"('nonresilient', 'resilient')",-0.60776037,-0.3984507,-0.1439335,0.0465383,0.1904718
79,-0.18302189,-0.28208122,"('wavering', 'unwavering')",-0.98694783,-1.0060335,-0.5849848,-0.6440574,-0.0590726
80,-0.30379736,-0.35852748,"('dominated', 'dominating')",-0.065511905,-0.032424524,-0.1846546,-0.195476,-0.0108214
81,-0.30314922,-0.3478601,"('submissive', 'aggressive')",0.27121288,0.24186909,-0.0159682,-0.0529955,-0.0370273
82,-0.4293173,-0.5130397,"('poor', 'rich')",6.5003443,6.386747,3.0355134,2.9368536,-0.0986598
83,0.447379,0.4307243,"('powerless', 'powerful')",-0.85263896,-0.91229045,-0.20263,-0.2407831,-0.0381531
84,0.10393671,0.1342381,"('inferior', 'superior')",0.053221595,0.14682665,0.0785792,0.1405324,0.0619532
85,1.099228,1.0798101,"('insignificant', 'prestigious')",-1.005308,-1.0665162,0.04696,0.006647,-0.040313
86,1.0255718,0.9616228,"('uninfluential', 'influential')",0.66572034,0.5497538,0.8456461,0.7556883,-0.0899578
87,0.19343984,-0.0054006763,"('unsuccessful', 'successful')",0.71940833,0.7381737,0.4564241,0.3663865,-0.0900376
88,-0.13228619,-0.20959762,"('low', 'eminent')",0.3194851,0.111425765,0.0935995,-0.0490859,-0.1426854
