,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.69170547,-0.6420497,"('unpopular', 'popular')",-1.1611303,-1.0543362,0.1783831,0.27752808,-0.5581509,-0.4729526,0.0851983
17,0.18970984,0.2968303,"('nasty', 'nice')",-0.22112224,-0.093666635,-0.29066727,-0.16542116,-0.1073599,0.0125808,0.1199407
18,-0.053340428,-0.00052546524,"('disagreeable', 'welcoming')",-0.2626354,-0.22184637,-0.21534911,-0.1994396,-0.1771083,-0.1406038,0.0365045
19,0.3709486,0.4647446,"('inhospitable', 'hospitable')",-0.90519494,-0.8401613,0.37536734,0.49751508,-0.0529597,0.0406995,0.0936592
20,-0.7227879,-0.67868173,"('rough', 'thoughtful')",-0.024735305,0.07344155,1.0235016,1.0102959,0.0919928,0.1350186,0.0430258
21,-0.35528353,-0.4163212,"('immoral', 'moral')",1.399325,1.3879762,-0.735674,-0.69286317,0.1027892,0.0929306,-0.0098586
22,0.23656736,0.23410396,"('untrustworthy', 'trustworthy')",0.5080822,0.5278674,-0.8114251,-0.85399634,-0.0222585,-0.030675,-0.0084165
23,-0.9122239,-0.95431995,"('insincere', 'sincere')",1.3873651,1.3048166,5.334468,5.2481875,1.9365363,1.8662281,-0.0703082
24,-0.27185968,-0.36297867,"('dishonest', 'honest')",0.37244752,0.3215577,0.8294127,0.71641725,0.3100002,0.2249988,-0.0850014
25,0.36738506,0.34176064,"('egoistic', 'altruistic')",0.38245377,0.31164503,1.8367335,1.7244598,0.8621907,0.7926218,-0.0695689
26,0.016611775,-0.049182095,"('hardhearted', 'benevolent')",1.1191062,1.0881418,1.8451104,1.7610087,0.9936094,0.9333228,-0.0602866
27,0.14374967,0.17218798,"('hardhearted', 'softhearted')",0.32329652,0.32047296,1.7165295,1.5664068,0.7278585,0.6863559,-0.0415026
28,-1.4495492,-1.5577041,"('disloyal', 'loyal')",0.2952048,0.115219705,0.7546873,0.60333276,-0.133219,-0.2797172,-0.1464982
29,-0.37767962,-0.3888456,"('unfair', 'fair')",-0.5239141,-0.49261373,-0.1339069,-0.27145243,-0.3451668,-0.3843039,-0.0391371
30,-0.34946272,-0.3820484,"('intolerant', 'tolerant')",1.9163495,1.9529874,0.9614951,0.9551309,0.8427939,0.8420233,-0.0007706
31,0.30882925,0.37993878,"('evil', 'good')",-1.9791459,-1.9274378,-0.31939304,-0.36444736,-0.6632366,-0.6373154,0.0259212
32,0.5034815,0.4533743,"('unkind', 'kind')",1.4780681,1.3880148,1.1722419,1.0085176,1.0512638,0.9499689,-0.1012949
33,0.9286178,0.90709895,"('wrong', 'right')",0.061298758,0.038216002,-0.012103938,-0.13061307,0.3259375,0.2715673,-0.0543702
34,-0.050145824,0.042521864,"('mean', 'honorable')",0.6195502,0.70544034,5.8264866,5.995839,2.1319637,2.2479337,0.11597
35,0.53702056,0.5820393,"('corrupt', 'incorrupt')",-2.4814475,-2.55034,0.11128258,-0.045553327,-0.6110481,-0.6712847,-0.0602366
36,0.03129445,0.03813932,"('hostile', 'amicable')",-2.361111,-2.3914323,0.6004852,0.40175182,-0.5764438,-0.6505137,-0.0740699
37,0.0184073,0.02464649,"('fake', 'genuine')",0.39682528,0.37216622,0.6238867,0.62138385,0.3463731,0.3393989,-0.0069742
38,-0.50730455,-0.4653423,"('untruthful', 'truthful')",-0.405604,-0.40501103,-0.32188684,-0.22974429,-0.4115984,-0.3666992,0.0448992
39,0.79533887,0.79926866,"('exploitative', 'cooperative')",0.69025016,0.6836568,0.46953562,0.41501567,0.6517082,0.632647,-0.0190612
40,-0.17806493,-0.21811448,"('stingy', 'generous')",0.2663661,0.28560007,-1.0615522,-1.1859214,-0.324417,-0.372812,-0.048395
41,-0.6014406,-0.62572485,"('unforgiving', 'forgiving')",0.21474561,0.29907107,0.0001273267,-0.053361908,-0.1288559,-0.1266719,0.002184
42,1.2842336,1.3803166,"('unreliable', 'reliable')",1.2533015,1.4108679,-2.5889316,-2.4502144,-0.0171321,0.1136567,0.1307888
43,-0.88282096,-0.83188844,"('irresponsible', 'responsible')",1.1225868,1.207457,0.3572935,0.35433453,0.1990198,0.243301,0.0442812
44,0.7234173,0.7832106,"('prejudiced', 'unprejudiced')",-0.5946677,-0.5060702,-1.3284073,-1.261758,-0.3998859,-0.3282059,0.07168
45,-1.0091908,-0.9486538,"('incompetent', 'competent')",0.73579705,0.85632885,-0.45745617,-0.43746978,-0.2436166,-0.1765983,0.0670183
46,-1.5867957,-1.6098067,"('uncompetitive', 'competitive')",1.2689977,1.286825,-0.8297567,-0.89333236,-0.3825182,-0.405438,-0.0229198
47,0.5786814,0.6283757,"('stupid', 'smart')",1.1000547,1.109443,5.200242,5.275662,2.2929928,2.3378269,0.0448341
48,-1.5582079,-1.6232387,"('unintelligent', 'intelligent')",0.2102578,0.21970147,0.31402615,0.33067963,-0.3446413,-0.3576192,-0.0129779
49,-0.37199366,-0.22295634,"('unable', 'able')",-0.3640711,-0.18920204,-0.46442774,-0.23061751,-0.4001642,-0.2142586,0.1859056
50,1.0115147,1.0533313,"('clumsy', 'skillful')",0.2174438,0.22126533,0.22562149,0.24880521,0.48486,0.5078006,0.0229406
51,-0.77433866,-0.93240964,"('uneducated', 'educated')",0.49597943,0.39151147,0.11586078,0.058965918,-0.0541661,-0.1606441,-0.106478
52,0.19319361,0.07567755,"('irrational', 'rational')",-1.3701164,-1.5441326,0.15517505,-0.020334508,-0.3405826,-0.4962632,-0.1556806
53,-1.8779783,-1.8902704,"('uncreative', 'creative')",0.21513048,0.1895667,0.9753591,0.901273,-0.2291629,-0.2664769,-0.037314
54,0.22599216,0.20665376,"('incapable', 'capable')",-0.16119751,-0.23169085,1.1705501,1.2112824,0.4117816,0.3954151,-0.0163665
55,-1.1682265,-1.1749663,"('incompetent', 'clever')",0.8742229,0.9672393,-0.2758401,-0.23384964,-0.1899479,-0.1471922,0.0427557
56,0.14579828,0.21221335,"('impractical', 'practical')",1.2318467,1.3219808,-0.8314374,-0.71851325,0.1820692,0.2718937,0.0898245
57,-1.1660736,-1.1948829,"('unimaginative', 'imaginative')",0.3657954,0.38289213,-2.245845,-2.251506,-1.0153744,-1.0211656,-0.0057912
58,-1.7243235,-1.709556,"('undiscriminating', 'discriminating')",-0.06162405,-0.040203188,0.17300916,0.11350967,-0.5376461,-0.5454165,-0.0077704
59,1.4395436,1.4342325,"('foolish', 'wise')",-0.13439432,-0.16273162,0.5361361,0.53702855,0.6137618,0.6028431,-0.0109187
60,-0.51580745,-0.44626403,"('inefficient', 'efficient')",1.83721,1.9722972,-0.5889913,-0.45605883,0.2441371,0.3566581,0.112521
61,-1.1050961,-1.1614819,"('illogical', 'logical')",-0.51317275,-0.59980416,0.065228336,-0.16121508,-0.5176802,-0.6408337,-0.1231535
62,-0.7138824,-0.6499459,"('incompetent', 'brilliant')",1.0533148,1.1782173,-0.5447992,-0.35308155,-0.0684556,0.0583966,0.1268522
63,-0.63712215,-0.5794418,"('unperceptive', 'insightful')",1.8593519,1.8872248,0.86228174,0.9706406,0.6948372,0.7594745,0.0646373
64,0.54524595,0.5174626,"('shy', 'confident')",0.8211267,0.8057409,-6.596092,-6.614013,-1.7432399,-1.7636032,-0.0203633
65,-0.68924963,-0.81977916,"('insecure', 'secure')",0.95259225,0.90185565,-0.45210302,-0.47202477,-0.0629201,-0.1299828,-0.0670627
66,-0.6165197,-0.63776,"('inactive', 'active')",-0.62281036,-0.67777395,1.253136,1.1526715,0.004602,-0.0542875,-0.0588895
67,0.398799,0.38980168,"('doubtful', 'determined')",0.4261922,0.4064024,-0.70457435,-0.5835925,0.040139,0.0708705,0.0307315
68,-0.82653624,-0.8809788,"('dependent', 'independent')",-1.1349727,-1.1890234,-0.56959593,-0.5879256,-0.8437017,-0.8859759,-0.0422742
69,1.2117934,1.3214879,"('lazy', 'industrious')",-0.12391588,-0.07570486,-0.20357555,-0.18424381,0.2947673,0.3538464,0.0590791
70,-0.4323753,-0.4465123,"('lethargic', 'energetic')",1.5552623,1.6219378,0.7374879,0.79911876,0.620125,0.6581814,0.0380564
71,0.8071059,0.85175467,"('diffident', 'self-confident')",1.3333633,1.2935977,0.6555878,0.62781936,0.9320189,0.9243906,-0.0076283
72,-0.014207689,-0.01618597,"('unambitious', 'ambitious')",0.5619541,0.4823117,-0.9621188,-0.9565498,-0.1381241,-0.1634747,-0.0253506
73,1.4683034,1.4855082,"('helpless', 'self-reliant')",0.007654108,-0.018119875,-2.6560054,-2.6344829,-0.3933493,-0.3890315,0.0043178
74,-0.16862851,-0.082446575,"('undedicated', 'dedicated')",-0.014077691,0.10392529,0.030656166,0.02062551,-0.0506833,0.0140347,0.064718
75,0.782244,0.7836081,"('meek', 'impulsive')",-1.2940061,-1.2716017,-0.18969089,-0.071514815,-0.2338177,-0.1865028,0.0473149
76,-0.5437453,-0.4897783,"('anxious', 'daring')",1.6733027,1.7703873,0.2161495,0.3331938,0.4485689,0.5379343,0.0893654
77,-0.8894138,-0.8818545,"('unmotivated', 'motivated')",0.54363126,0.52949804,-1.2451005,-1.1567093,-0.5302943,-0.5030219,0.0272724
78,-0.72482306,-0.58645344,"('nonresilient', 'resilient')",1.0284691,1.0904386,0.12881368,0.20536056,0.1441532,0.2364486,0.0922954
79,0.39500436,0.4470287,"('wavering', 'unwavering')",-1.207596,-1.2289741,0.406813,0.468241,-0.1352595,-0.1045681,0.0306914
80,0.3373527,0.30371284,"('dominated', 'dominating')",0.6487643,0.65727234,-1.2500949,-1.1898928,-0.0879926,-0.0763025,0.0116901
81,-0.5563862,-0.7277004,"('submissive', 'aggressive')",1.2693833,1.1676793,-1.0120504,-0.950574,-0.0996844,-0.1701984,-0.070514
82,-0.9931064,-1.0312642,"('poor', 'rich')",0.22947167,0.31253558,5.6807723,5.793308,1.6390459,1.6915264,0.0524805
83,-0.5770938,-0.57578653,"('powerless', 'powerful')",0.39584887,0.41790873,-1.139268,-1.1764112,-0.440171,-0.444763,-0.004592
84,0.12828733,0.0747463,"('inferior', 'superior')",-0.7289507,-0.72979176,0.6691059,0.59857786,0.0228142,-0.0188225,-0.0416367
85,0.74714905,0.7643626,"('insignificant', 'prestigious')",-0.049837176,-0.09811612,1.067829,1.1083153,0.5883803,0.5915206,0.0031403
86,-1.3199725,-1.3956271,"('uninfluential', 'influential')",0.08061938,0.013095643,-0.10779128,-0.27914253,-0.4490482,-0.5538913,-0.1048431
87,0.07318385,0.060285043,"('unsuccessful', 'successful')",0.83144724,0.76975226,0.64275855,0.7111877,0.5157965,0.5137417,-0.0020548
88,-0.1277556,-0.168537,"('low', 'eminent')",-0.064598635,-0.11168721,0.21827427,0.21905234,0.00864,-0.0203906,-0.0290306
