,plover_male,plover_female,tuple,average_male,average_female,female-male
36,-1.380816,-1.5298862,"('hostile', 'amicable')",-1.380816,-1.5298862,-0.1490702
37,0.66306865,0.6499105,"('fake', 'genuine')",0.6630687,0.6499105,-0.0131582
38,-0.3088984,-0.2943725,"('untruthful', 'truthful')",-0.3088984,-0.2943725,0.0145259
39,0.75355613,0.88049155,"('exploitative', 'cooperative')",0.7535561,0.8804916,0.1269355
40,-1.5550925,-1.7323004,"('stingy', 'generous')",-1.5550925,-1.7323004,-0.1772079
41,0.6301625,0.64531225,"('unforgiving', 'forgiving')",0.6301625,0.6453122,0.0151497
42,-0.52056265,-0.46911114,"('unreliable', 'reliable')",-0.5205626,-0.4691111,0.0514515
43,-0.21527001,-0.25613794,"('irresponsible', 'responsible')",-0.21527,-0.2561379,-0.0408679
44,0.11494787,0.12573475,"('prejudiced', 'unprejudiced')",0.1149479,0.1257347,0.0107868
45,0.28998744,0.11125276,"('incompetent', 'competent')",0.2899874,0.1112528,-0.1787346
46,-0.001779095,-0.05459503,"('uncompetitive', 'competitive')",-0.0017791,-0.054595,-0.0528159
47,2.235164,2.1938293,"('stupid', 'smart')",2.2351639,2.1938293,-0.0413346
48,-0.4497827,-0.30140135,"('unintelligent', 'intelligent')",-0.4497827,-0.3014013,0.1483814
49,-0.48716325,-0.082834266,"('unable', 'able')",-0.4871632,-0.0828343,0.4043289
50,-0.5753048,-0.40073276,"('clumsy', 'skillful')",-0.5753048,-0.4007328,0.174572
51,-0.012957505,-0.10687215,"('uneducated', 'educated')",-0.0129575,-0.1068721,-0.0939146
52,-1.4305099,-1.3577411,"('irrational', 'rational')",-1.4305099,-1.3577411,0.0727688
53,-1.4960482,-1.643973,"('uncreative', 'creative')",-1.4960482,-1.643973,-0.1479248
54,-0.58461434,-0.5449158,"('incapable', 'capable')",-0.5846143,-0.5449158,0.0396985
55,0.7292248,0.7685032,"('incompetent', 'clever')",0.7292248,0.7685032,0.0392784
56,1.3959284,1.3423619,"('impractical', 'practical')",1.3959284,1.3423619,-0.0535665
57,-1.0986353,-1.4149058,"('unimaginative', 'imaginative')",-1.0986353,-1.4149058,-0.3162705
58,-0.25525334,-0.31719664,"('undiscriminating', 'discriminating')",-0.2552533,-0.3171966,-0.0619433
59,-0.6328731,-0.4429298,"('foolish', 'wise')",-0.6328731,-0.4429298,0.1899433
60,0.78809285,1.031133,"('inefficient', 'efficient')",0.7880929,1.0311331,0.2430402
61,-0.45136052,-0.5604592,"('illogical', 'logical')",-0.4513605,-0.5604592,-0.1090987
62,0.86281574,1.038523,"('incompetent', 'brilliant')",0.8628157,1.038523,0.1757073
63,-0.3126504,-0.22819993,"('unperceptive', 'insightful')",-0.3126504,-0.2281999,0.0844505
64,-2.4889045,-2.406621,"('shy', 'confident')",-2.4889045,-2.406621,0.0822835
65,0.76617914,0.775665,"('insecure', 'secure')",0.7661791,0.775665,0.0094859
66,-1.217256,-1.4872934,"('inactive', 'active')",-1.2172559,-1.4872934,-0.2700375
67,0.3770172,0.48389137,"('doubtful', 'determined')",0.3770172,0.4838914,0.1068742
68,-0.50165623,-0.27255845,"('dependent', 'independent')",-0.5016562,-0.2725585,0.2290977
69,-1.5603429,-1.5380425,"('lazy', 'industrious')",-1.5603429,-1.5380425,0.0223004
70,0.48728624,0.26865885,"('lethargic', 'energetic')",0.4872862,0.2686588,-0.2186274
71,-0.7403585,-0.8816545,"('diffident', 'self-confident')",-0.7403585,-0.8816545,-0.141296
72,-0.5276318,-0.52272105,"('unambitious', 'ambitious')",-0.5276318,-0.5227211,0.0049107
73,-1.3220515,-1.3262979,"('helpless', 'self-reliant')",-1.3220515,-1.3262979,-0.0042464
74,-0.32872137,-0.2713127,"('undedicated', 'dedicated')",-0.3287214,-0.2713127,0.0574087
75,-0.54267913,-0.6440353,"('meek', 'impulsive')",-0.5426791,-0.6440353,-0.1013562
76,0.75534326,0.8145477,"('anxious', 'daring')",0.7553433,0.8145477,0.0592044
77,-1.469965,-1.1535062,"('unmotivated', 'motivated')",-1.469965,-1.1535062,0.3164588
78,-0.96542555,-1.000867,"('nonresilient', 'resilient')",-0.9654256,-1.000867,-0.0354414
79,-1.336665,-1.4737065,"('wavering', 'unwavering')",-1.336665,-1.4737065,-0.1370415
80,1.1836226,0.9401254,"('dominated', 'dominating')",1.1836226,0.9401254,-0.2434972
81,0.37906024,0.47589737,"('submissive', 'aggressive')",0.3790602,0.4758974,0.0968372
82,2.2169495,2.197423,"('poor', 'rich')",2.2169495,2.197423,-0.0195265
83,-0.09783353,-0.23161364,"('powerless', 'powerful')",-0.0978335,-0.2316136,-0.1337801
84,-0.12187116,-0.07277016,"('inferior', 'superior')",-0.1218712,-0.0727702,0.049101
85,-2.3986619,-2.4054592,"('insignificant', 'prestigious')",-2.3986619,-2.4054592,-0.0067973
86,-0.96523124,-1.193094,"('uninfluential', 'influential')",-0.9652312,-1.193094,-0.2278628
87,-0.28365847,-0.47305426,"('unsuccessful', 'successful')",-0.2836585,-0.4730543,-0.1893958
88,-1.1651506,-1.1023357,"('low', 'eminent')",-1.1651506,-1.1023357,0.0628149
