,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,0.07497412,0.021154473,"('unfair', 'fair')",-0.51293516,-0.6762885,-0.2189805,-0.327567,-0.1085865
30,-1.5685233,-1.6116959,"('intolerant', 'tolerant')",1.4172695,1.377678,-0.0756269,-0.1170089,-0.041382
31,1.2201908,1.2101804,"('evil', 'good')",-0.72387743,-0.90101886,0.2481567,0.1545808,-0.0935759
32,-1.0757123,-1.0284402,"('unkind', 'kind')",0.8407287,0.7378461,-0.1174918,-0.1452971,-0.0278053
33,0.9244503,0.84305036,"('wrong', 'right')",-0.20472264,-0.2640639,0.3598638,0.2894932,-0.0703706
34,-0.86092144,-0.7869528,"('mean', 'honorable')",5.7986555,5.87539,2.4688671,2.5442185,0.0753514
35,2.6979413,2.6490545,"('corrupt', 'incorrupt')",0.12469795,-0.0028961878,1.4113196,1.3230792,-0.0882404
36,1.3912011,1.2806988,"('hostile', 'amicable')",0.39990205,0.15048388,0.8955516,0.7155913,-0.1799603
37,-0.35975343,-0.3278281,"('fake', 'genuine')",0.34413484,0.3637546,-0.0078093,0.0179632,0.0257725
38,-1.1154013,-1.1297988,"('untruthful', 'truthful')",0.2141642,0.2603332,-0.4506185,-0.4347328,0.0158857
39,0.06449471,0.032496423,"('exploitative', 'cooperative')",-0.009318836,0.017784989,0.0275879,0.0251407,-0.0024472
40,-0.09049709,-0.08517678,"('stingy', 'generous')",-1.1332036,-1.220221,-0.6118504,-0.6526989,-0.0408485
41,-1.2059598,-1.1900082,"('unforgiving', 'forgiving')",0.10392189,0.0063005863,-0.551019,-0.5918538,-0.0408348
42,-0.81773776,-0.6497091,"('unreliable', 'reliable')",-2.735123,-2.5821395,-1.7764304,-1.6159244,0.160506
43,-2.0156405,-1.9538796,"('irresponsible', 'responsible')",0.7671215,0.7661701,-0.6242595,-0.5938548,0.0304047
44,-0.11705373,-0.0702246,"('prejudiced', 'unprejudiced')",-1.7556415,-1.6682469,-0.9363476,-0.8692358,0.0671118
45,-2.1447754,-2.1621535,"('incompetent', 'competent')",-0.2709201,-0.307162,-1.2078477,-1.2346578,-0.0268101
46,-2.7375197,-2.71922,"('uncompetitive', 'competitive')",-1.0419805,-1.0556654,-1.8897501,-1.8874426,0.0023075
47,-0.2395095,-0.21596867,"('stupid', 'smart')",5.302428,5.3323016,2.5314591,2.5581665,0.0267074
48,-1.0812951,-1.1308439,"('unintelligent', 'intelligent')",0.95101804,0.9241594,-0.0651385,-0.1033422,-0.0382037
49,-0.3242439,-0.2847911,"('unable', 'able')",-0.01939176,0.08786738,-0.1718178,-0.0984619,0.0733559
50,0.40275905,0.44993994,"('clumsy', 'skillful')",0.17224717,0.15796353,0.2875031,0.3039517,0.0164486
51,-1.2670904,-1.3399141,"('uneducated', 'educated')",0.9880153,0.9459469,-0.1395376,-0.1969836,-0.057446
52,1.2607334,1.1422594,"('irrational', 'rational')",0.07892986,-0.100202784,0.6698316,0.5210283,-0.1488033
53,-0.5664874,-0.58013725,"('uncreative', 'creative')",1.0546893,0.9551118,0.244101,0.1874873,-0.0566137
54,0.7472416,0.7159214,"('incapable', 'capable')",1.2624506,1.2489532,1.0048461,0.9824373,-0.0224088
55,-1.7502639,-1.7333559,"('incompetent', 'clever')",0.08218223,0.09686776,-0.8340409,-0.818244,0.0157969
56,-1.1577629,-1.148299,"('impractical', 'practical')",0.10783109,0.13467573,-0.5249659,-0.5068116,0.0181543
57,-2.1284254,-2.1512287,"('unimaginative', 'imaginative')",-2.3908546,-2.4554005,-2.25964,-2.3033147,-0.0436747
58,-0.30203652,-0.3798425,"('undiscriminating', 'discriminating')",0.5056743,0.441638,0.1018189,0.0308978,-0.0709211
59,1.6769243,1.6668425,"('foolish', 'wise')",0.52387947,0.5110483,1.1004019,1.0889454,-0.0114565
60,-1.6492975,-1.6252058,"('inefficient', 'efficient')",0.19022328,0.35463575,-0.7295371,-0.635285,0.0942521
61,-0.50386184,-0.6344131,"('illogical', 'logical')",0.23163296,0.0837034,-0.1361144,-0.2753549,-0.1392405
62,-1.3403392,-1.2723053,"('incompetent', 'brilliant')",0.44635388,0.59562963,-0.4469926,-0.3383378,0.1086548
63,-1.6963446,-1.6464547,"('unperceptive', 'insightful')",1.1126444,1.1817873,-0.2918501,-0.2323337,0.0595164
64,-0.3798561,-0.38395968,"('shy', 'confident')",-6.6265974,-6.5343385,-3.5032268,-3.4591491,0.0440777
65,-1.9376286,-1.9264126,"('insecure', 'secure')",-0.53533894,-0.45971787,-1.2364838,-1.1930652,0.0434186
66,0.59972984,0.5745497,"('inactive', 'active')",1.0994761,1.059979,0.8496029,0.8172643,-0.0323386
67,-0.21483976,-0.2202213,"('doubtful', 'determined')",-0.2663392,-0.22851291,-0.2405895,-0.2243671,0.0162224
68,-0.57287806,-0.648952,"('dependent', 'independent')",-0.44354695,-0.45083407,-0.5082125,-0.549893,-0.0416805
69,2.50938,2.5603237,"('lazy', 'industrious')",-0.2691329,-0.238631,1.1201236,1.1608464,0.0407228
70,-2.0832944,-2.0278144,"('lethargic', 'energetic')",0.4416931,0.54257685,-0.8208007,-0.7426188,0.0781819
71,0.5750407,0.57951474,"('diffident', 'self-confident')",0.8938663,0.84759873,0.7344535,0.7135568,-0.0208967
72,-0.89198184,-0.8819772,"('unambitious', 'ambitious')",-0.4073524,-0.3672889,-0.6496671,-0.6246331,0.025034
73,1.4117118,1.4108543,"('helpless', 'self-reliant')",-2.7959146,-2.7059443,-0.6921014,-0.647545,0.0445564
74,-0.37556314,-0.42942643,"('undedicated', 'dedicated')",0.48495883,0.41614267,0.0546978,-0.0066419,-0.0613397
75,0.70455176,0.7572455,"('meek', 'impulsive')",-0.11136465,-0.042124573,0.2965935,0.3575605,0.060967
76,-0.86347276,-0.7239165,"('anxious', 'daring')",0.34618112,0.5244223,-0.2586458,-0.0997471,0.1588987
77,-0.7432939,-0.74343765,"('unmotivated', 'motivated')",-1.1455034,-1.0562034,-0.9443986,-0.8998205,0.0445781
78,-0.640669,-0.58251154,"('nonresilient', 'resilient')",0.35531947,0.4127135,-0.1426748,-0.084899,0.0577758
79,1.0641886,1.0446677,"('wavering', 'unwavering')",0.2908941,0.25512436,0.6775414,0.649896,-0.0276454
80,-0.911793,-0.86052585,"('dominated', 'dominating')",-1.2681882,-1.1342142,-1.0899906,-0.99737,0.0926206
81,-1.5053741,-1.4644567,"('submissive', 'aggressive')",-0.5938361,-0.45895982,-1.0496051,-0.9617082,0.0878969
82,-1.3590381,-1.2973626,"('poor', 'rich')",5.753108,5.8019013,2.1970348,2.2522693,0.0552345
83,0.2102734,0.11781897,"('powerless', 'powerful')",-0.6895207,-0.77978617,-0.2396237,-0.3309836,-0.0913599
84,0.31341222,0.25364885,"('inferior', 'superior')",1.1364093,1.0730246,0.7249107,0.6633368,-0.0615739
85,2.6681247,2.6599212,"('insignificant', 'prestigious')",1.2348753,1.1118789,1.9514999,1.8859,-0.0655999
86,-1.6813197,-1.7963213,"('uninfluential', 'influential')",0.24093372,0.07747327,-0.720193,-0.859424,-0.139231
87,0.6451131,0.60688394,"('unsuccessful', 'successful')",1.1927608,1.235234,0.918937,0.921059,0.002122
88,-0.20800602,-0.23363003,"('low', 'eminent')",0.4489465,0.3859633,0.1204702,0.0761666,-0.0443036
