,international_male,international_female,tuple,flavors_male,flavors_female,&_male,&_female,frag_male,frag_female,inc_male,inc_female,average_male,average_female,female-male
13,1.3413801,1.3140328,"('impolite', 'polite')",1.7780852,1.776392,1.4250495,1.4523637,0.36508667,0.30469137,-0.47514132,-0.46403807,0.8868919,0.8766884,-0.0102035
14,0.4524948,0.4388403,"('antisocial', 'social')",0.45620897,0.5139752,1.7610862,1.7090459,-0.2733655,-0.3290572,-0.8920211,-0.8849315,0.3008807,0.2895745,-0.0113062
15,0.386481,0.3364145,"('boring', 'funny')",1.1694617,1.1192158,0.5206092,0.4787906,0.5890499,0.58314943,0.4215541,0.38082835,0.6174312,0.5796798,-0.0377514
16,-0.6427238,-0.69670635,"('unpopular', 'popular')",-1.2684743,-1.1924822,-0.5539379,-0.55184036,0.13560592,0.12822144,0.43753222,0.41647816,-0.3783996,-0.3792658,-0.0008662
17,-1.0623231,-0.9785042,"('nasty', 'nice')",-0.69659555,-0.58152384,-0.53772503,-0.39386377,-0.44511533,-0.3811055,-0.6522663,-0.60612875,-0.6788051,-0.5882252,0.0905799
18,1.2184834,1.323375,"('disagreeable', 'welcoming')",0.34563723,0.45959312,0.5284209,0.6691634,-0.63362163,-0.60886514,-0.29830062,-0.39862165,0.2321239,0.2889289,0.056805
19,-0.6769948,-0.5752839,"('inhospitable', 'hospitable')",-0.053749233,0.039487705,-1.2937975,-1.1361297,-0.14717981,-0.03378739,-0.07747473,-0.03890249,-0.4498392,-0.3489232,0.100916
20,0.4153016,0.42077243,"('rough', 'thoughtful')",-0.7336698,-0.59249836,0.71861285,0.70343196,-0.48586082,-0.5113241,0.9199396,0.8690485,0.1668647,0.1778861,0.0110214
21,0.11621417,0.11201756,"('immoral', 'moral')",0.78706735,0.82007176,1.3607715,1.3677597,-0.14018543,-0.21369565,-0.71140236,-0.70079064,0.2824931,0.2770726,-0.0054205
22,-0.16432188,-0.14100121,"('untrustworthy', 'trustworthy')",-0.09724346,-0.05182528,2.0593657,2.0357754,0.6262047,0.56810904,-0.87205243,-0.9435141,0.3103905,0.2935088,-0.0168817
23,-0.07625707,-0.11189124,"('insincere', 'sincere')",0.35574788,0.4667902,0.34851038,0.36989307,-1.6473628,-1.7332186,4.807981,4.691057,0.7577239,0.7365261,-0.0211978
24,0.63574797,0.56679434,"('dishonest', 'honest')",0.03255693,-0.013902493,0.0021658614,0.0610262,-0.54563016,-0.6055315,0.38222814,0.27598023,0.1014138,0.0568734,-0.0445404
25,-0.2373562,-0.262887,"('egoistic', 'altruistic')",0.4998948,0.44977072,-0.83890265,-0.85859907,-0.8836697,-0.86760885,1.3861667,1.3279943,-0.0147734,-0.042266,-0.0274926
26,0.83176637,0.8352751,"('hardhearted', 'benevolent')",0.7284722,0.7706115,0.8059124,0.7790332,-0.50693154,-0.5162996,1.8103731,1.7346139,0.7339185,0.7206469,-0.0132716
27,-0.02012888,-0.002239436,"('hardhearted', 'softhearted')",0.70592177,0.6767326,-0.54478806,-0.51625985,-0.24764577,-0.24177492,1.2223924,1.0866781,0.2231503,0.2006273,-0.022523
28,-0.120294295,-0.23128763,"('disloyal', 'loyal')",0.18142322,0.17646171,0.8241011,0.76770025,-1.8037102,-1.8908722,0.68011105,0.5260799,-0.0476738,-0.1303836,-0.0827098
29,-0.7255889,-0.7733557,"('unfair', 'fair')",-0.5700601,-0.4899725,0.33386752,0.29962847,0.0729474,0.058732606,-0.61649096,-0.7531156,-0.301065,-0.3316165,-0.0305515
30,-0.1379852,-0.13824748,"('intolerant', 'tolerant')",1.1086411,1.2166039,0.6424048,0.66550905,-0.22617215,-0.29238757,0.9018392,0.8531635,0.4577456,0.4609282,0.0031826
31,-1.595553,-1.4238498,"('evil', 'good')",-1.5498438,-1.3783822,-2.1975179,-2.0090888,-0.5612189,-0.3393404,-1.0351149,-1.064368,-1.3878496,-1.2430058,0.1448438
32,0.058077496,-0.0099570155,"('unkind', 'kind')",0.7940274,0.7182552,0.98607826,0.9621433,-0.76173323,-0.8637676,0.45135033,0.33098426,0.30556,0.2275316,-0.0780284
33,0.70085895,0.7075402,"('wrong', 'right')",1.1481235,1.1425525,0.09077437,0.21654736,1.0977894,1.129866,-0.16377534,-0.18372151,0.5747541,0.6025569,0.0278028
34,0.014730724,0.11670864,"('mean', 'honorable')",0.10433248,0.25528875,-0.32989433,-0.21710104,-0.21460927,-0.11741856,5.5589733,5.539026,1.0267066,1.1153008,0.0885942
35,-0.14060262,-0.23174402,"('corrupt', 'incorrupt')",-1.1657277,-1.227093,-1.1426096,-1.1892166,0.7298903,0.76596975,-0.08878981,-0.25956285,-0.3615679,-0.4283294,-0.0667615
36,-0.03775975,-0.04587081,"('hostile', 'amicable')",-1.5575091,-1.3984632,-2.0568776,-1.9879351,-0.75793666,-0.6742416,0.123538285,-0.08235282,-0.8573089,-0.8377727,0.0195362
37,0.08657347,0.08509497,"('fake', 'genuine')",1.0237169,1.0941,0.38249606,0.4605096,0.7476784,0.7606981,0.4502102,0.43614858,0.538135,0.5673102,0.0291752
38,-0.3483196,-0.27688912,"('untruthful', 'truthful')",0.4274998,0.5127201,-0.08098242,0.038957886,-0.6618929,-0.56731474,-0.027023489,0.0020427778,-0.1381437,-0.0580966,0.0800471
39,1.6111492,1.6346275,"('exploitative', 'cooperative')",1.4306172,1.371608,1.7235986,1.7376453,1.2236954,1.2427955,0.2791217,0.3101691,1.2536365,1.2593691,0.0057326
40,0.291364,0.3314864,"('stingy', 'generous')",-0.130242,-0.007537026,-0.9353394,-0.8473641,-1.0299917,-1.016091,-1.566623,-1.6655804,-0.6741664,-0.6410172,0.0331492
41,0.5477377,0.57296413,"('unforgiving', 'forgiving')",0.031750146,0.23505224,-0.16013657,-0.08294225,-0.7680412,-0.7262513,-0.011728343,-0.095454566,-0.0720837,-0.0193264,0.0527573
42,0.6068891,0.6926934,"('unreliable', 'reliable')",0.45171684,0.6246567,0.87869674,1.027374,0.023775492,0.076014034,-3.0175414,-2.919214,-0.2112927,-0.0996952,0.1115975
43,0.7338858,0.7801353,"('irresponsible', 'responsible')",0.81676215,0.8851808,1.0283331,1.1869658,-0.4131012,-0.39319956,0.6678542,0.6690239,0.5667468,0.6256213,0.0588745
44,0.8708931,0.93741816,"('prejudiced', 'unprejudiced')",-0.14294797,-0.186135,-0.23016143,-0.24499843,1.8002877,1.7523578,-0.9315956,-0.9343666,0.2732952,0.2648552,-0.00844
45,0.09521927,0.11596261,"('incompetent', 'competent')",-0.08344552,0.26943138,1.3038474,1.3358933,-0.4823488,-0.4139078,-0.22588432,-0.21426716,0.1214776,0.2186225,0.0971449
46,0.6660751,0.6627689,"('uncompetitive', 'competitive')",0.823872,0.9761143,1.43331,1.461314,-0.6121175,-0.6557791,0.017056875,0.044293147,0.4656393,0.4977422,0.0321029
47,-0.10770174,-0.017622598,"('stupid', 'smart')",1.3144404,1.2548672,1.4633934,1.5581077,0.51356894,0.52298546,4.9951153,4.996594,1.6357632,1.6629864,0.0272232
48,-0.040206708,-0.1631107,"('unintelligent', 'intelligent')",-0.4342133,-0.39353758,-0.71769714,-0.780865,-1.5713849,-1.6274054,0.45431703,0.43597984,-0.461837,-0.5057878,-0.0439508
49,-0.34137666,-0.2767768,"('unable', 'able')",0.12109429,0.21948245,-0.042929523,0.00796622,-0.16987991,-0.123611726,-0.5463119,-0.49160275,-0.1958807,-0.1329085,0.0629722
50,0.09459421,0.07604721,"('clumsy', 'skillful')",-0.5562358,-0.52578473,1.0630375,1.1292398,-0.018536549,-0.012015112,0.40731463,0.3723601,0.1980348,0.2079695,0.0099347
51,0.7356741,0.59741914,"('uneducated', 'educated')",-0.7140375,-0.7720192,1.2749035,1.131812,-1.0774325,-1.2338549,0.39361304,0.30957574,0.1225441,0.0065866,-0.1159575
52,-0.44292235,-0.56305593,"('irrational', 'rational')",0.31023106,0.16737746,-0.997421,-1.0813297,-0.7267217,-0.7988177,0.2950556,0.14671074,-0.3123557,-0.425823,-0.1134673
53,-1.1635139,-1.1473898,"('uncreative', 'creative')",0.18622304,0.28061366,-0.011342876,0.023206204,-1.6508482,-1.6288476,0.6155457,0.4870323,-0.4047873,-0.397077,0.0077103
54,0.13513409,0.17116067,"('incapable', 'capable')",0.99165094,1.026353,0.14730793,0.16931263,-0.23131022,-0.2026212,1.247662,1.2761366,0.4580889,0.4880683,0.0299794
55,-0.12691075,-0.11197173,"('incompetent', 'clever')",0.69295204,0.8719312,2.029846,2.0653417,-0.4774789,-0.4933797,0.15882458,0.19204505,0.4554466,0.5047933,0.0493467
56,0.99452674,1.0403954,"('impractical', 'practical')",1.9360015,2.0585089,1.2412182,1.2365953,0.22253297,0.21002583,-0.53105533,-0.46401402,0.7726447,0.8163022,0.0436575
57,-0.39541155,-0.4130506,"('unimaginative', 'imaginative')",-0.045209773,0.10986826,0.270403,0.26471597,-1.587023,-1.5534848,-2.203283,-2.1611266,-0.7921049,-0.7506155,0.0414894
58,0.15850727,0.17296395,"('undiscriminating', 'discriminating')",-0.0862924,0.109453194,-0.39331633,-0.3635585,-0.7109891,-0.7260169,0.010426421,-0.04706884,-0.2043328,-0.1708454,0.0334874
59,-0.19027928,-0.21043055,"('foolish', 'wise')",0.3831813,0.23635061,-0.027730063,-0.031088904,0.3308281,0.35354316,0.2976676,0.26810625,0.1587335,0.1232961,-0.0354374
60,0.34970322,0.39086053,"('inefficient', 'efficient')",1.4156072,1.5585513,2.5999293,2.6287608,0.26074427,0.23697524,-0.18571286,-0.05743266,0.8880542,0.951543,0.0634888
61,-0.6853796,-0.8302454,"('illogical', 'logical')",0.26153097,0.18165332,1.0693289,0.9827584,-0.8496621,-0.9108887,-0.17776859,-0.32690006,-0.0763901,-0.1807245,-0.1043344
62,-0.015826946,0.08460142,"('incompetent', 'brilliant')",0.91964287,1.0759511,0.79371595,0.85220915,-0.028997034,0.012786316,0.05254983,0.198944,0.3442169,0.4448984,0.1006815
63,0.31041792,0.36376673,"('unperceptive', 'insightful')",0.5209447,0.66393304,1.3921783,1.5136408,-0.6750031,-0.6595815,0.9590206,1.0378771,0.5015117,0.5839272,0.0824155
64,-0.6495655,-0.65873516,"('shy', 'confident')",-0.82782066,-0.8809797,1.1687571,1.1409973,0.30419853,0.29571545,-6.507369,-6.4019427,-1.30236,-1.300989,0.001371
65,0.18985535,0.06922148,"('insecure', 'secure')",-0.5969961,-0.7377028,1.7093674,1.543685,-0.6003542,-0.7655865,-0.6805479,-0.6708652,0.0042649,-0.1122496,-0.1165145
66,1.3065912,1.3037341,"('inactive', 'active')",-0.60517335,-0.6194016,-0.045860473,0.048673317,-0.73828834,-0.6904582,1.0095688,0.9945426,0.1853676,0.2074181,0.0220505
67,0.63741285,0.7194787,"('doubtful', 'determined')",0.06404926,0.06561358,0.37489924,0.37182462,0.8456115,0.8627185,-0.30061924,-0.22524755,0.3242707,0.3588776,0.0346069
68,0.16761866,0.05477342,"('dependent', 'independent')",-0.46635303,-0.5541724,0.79592586,0.7247264,-0.13448273,-0.1675509,-0.4418562,-0.4934692,-0.0158295,-0.0871385,-0.071309
69,1.4178178,1.4697626,"('lazy', 'industrious')",0.28461576,0.2915384,0.07724472,0.14162384,1.1091939,1.2104617,-0.16305037,-0.13409021,0.5451643,0.5958593,0.050695
70,0.7344362,0.74732435,"('lethargic', 'energetic')",0.03162916,0.107733436,0.87578595,0.9430544,-0.5568184,-0.5928868,0.66123253,0.73284996,0.3492531,0.3876151,0.038362
71,0.599922,0.6736607,"('diffident', 'self-confident')",1.9558771,2.0381427,-0.58549,-0.42855567,-0.007043034,0.071714,0.340945,0.32389286,0.4608422,0.5357709,0.0749287
72,-0.25556943,-0.24087454,"('unambitious', 'ambitious')",-0.59174085,-0.69804406,-0.5108443,-0.5742885,-0.72177327,-0.77909094,-1.0687844,-1.0387552,-0.6297424,-0.6662107,-0.0364683
73,1.1978347,1.2289474,"('helpless', 'self-reliant')",0.78250647,0.7726869,0.15422079,0.23973058,0.9297592,0.95811325,-2.5464704,-2.4957886,0.1035702,0.1407379,0.0371677
74,1.3026215,1.3572725,"('undedicated', 'dedicated')",0.34421942,0.53362024,1.3109531,1.381412,-0.15906027,-0.08186254,0.20721802,0.21049014,0.6011904,0.6801865,0.0789961
75,-0.19271943,-0.11893859,"('meek', 'impulsive')",-1.2337484,-1.1710424,-0.57475185,-0.5308969,0.41684034,0.5184704,-0.030485414,0.042010978,-0.322973,-0.2520793,0.0708937
76,1.5579116,1.5691428,"('anxious', 'daring')",0.6243404,0.7278709,2.2874472,2.275355,-0.1323297,-0.17864645,0.33791777,0.3966885,0.9350574,0.9580821,0.0230247
77,-0.91183674,-0.8937752,"('unmotivated', 'motivated')",-0.50979835,-0.35437164,0.49925178,0.5142846,-0.6936517,-0.6522117,-1.0058823,-0.8991248,-0.5243834,-0.4570398,0.0673436
78,-0.4207731,-0.29615623,"('nonresilient', 'resilient')",0.27491376,0.45615506,-0.20534806,-0.06672187,-1.217715,-1.1680981,0.28992972,0.33392483,-0.2557985,-0.1481793,0.1076192
79,-0.18255597,-0.18121384,"('wavering', 'unwavering')",-0.34250027,-0.27661344,-0.94172007,-0.93833715,-1.1656269,-1.0985898,0.055204593,0.062160704,-0.5154397,-0.4865187,0.028921
80,0.99035597,0.90827715,"('dominated', 'dominating')",0.36355704,0.26448515,1.3949983,1.3186922,0.6619362,0.5590963,-1.2662373,-1.1502172,0.4289221,0.3800668,-0.0488553
81,0.044021457,-0.108771086,"('submissive', 'aggressive')",0.10546887,0.041743428,1.703061,1.5447965,-0.26111883,-0.39192617,-0.97145617,-0.83802325,0.1239953,0.0495639,-0.0744314
82,-1.1427927,-1.1802139,"('poor', 'rich')",-0.4543277,-0.39020556,0.8160811,0.7797635,-0.943409,-0.9721831,5.48008,5.4437714,0.7511264,0.7361865,-0.0149399
83,0.037186477,0.06704232,"('powerless', 'powerful')",0.3121712,0.356675,-0.16714978,-0.12969166,-0.24120241,-0.27222693,-0.79699844,-0.80355567,-0.1711986,-0.1563514,0.0148472
84,1.0232122,0.9649868,"('inferior', 'superior')",0.19756816,0.15752095,1.129767,1.0466305,0.5618855,0.4707367,1.1162146,1.0646954,0.8057295,0.7409141,-0.0648154
85,-0.42158604,-0.38159135,"('insignificant', 'prestigious')",0.100204535,0.09740824,-1.9134128,-1.8726351,-0.17548403,-0.14335924,1.0518525,0.944365,-0.2716852,-0.2711625,0.0005227
86,-0.4283432,-0.5542785,"('uninfluential', 'influential')",0.09081301,0.09074535,0.0015292019,-0.001232367,-1.4667785,-1.5178751,-0.219573,-0.35839513,-0.4044705,-0.4682071,-0.0637366
87,1.3787181,1.2977221,"('unsuccessful', 'successful')",0.37777254,0.3345325,1.5998428,1.5442379,0.7928885,0.7378058,0.818562,0.94344395,0.9935568,0.9715485,-0.0220083
88,0.60199547,0.44538814,"('low', 'eminent')",0.14598548,0.14139447,0.28629628,0.123922035,-0.8897715,-1.02026,0.39704052,0.35576376,0.1083092,0.0092417,-0.0990675
