,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
35,-1.2434988,-1.42824,"('corrupt', 'incorrupt')",-0.2359374,-0.6098765,-0.71369535,-0.8154085,-0.7310438,-0.951175,-0.2201312
36,-1.1841105,-1.4740956,"('hostile', 'amicable')",0.6771344,0.24641082,-0.24271609,-0.34272176,-0.2498974,-0.5234688,-0.2735714
37,0.8377401,0.9028083,"('fake', 'genuine')",-0.32644027,-0.24778299,0.0350292,0.08064501,0.1821097,0.2452234,0.0631137
38,0.23059906,0.22005357,"('untruthful', 'truthful')",0.07202327,-0.045925807,0.09565055,0.2046814,0.1327576,0.1262697,-0.0064879
39,1.6684103,1.753017,"('exploitative', 'cooperative')",0.33205456,0.5777006,0.4066928,0.5039852,0.8023859,0.9449009,0.142515
40,0.68009275,0.69216424,"('stingy', 'generous')",0.11451396,0.13180079,-2.2696848,-2.4125974,-0.4916927,-0.5295441,-0.0378514
41,0.695181,0.70611686,"('unforgiving', 'forgiving')",0.09303189,0.031247856,0.4924572,0.4972786,0.4268901,0.4115478,-0.0153423
42,1.3156339,1.4176477,"('unreliable', 'reliable')",0.31811216,0.56325054,-2.5528731,-2.5103734,-0.3063757,-0.1764917,0.129884
43,0.4939135,0.6228001,"('irresponsible', 'responsible')",0.029061623,0.2501045,0.7727321,0.8971747,0.4319024,0.5900265,0.1581241
44,0.2402656,0.32503363,"('prejudiced', 'unprejudiced')",-0.430694,-0.29266423,-1.2052457,-1.2151338,-0.4652247,-0.3942548,0.0709699
45,0.81639993,0.8076147,"('incompetent', 'competent')",0.33507788,0.4610976,-0.22025453,-0.21994066,0.3104078,0.3495905,0.0391827
46,0.28512728,0.26652724,"('uncompetitive', 'competitive')",-0.6087776,-0.5312719,-0.9714684,-0.98595923,-0.4317062,-0.4169013,0.0148049
47,0.26340288,0.33526334,"('stupid', 'smart')",0.035643674,0.1820902,5.4504895,5.6481705,1.916512,2.0551747,0.1386627
48,-0.10762148,-0.06627877,"('unintelligent', 'intelligent')",-1.6375983,-1.6187199,-0.037013777,-0.0013906732,-0.5940778,-0.5621298,0.031948
49,-0.9531828,-0.7135016,"('unable', 'able')",-0.68481076,-0.5466484,-0.98982525,-0.82118803,-0.8759396,-0.6937793,0.1821603
50,-0.72335786,-0.73344064,"('clumsy', 'skillful')",-0.803782,-0.88490856,-0.47904578,-0.50926346,-0.6687286,-0.7092042,-0.0404756
51,0.24515352,0.10351857,"('uneducated', 'educated')",-1.0536493,-1.054385,0.17812274,0.02850676,-0.2101243,-0.3074532,-0.0973289
52,-0.3428099,-0.48910874,"('irrational', 'rational')",0.31009993,0.059032824,-0.1890614,-0.2316452,-0.0739238,-0.2205737,-0.1466499
53,-0.17179039,-0.115098976,"('uncreative', 'creative')",-1.9122022,-1.8492818,0.49022034,0.50940335,-0.5312575,-0.4849925,0.046265
54,-0.24538468,-0.22416988,"('incapable', 'capable')",-0.30952442,-0.28664747,0.7162462,0.7300743,0.053779,0.0730856,0.0193066
55,0.103684165,0.23052707,"('incompetent', 'clever')",-1.9058167,-1.6766002,-0.18363616,-0.09308575,-0.6619229,-0.513053,0.1488699
56,1.3367437,1.4204433,"('impractical', 'practical')",1.3538221,1.4898453,0.040197574,0.117064826,0.9102545,1.0091178,0.0988633
57,0.23498909,0.16239356,"('unimaginative', 'imaginative')",-0.6453516,-0.63915616,-2.981071,-3.0156426,-1.1304778,-1.1641351,-0.0336573
58,1.0221379,0.96786344,"('undiscriminating', 'discriminating')",0.30633074,0.32655483,-0.06615849,0.0035540555,0.42077,0.4326575,0.0118875
59,0.16460517,0.08044902,"('foolish', 'wise')",1.0853629,0.91614443,0.011016149,0.040574834,0.4203281,0.3457228,-0.0746053
60,0.2612789,0.46930325,"('inefficient', 'efficient')",-1.2175143,-0.8283729,-0.27108705,0.060197607,-0.4091075,-0.099624,0.3094835
61,0.031354748,-0.066744685,"('illogical', 'logical')",-0.9599243,-1.0100981,-0.11904177,-0.12669735,-0.3492038,-0.40118,-0.0519762
62,0.9844383,1.1739168,"('incompetent', 'brilliant')",-0.47655725,-0.15945052,-0.069350824,0.14298594,0.1461767,0.3858174,0.2396407
63,0.51938134,0.51539105,"('unperceptive', 'insightful')",-0.26737362,-0.20388679,0.13103569,0.29055142,0.1276811,0.2006852,0.0730041
64,-0.084111854,-0.064920045,"('shy', 'confident')",-0.16324218,-0.14038739,-6.3133016,-6.219163,-2.1868852,-2.1414901,0.0453951
65,0.86214375,0.77979136,"('insecure', 'secure')",-0.35317856,-0.32770896,0.45741263,0.415608,0.322126,0.2892301,-0.0328959
66,0.6094522,0.4673411,"('inactive', 'active')",-0.20263918,-0.27103892,0.27076724,0.2064674,0.2258601,0.1342565,-0.0916036
67,0.30577093,0.25256243,"('doubtful', 'determined')",1.021477,1.1032666,-0.2791896,-0.2179704,0.3493528,0.3792862,0.0299334
68,-0.17468345,-0.20708728,"('dependent', 'independent')",-0.84550124,-0.8751029,-1.9123851,-1.8260623,-0.9775233,-0.9694175,0.0081058
69,-0.1200815,-0.1683708,"('lazy', 'industrious')",1.275873,1.1889901,-1.0121355,-0.9381608,0.0478853,0.0274862,-0.0203991
70,0.9976459,0.9561909,"('lethargic', 'energetic')",-0.52615815,-0.3604756,0.6394111,0.5828455,0.3702996,0.3928536,0.022554
71,0.30180985,0.28480053,"('diffident', 'self-confident')",0.95413697,0.9842411,0.3728843,0.472786,0.5429437,0.5806092,0.0376655
72,0.45156872,0.43341765,"('unambitious', 'ambitious')",-0.13572644,-0.016042817,-0.02103084,0.081003055,0.0982705,0.166126,0.0678555
73,0.5649947,0.6219854,"('helpless', 'self-reliant')",1.0464097,1.0612916,-3.7538729,-3.6261218,-0.7141562,-0.647615,0.0665412
74,0.61138344,0.6386255,"('undedicated', 'dedicated')",0.8344336,1.0039328,-0.20557606,-0.11650875,0.4134136,0.5086832,0.0952696
75,-0.21679308,-0.31827074,"('meek', 'impulsive')",-0.26925087,-0.4392608,-0.48920557,-0.46048367,-0.3250832,-0.4060051,-0.0809219
76,0.64404434,0.8702277,"('anxious', 'daring')",-1.0993998,-0.7384193,0.0007972289,0.05740505,-0.1515194,0.0630712,0.2145906
77,-1.1913829,-1.1107433,"('unmotivated', 'motivated')",-1.5246692,-1.4384979,-1.2597177,-1.0787,-1.3252566,-1.2093137,0.1159429
78,-0.7360156,-0.7425936,"('nonresilient', 'resilient')",-0.5036176,-0.6152931,-0.34700498,-0.2671057,-0.5288794,-0.5416641,-0.0127847
79,-0.12711695,-0.24125196,"('wavering', 'unwavering')",1.014425,0.7437173,-0.14705993,-0.2390982,0.2467494,0.0877891,-0.1589603
80,1.1829762,1.0608217,"('dominated', 'dominating')",-0.018523846,-0.023608869,-0.5335665,-0.59781724,0.2102953,0.1464652,-0.0638301
81,0.46781734,0.38295987,"('submissive', 'aggressive')",-0.73259485,-0.66293716,-0.32957715,-0.34013432,-0.1981182,-0.2067039,-0.0085857
82,-0.31460738,-0.30096918,"('poor', 'rich')",-1.6797417,-1.5496931,5.937239,5.9231663,1.3142967,1.3575013,0.0432046
83,0.40704465,0.37244362,"('powerless', 'powerful')",-0.29478356,-0.3647171,-1.2747369,-1.2669936,-0.3874919,-0.4197557,-0.0322638
84,0.09459173,0.01488637,"('inferior', 'superior')",-0.16891164,-0.3087809,0.040694125,-0.050687388,-0.0112086,-0.1148606,-0.103652
85,-1.1558845,-1.1383351,"('insignificant', 'prestigious')",-0.12046556,-0.34615013,-0.94345045,-0.95221096,-0.7399335,-0.8122321,-0.0722986
86,-0.24472009,-0.44984147,"('uninfluential', 'influential')",-0.43850785,-0.60523725,-0.34381044,-0.44434226,-0.3423461,-0.499807,-0.1574609
87,-0.06263262,-0.13430014,"('unsuccessful', 'successful')",-0.457517,-0.51130766,-0.11384865,-0.13171399,-0.2113327,-0.2591073,-0.0477746
88,-0.45786625,-0.5969997,"('low', 'eminent')",-0.82672876,-0.90444374,-0.453743,-0.51290494,-0.579446,-0.6714494,-0.0920034
