,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
30,0.979323,0.9926577,"('intolerant', 'tolerant')",1.1241033,1.0657338,1.380904,1.354069,1.4690973,1.3838472,1.2383569,1.1990769,-0.03928
31,-1.724172,-1.8487566,"('evil', 'good')",-0.7693069,-0.66127753,-1.760002,-1.8195176,-0.8889359,-0.9087897,-1.2856042,-1.3095853,-0.0239811
32,0.9434245,0.93489486,"('unkind', 'kind')",-0.07452629,-0.092539825,1.054242,1.0830956,1.2169726,1.1530848,0.7850282,0.7696338,-0.0153944
33,1.0313272,0.86261,"('wrong', 'right')",1.1170399,1.1187645,0.162876,0.13764662,-0.532234,-0.5242235,0.4447523,0.3986994,-0.0460529
34,-0.20620361,-0.19825636,"('mean', 'honorable')",-0.13289462,-0.1147359,0.2759212,0.3296097,6.0610533,6.1367183,1.499469,1.5383339,0.0388649
35,-0.32460368,-0.44444013,"('corrupt', 'incorrupt')",-0.109690726,-0.07263075,-1.5725574,-1.6640979,0.15073164,-0.008417575,-0.4640301,-0.5473966,-0.0833665
36,-1.4144171,-1.7243943,"('hostile', 'amicable')",-0.74733424,-0.9460595,-1.575789,-1.8491962,0.42040113,0.26177955,-0.8292848,-1.0644677,-0.2351829
37,0.51024806,0.5209037,"('fake', 'genuine')",0.2640059,0.23984769,0.3064804,0.38300034,0.0028672032,0.020601334,0.2709004,0.2910883,0.0201879
38,0.6507122,0.58502114,"('untruthful', 'truthful')",0.3605209,0.27056366,0.24174872,0.20898554,0.41233212,0.43813854,0.4163285,0.3756772,-0.0406513
39,1.9359322,2.0000148,"('exploitative', 'cooperative')",1.5781823,1.667043,1.430154,1.463029,0.17757791,0.22519931,1.2804615,1.3388215,0.05836
40,0.3246154,0.27229443,"('stingy', 'generous')",0.17725107,0.26120666,0.15075445,0.29703116,-1.6508385,-1.5542326,-0.2495544,-0.1809251,0.0686293
41,0.2964662,0.19197577,"('unforgiving', 'forgiving')",-0.23465768,-0.25327748,1.140266,1.1233103,0.47589448,0.38332772,0.4194922,0.3613341,-0.0581581
42,1.3790202,1.3350444,"('unreliable', 'reliable')",0.40145332,0.3866007,0.7095011,0.8711052,-2.9497325,-2.7833226,-0.1149395,-0.0476431,0.0672964
43,0.672033,0.68450916,"('irresponsible', 'responsible')",-0.39740682,-0.38072923,0.25603426,0.3836792,0.25494102,0.26621276,0.1964004,0.238418,0.0420176
44,-0.0556662,-0.027057149,"('prejudiced', 'unprejudiced')",-0.62827593,-0.48796475,0.27258012,0.3420644,-1.543509,-1.5067285,-0.4887178,-0.4199215,0.0687963
45,-0.11991663,-0.17516781,"('incompetent', 'competent')",-0.48236695,-0.5377377,1.1797398,1.2099688,-0.19636868,-0.29125303,0.0952719,0.0514526,-0.0438193
46,0.24288315,0.300451,"('uncompetitive', 'competitive')",0.108526096,0.013002299,1.2080125,1.3144544,-0.65396976,-0.64718,0.226363,0.2451819,0.0188189
47,0.6141564,0.6226724,"('stupid', 'smart')",0.6629588,0.6305873,1.2639841,1.2573272,5.3292418,5.3255587,1.9675853,1.9590364,-0.0085489
48,0.734417,0.79394966,"('unintelligent', 'intelligent')",-0.02308825,-0.021215804,-0.10639276,-0.052905176,0.4419055,0.4517475,0.2617104,0.292894,0.0311836
49,-0.9030329,-0.91063154,"('unable', 'able')",-0.28131565,-0.24689375,0.08896401,0.16216536,-0.074193224,0.023666797,-0.2923945,-0.2429233,0.0494712
50,-0.002296161,0.026490923,"('clumsy', 'skillful')",-0.037761603,-0.021838482,0.24194472,0.3413009,-0.21292613,-0.16418312,-0.0027598,0.0454426,0.0482024
51,-0.75331813,-0.7038318,"('uneducated', 'educated')",-0.6893102,-0.86174345,0.7061416,0.60914207,0.4796431,0.37119213,-0.0642109,-0.1463103,-0.0820994
52,-0.076096095,-0.2630196,"('irrational', 'rational')",0.58393687,0.4635349,0.13651127,-0.12520555,-0.16244844,-0.28985792,0.1204759,-0.053637,-0.1741129
53,-0.40158516,-0.5132866,"('uncreative', 'creative')",-0.41551203,-0.49362352,-0.10079638,-0.173191,0.8449629,0.7966273,-0.0182327,-0.0958684,-0.0776357
54,0.2933999,0.14720978,"('incapable', 'capable')",0.04017112,-0.10896172,0.28579527,0.21270943,1.2025901,1.1725692,0.4554891,0.3558817,-0.0996074
55,-0.19296393,-0.06906045,"('incompetent', 'clever')",-0.76192397,-0.72182393,0.55477357,0.65300125,-0.263044,-0.22244547,-0.1657896,-0.0900822,0.0757074
56,2.7795274,2.6860955,"('impractical', 'practical')",1.0555937,0.9887647,1.1235827,1.1453847,0.027464598,-0.031107917,1.2465421,1.1972842,-0.0492579
57,-0.8517714,-0.98443824,"('unimaginative', 'imaginative')",-0.37786138,-0.51844,-0.55124736,-0.61112124,-2.5359633,-2.5769138,-1.0792109,-1.1727283,-0.0935174
58,0.3533004,0.19253516,"('undiscriminating', 'discriminating')",0.7149878,0.5572532,0.58868456,0.5345552,-0.00626259,-0.04787009,0.4126776,0.3091184,-0.1035592
59,0.2843985,0.18876502,"('foolish', 'wise')",0.8296772,0.8612522,-0.34371093,-0.36844423,0.15896256,0.15724395,0.2323318,0.2097043,-0.0226275
60,0.6934105,0.8305219,"('inefficient', 'efficient')",0.45675275,0.4955567,1.8776488,2.0238326,-0.23631053,-0.13811193,0.6978754,0.8029498,0.1050744
61,1.541399,1.4321406,"('illogical', 'logical')",1.3038912,1.1765983,0.93214875,0.781595,0.13410383,0.0754382,0.9778857,0.866443,-0.1114427
62,0.8535726,0.96062696,"('incompetent', 'brilliant')",0.38446447,0.42324212,1.1309136,1.32025,-0.05227319,0.022866927,0.5791694,0.6817465,0.1025771
63,0.30718333,0.2797101,"('unperceptive', 'insightful')",0.25487942,0.1939285,1.6125282,1.6926073,0.829369,0.89026105,0.75099,0.7641268,0.0131368
64,0.43992746,0.4038819,"('shy', 'confident')",0.8214445,0.8430499,0.4703704,0.5277971,-6.4193025,-6.310184,-1.17189,-1.1338638,0.0380262
65,1.3102126,1.4691534,"('insecure', 'secure')",0.05382903,0.038264476,0.44871265,0.48595494,-0.70284325,-0.6186047,0.2774778,0.3436921,0.0662143
66,-0.17947304,-0.25071067,"('inactive', 'active')",-0.68173116,-0.7819905,0.35099387,0.2567814,1.3434476,1.334698,0.2083093,0.1396945,-0.0686148
67,1.0281383,0.96559376,"('doubtful', 'determined')",1.0746592,1.0131422,0.84721637,0.80022013,-0.3729171,-0.43046317,0.6442742,0.5871232,-0.057151
68,0.15632837,0.18185575,"('dependent', 'independent')",-0.2204872,-0.33532447,0.33007187,0.28344947,-0.4695437,-0.4719202,-0.0509077,-0.0854849,-0.0345772
69,0.21720359,0.039492838,"('lazy', 'industrious')",0.8899946,0.9106296,0.3742569,0.3986321,-0.054940708,0.010226233,0.3566286,0.3397452,-0.0168834
70,0.35559574,0.40889943,"('lethargic', 'energetic')",-0.12085122,-0.16233328,1.0214057,1.1628333,0.4945387,0.55168796,0.4376722,0.4902719,0.0525997
71,0.94479185,0.77305907,"('diffident', 'self-confident')",1.098018,1.0872035,0.7451948,0.7826081,0.6131138,0.60289735,0.8502797,0.811442,-0.0388377
72,0.960552,0.995155,"('unambitious', 'ambitious')",-0.2889702,-0.2651222,-0.7646726,-0.7493812,-1.2557877,-1.1819075,-0.3372197,-0.300314,0.0369057
73,1.1275808,1.130246,"('helpless', 'self-reliant')",1.1678922,1.2087761,-0.55637014,-0.5134834,-3.3512797,-3.217523,-0.4030442,-0.3479961,0.0550481
74,0.60115683,0.6181353,"('undedicated', 'dedicated')",0.27127767,0.23773217,0.15636314,0.24339478,0.032558642,0.03415662,0.2653391,0.2833547,0.0180156
75,-1.0059106,-1.0886786,"('meek', 'impulsive')",-0.18804753,-0.2183736,-0.98191285,-1.050507,-0.21615516,-0.23729196,-0.5980065,-0.6487128,-0.0507063
76,0.44586846,0.57837343,"('anxious', 'daring')",-0.93708867,-0.9183681,1.3446687,1.4293451,0.11930628,0.21614403,0.2431887,0.3263736,0.0831849
77,-0.18343242,-0.22016746,"('unmotivated', 'motivated')",0.16676852,0.061882593,0.4566218,0.50660604,-0.9152459,-0.8903939,-0.118822,-0.1355182,-0.0166962
78,-1.5959282,-1.5614133,"('nonresilient', 'resilient')",-0.71509844,-0.6794044,0.12173446,0.3290258,-0.27563852,-0.1674873,-0.6162327,-0.5198198,0.0964129
79,0.036606953,-0.09830782,"('wavering', 'unwavering')",-0.6567585,-0.7509288,-1.223484,-1.3561646,0.38699025,0.32784632,-0.3641613,-0.4693887,-0.1052274
80,0.5258698,0.6920981,"('dominated', 'dominating')",-0.07696146,0.002480328,1.2012279,1.3488256,-1.2266549,-1.1553197,0.1058703,0.2220211,0.1161508
81,0.66612947,0.76486826,"('submissive', 'aggressive')",0.27740946,0.15356201,1.4382378,1.4006572,-0.51974684,-0.42367253,0.4655075,0.4738537,0.0083462
82,-0.6607351,-0.6120837,"('poor', 'rich')",-0.93785596,-1.0212752,0.4547247,0.3905789,6.279406,6.189055,1.2838849,1.2365687,-0.0473162
83,0.8610043,0.74495995,"('powerless', 'powerful')",0.6937669,0.56833404,0.15886682,0.080089934,-1.1425315,-1.2395686,0.1427766,0.0384538,-0.1043228
84,1.8405578,1.8657619,"('inferior', 'superior')",0.93914014,0.8872666,0.3093136,0.2586678,0.5933077,0.5514878,0.9205798,0.8907959,-0.0297839
85,-0.5520303,-0.76440215,"('insignificant', 'prestigious')",0.8229628,0.7320947,-0.20555669,-0.33400464,1.1055225,1.0228572,0.2927246,0.1641363,-0.1285883
86,-0.36265573,-0.37568685,"('uninfluential', 'influential')",-0.3193231,-0.46851617,-0.27381173,-0.25049436,-0.07781417,-0.08478202,-0.2584012,-0.2948698,-0.0364686
87,0.56489086,0.5669967,"('unsuccessful', 'successful')",-0.08080679,-0.19034097,1.4767148,1.4058948,0.7204244,0.78271776,0.6703058,0.6413171,-0.0289887
88,0.55325836,0.43325466,"('low', 'eminent')",0.38424355,0.12105401,0.8818668,0.6193136,1.0290129,0.83238876,0.7120954,0.5015028,-0.2105926
