,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
77,-1.5586594,-1.481266,"('unmotivated', 'motivated')",-0.068909034,0.09962415,-1.3176291,-1.099309,-0.9817325,-0.8269836,0.1547489
78,-0.9795272,-1.0139852,"('nonresilient', 'resilient')",0.60277206,0.71705335,-0.31554314,-0.21555719,-0.2307661,-0.1708297,0.0599364
79,-0.20683284,-0.3364931,"('wavering', 'unwavering')",-0.032683328,-0.25203723,-0.55396664,-0.6137025,-0.2644943,-0.4007443,-0.13625
80,1.2643505,1.1796923,"('dominated', 'dominating')",0.26950067,0.3484473,-0.29483443,-0.22616105,0.4130056,0.4339929,0.0209873
81,0.6901595,0.6699287,"('submissive', 'aggressive')",0.49255544,0.7008066,-0.6208233,-0.40136692,0.1872972,0.3231228,0.1358256
82,0.12506463,0.14573625,"('poor', 'rich')",-0.3407611,-0.268994,6.447369,6.53173,2.0772243,2.1361575,0.0589332
83,0.115938924,0.12835014,"('powerless', 'powerful')",0.59474343,0.6277832,-1.0144073,-0.9245534,-0.1012416,-0.05614,0.0451016
84,-0.034903336,-0.0125183705,"('inferior', 'superior')",-0.17321506,-0.24691464,0.21393141,0.15718329,0.0019377,-0.0340832,-0.0360209
85,-1.1170053,-1.1765606,"('insignificant', 'prestigious')",-0.7566467,-0.96801156,-1.0336021,-1.17445,-0.9690847,-1.1063407,-0.137256
86,0.041163623,-0.051083453,"('uninfluential', 'influential')",-0.36916888,-0.40583396,-0.06720815,-0.07529346,-0.1317378,-0.1774036,-0.0456658
87,-0.5632738,-0.67992526,"('unsuccessful', 'successful')",0.38603717,0.3180186,0.44825894,0.48532808,0.0903408,0.0411405,-0.0492003
88,-0.6528513,-0.69116956,"('low', 'eminent')",-1.114278,-1.1182802,-0.44395965,-0.45376885,-0.7370296,-0.7544061,-0.0173765
