,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.5283083,-0.653356,"('disloyal', 'loyal')",-0.03405156,-0.22218734,1.4292428,1.3150473,0.288961,0.1465013,-0.1424597
29,1.4061577,1.2994074,"('unfair', 'fair')",0.18559295,-0.030539483,-0.17094755,-0.31089997,0.473601,0.3193226,-0.1542784
30,-0.1024901,-0.009357182,"('intolerant', 'tolerant')",-0.48068136,-0.47789648,0.94426095,0.9503293,0.1203632,0.1543585,0.0339953
31,-0.3554417,-0.28799814,"('evil', 'good')",-1.0451432,-1.0850716,-1.4252394,-1.5469334,-0.9419414,-0.9733344,-0.031393
32,-0.078970924,-0.070113346,"('unkind', 'kind')",0.5953587,0.62970227,1.0223399,0.93216753,0.5129093,0.4972521,-0.0156572
33,1.1285185,1.0012722,"('wrong', 'right')",0.45098194,0.22902828,-0.6862639,-0.781206,0.2977455,0.1496981,-0.1480474
34,0.3783223,0.5815153,"('mean', 'honorable')",0.48838228,0.6692053,6.0776887,6.2651954,2.3147977,2.5053053,0.1905076
35,0.48112294,0.43560687,"('corrupt', 'incorrupt')",0.051087037,-0.12171013,-0.38684115,-0.53256226,0.0484563,-0.0728885,-0.1213448
36,-0.007751599,-0.13206002,"('hostile', 'amicable')",-0.7132147,-0.87537396,-0.2261805,-0.4181925,-0.3157156,-0.4752088,-0.1594932
37,-0.16698241,-0.04530116,"('fake', 'genuine')",-0.24898386,-0.16211534,0.5795238,0.62260664,0.0545192,0.1383967,0.0838775
38,-0.20869933,-0.22969428,"('untruthful', 'truthful')",0.16248189,0.10436325,0.12956458,0.21407512,0.0277824,0.0295814,0.001799
39,-0.16886805,0.010686532,"('exploitative', 'cooperative')",-0.043565933,0.018454887,-0.042598426,-0.0035956372,-0.0850108,0.0085153,0.0935261
40,0.14563712,0.18411848,"('stingy', 'generous')",-0.40993,-0.36594093,-1.7536539,-1.8739717,-0.6726489,-0.6852647,-0.0126158
41,-0.5325072,-0.5992026,"('unforgiving', 'forgiving')",-0.37386492,-0.41734046,-0.3559431,-0.44555396,-0.4207717,-0.4873656,-0.0665939
42,-0.93825173,-0.8839345,"('unreliable', 'reliable')",-0.8257858,-0.6369538,-3.0130877,-2.8873038,-1.5923751,-1.4693974,0.1229777
43,0.3654554,0.4323495,"('irresponsible', 'responsible')",0.6177043,0.70607543,1.0434268,1.1102902,0.6755288,0.7495716,0.0740428
44,-0.88068753,-0.68679965,"('prejudiced', 'unprejudiced')",-0.8577196,-0.67309284,-1.4670709,-1.3973235,-1.0684927,-0.919072,0.1494207
45,-1.0004021,-1.0666245,"('incompetent', 'competent')",-0.2807603,-0.3294182,0.44982353,0.35635427,-0.277113,-0.3465628,-0.0694498
46,-0.43149304,-0.49228713,"('uncompetitive', 'competitive')",0.21606597,0.26858747,0.018339174,-0.051365107,-0.065696,-0.0916883,-0.0259923
47,0.107961014,0.16363424,"('stupid', 'smart')",0.77690053,0.88870215,5.547821,5.695821,2.1442275,2.2493858,0.1051583
48,-0.17815858,-0.21208122,"('unintelligent', 'intelligent')",0.65819126,0.63046557,0.7620583,0.7699571,0.4140303,0.3961138,-0.0179165
49,-0.51080453,-0.38581675,"('unable', 'able')",-0.48205265,-0.3869142,-0.11908955,-0.0018333867,-0.3706489,-0.2581881,0.1124608
50,-0.57250464,-0.61455333,"('clumsy', 'skillful')",0.055795237,0.04582624,0.37375188,0.35013917,-0.0476525,-0.0728626,-0.0252101
51,-0.49190283,-0.6584275,"('uneducated', 'educated')",0.6306142,0.5833381,0.56976175,0.53780043,0.2361577,0.154237,-0.0819207
52,0.5187481,0.2063456,"('irrational', 'rational')",-0.49619097,-0.96108276,-0.20901754,-0.4362636,-0.0621535,-0.3970002,-0.3348467
53,0.16653004,0.13030033,"('uncreative', 'creative')",-0.06264073,-0.13070756,0.93302035,0.83882624,0.3456366,0.279473,-0.0661636
54,-0.22016113,-0.38210607,"('incapable', 'capable')",0.024343878,-0.18294142,1.1569561,1.1986145,0.3203796,0.211189,-0.1091906
55,-0.7365405,-0.71799964,"('incompetent', 'clever')",-0.3951856,-0.32453403,0.3989189,0.4333965,-0.2442691,-0.2030457,0.0412234
56,1.0091707,1.0448155,"('impractical', 'practical')",1.6536993,1.6416713,0.20730992,0.26561832,0.9567266,0.984035,0.0273084
57,-0.76517224,-0.9038559,"('unimaginative', 'imaginative')",-0.72147006,-0.8350575,-2.5240734,-2.6280084,-1.3369052,-1.4556406,-0.1187354
58,-0.17221913,-0.21638244,"('undiscriminating', 'discriminating')",-0.035777766,-0.039637424,0.17267372,0.12454132,-0.0117744,-0.0438262,-0.0320518
59,0.85511535,0.67370677,"('foolish', 'wise')",0.22518367,-0.016201966,0.27081877,0.21509835,0.4503726,0.2908677,-0.1595049
60,0.15540877,0.3317794,"('inefficient', 'efficient')",0.85073423,1.0930864,0.7548393,0.95028436,0.5869941,0.7917167,0.2047226
61,0.0083069615,-0.14636897,"('illogical', 'logical')",0.23774946,-0.005140342,0.5799201,0.43254822,0.2753255,0.0936796,-0.1816459
62,-0.8579477,-0.8679348,"('incompetent', 'brilliant')",-0.55509025,-0.5316414,0.5129477,0.6571306,-0.3000301,-0.2474819,0.0525482
63,-0.7029769,-0.77342236,"('unperceptive', 'insightful')",0.5655123,0.63455945,1.0351588,1.107505,0.2992314,0.3228807,0.0236493
64,0.15284163,-0.037172828,"('shy', 'confident')",0.4211937,0.29089016,-6.415568,-6.479944,-1.9471776,-2.0754089,-0.1282313
65,-0.6939144,-0.6999436,"('insecure', 'secure')",0.0545609,-0.008772515,0.043114286,0.06437004,-0.1987464,-0.214782,-0.0160356
66,-0.50993955,-0.5443521,"('inactive', 'active')",-0.19593015,-0.24548122,0.67534226,0.62146497,-0.0101758,-0.0561228,-0.045947
67,1.0602653,0.9540947,"('doubtful', 'determined')",0.616974,0.5639274,-0.41428706,-0.39445803,0.4209841,0.3745213,-0.0464628
68,-0.6456946,-0.7219227,"('dependent', 'independent')",-0.9955939,-1.07448,-0.3789913,-0.40299338,-0.6734266,-0.733132,-0.0597054
69,0.090461805,0.12970732,"('lazy', 'industrious')",0.09587765,0.118019775,-1.0932885,-1.0728992,-0.3023164,-0.2750574,0.027259
70,-0.6460702,-0.6687416,"('lethargic', 'energetic')",0.16430391,0.3084677,0.69762737,0.77031535,0.0719537,0.1366805,0.0647268
71,1.1346487,1.1846596,"('diffident', 'self-confident')",1.5712428,1.5851213,0.5931682,0.5706114,1.0996866,1.1134641,0.0137775
72,0.38260725,0.301448,"('unambitious', 'ambitious')",-0.33205312,-0.47591886,-0.35955417,-0.34638306,-0.103,-0.173618,-0.070618
73,1.0040333,1.0885919,"('helpless', 'self-reliant')",0.07486954,0.10614012,-3.2701259,-3.2144332,-0.7304077,-0.6732337,0.057174
74,0.60286915,0.61447614,"('undedicated', 'dedicated')",0.5902959,0.60921013,0.23381865,0.22740334,0.4756612,0.4836965,0.0080353
75,0.6228821,0.466299,"('meek', 'impulsive')",0.19319852,0.06343198,-0.19305128,-0.20395896,0.2076765,0.1085907,-0.0990858
76,-0.16975415,0.014768336,"('anxious', 'daring')",0.46048835,0.67562944,0.58691937,0.7148739,0.2925512,0.4684239,0.1758727
77,0.31088933,0.19970696,"('unmotivated', 'motivated')",0.783352,0.7199976,-0.67502755,-0.6438332,0.1397379,0.0919571,-0.0477808
78,-1.0092596,-1.0222374,"('nonresilient', 'resilient')",0.29854533,0.4529776,0.46604416,0.523502,-0.0815567,-0.0152526,0.0663041
79,-0.111919686,-0.20220393,"('wavering', 'unwavering')",-0.2172805,-0.34447694,0.0808491,0.061677396,-0.0827837,-0.1616678,-0.0788841
80,-0.49068153,-0.47029954,"('dominated', 'dominating')",-0.37134153,-0.2733984,-1.1106051,-1.0151528,-0.6575427,-0.5862836,0.0712591
81,-1.1528486,-1.2184701,"('submissive', 'aggressive')",0.2574141,0.2677369,-0.7619606,-0.62687683,-0.552465,-0.52587,0.026595
82,-0.4301346,-0.4225932,"('poor', 'rich')",0.19652084,0.25668064,6.497291,6.557003,2.0878924,2.1303635,0.0424711
83,0.6489865,0.47416252,"('powerless', 'powerful')",0.46733353,0.31486872,-0.8386391,-0.89566904,0.0925603,-0.0355459,-0.1281062
84,1.0435781,0.8610742,"('inferior', 'superior')",0.63038856,0.397949,1.0947765,0.9694548,0.9229143,0.742826,-0.1800883
85,1.4514062,1.4002955,"('insignificant', 'prestigious')",0.43878523,0.239808,0.20882906,0.11075452,0.6996735,0.5836193,-0.1160542
86,0.4538171,0.20492652,"('uninfluential', 'influential')",0.84217995,0.62367564,0.18152177,0.08237922,0.4925063,0.3036605,-0.1888458
87,0.062009692,-0.013053365,"('unsuccessful', 'successful')",0.77608657,0.7062347,0.9865027,0.99731064,0.6081997,0.5634973,-0.0447024
88,-0.32129335,-0.4584807,"('low', 'eminent')",-0.31173968,-0.43115908,0.246616,0.18999156,-0.1288057,-0.233216,-0.1044103
