,frontier_male,frontier_female,tuple,communications_male,communications_female,print_male,print_female,average_male,average_female,female-male
28,1.0255506,0.9723518,"('disloyal', 'loyal')",-0.15902396,-0.34525886,0.61663985,0.6389333,0.4943888,0.4220088,-0.07238
29,0.10325365,0.107991636,"('unfair', 'fair')",-0.2765526,-0.19876488,-0.63949275,-0.6749096,-0.2709306,-0.2552276,0.015703
30,-0.42560825,-0.5125866,"('intolerant', 'tolerant')",0.9723096,0.85450864,0.48701003,0.530083,0.3445704,0.2906683,-0.0539021
31,0.25011545,0.396422,"('evil', 'good')",-0.52179015,-0.5063416,-1.2145938,-1.2502233,-0.4954228,-0.4533809,0.0420419
32,-0.09775606,-0.15353891,"('unkind', 'kind')",0.5273229,0.45430326,1.0889614,1.0533121,0.5061761,0.4513588,-0.0548173
33,1.761874,1.7840812,"('wrong', 'right')",0.8973246,0.83293146,-0.18030477,-0.25779763,0.8262979,0.786405,-0.0398929
34,0.29708913,0.3650658,"('mean', 'honorable')",0.156782,0.20955484,4.5311103,4.6907125,1.6616605,1.7551111,0.0934506
35,0.60261047,0.59348464,"('corrupt', 'incorrupt')",-0.96807677,-1.0100385,-0.86603147,-0.9612151,-0.4104993,-0.4592563,-0.048757
36,1.184985,1.2892224,"('hostile', 'amicable')",-1.0574633,-1.2235132,-0.45665896,-0.6009212,-0.1097124,-0.178404,-0.0686916
37,0.25792834,0.22279118,"('fake', 'genuine')",-0.2094492,-0.21797152,0.12766877,0.09137119,0.058716,0.0320636,-0.0266524
38,0.13224909,0.15850754,"('untruthful', 'truthful')",0.08340424,0.060530804,-0.51087415,-0.4290746,-0.0984069,-0.0700121,0.0283948
39,1.4166964,1.4003735,"('exploitative', 'cooperative')",1.0601228,1.1009735,0.29644376,0.32970667,0.924421,0.9436846,0.0192636
40,0.4698485,0.42155257,"('stingy', 'generous')",0.049234718,0.002000546,-2.3008006,-2.4585679,-0.5939058,-0.6783382,-0.0844324
41,-0.16387208,-0.20145607,"('unforgiving', 'forgiving')",0.07982334,0.0032315534,0.066139266,-0.031709038,-0.0059698,-0.0766445,-0.0706747
42,0.3389315,0.36556086,"('unreliable', 'reliable')",0.36093172,0.5090575,-2.3532016,-2.340027,-0.5511128,-0.4884696,0.0626432
43,0.24485292,0.25635517,"('irresponsible', 'responsible')",0.5292026,0.5831906,0.379499,0.4932297,0.3845181,0.4442585,0.0597404
44,-1.4802351,-1.540372,"('prejudiced', 'unprejudiced')",-0.78740734,-0.6525902,-0.85800683,-0.8393964,-1.0418832,-1.0107862,0.031097
45,-0.89636934,-1.0042448,"('incompetent', 'competent')",-0.18879348,-0.40059352,-0.101833224,-0.16752383,-0.3956654,-0.5241207,-0.1284553
46,-1.0001506,-1.0772207,"('uncompetitive', 'competitive')",0.5661368,0.5420223,-0.9693055,-0.96682304,-0.4677731,-0.5006738,-0.0329007
47,-0.47577018,-0.4966436,"('stupid', 'smart')",0.7535788,0.73957497,5.2738647,5.4069233,1.8505578,1.8832849,0.0327271
48,-0.10727742,-0.14355214,"('unintelligent', 'intelligent')",0.6953117,0.6983281,-0.1273755,-0.09748751,0.1535529,0.1524295,-0.0011234
49,-0.83282703,-0.7328655,"('unable', 'able')",-0.7927543,-0.66407126,-0.19816251,-0.07620065,-0.6079146,-0.4910458,0.1168688
50,-0.13725296,-0.1258215,"('clumsy', 'skillful')",-0.5553846,-0.6442084,-0.3621478,-0.33442962,-0.3515951,-0.3681532,-0.0165581
51,-1.1163276,-1.2237022,"('uneducated', 'educated')",-0.15964974,-0.2947384,-0.2321751,-0.27059126,-0.5027175,-0.596344,-0.0936265
52,0.99708307,0.9213383,"('irrational', 'rational')",0.05848852,-0.076687455,-0.11618112,-0.24181843,0.3131301,0.2009441,-0.112186
53,0.94536346,0.99299204,"('uncreative', 'creative')",0.9997116,0.9783914,-0.0068862718,-0.046294056,0.6460629,0.6416965,-0.0043664
54,0.5215682,0.61143607,"('incapable', 'capable')",-0.8551491,-0.774917,0.8974393,1.0050553,0.1879528,0.2805248,0.092572
55,-1.266616,-1.3471224,"('incompetent', 'clever')",0.18743843,0.11801852,0.27735487,0.31612304,-0.2672743,-0.304327,-0.0370527
56,0.60727364,0.58767635,"('impractical', 'practical')",1.3242632,1.2860224,0.37937108,0.4232746,0.7703027,0.7656577,-0.004645
57,-0.8744911,-0.9424786,"('unimaginative', 'imaginative')",-0.29550475,-0.37339973,-3.1644394,-3.2265725,-1.4448118,-1.5141503,-0.0693385
58,-0.3630235,-0.40179086,"('undiscriminating', 'discriminating')",0.9294921,0.8616915,-0.41953838,-0.4117039,0.0489767,0.0160656,-0.0329111
59,1.548339,1.6455168,"('foolish', 'wise')",0.26019344,0.29186425,0.03706972,0.09568107,0.6152007,0.6776873,0.0624866
60,-1.0744159,-1.1409116,"('inefficient', 'efficient')",1.4122177,1.3775127,0.5927056,0.68443984,0.3101691,0.3070137,-0.0031554
61,0.36876655,0.2415551,"('illogical', 'logical')",1.2047961,1.0876247,0.23896392,0.19219682,0.6041755,0.5071255,-0.09705
62,0.092456095,0.06872728,"('incompetent', 'brilliant')",0.895195,0.92537665,0.47332934,0.567299,0.4869935,0.5204676,0.0334741
63,0.16048703,0.16851483,"('unperceptive', 'insightful')",1.0209297,0.994133,0.08283496,0.16684163,0.4214172,0.4431632,0.021746
64,-0.9184185,-0.9932975,"('shy', 'confident')",0.39830413,0.37468645,-5.4543405,-5.5507545,-1.991485,-2.0564553,-0.0649703
65,-0.7821045,-0.8511204,"('insecure', 'secure')",0.45193234,0.39314795,0.5940142,0.649415,0.0879474,0.0638142,-0.0241332
66,1.3246135,1.4327315,"('inactive', 'active')",-0.45731193,-0.40957642,0.5489841,0.49180436,0.4720952,0.5049865,0.0328913
67,0.31486708,0.31967565,"('doubtful', 'determined')",-0.28629315,-0.2252545,-0.042168077,0.008666087,-0.0045314,0.0343624,0.0388938
68,-0.55801266,-0.63455135,"('dependent', 'independent')",-0.0877752,-0.015885934,-1.1782203,-1.1274495,-0.6080027,-0.592629,0.0153737
69,1.8501269,1.9575235,"('lazy', 'industrious')",0.4371145,0.47785103,-1.1989231,-1.2615991,0.3627728,0.3912585,0.0284857
70,-0.46303028,-0.49272996,"('lethargic', 'energetic')",-0.08068751,-0.06184199,0.6717943,0.622795,0.0426922,0.022741,-0.0199512
71,1.5044752,1.5409722,"('diffident', 'self-confident')",0.84468406,0.83691704,0.8628576,0.8602222,1.0706723,1.0793705,0.0086982
72,1.1236341,1.2151524,"('unambitious', 'ambitious')",0.07234894,0.2108761,0.5159203,0.6337297,0.5706344,0.6865861,0.1159517
73,1.5782406,1.5744164,"('helpless', 'self-reliant')",0.15456715,0.14531314,-3.0854936,-3.138363,-0.4508953,-0.4728778,-0.0219825
74,1.3676057,1.4639758,"('undedicated', 'dedicated')",0.22203228,0.16968918,-0.4602003,-0.53681165,0.3764792,0.3656178,-0.0108614
75,-0.42320707,-0.3402585,"('meek', 'impulsive')",-0.9139933,-0.79472375,-0.5128515,-0.48108572,-0.616684,-0.5386893,0.0779947
76,-0.26706463,-0.25050095,"('anxious', 'daring')",0.3260834,0.34983173,0.27236602,0.33187956,0.1104616,0.1437368,0.0332752
77,-0.7053919,-0.7550927,"('unmotivated', 'motivated')",0.77391946,0.7103262,-1.0205016,-0.92660636,-0.3173247,-0.3237909,-0.0064662
78,-0.051868968,-0.0023881122,"('nonresilient', 'resilient')",0.16436929,0.10582714,-0.8513935,-0.7924114,-0.2462977,-0.2296575,0.0166402
79,1.2950714,1.3745098,"('wavering', 'unwavering')",-1.1670097,-1.2033374,-0.70074797,-0.61053365,-0.1908954,-0.1464538,0.0444416
80,-0.06274332,-0.114668824,"('dominated', 'dominating')",0.20185114,0.28950873,-0.181629,-0.13859765,-0.0141737,0.0120808,0.0262545
81,-1.8531448,-1.947607,"('submissive', 'aggressive')",0.8201787,0.8529875,-0.24262977,-0.13025443,-0.4251986,-0.4082913,0.0169073
82,-1.3527361,-1.37724,"('poor', 'rich')",0.66072005,0.59110737,6.2549877,6.3588085,1.8543239,1.8575586,0.0032347
83,-0.017784499,-0.006748151,"('powerless', 'powerful')",-0.14696823,-0.07009653,-0.46348596,-0.4326101,-0.2094129,-0.1698183,0.0395946
84,0.885694,0.8934561,"('inferior', 'superior')",0.1396394,0.16282828,0.0178901,-0.0004832931,0.3477412,0.3519337,0.0041925
85,2.1002057,2.2427611,"('insignificant', 'prestigious')",-0.32950097,-0.2918527,-0.867983,-0.8990939,0.3009073,0.3506049,0.0496976
86,0.13341916,0.041189488,"('uninfluential', 'influential')",0.4541665,0.2276778,0.12057483,0.047602132,0.2360535,0.1054898,-0.1305637
87,0.047026046,0.011851523,"('unsuccessful', 'successful')",0.5823451,0.49918073,0.16107297,0.20330752,0.2634814,0.2381133,-0.0253681
88,0.25856856,0.22295988,"('low', 'eminent')",0.17283505,0.122698955,-0.22027007,-0.23673286,0.0703778,0.0363087,-0.0340691
