,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.7143536,-1.1015102,"('incapable', 'capable')",-0.86473155,-1.1495273,-0.15522127,-0.4733798,1.1859571,1.1819041,-0.1370873,-0.3856283,-0.248541
55,-0.8847837,-0.7243378,"('incompetent', 'clever')",-0.033671863,0.070428565,0.21107203,0.3099724,0.13787752,0.1410609,-0.1423765,-0.050719,0.0916575
56,-0.36039805,-0.23746292,"('impractical', 'practical')",0.18765476,0.2701295,-0.09453678,0.07734965,-0.6600039,-0.66691846,-0.231821,-0.1392256,0.0925954
57,-0.3824663,-0.5618929,"('unimaginative', 'imaginative')",-0.38170648,-0.4927826,-0.41784927,-0.46172744,-2.1811938,-2.2003498,-0.840804,-0.9291882,-0.0883842
58,0.6889838,0.59002185,"('undiscriminating', 'discriminating')",0.5303072,0.42065257,0.4398446,0.2525167,0.12611476,0.11310158,0.4463126,0.3440732,-0.1022394
59,0.28309524,0.0508502,"('foolish', 'wise')",0.6705495,0.53222024,0.16679665,0.028160766,0.3321536,0.29518738,0.3631487,0.2266046,-0.1365441
60,-0.022673838,0.3003088,"('inefficient', 'efficient')",0.522901,0.6942484,0.5415429,0.7922554,-0.34995368,-0.21505184,0.1729541,0.3929402,0.2199861
61,0.3533865,0.14398,"('illogical', 'logical')",0.5134468,0.2935315,1.0469427,0.8377161,0.29422197,0.14590347,0.5519995,0.3552828,-0.1967167
62,-0.6573081,-0.55147547,"('incompetent', 'brilliant')",0.27054137,0.28959543,0.15374097,0.31024724,-0.286459,-0.15598454,-0.1298712,-0.0269043,0.1029669
63,-0.82868505,-0.8248458,"('unperceptive', 'insightful')",-0.68564403,-0.69367194,-0.24130169,-0.238484,0.3973172,0.49827644,-0.3395784,-0.3146813,0.0248971
64,-0.2795662,-0.06059468,"('shy', 'confident')",0.20303968,0.33500594,-0.21141969,-0.007962748,-6.9461174,-6.94444,-1.8085159,-1.6694978,0.1390181
65,-0.32089943,-0.12753928,"('insecure', 'secure')",-0.55267304,-0.39796785,0.5715029,0.722163,-0.368228,-0.35572538,-0.1675744,-0.0397674,0.127807
66,-1.1056876,-1.2007151,"('inactive', 'active')",-1.0455542,-1.0234929,-1.3310007,-1.3458297,0.39542913,0.41991547,-0.7717034,-0.7875305,-0.0158271
67,0.21617481,0.41159806,"('doubtful', 'determined')",0.64258116,0.7026457,0.43595544,0.5585571,-0.8741724,-0.7403197,0.1051347,0.2331203,0.1279856
68,-0.36959836,-0.25313216,"('dependent', 'independent')",-0.89092994,-0.90279084,-0.46480516,-0.44207913,-0.5823154,-0.55927664,-0.5769122,-0.5393197,0.0375925
69,0.3441105,0.33975324,"('lazy', 'industrious')",0.34307188,0.33531582,0.6342156,0.6398628,-0.60038656,-0.48595184,0.1802529,0.207245,0.0269921
70,-0.7020675,-0.66261077,"('lethargic', 'energetic')",-0.8608817,-0.8498832,-0.5042373,-0.38553348,0.28022942,0.3585515,-0.4467392,-0.384869,0.0618702
71,0.7584307,0.5871737,"('diffident', 'self-confident')",0.18710452,0.028666632,-0.17093694,-0.37339252,0.38311294,0.34183043,0.2894278,0.1460696,-0.1433582
72,-0.4355675,-0.4071198,"('unambitious', 'ambitious')",0.20775485,0.21905147,-1.1660497,-1.158884,-0.97441083,-0.9769879,-0.5920683,-0.5809851,0.0110832
73,1.0190023,0.9648468,"('helpless', 'self-reliant')",0.8719856,0.8520526,-0.03474015,-0.052527353,-3.2697613,-3.2290547,-0.3533784,-0.3661706,-0.0127922
74,-0.03130119,-0.059991643,"('undedicated', 'dedicated')",0.27007645,0.2113533,0.06340723,0.044715814,-0.014024179,0.001671141,0.0720396,0.0494372,-0.0226024
75,-0.20073463,-0.33669096,"('meek', 'impulsive')",0.16023718,0.13275898,-0.45106918,-0.5316297,-0.031598322,0.016218212,-0.1307912,-0.1798359,-0.0490447
76,-0.8213926,-0.5398205,"('anxious', 'daring')",-0.6954808,-0.539165,-0.5592291,-0.3509833,-0.23560008,-0.11348753,-0.5779256,-0.385864,0.1920616
77,-0.26926926,-0.34478846,"('unmotivated', 'motivated')",-0.13721476,-0.1307257,0.15094924,0.14033861,-1.0009786,-0.9250066,-0.3141283,-0.3150455,-0.0009172
78,-0.36757022,-0.41368753,"('nonresilient', 'resilient')",-1.118829,-1.1580292,-0.6747206,-0.7353424,0.025624134,0.11727898,-0.5338739,-0.5474451,-0.0135712
79,-0.18986079,-0.53630877,"('wavering', 'unwavering')",-0.43412295,-0.6718574,-0.993382,-1.3257946,-0.022134423,-0.026859745,-0.409875,-0.6402051,-0.2303301
80,-0.25993526,0.019619048,"('dominated', 'dominating')",-0.08400967,0.057009194,-0.023384191,0.2367329,-1.859939,-1.8049936,-0.5568171,-0.3729081,0.183909
81,-1.0550336,-0.9054577,"('submissive', 'aggressive')",-0.5174006,-0.37952885,-0.667922,-0.3232111,-1.0774823,-1.0076311,-0.8294597,-0.6539571,0.1755026
82,-0.82198083,-0.97348326,"('poor', 'rich')",-0.84445614,-0.87064785,-0.7450117,-0.7906239,6.1464076,6.224979,0.9337398,0.8975559,-0.0361839
83,0.72965,0.6787645,"('powerless', 'powerful')",0.3874328,0.3237326,-0.5847182,-0.6838524,-1.0108299,-1.0648122,-0.1196163,-0.1865418,-0.0669255
84,0.9496665,0.9677987,"('inferior', 'superior')",0.4271106,0.3857087,0.14546713,0.12036879,0.7980145,0.78137755,0.5800647,0.5638134,-0.0162513
85,0.53237885,0.14542717,"('insignificant', 'prestigious')",0.39954245,0.20346107,-0.2879074,-0.59327143,1.4139088,1.3733749,0.5144807,0.2822479,-0.2322328
86,-0.71271,-1.0701468,"('uninfluential', 'influential')",-0.5226528,-0.730364,-0.8561016,-1.0523994,-0.29935598,-0.47803313,-0.5977051,-0.8327358,-0.2350307
87,0.6812868,0.55065507,"('unsuccessful', 'successful')",0.6827325,0.593434,0.15730354,0.24112265,0.19833788,0.34216553,0.4299152,0.4318443,0.0019291
88,0.03773485,-0.1381006,"('low', 'eminent')",-0.23942736,-0.42557958,-0.3158556,-0.4570661,0.28029656,0.25133497,-0.0593129,-0.1923528,-0.1330399
