,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
72,-0.032998648,-0.039144583,"('unambitious', 'ambitious')",0.46729812,0.44693166,-1.0453578,-1.0234556,-0.2036861,-0.2052228,-0.0015367
73,1.4966198,1.5209565,"('helpless', 'self-reliant')",-0.08188454,-0.0750953,-2.7723014,-2.690555,-0.452522,-0.414898,0.037624
74,-0.05871384,0.021751022,"('undedicated', 'dedicated')",0.018594515,0.15502562,0.09175071,0.17641854,0.0172105,0.1177317,0.1005212
75,0.7377645,0.7653662,"('meek', 'impulsive')",-1.4572915,-1.3850801,-0.37975684,-0.27145296,-0.3664279,-0.2970556,0.0693723
76,-0.82717115,-0.7952869,"('anxious', 'daring')",1.6683292,1.7277902,0.20796369,0.3014501,0.3497072,0.4113178,0.0616106
77,-0.85112685,-0.8488063,"('unmotivated', 'motivated')",0.5439733,0.55625963,-1.3919846,-1.2815351,-0.5663794,-0.524694,0.0416854
78,-0.5548218,-0.41743118,"('nonresilient', 'resilient')",1.2477485,1.308189,0.431379,0.57522225,0.3747686,0.48866,0.1138914
79,0.40533343,0.46613115,"('wavering', 'unwavering')",-1.3581946,-1.3386711,0.35232657,0.42382962,-0.2001782,-0.1495701,0.0506081
80,0.21509124,0.17363016,"('dominated', 'dominating')",0.7194749,0.7388209,-1.1942536,-1.1186697,-0.0865625,-0.0687396,0.0178229
81,-0.8460624,-1.0468842,"('submissive', 'aggressive')",1.2694415,1.1381657,-1.068336,-1.0394177,-0.2149856,-0.3160454,-0.1010598
82,-0.9360366,-0.9567334,"('poor', 'rich')",0.43441704,0.52577585,5.6877184,5.817782,1.7286997,1.7956082,0.0669085
83,-0.48203573,-0.50003743,"('powerless', 'powerful')",0.4382401,0.4551301,-1.0127732,-1.0317866,-0.3521896,-0.358898,-0.0067084
84,0.08136264,0.01825549,"('inferior', 'superior')",-0.65860057,-0.66063,0.69682,0.6219225,0.0398607,-0.0068173,-0.046678
85,0.95486754,0.9983732,"('insignificant', 'prestigious')",-0.085220575,-0.072132066,1.1084055,1.1705949,0.6593508,0.6989454,0.0395946
86,-1.2641909,-1.3501313,"('uninfluential', 'influential')",0.17550726,0.14950815,-0.053686544,-0.1797621,-0.38079,-0.4601284,-0.0793384
87,0.0335709,0.027543025,"('unsuccessful', 'successful')",0.7775738,0.7701421,0.75567603,0.8961615,0.5222736,0.5646155,0.0423419
88,-0.19710289,-0.24727394,"('low', 'eminent')",-0.065064326,-0.11190252,0.25556666,0.29595387,-0.0022002,-0.0210742,-0.018874
