,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
62,-0.03336848,0.19513667,"('incompetent', 'brilliant')",1.1158371,1.3368167,0.7866214,0.9708455,0.62303,0.8342663,0.2112363
63,0.29441333,0.3795075,"('unperceptive', 'insightful')",1.0742921,1.0972025,0.87528205,0.94040394,0.7479959,0.8057047,0.0577088
64,-0.19117312,-0.28314245,"('shy', 'confident')",0.68136,0.6316198,-4.93696,-5.0291796,-1.4822578,-1.5602341,-0.0779763
65,-0.25972155,-0.15433064,"('insecure', 'secure')",-0.27027786,-0.26035482,0.04636702,0.23714459,-0.1612108,-0.0591803,0.1020305
66,0.19495755,-0.0059321076,"('inactive', 'active')",-0.2076785,-0.26187655,0.78630936,0.67247176,0.2578628,0.1348877,-0.1229751
67,0.12906729,-0.036127213,"('doubtful', 'determined')",0.13745767,0.058741502,-0.0034422865,-0.04700804,0.0876942,-0.0081313,-0.0958255
68,-0.5513502,-0.6121926,"('dependent', 'independent')",-1.1321582,-1.1728905,-1.1357069,-1.0846437,-0.9397384,-0.9565756,-0.0168372
69,-0.09330054,-0.273703,"('lazy', 'industrious')",1.4638329,1.4059862,-0.57345283,-0.6473491,0.2656931,0.1616447,-0.1040484
70,-0.0357644,0.1555005,"('lethargic', 'energetic')",-0.28636813,-0.19407514,0.7398142,0.85760665,0.1392272,0.2730107,0.1337835
71,1.0950047,1.0057417,"('diffident', 'self-confident')",1.5596908,1.5697479,0.620646,0.5412663,1.0917805,1.0389187,-0.0528618
72,0.88637716,0.85836244,"('unambitious', 'ambitious')",0.38994685,0.3691795,-0.75957096,-0.6667159,0.172251,0.186942,0.014691
73,0.95230085,0.9237061,"('helpless', 'self-reliant')",0.7790335,0.74829125,-3.2283034,-3.2363217,-0.4989897,-0.5214415,-0.0224518
74,1.7752043,1.8941517,"('undedicated', 'dedicated')",-0.043569602,-0.04429741,-0.017245749,-0.065061964,0.571463,0.5949308,0.0234678
75,-0.9032064,-0.8819909,"('meek', 'impulsive')",-0.6068112,-0.54270124,-0.6241377,-0.65393686,-0.7113851,-0.6928763,0.0185088
76,0.35991856,0.52626103,"('anxious', 'daring')",-0.43281263,-0.2377477,0.050834734,0.17593841,-0.0073531,0.1548172,0.1621703
77,0.19280115,0.18573278,"('unmotivated', 'motivated')",0.64687717,0.6095678,-0.7640588,-0.6714794,0.0252065,0.0412737,0.0160672
78,0.39806145,0.4172155,"('nonresilient', 'resilient')",1.1123775,1.1980089,0.35451224,0.430362,0.6216504,0.6818621,0.0602117
79,0.60160416,0.42079827,"('wavering', 'unwavering')",-0.53426474,-0.65358853,-0.40403712,-0.51715994,-0.1122326,-0.2499834,-0.1377508
80,0.1313988,0.27280402,"('dominated', 'dominating')",0.26489216,0.47273168,0.00085952133,0.20350182,0.1323835,0.3163459,0.1839624
81,-0.07407588,-0.033141077,"('submissive', 'aggressive')",0.72857213,0.7910307,0.18212153,0.3379728,0.2788726,0.3652875,0.0864149
82,-0.8987364,-0.85003674,"('poor', 'rich')",-0.5087302,-0.51476437,5.495138,5.591856,1.3625571,1.4090182,0.0464611
83,-0.46094564,-0.5219044,"('powerless', 'powerful')",0.693859,0.61840427,-0.785538,-0.8119174,-0.1842082,-0.2384725,-0.0542643
84,0.5401066,0.3788217,"('inferior', 'superior')",0.665531,0.61286443,0.8288644,0.8116663,0.6781673,0.6011175,-0.0770498
85,-0.001096068,-0.12866461,"('insignificant', 'prestigious')",0.118175685,-0.08173239,-0.55888367,-0.79505014,-0.147268,-0.335149,-0.187881
86,0.49210352,0.40989745,"('uninfluential', 'influential')",0.7718693,0.6026885,0.1839048,0.030973818,0.4826258,0.3478532,-0.1347726
87,0.028481469,-0.03393133,"('unsuccessful', 'successful')",1.137773,1.1848009,1.0826728,1.1739349,0.7496425,0.7749348,0.0252923
88,-0.5637213,-0.58848107,"('low', 'eminent')",-0.37455243,-0.42629546,-0.29473034,-0.39759752,-0.4110014,-0.4707913,-0.0597899
