,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
23,-0.4006092,-0.38263494,"('insincere', 'sincere')",0.03210837,0.014923168,5.5304413,5.39345,1.7206469,1.6752459,-0.045401
24,-0.13079229,-0.103763185,"('dishonest', 'honest')",-0.45536947,-0.4187414,0.5182517,0.50990117,-0.0226367,-0.0042011,0.0184356
25,0.6272065,0.645733,"('egoistic', 'altruistic')",0.94623303,0.8869561,1.2892541,1.2385579,0.9542313,0.923749,-0.0304823
26,3.1614027,2.967823,"('hardhearted', 'benevolent')",2.048117,1.901424,2.2490866,2.0801928,2.4862019,2.31648,-0.1697219
27,0.6437373,0.62621796,"('hardhearted', 'softhearted')",-0.6048156,-0.6202439,0.7401108,0.7334788,0.2596775,0.2464843,-0.0131932
28,-0.18411937,-0.3289697,"('disloyal', 'loyal')",0.86914104,0.71077174,1.3195672,1.1049277,0.6681963,0.4955766,-0.1726197
29,-1.0169642,-1.0081224,"('unfair', 'fair')",-0.8737115,-0.81479937,-0.8947162,-0.89285016,-0.928464,-0.9052573,0.0232067
30,-0.84924966,-0.8868194,"('intolerant', 'tolerant')",-0.6678,-0.71985924,-0.186873,-0.17962645,-0.5679742,-0.5954351,-0.0274609
31,0.90293306,1.0574317,"('evil', 'good')",0.1056899,0.2317619,-0.901188,-0.77654874,0.0358117,0.1708816,0.1350699
32,-0.34696788,-0.49427584,"('unkind', 'kind')",0.57747716,0.49042526,1.0431046,0.8092998,0.424538,0.2684831,-0.1560549
33,1.644919,1.5611138,"('wrong', 'right')",1.1816177,1.1358076,-0.08870171,-0.14018829,0.9126116,0.8522444,-0.0603672
34,-0.2548771,-0.04210164,"('mean', 'honorable')",-0.40519693,-0.25863633,4.8537755,5.0727,1.3979006,1.5906541,0.1927535
35,1.3435938,1.2505525,"('corrupt', 'incorrupt')",-0.16756313,-0.23630299,-0.23688923,-0.28257158,0.3130472,0.2438927,-0.0691545
36,2.0021167,2.0221155,"('hostile', 'amicable')",-0.28045604,-0.33924282,0.33800498,0.2730764,0.6865552,0.651983,-0.0345722
37,-0.24314865,-0.1563934,"('fake', 'genuine')",-0.4777462,-0.37645072,0.16008525,0.22936496,-0.1869365,-0.1011597,0.0857768
38,-0.9495445,-0.8827842,"('untruthful', 'truthful')",0.0638923,0.06570776,-0.13977993,-0.060106587,-0.3418107,-0.2923943,0.0494164
39,1.5138342,1.5321469,"('exploitative', 'cooperative')",0.7495982,0.85401773,0.38069752,0.4770807,0.8813767,0.9544152,0.0730385
40,2.0438092,2.0808277,"('stingy', 'generous')",1.3891039,1.3937443,-1.976951,-1.9664494,0.4853207,0.5027076,0.0173869
41,0.17061885,0.23308256,"('unforgiving', 'forgiving')",0.91132075,0.90481967,0.54972833,0.51385355,0.5438893,0.5505853,0.006696
42,-1.0497841,-0.9412153,"('unreliable', 'reliable')",-0.2540433,-0.08276882,-2.7450914,-2.6275346,-1.3496396,-1.2171729,0.1324667
43,-1.6724331,-1.567006,"('irresponsible', 'responsible')",-0.7037965,-0.58363897,-0.07674837,0.08308769,-0.8176594,-0.6891858,0.1284736
44,-1.4771378,-1.4153037,"('prejudiced', 'unprejudiced')",-1.3986623,-1.2942829,-1.7012312,-1.5956242,-1.525677,-1.4350704,0.0906066
45,-1.5005301,-1.4406128,"('incompetent', 'competent')",-0.5179701,-0.42781904,-0.24982488,-0.38690355,-0.7561084,-0.7517784,0.00433
46,-1.687929,-1.6127952,"('uncompetitive', 'competitive')",-0.5753068,-0.51376224,-0.7680275,-0.8502205,-1.0104211,-0.9922593,0.0181618
47,-0.6087063,-0.5949805,"('stupid', 'smart')",0.3416404,0.33619303,5.059748,5.117445,1.5975607,1.6195525,0.0219918
48,-0.31813997,-0.33475822,"('unintelligent', 'intelligent')",0.41550088,0.39531547,-0.41604096,-0.44649315,-0.1062267,-0.1286453,-0.0224186
49,-0.28612566,-0.24879676,"('unable', 'able')",-0.9464405,-0.86154383,-0.7456368,-0.6895211,-0.659401,-0.5999539,0.0594471
50,0.06766851,0.04671839,"('clumsy', 'skillful')",-0.7444098,-0.813061,0.19311711,0.0924491,-0.1612081,-0.2246312,-0.0634231
51,-1.2020903,-1.2881674,"('uneducated', 'educated')",-0.5957954,-0.6833019,0.21594827,0.02865271,-0.5273125,-0.6476055,-0.120293
52,1.341918,1.2253073,"('irrational', 'rational')",0.15068987,-0.015738983,0.18711336,0.10475581,0.5599071,0.438108,-0.1217991
53,1.3013195,1.2918626,"('uncreative', 'creative')",0.84509534,0.7612969,0.79469955,0.73393726,0.9803715,0.9290322,-0.0513393
54,0.57519114,0.5675147,"('incapable', 'capable')",-0.22976412,-0.29288244,0.8941935,0.8557218,0.4132068,0.3767847,-0.0364221
55,-1.9850912,-1.9227974,"('incompetent', 'clever')",-0.5060396,-0.46867207,-0.22367328,-0.28385025,-0.9049347,-0.8917732,0.0131615
56,-1.1637638,-1.1705247,"('impractical', 'practical')",0.79854685,0.8590888,-0.57990634,-0.6087966,-0.3150411,-0.3067442,0.0082969
57,-0.4188679,-0.40237144,"('unimaginative', 'imaginative')",-0.19688153,-0.20336802,-2.9383621,-3.0141077,-1.1847038,-1.2066158,-0.021912
58,0.30063307,0.41109613,"('undiscriminating', 'discriminating')",0.76023304,0.7987574,0.40457505,0.43068266,0.4884804,0.5468454,0.058365
59,1.3361107,1.2980978,"('foolish', 'wise')",0.17799732,0.10230454,0.10791379,0.1473724,0.540674,0.5159249,-0.0247491
60,-1.9241272,-1.82671,"('inefficient', 'efficient')",-0.2030977,-0.048640672,-0.9379746,-0.730661,-1.0217331,-0.8686705,0.1530626
61,0.016417423,-0.10983348,"('illogical', 'logical')",-0.21828227,-0.31227908,0.01207939,-0.1845965,-0.0632618,-0.2022364,-0.1389746
62,-1.4337236,-1.329231,"('incompetent', 'brilliant')",-0.23508134,-0.086010866,-0.6253139,-0.49949428,-0.7647063,-0.6382454,0.1264609
63,-1.5730884,-1.5097517,"('unperceptive', 'insightful')",0.077627,0.12688875,0.2590151,0.3208761,-0.4121488,-0.3539956,0.0581532
64,-1.1560037,-1.2188754,"('shy', 'confident')",-0.99788034,-0.97361034,-6.2147946,-6.2308908,-2.7895597,-2.807792,-0.0182323
65,-1.548958,-1.5548218,"('insecure', 'secure')",-1.209753,-1.2757925,-0.0348405,-0.10299604,-0.9311838,-0.9778701,-0.0466863
66,0.8249331,0.8695142,"('inactive', 'active')",-0.49673796,-0.5197215,0.8080268,0.8205524,0.3787406,0.390115,0.0113744
67,0.0017605722,-0.024599522,"('doubtful', 'determined')",0.26309937,0.34144858,-0.19206482,-0.13543338,0.024265,0.0604719,0.0362069
68,-0.64679253,-0.6314245,"('dependent', 'independent')",-1.2272131,-1.2385188,-1.5297223,-1.4871832,-1.134576,-1.1190422,0.0155338
69,2.1962805,2.2172935,"('lazy', 'industrious')",1.6672162,1.6882453,-0.30133948,-0.20173934,1.1873858,1.2345998,0.047214
70,-1.6634334,-1.5798624,"('lethargic', 'energetic')",-1.2397286,-1.1813127,-0.03405378,0.02032717,-0.9790719,-0.913616,0.0654559
71,1.1097692,1.0693077,"('diffident', 'self-confident')",1.2325183,1.2394794,0.37567943,0.32485542,0.905989,0.8778808,-0.0281082
72,0.4264709,0.49560824,"('unambitious', 'ambitious')",0.500665,0.5153565,-0.548129,-0.4451182,0.1263356,0.1886155,0.0622799
73,0.71729165,0.7125308,"('helpless', 'self-reliant')",0.26648453,0.2471747,-3.404433,-3.2889333,-0.8068856,-0.7764093,0.0304763
74,1.7527225,1.8384675,"('undedicated', 'dedicated')",0.7590821,0.87947965,0.41821396,0.45160154,0.9766728,1.0565162,0.0798434
75,-0.318838,-0.2786486,"('meek', 'impulsive')",-0.9164218,-0.8767312,-0.4005434,-0.2905622,-0.5452677,-0.4819806,0.0632871
76,-2.1595492,-2.0166557,"('anxious', 'daring')",-1.0830089,-0.9603212,-0.2561002,-0.18919185,-1.1662194,-1.0553896,0.1108298
77,-0.86349535,-0.819347,"('unmotivated', 'motivated')",0.01990014,0.06893318,-1.3687314,-1.3124412,-0.7374422,-0.6876183,0.0498239
78,-0.30897197,-0.3118399,"('nonresilient', 'resilient')",1.1260732,1.0788982,0.34437543,0.3749523,0.3871589,0.3806702,-0.0064887
79,0.045077004,0.06497548,"('wavering', 'unwavering')",-0.17196836,-0.21861145,-0.30265948,-0.22421362,-0.1431836,-0.1259499,0.0172337
80,-1.1152904,-1.0904169,"('dominated', 'dominating')",-0.99922913,-0.98855746,-0.48220137,-0.5145496,-0.8655736,-0.864508,0.0010656
81,-1.6243138,-1.6845036,"('submissive', 'aggressive')",-0.3542478,-0.41689885,-1.0047286,-1.1016128,-0.9944301,-1.0676717,-0.0732416
82,-0.60501146,-0.6306289,"('poor', 'rich')",-0.74994844,-0.8414119,6.0954523,5.9419866,1.5801641,1.489982,-0.0901821
83,-0.50125265,-0.5001874,"('powerless', 'powerful')",-0.2667333,-0.19764626,-1.5392014,-1.530542,-0.7690624,-0.7427919,0.0262705
84,0.46215978,0.4615334,"('inferior', 'superior')",0.8437791,0.8609661,0.6942137,0.63755476,0.6667175,0.6533514,-0.0133661
85,2.3949761,2.4779687,"('insignificant', 'prestigious')",1.9389157,1.9433181,0.33494315,0.34466654,1.5562784,1.588651,0.0323726
86,0.577765,0.52081084,"('uninfluential', 'influential')",0.4998593,0.39201584,-0.19097093,-0.38410452,0.2955511,0.1762407,-0.1193104
87,0.018163621,-0.08414472,"('unsuccessful', 'successful')",0.2951738,0.18979852,0.95235026,0.76660514,0.4218959,0.290753,-0.1311429
88,0.634305,0.5946798,"('low', 'eminent')",0.0545317,-0.0519469,0.022455096,-0.14363357,0.2370973,0.1330331,-0.1040642
