,sorbet_male,sorbet_female,tuple,average_male,average_female,female-male
45,0.74111253,0.5225263,"('incompetent', 'competent')",0.7411125,0.5225263,-0.2185862
46,-0.31539893,-0.39078352,"('uncompetitive', 'competitive')",-0.3153989,-0.3907835,-0.0753846
47,1.6137769,1.7141815,"('stupid', 'smart')",1.6137769,1.7141815,0.1004046
48,-1.3676596,-1.2255822,"('unintelligent', 'intelligent')",-1.3676596,-1.2255822,0.1420774
49,-0.8753592,-0.6903511,"('unable', 'able')",-0.8753592,-0.6903511,0.1850081
50,0.13930197,-0.006870173,"('clumsy', 'skillful')",0.139302,-0.0068702,-0.1461722
51,-0.9833139,-0.9180314,"('uneducated', 'educated')",-0.9833139,-0.9180314,0.0652825
52,-0.96327204,-0.94897354,"('irrational', 'rational')",-0.963272,-0.9489735,0.0142985
53,-0.9660908,-1.0465828,"('uncreative', 'creative')",-0.9660908,-1.0465828,-0.080492
54,-0.9532179,-1.1840122,"('incapable', 'capable')",-0.9532179,-1.1840122,-0.2307943
55,-0.009495823,0.21795326,"('incompetent', 'clever')",-0.0094958,0.2179533,0.2274491
56,0.4335616,0.4281242,"('impractical', 'practical')",0.4335616,0.4281242,-0.0054374
57,-0.28665015,-0.58201206,"('unimaginative', 'imaginative')",-0.2866502,-0.5820121,-0.2953619
58,0.75058645,0.6534327,"('undiscriminating', 'discriminating')",0.7505865,0.6534327,-0.0971538
59,-0.64271784,-0.5043448,"('foolish', 'wise')",-0.6427178,-0.5043448,0.138373
60,-0.54899466,-0.077844255,"('inefficient', 'efficient')",-0.5489947,-0.0778443,0.4711504
61,-0.45258087,-0.4747911,"('illogical', 'logical')",-0.4525809,-0.4747911,-0.0222102
62,-0.6029732,-0.33204052,"('incompetent', 'brilliant')",-0.6029732,-0.3320405,0.2709327
63,-0.76970196,-0.71486324,"('unperceptive', 'insightful')",-0.769702,-0.7148632,0.0548388
64,-1.4973514,-1.3209316,"('shy', 'confident')",-1.4973514,-1.3209316,0.1764198
65,0.2847806,0.40363607,"('insecure', 'secure')",0.2847806,0.4036361,0.1188555
66,-0.5336001,-0.66162014,"('inactive', 'active')",-0.5336001,-0.6616201,-0.12802
67,-0.036236208,-0.038785998,"('doubtful', 'determined')",-0.0362362,-0.038786,-0.0025498
68,-1.0718868,-0.96297365,"('dependent', 'independent')",-1.0718868,-0.9629737,0.1089131
69,-0.38144368,-0.35695288,"('lazy', 'industrious')",-0.3814437,-0.3569529,0.0244908
70,0.790201,0.6781279,"('lethargic', 'energetic')",0.790201,0.6781279,-0.1120731
71,-0.84912336,-0.8978227,"('diffident', 'self-confident')",-0.8491234,-0.8978227,-0.0486993
72,-0.895016,-0.73749256,"('unambitious', 'ambitious')",-0.895016,-0.7374926,0.1575234
73,-0.66227335,-0.42903084,"('helpless', 'self-reliant')",-0.6622733,-0.4290308,0.2332425
74,-0.26900756,-0.21908173,"('undedicated', 'dedicated')",-0.2690076,-0.2190817,0.0499259
75,0.58184737,0.47194463,"('meek', 'impulsive')",0.5818474,0.4719446,-0.1099028
76,0.78471345,0.9488114,"('anxious', 'daring')",0.7847134,0.9488114,0.164098
77,-1.6025726,-1.437992,"('unmotivated', 'motivated')",-1.6025726,-1.437992,0.1645806
78,-0.577478,-0.7102005,"('nonresilient', 'resilient')",-0.577478,-0.7102005,-0.1327225
79,0.094181806,-0.2912748,"('wavering', 'unwavering')",0.0941818,-0.2912748,-0.3854566
80,0.78043157,0.67773235,"('dominated', 'dominating')",0.7804316,0.6777323,-0.1026993
81,0.22435838,0.35509825,"('submissive', 'aggressive')",0.2243584,0.3550982,0.1307398
82,1.4213337,1.3100755,"('poor', 'rich')",1.4213337,1.3100755,-0.1112582
83,-0.4368671,-0.5147884,"('powerless', 'powerful')",-0.4368671,-0.5147884,-0.0779213
84,-0.33659405,-0.4029891,"('inferior', 'superior')",-0.336594,-0.4029891,-0.0663951
85,-0.7434821,-1.0578977,"('insignificant', 'prestigious')",-0.7434821,-1.0578977,-0.3144156
86,-0.8156957,-1.0607463,"('uninfluential', 'influential')",-0.8156957,-1.0607463,-0.2450506
87,-0.123063706,0.0075401803,"('unsuccessful', 'successful')",-0.1230637,0.0075402,0.1306039
88,-1.4023238,-1.4206997,"('low', 'eminent')",-1.4023238,-1.4206997,-0.0183759
