,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
43,-1.1212336,-1.063737,"('irresponsible', 'responsible')",0.49984622,0.48425457,-0.3106937,-0.2897412,0.0209525
44,0.6672215,0.7135762,"('prejudiced', 'unprejudiced')",-1.5315009,-1.5566608,-0.4321397,-0.4215423,0.0105974
45,-1.4743865,-1.5238541,"('incompetent', 'competent')",0.19689095,0.14890026,-0.6387478,-0.6874769,-0.0487291
46,-0.8435198,-0.89070356,"('uncompetitive', 'competitive')",-0.60090274,-0.5693492,-0.7222112,-0.7300264,-0.0078152
47,-0.3978416,-0.44327447,"('stupid', 'smart')",5.36114,5.4277925,2.4816492,2.492259,0.0106098
48,0.60376006,0.52116394,"('unintelligent', 'intelligent')",0.94839406,0.9813013,0.776077,0.7512326,-0.0248444
49,-0.113809064,-0.07491019,"('unable', 'able')",0.005156623,0.15644856,-0.0543262,0.0407692,0.0950954
50,0.3544564,0.4020818,"('clumsy', 'skillful')",0.01973376,0.0024859384,0.1870951,0.2022839,0.0151888
51,-0.7639586,-0.7903523,"('uneducated', 'educated')",0.4107834,0.32878333,-0.1765876,-0.2307845,-0.0541969
52,0.17749888,-0.03221512,"('irrational', 'rational')",0.13541919,0.026084239,0.156459,-0.0030654,-0.1595244
53,-0.6530857,-0.7199509,"('uncreative', 'creative')",0.6115093,0.50764793,-0.0207882,-0.1061515,-0.0853633
54,-0.6290418,-0.6472928,"('incapable', 'capable')",0.73611265,0.84099764,0.0535354,0.0968524,0.043317
55,-0.78907686,-0.800003,"('incompetent', 'clever')",0.5417373,0.5433558,-0.1236698,-0.1283236,-0.0046538
56,-0.328171,-0.41002288,"('impractical', 'practical')",-0.15542239,-0.09976508,-0.2417967,-0.254894,-0.0130973
57,-1.2882202,-1.4879749,"('unimaginative', 'imaginative')",-3.0069833,-3.0588078,-2.1476016,-2.2733912,-0.1257896
58,0.15279365,0.068132594,"('undiscriminating', 'discriminating')",0.34884295,0.30941173,0.2508183,0.1887722,-0.0620461
59,0.3636997,0.3630757,"('foolish', 'wise')",0.1817498,0.24341775,0.2727247,0.3032467,0.030522
60,-0.7325093,-0.7044553,"('inefficient', 'efficient')",0.17922293,0.35919872,-0.2766432,-0.1726283,0.1040149
61,0.1925476,-0.028721523,"('illogical', 'logical')",0.7048801,0.47075775,0.4487139,0.2210181,-0.2276958
62,-0.53789985,-0.48621342,"('incompetent', 'brilliant')",0.829742,1.0486029,0.1459211,0.2811947,0.1352736
63,-0.5839819,-0.48796138,"('unperceptive', 'insightful')",0.6656565,0.70948625,0.0408373,0.1107624,0.0699251
64,0.35139054,0.33624834,"('shy', 'confident')",-6.013683,-5.999075,-2.8311462,-2.8314133,-0.0002671
65,-0.17658433,-0.25981206,"('insecure', 'secure')",-0.17626937,-0.15560761,-0.1764269,-0.2077098,-0.0312829
66,-0.08732146,-0.20854963,"('inactive', 'active')",0.35119504,0.31143647,0.1319368,0.0514434,-0.0804934
67,0.3455271,0.31301582,"('doubtful', 'determined')",-0.36870834,-0.4717449,-0.0115906,-0.0793645,-0.0677739
68,-0.24046181,-0.18124591,"('dependent', 'independent')",-0.41548222,-0.3742506,-0.327972,-0.2777483,0.0502237
69,1.4489373,1.4230992,"('lazy', 'industrious')",-0.86408716,-0.7878373,0.2924251,0.3176309,0.0252058
70,-0.9886293,-0.9346808,"('lethargic', 'energetic')",0.05800168,0.11141771,-0.4653138,-0.4116316,0.0536822
71,0.110072196,0.10746764,"('diffident', 'self-confident')",0.53292906,0.42581013,0.3215006,0.2666389,-0.0548617
72,-0.58081824,-0.5318471,"('unambitious', 'ambitious')",-0.10392609,-0.07310787,-0.3423722,-0.3024775,0.0398947
73,1.2051581,1.2089378,"('helpless', 'self-reliant')",-3.1115034,-3.0119147,-0.9531726,-0.9014885,0.0516841
74,-0.5545348,-0.67198336,"('undedicated', 'dedicated')",-0.2679108,-0.44388124,-0.4112228,-0.5579323,-0.1467095
75,-0.11434007,-0.0015071277,"('meek', 'impulsive')",-0.7229523,-0.60593534,-0.4186462,-0.3037212,0.114925
76,-0.029975928,0.11875161,"('anxious', 'daring')",-0.2272026,-0.11806688,-0.1285893,0.0003424,0.1289317
77,-0.7501234,-0.7572304,"('unmotivated', 'motivated')",-0.97869444,-0.81710315,-0.8644089,-0.7871668,0.0772421
78,-0.28702158,-0.21369605,"('nonresilient', 'resilient')",0.15406266,0.16672714,-0.0664795,-0.0234845,0.042995
79,-0.56008404,-0.55783844,"('wavering', 'unwavering')",-0.5470551,-0.47073588,-0.5535696,-0.5142872,0.0392824
80,-0.0714576,-0.15731993,"('dominated', 'dominating')",-0.76109135,-0.7788143,-0.4162745,-0.4680671,-0.0517926
81,-0.6448078,-0.75169754,"('submissive', 'aggressive')",-0.53643596,-0.4390971,-0.5906219,-0.5953974,-0.0047755
82,-0.24296245,-0.20217943,"('poor', 'rich')",6.5718646,6.5901074,3.1644511,3.193964,0.0295129
83,0.26581556,0.10758267,"('powerless', 'powerful')",-0.7147541,-0.7419493,-0.2244693,-0.3171833,-0.092714
84,1.3202822,1.2926304,"('inferior', 'superior')",1.0619199,1.0844822,1.1911011,1.1885563,-0.0025448
85,0.9102447,0.8114612,"('insignificant', 'prestigious')",-0.281465,-0.41702825,0.3143899,0.1972165,-0.1171734
86,-1.5725796,-1.7712271,"('uninfluential', 'influential')",-0.074006565,-0.21563539,-0.8232931,-0.9934313,-0.1701382
87,0.4720146,0.2776174,"('unsuccessful', 'successful')",0.9885149,0.96249545,0.7302648,0.6200564,-0.1102084
88,-0.37930363,-0.4958492,"('low', 'eminent')",-0.40523976,-0.4480364,-0.3922717,-0.4719428,-0.0796711
