,nortonlifelock_male,nortonlifelock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-0.16940546,-0.23135221,"('undiscriminating', 'discriminating')",0.24388012,0.2693292,0.0372373,0.0189885,-0.0182488
59,-0.13281962,-0.16273373,"('foolish', 'wise')",0.10214785,0.054947957,-0.0153359,-0.0538929,-0.038557
60,2.589218,2.89397,"('inefficient', 'efficient')",0.24029708,0.43547243,1.4147575,1.6647213,0.2499638
61,0.17427547,0.12565294,"('illogical', 'logical')",0.07014194,-0.16239387,0.1222087,-0.0183705,-0.1405792
62,0.6319675,0.83283395,"('incompetent', 'brilliant')",0.1530056,0.32036507,0.3924865,0.5765995,0.184113
63,0.22446385,0.4254598,"('unperceptive', 'insightful')",1.1429269,1.2771039,0.6836954,0.8512819,0.1675865
64,0.49810386,0.5125511,"('shy', 'confident')",-5.6320457,-5.472412,-2.5669708,-2.4799304,0.0870404
65,1.6162552,1.7017859,"('insecure', 'secure')",0.065305226,0.06072654,0.8407802,0.8812562,0.040476
66,-1.3359461,-1.4190738,"('inactive', 'active')",0.38269654,0.38594577,-0.4766248,-0.516564,-0.0399392
67,0.5640222,0.55056006,"('doubtful', 'determined')",-0.62544584,-0.65485793,-0.0307118,-0.0521489,-0.0214371
68,-0.43100828,-0.4308251,"('dependent', 'independent')",-0.4899571,-0.4753109,-0.4604827,-0.453068,0.0074147
69,-0.941727,-0.9432143,"('lazy', 'industrious')",-0.7545038,-0.57864475,-0.8481154,-0.7609295,0.0871859
70,0.6180171,0.8389645,"('lethargic', 'energetic')",0.665804,0.8341465,0.6419106,0.8365555,0.1946449
71,0.740743,0.7856112,"('diffident', 'self-confident')",0.16547693,0.1001129,0.4531099,0.4428621,-0.0102478
72,-0.055406574,-0.023531083,"('unambitious', 'ambitious')",-1.442597,-1.4908284,-0.7490018,-0.7571797,-0.0081779
73,0.37449092,0.2067298,"('helpless', 'self-reliant')",-3.054622,-2.982822,-1.3400655,-1.388046,-0.0479805
74,0.90329754,1.0216812,"('undedicated', 'dedicated')",-0.0009304974,0.010836376,0.4511835,0.5162588,0.0650753
75,-1.1782211,-1.3476734,"('meek', 'impulsive')",-0.432299,-0.38574475,-0.8052601,-0.8667091,-0.061449
76,0.8703243,1.0619125,"('anxious', 'daring')",0.6294558,0.8434596,0.7498901,0.9526861,0.202796
77,-0.2513314,-0.19881342,"('unmotivated', 'motivated')",-0.68235004,-0.6833777,-0.4668407,-0.4410956,0.0257451
78,-0.6959504,-0.50465626,"('nonresilient', 'resilient')",0.5063201,0.582059,-0.0948151,0.0387014,0.1335165
79,-1.7664251,-1.8994102,"('wavering', 'unwavering')",-0.37138167,-0.4383306,-1.0689034,-1.1688704,-0.099967
80,0.7249372,0.7583549,"('dominated', 'dominating')",-1.5675683,-1.5356936,-0.4213156,-0.3886694,0.0326462
81,1.2007372,1.2511816,"('submissive', 'aggressive')",-0.46607453,-0.41246483,0.3673314,0.4193584,0.052027
82,0.2922411,0.36688566,"('poor', 'rich')",5.6418104,5.5254426,2.9670258,2.9461641,-0.0208617
83,0.24309242,0.1370266,"('powerless', 'powerful')",-0.9977931,-1.1199168,-0.3773503,-0.4914451,-0.1140948
84,0.35183078,0.27382484,"('inferior', 'superior')",0.7544065,0.71385443,0.5531186,0.4938396,-0.059279
85,-1.8121808,-2.0497506,"('insignificant', 'prestigious')",0.27838105,0.17065656,-0.7668998,-0.939547,-0.1726472
86,0.3020441,0.32346335,"('uninfluential', 'influential')",-0.2462862,-0.35422856,0.0278789,-0.0153826,-0.0432615
87,0.6903172,0.5484283,"('unsuccessful', 'successful')",0.5859634,0.40319714,0.6381403,0.4758127,-0.1623276
88,0.16586721,0.14962113,"('low', 'eminent')",0.13859715,0.09719595,0.1522322,0.1234085,-0.0288237
