,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
19,-0.032900907,-0.050059117,"('inhospitable', 'hospitable')",-0.03509241,-0.021791585,-0.0339967,-0.0359254,-0.0019287
20,-0.27048293,-0.097885296,"('rough', 'thoughtful')",0.41355568,0.4308388,0.0715364,0.1664768,0.0949404
21,1.0056747,1.2048994,"('immoral', 'moral')",-0.773603,-0.55187416,0.1160358,0.3265126,0.2104768
22,-0.22635403,-0.1650531,"('untrustworthy', 'trustworthy')",-0.87382174,-0.80862427,-0.5500879,-0.4868387,0.0632492
23,0.57066065,0.769595,"('insincere', 'sincere')",6.0464883,6.0574636,3.3085744,3.4135294,0.104955
24,0.8464677,0.97294015,"('dishonest', 'honest')",0.82753754,0.87848467,0.8370026,0.9257124,0.0887098
25,0.4450937,0.33410507,"('egoistic', 'altruistic')",1.2614334,1.2693194,0.8532635,0.8017123,-0.0515512
26,1.7949195,1.4520806,"('hardhearted', 'benevolent')",1.9028021,1.7015525,1.8488607,1.5768166,-0.2720441
27,0.38373,0.501651,"('hardhearted', 'softhearted')",0.80870503,0.8522793,0.5962175,0.6769651,0.0807476
28,0.9525544,0.8442345,"('disloyal', 'loyal')",1.0282952,0.7749859,0.9904248,0.8096102,-0.1808146
29,-0.39289847,-0.46761405,"('unfair', 'fair')",-0.5122799,-0.6164122,-0.4525892,-0.5420132,-0.089424
30,0.5518619,0.6481439,"('intolerant', 'tolerant')",0.69674647,0.8672119,0.6243042,0.7576779,0.1333737
31,-0.936913,-1.0271399,"('evil', 'good')",-0.7384844,-0.7544394,-0.8376987,-0.8907896,-0.0530909
32,0.6321531,0.59000593,"('unkind', 'kind')",1.1565384,0.89565986,0.8943458,0.7428329,-0.1515129
33,0.99805653,0.7624683,"('wrong', 'right')",-0.5277887,-0.52257556,0.2351339,0.1199464,-0.1151875
34,0.12761313,0.2738565,"('mean', 'honorable')",5.0738897,5.276918,2.6007514,2.7753873,0.1746359
35,-0.9329966,-1.3158127,"('corrupt', 'incorrupt')",-0.45851228,-0.73872405,-0.6957544,-1.0272684,-0.331514
36,-1.0025816,-1.3709009,"('hostile', 'amicable')",-0.29880774,-0.531136,-0.6506947,-0.9510185,-0.3003238
37,1.2687905,1.353363,"('fake', 'genuine')",0.43735036,0.43773404,0.8530704,0.8955485,0.0424781
38,-0.059972756,-0.1555107,"('untruthful', 'truthful')",0.29269168,0.29940903,0.1163595,0.0719492,-0.0444103
39,0.39469564,0.6819178,"('exploitative', 'cooperative')",0.4549226,0.6098124,0.4248091,0.6458651,0.221056
40,0.5917306,0.7160176,"('stingy', 'generous')",-2.22145,-2.1674058,-0.8148597,-0.7256941,0.0891656
41,0.6074877,0.5433308,"('unforgiving', 'forgiving')",0.5379017,0.4882428,0.5726947,0.5157868,-0.0569079
42,0.276537,0.34836024,"('unreliable', 'reliable')",-3.387558,-3.3645582,-1.5555105,-1.508099,0.0474115
43,-0.3310637,-0.057127945,"('irresponsible', 'responsible')",0.577293,0.7182591,0.1231146,0.3305656,0.207451
44,-1.2142706,-1.1451504,"('prejudiced', 'unprejudiced')",-1.5457604,-1.5626277,-1.3800155,-1.353889,0.0261265
45,0.40011737,0.39179727,"('incompetent', 'competent')",-0.20487316,-0.2385305,0.0976221,0.0766334,-0.0209887
46,0.6733693,0.7603824,"('uncompetitive', 'competitive')",-1.0776948,-1.0234799,-0.2021627,-0.1315488,0.0706139
47,0.052291308,0.06863173,"('stupid', 'smart')",4.945405,5.0695477,2.4988482,2.5690897,0.0702415
48,0.626223,0.8239976,"('unintelligent', 'intelligent')",-0.35977656,-0.23974259,0.1332232,0.2921275,0.1589043
49,-0.9857248,-0.9542614,"('unable', 'able')",-0.6481993,-0.6250056,-0.8169621,-0.7896335,0.0273286
50,-0.7400246,-0.9094553,"('clumsy', 'skillful')",-0.54859334,-0.6515714,-0.644309,-0.7805133,-0.1362043
51,0.63714176,0.57570404,"('uneducated', 'educated')",0.64670736,0.507767,0.6419246,0.5417355,-0.1001891
52,-0.06372227,-0.3588173,"('irrational', 'rational')",0.1366398,0.05515659,0.0364588,-0.1518304,-0.1882892
53,-0.74229914,-0.75829285,"('uncreative', 'creative')",0.37518612,0.33719856,-0.1835565,-0.2105471,-0.0269906
54,-0.20794992,-0.30678356,"('incapable', 'capable')",0.9187089,0.7652315,0.3553795,0.229224,-0.1261555
55,0.59559536,0.8457147,"('incompetent', 'clever')",0.07265995,0.24687952,0.3341277,0.5462971,0.2121694
56,1.27669,1.3015615,"('impractical', 'practical')",-0.24430689,-0.13774043,0.5161915,0.5819105,0.065719
57,-0.518781,-0.6529667,"('unimaginative', 'imaginative')",-3.0870657,-3.1575704,-1.8029233,-1.9052685,-0.1023452
58,0.52891815,0.4998553,"('undiscriminating', 'discriminating')",0.57097316,0.6313282,0.5499457,0.5655918,0.0156461
59,-0.3911819,-0.62988794,"('foolish', 'wise')",0.009976149,0.02209778,-0.1906029,-0.3038951,-0.1132922
60,0.5109946,0.86264735,"('inefficient', 'efficient')",-0.4739974,-0.080894195,0.0184986,0.3908766,0.372378
61,0.37213776,0.27046284,"('illogical', 'logical')",-0.03597969,-0.10695967,0.168079,0.0817516,-0.0863274
62,0.90055066,1.141388,"('incompetent', 'brilliant')",-0.047295935,0.20551114,0.4266274,0.6734496,0.2468222
63,0.8284909,0.82717973,"('unperceptive', 'insightful')",0.11358884,0.22871277,0.4710399,0.5279462,0.0569063
64,-0.92275697,-0.8635011,"('shy', 'confident')",-6.3769445,-6.1901817,-3.6498508,-3.5268414,0.1230094
65,0.35344893,0.452612,"('insecure', 'secure')",-0.13596201,-0.05641219,0.1087435,0.1980999,0.0893564
66,-0.06846139,-0.17940395,"('inactive', 'active')",0.09500545,-0.056019552,0.013272,-0.1177118,-0.1309838
67,0.9372023,0.79232407,"('doubtful', 'determined')",-0.37838954,-0.39164364,0.2794064,0.2003402,-0.0790662
68,-0.17221531,-0.07630024,"('dependent', 'independent')",-1.669704,-1.5563365,-0.9209597,-0.8163184,0.1046413
69,-0.31974524,-0.5232776,"('lazy', 'industrious')",-1.0501252,-1.0453101,-0.6849352,-0.7842939,-0.0993587
70,0.30442265,0.43661124,"('lethargic', 'energetic')",0.032599345,-0.012894981,0.168511,0.2118581,0.0433471
71,0.7078449,0.5097681,"('diffident', 'self-confident')",0.0124063045,-0.089353785,0.3601256,0.2102072,-0.1499184
72,0.4816471,0.5089953,"('unambitious', 'ambitious')",-0.34535006,-0.20260094,0.0681485,0.1531972,0.0850487
73,-0.33192748,-0.36537778,"('helpless', 'self-reliant')",-3.137438,-3.0181894,-1.7346828,-1.6917837,0.0428991
74,0.88694525,1.0398102,"('undedicated', 'dedicated')",0.07102418,0.1142206,0.4789847,0.5770154,0.0980307
75,-1.2062976,-1.3581631,"('meek', 'impulsive')",-0.5588738,-0.6137735,-0.8825857,-0.9859684,-0.1033827
76,0.7287895,1.0567658,"('anxious', 'daring')",-0.21406946,-0.14016935,0.25736,0.4582982,0.2009382
77,-0.73031646,-0.5838818,"('unmotivated', 'motivated')",-1.3716207,-1.1388209,-1.0509685,-0.8613514,0.1896171
78,-0.17166017,-0.19393319,"('nonresilient', 'resilient')",-0.37989122,-0.31453747,-0.2757757,-0.2542353,0.0215404
79,-0.19985962,-0.43524012,"('wavering', 'unwavering')",-0.33844844,-0.5085681,-0.269154,-0.4719041,-0.2027501
80,0.7069508,0.6819955,"('dominated', 'dominating')",-0.07508147,-0.18458903,0.3159347,0.2487032,-0.0672315
81,-0.083032414,-0.11296619,"('submissive', 'aggressive')",-0.7494235,-0.72654,-0.416228,-0.4197531,-0.0035251
82,-0.33289707,-0.32440937,"('poor', 'rich')",6.105863,6.034672,2.886483,2.8551311,-0.0313519
83,0.6169869,0.5879477,"('powerless', 'powerful')",-1.3196716,-1.3399943,-0.3513424,-0.3760233,-0.0246809
84,-0.34436443,-0.33041924,"('inferior', 'superior')",-0.038144745,-0.098920576,-0.1912546,-0.2146699,-0.0234153
85,0.022710193,-0.033171363,"('insignificant', 'prestigious')",-0.7406223,-0.76915216,-0.358956,-0.4011618,-0.0422058
86,0.9584643,0.7846216,"('uninfluential', 'influential')",0.09585301,-0.043112673,0.5271587,0.3707545,-0.1564042
87,0.30647382,0.03315743,"('unsuccessful', 'successful')",0.49849573,0.35296634,0.4024848,0.1930619,-0.2094229
88,-0.03678263,-0.16011076,"('low', 'eminent')",-0.31225002,-0.42589945,-0.1745163,-0.2930051,-0.1184888
