,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
71,0.0029369034,-0.0030110404,"('diffident', 'self-confident')",1.0772189,0.99385643,0.5400779,0.4954227,-0.0446552
72,0.31213582,0.28161827,"('unambitious', 'ambitious')",-0.38215128,-0.28390598,-0.0350077,-0.0011439,0.0338638
73,0.45328677,0.61859274,"('helpless', 'self-reliant')",-3.573728,-3.5391011,-1.5602207,-1.4602542,0.0999665
74,0.76772845,0.6856589,"('undedicated', 'dedicated')",0.22623807,0.23586646,0.4969833,0.4607627,-0.0362206
75,-0.97409,-0.896507,"('meek', 'impulsive')",-0.9086335,-0.87378764,-0.9413617,-0.8851473,0.0562144
76,1.176566,1.1643867,"('anxious', 'daring')",0.07590452,0.18810764,0.6262352,0.6762472,0.050012
77,0.027532868,0.13660344,"('unmotivated', 'motivated')",-0.75611824,-0.6314173,-0.3642927,-0.2474069,0.1168858
78,-0.5708126,-0.5225527,"('nonresilient', 'resilient')",0.124873705,0.20335056,-0.2229694,-0.1596011,0.0633683
79,-0.9395345,-0.97940385,"('wavering', 'unwavering')",-0.17437336,-0.25181198,-0.5569539,-0.6156079,-0.058654
80,0.90955454,0.9137337,"('dominated', 'dominating')",-0.6407362,-0.48468462,0.1344092,0.2145246,0.0801154
81,0.81313515,0.7320727,"('submissive', 'aggressive')",-0.6880348,-0.38678217,0.0625502,0.1726453,0.1100951
82,-0.24556664,-0.32883835,"('poor', 'rich')",6.318588,6.391498,3.0365105,3.0313299,-0.0051806
83,0.25910723,0.2766538,"('powerless', 'powerful')",-1.1019053,-1.0712416,-0.4213991,-0.3972939,0.0241052
84,0.48055294,0.3797254,"('inferior', 'superior')",0.29055318,0.26386595,0.3855531,0.3217957,-0.0637574
85,-1.2385076,-1.1730053,"('insignificant', 'prestigious')",-0.23433238,-0.47679156,-0.73642,-0.8248985,-0.0884785
86,-0.60844475,-0.6954957,"('uninfluential', 'influential')",-0.46053225,-0.36140698,-0.5344885,-0.5284513,0.0060372
87,1.5846643,1.5186652,"('unsuccessful', 'successful')",0.99784875,1.0414269,1.2912565,1.280046,-0.0112105
88,-0.44130996,-0.6083361,"('low', 'eminent')",-0.19583821,-0.22957881,-0.3185741,-0.4189574,-0.1003833
