,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
27,-0.698042,-0.53881276,"('hardhearted', 'softhearted')",-0.55489373,-0.36656383,0.9892168,1.0967189,-0.0879063,0.0637808,0.1516871
28,0.40697885,0.1920593,"('disloyal', 'loyal')",-0.058719296,-0.22644842,1.1498511,0.87495893,0.4993702,0.2801899,-0.2191803
29,0.31059211,0.26652074,"('unfair', 'fair')",-1.442447,-1.371125,-0.62951696,-0.7164468,-0.5871239,-0.607017,-0.0198931
30,0.7214079,0.8033539,"('intolerant', 'tolerant')",0.20499842,0.29558665,0.5682679,0.7473621,0.4982247,0.6154342,0.1172095
31,-0.8742963,-0.77517825,"('evil', 'good')",0.11900321,0.21197379,-0.65666014,-0.5539508,-0.4706511,-0.3723851,0.098266
32,0.55912524,0.43661922,"('unkind', 'kind')",-0.22149302,-0.29314575,1.3604484,1.1724468,0.5660268,0.4386401,-0.1273867
33,0.6906679,0.71691316,"('wrong', 'right')",0.21950622,0.28129905,-0.40705675,-0.38880235,0.1677058,0.2031366,0.0354308
34,0.01573823,0.14808898,"('mean', 'honorable')",0.14976954,0.27940238,5.195132,5.463323,1.7868799,1.9636048,0.1767249
35,-1.1580065,-1.4655161,"('corrupt', 'incorrupt')",-0.6286184,-0.918259,-0.13733391,-0.42005196,-0.6413196,-0.9346091,-0.2932895
36,-0.78946346,-0.9949407,"('hostile', 'amicable')",0.701414,0.47795573,0.0996637,-0.06190563,0.0038714,-0.1929635,-0.1968349
37,0.667186,0.7423117,"('fake', 'genuine')",-0.5364779,-0.3970564,0.24395266,0.3109609,0.1248869,0.2187387,0.0938518
38,0.35623372,0.26310447,"('untruthful', 'truthful')",0.20690921,0.11248535,0.22779188,0.26809192,0.2636449,0.2145606,-0.0490843
39,1.184576,1.2480205,"('exploitative', 'cooperative')",-0.02681053,0.091771126,0.40040877,0.47173735,0.5193914,0.603843,0.0844516
40,0.5960361,0.86900216,"('stingy', 'generous')",-0.04270079,0.21673636,-2.333477,-2.2253046,-0.5933806,-0.3798554,0.2135252
41,0.554134,0.6265729,"('unforgiving', 'forgiving')",-0.1382875,-0.07007634,0.53909457,0.5649256,0.3183137,0.3738074,0.0554937
42,0.91518325,0.9856048,"('unreliable', 'reliable')",-0.18790182,-0.06274032,-3.2258596,-3.1379259,-0.8328594,-0.7383538,0.0945056
43,0.19042262,0.26754665,"('irresponsible', 'responsible')",-0.09974211,-0.010796064,0.3787023,0.5676816,0.1564609,0.2748107,0.1183498
44,0.17704156,0.13452885,"('prejudiced', 'unprejudiced')",-0.59717435,-0.5977228,-1.3890282,-1.4785047,-0.6030536,-0.6472329,-0.0441793
45,0.41140628,0.39031237,"('incompetent', 'competent')",0.09755648,0.11216399,-0.21618593,-0.21001133,0.0975923,0.0974883,-0.000104
46,-0.20746154,-0.1781407,"('uncompetitive', 'competitive')",-0.4430148,-0.47447872,-1.4561613,-1.4365743,-0.7022125,-0.6963979,0.0058146
47,0.28170952,0.2727202,"('stupid', 'smart')",0.16882157,0.24043866,5.29983,5.463504,1.916787,1.9922209,0.0754339
48,-0.3023522,-0.18353108,"('unintelligent', 'intelligent')",-1.7861928,-1.732043,-0.47883993,-0.35946313,-0.8557949,-0.7583458,0.0974491
49,-0.7387121,-0.757524,"('unable', 'able')",-0.50956184,-0.6430629,-0.45009816,-0.4165728,-0.566124,-0.6057199,-0.0395959
50,-0.44264355,-0.49035618,"('clumsy', 'skillful')",-0.7239107,-0.9675545,-0.24437985,-0.30519313,-0.4703114,-0.5877012,-0.1173898
51,0.24207479,0.16211872,"('uneducated', 'educated')",-0.70657253,-0.7513931,0.5312446,0.3962017,0.0222489,-0.0643575,-0.0866064
52,0.07590373,-0.067393094,"('irrational', 'rational')",0.47521985,0.36415577,0.3114254,0.23316787,0.2875163,0.1766435,-0.1108728
53,-0.3397891,-0.37958306,"('uncreative', 'creative')",-1.8455658,-1.8965424,0.5757276,0.5825323,-0.5365425,-0.564531,-0.0279885
54,0.0190176,-0.05828669,"('incapable', 'capable')",-0.113705635,-0.21268834,1.0858608,0.9719163,0.3303909,0.2336471,-0.0967438
55,-0.37368524,-0.17472577,"('incompetent', 'clever')",-1.9540945,-1.829333,-0.26691562,-0.117465585,-0.8648984,-0.7071748,0.1577236
56,1.0668435,0.9546623,"('impractical', 'practical')",1.3722876,1.3391098,-0.34458882,-0.33407646,0.6981808,0.6532319,-0.0449489
57,-0.2528772,-0.376694,"('unimaginative', 'imaginative')",-0.54499054,-0.67141175,-2.9808054,-3.030192,-1.2595577,-1.3594325,-0.0998748
58,0.9074337,0.86525255,"('undiscriminating', 'discriminating')",0.2578813,0.27422187,0.2258803,0.3425452,0.4637318,0.4940066,0.0302748
59,0.3860078,0.24135539,"('foolish', 'wise')",0.92035913,0.81497216,0.23777132,0.28695384,0.5147127,0.4477605,-0.0669522
60,-0.29329312,-0.1198377,"('inefficient', 'efficient')",-1.3001492,-1.073867,-0.91064703,-0.57485497,-0.8346965,-0.5895199,0.2451766
61,-0.15341482,-0.36131015,"('illogical', 'logical')",-0.92177045,-1.0355215,-0.2750337,-0.36688763,-0.450073,-0.5879064,-0.1378334
62,0.5684529,0.6704975,"('incompetent', 'brilliant')",-0.48291016,-0.35677895,-0.22745527,-0.026541341,-0.0473042,0.0957257,0.1430299
63,0.54602104,0.51427996,"('unperceptive', 'insightful')",0.06824505,0.03308254,0.18516633,0.38835606,0.2664775,0.3119062,0.0454287
64,-0.54935986,-0.49095935,"('shy', 'confident')",-0.64696395,-0.57054996,-6.820681,-6.721537,-2.672335,-2.5943489,0.0779861
65,0.5032048,0.36089084,"('insecure', 'secure')",-0.43504453,-0.6201333,-0.11425677,-0.11283089,-0.0153655,-0.1240245,-0.108659
66,0.29576415,0.10375236,"('inactive', 'active')",-0.5289097,-0.6222142,0.34162924,0.27433097,0.0361612,-0.0813769,-0.1175381
67,0.37232888,0.31606287,"('doubtful', 'determined')",1.0497061,1.0059725,-0.27589878,-0.27051365,0.3820454,0.3505072,-0.0315382
68,-0.33087775,-0.32659134,"('dependent', 'independent')",-0.8836448,-0.9637911,-1.9425467,-1.7766622,-1.0523564,-1.0223482,0.0300082
69,0.1061652,0.10931115,"('lazy', 'industrious')",0.9330685,0.99675405,-0.9971567,-0.90772784,0.0140257,0.0661124,0.0520867
70,0.4276837,0.43456927,"('lethargic', 'energetic')",-0.7069616,-0.5444401,0.31572962,0.36929834,0.0121506,0.0864758,0.0743252
71,0.51456565,0.3644935,"('diffident', 'self-confident')",0.78631896,0.7985066,0.3034468,0.28921467,0.5347771,0.4840716,-0.0507055
72,0.23180678,0.19040963,"('unambitious', 'ambitious')",0.024730656,0.029786468,-0.39703223,-0.25474784,-0.0468316,-0.0115172,0.0353144
73,0.85600734,0.8116047,"('helpless', 'self-reliant')",1.1218421,1.0726137,-3.459432,-3.3575866,-0.4938608,-0.4911227,0.0027381
74,0.47973034,0.56786376,"('undedicated', 'dedicated')",0.8627186,0.9961193,0.07388574,0.20982978,0.4721115,0.591271,0.1191595
75,-0.43126756,-0.5292205,"('meek', 'impulsive')",-0.5141954,-0.66040367,-0.42595792,-0.4163591,-0.4571403,-0.5353278,-0.0781875
76,0.2367276,0.39648348,"('anxious', 'daring')",-1.4429818,-1.2482418,-0.3983477,-0.34463522,-0.5348673,-0.3987978,0.1360695
77,-1.4944277,-1.4014013,"('unmotivated', 'motivated')",-1.6546471,-1.5848793,-1.5689967,-1.4030809,-1.5726905,-1.4631205,0.10957
78,-0.67358047,-0.6408083,"('nonresilient', 'resilient')",-0.3706955,-0.4849625,-0.44333503,-0.3515061,-0.4958704,-0.4924256,0.0034448
79,-0.025201919,-0.17345278,"('wavering', 'unwavering')",0.799389,0.5655838,-0.05457651,-0.1260021,0.2398702,0.0887096,-0.1511606
80,0.8924893,0.69466007,"('dominated', 'dominating')",0.23862706,0.03140635,-0.3274944,-0.5361348,0.267874,0.0633105,-0.2045635
81,0.07896488,-0.15740408,"('submissive', 'aggressive')",-0.49512294,-0.6580235,-0.5828769,-0.72708154,-0.3330117,-0.5141697,-0.181158
82,-0.26715115,-0.28552225,"('poor', 'rich')",-1.3732101,-1.4148915,6.245122,6.2523894,1.5349202,1.5173252,-0.017595
83,0.45125216,0.35068986,"('powerless', 'powerful')",-0.28050444,-0.37527427,-1.4421037,-1.4570985,-0.4237853,-0.4938943,-0.070109
84,-0.09592001,-0.12081684,"('inferior', 'superior')",-0.45146966,-0.50555784,-0.06397331,-0.13310698,-0.2037877,-0.2531606,-0.0493729
85,-0.3012242,-0.31142268,"('insignificant', 'prestigious')",-0.1273008,-0.2209458,-0.4662423,-0.4489392,-0.2982558,-0.3271026,-0.0288468
86,0.006835155,-0.07338359,"('uninfluential', 'influential')",0.10435604,0.04430069,0.100290895,0.083713636,0.070494,0.0182102,-0.0522838
87,0.3528676,-0.019787882,"('unsuccessful', 'successful')",0.014934689,-0.32578456,0.55548555,0.37241006,0.3077626,0.0089459,-0.2988167
88,-0.1474082,-0.36683404,"('low', 'eminent')",-0.4491353,-0.637898,-0.005042496,-0.09405284,-0.2005287,-0.3662616,-0.1657329
