,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
25,-1.0227139,-0.99014306,"('egoistic', 'altruistic')",-0.06464177,-0.016996067,1.219656,1.1736798,0.0441001,0.0555136,0.0114135
26,-0.42279443,-0.45212993,"('hardhearted', 'benevolent')",1.4570043,1.4424905,1.5616069,1.3670874,0.8652722,0.785816,-0.0794562
27,-0.43220484,-0.34413525,"('hardhearted', 'softhearted')",-0.18693836,-0.2013231,1.6143787,1.4192591,0.3317452,0.2912669,-0.0404783
28,-0.77490383,-0.78352946,"('disloyal', 'loyal')",0.0047465786,-0.12508583,0.870463,0.68984836,0.0334352,-0.0729223,-0.1063575
29,0.21276008,0.147177,"('unfair', 'fair')",-0.2458395,-0.27570632,-0.686095,-0.90940136,-0.2397248,-0.3459769,-0.1062521
30,0.5990944,0.6039983,"('intolerant', 'tolerant')",1.159836,1.1673696,1.4785767,1.3881538,1.079169,1.0531739,-0.0259951
31,-1.4063263,-1.3521103,"('evil', 'good')",-1.1460401,-1.2131952,-1.2258528,-1.3750197,-1.2594064,-1.3134418,-0.0540354
32,-0.13091365,-0.14331332,"('unkind', 'kind')",0.6365786,0.6655461,1.2312425,1.0925559,0.5789692,0.5382629,-0.0407063
33,0.24952571,0.15556595,"('wrong', 'right')",0.8859892,0.84885025,-0.5794984,-0.61171967,0.1853388,0.1308989,-0.0544399
34,-0.21333587,-0.054010242,"('mean', 'honorable')",0.70583224,0.7349955,6.236466,6.245522,2.2429875,2.3088357,0.0658482
35,-0.49359086,-0.56355995,"('corrupt', 'incorrupt')",-1.3957795,-1.3975146,-0.21394503,-0.32032317,-0.7011051,-0.7604659,-0.0593608
36,-1.7125523,-1.6702497,"('hostile', 'amicable')",-0.10216868,-0.31340975,0.24431214,0.028228609,-0.5234696,-0.6518103,-0.1283407
37,0.8975869,0.8763926,"('fake', 'genuine')",-0.6972081,-0.69578075,0.4963864,0.4395067,0.2322551,0.2067062,-0.0255489
38,-0.09660646,-0.013608359,"('untruthful', 'truthful')",0.70573133,0.74033344,0.47737008,0.5331646,0.362165,0.4199632,0.0577982
39,1.5569319,1.5712981,"('exploitative', 'cooperative')",0.74660045,0.8302668,-0.20267624,-0.20089312,0.7002854,0.7335572,0.0332718
40,-0.3247289,-0.27236637,"('stingy', 'generous')",1.3115634,1.3352039,-1.5258636,-1.6051116,-0.1796764,-0.180758,-0.0010816
41,0.0990551,0.2040256,"('unforgiving', 'forgiving')",1.3281072,1.2534864,0.19332524,0.0490423,0.5401625,0.5021848,-0.0379777
42,1.2789047,1.3029875,"('unreliable', 'reliable')",0.9602628,0.9846706,-2.708171,-2.5900357,-0.1563345,-0.1007926,0.0555419
43,0.5872261,0.6221662,"('irresponsible', 'responsible')",0.96610147,1.0040846,0.57746774,0.48274863,0.7102651,0.7029998,-0.0072653
44,0.07676683,0.091960676,"('prejudiced', 'unprejudiced')",-0.43530142,-0.3685128,-1.679213,-1.6096548,-0.6792492,-0.6287356,0.0505136
45,0.088003665,0.22763282,"('incompetent', 'competent')",-0.35980496,-0.38769552,-0.36305606,-0.4643254,-0.2116191,-0.2081294,0.0034897
46,0.5640422,0.5743755,"('uncompetitive', 'competitive')",1.1251017,1.120504,-0.2880353,-0.31337526,0.4670362,0.4605014,-0.0065348
47,0.41842982,0.53905183,"('stupid', 'smart')",0.8783739,0.89866024,5.459216,5.456464,2.2520065,2.2980587,0.0460522
48,-0.13764912,-0.10446834,"('unintelligent', 'intelligent')",-0.24884178,-0.22945845,0.41783017,0.3039983,0.0104464,-0.0099762,-0.0204226
49,-0.32187355,-0.13577726,"('unable', 'able')",-0.87208337,-0.72971296,-0.26358503,-0.111337,-0.4858473,-0.3256091,0.1602382
50,0.1200268,0.20828348,"('clumsy', 'skillful')",0.22345662,0.2674837,0.36780488,0.393323,0.2370961,0.2896967,0.0526006
51,0.38559318,0.25013602,"('uneducated', 'educated')",0.20592189,0.11950806,0.7052479,0.61386085,0.4322543,0.327835,-0.1044193
52,-0.5227426,-0.61511517,"('irrational', 'rational')",-0.13906673,-0.33378965,-0.12893237,-0.23498744,-0.2635806,-0.3946308,-0.1310502
53,-1.4481719,-1.3991208,"('uncreative', 'creative')",1.2657601,1.173426,1.056433,0.9084152,0.2913404,0.2275735,-0.0637669
54,-0.07910627,-0.11312499,"('incapable', 'capable')",0.9681071,0.9601318,1.0107392,1.0469794,0.6332467,0.6313287,-0.001918
55,0.57132864,0.6505949,"('incompetent', 'clever')",-0.36906347,-0.35547885,-0.4878945,-0.535693,-0.0952098,-0.0801923,0.0150175
56,1.2173066,1.2055335,"('impractical', 'practical')",0.7807931,0.81614184,-0.013536566,0.0014587976,0.661521,0.6743781,0.0128571
57,-0.66496915,-0.6853425,"('unimaginative', 'imaginative')",0.026473215,0.0048990063,-2.6648223,-2.7591243,-1.1011061,-1.1465226,-0.0454165
58,-0.4946421,-0.4629795,"('undiscriminating', 'discriminating')",1.4327457,1.3344249,0.28982854,0.15916781,0.4093107,0.3435377,-0.065773
59,0.3828728,0.38623178,"('foolish', 'wise')",0.33331263,0.29639736,0.4863846,0.48746786,0.4008567,0.3900323,-0.0108244
60,1.3213218,1.3780267,"('inefficient', 'efficient')",0.80421984,0.88166994,-0.06021737,0.010467788,0.6884414,0.7567215,0.0682801
61,-0.34399357,-0.45138192,"('illogical', 'logical')",1.2467852,1.1519845,0.30863795,0.16481225,0.4038099,0.2884716,-0.1153383
62,1.4078771,1.6225784,"('incompetent', 'brilliant')",0.8225008,1.0762763,0.17995927,0.41147235,0.8034457,1.0367757,0.23333
63,0.10279428,0.2260165,"('unperceptive', 'insightful')",1.4874626,1.5129052,1.4671859,1.5246662,1.0191476,1.0878627,0.0687151
64,0.8375031,0.6592039,"('shy', 'confident')",0.8817449,0.8412191,-6.4708786,-6.3853893,-1.5838769,-1.6283221,-0.0444452
65,0.114923775,0.033937767,"('insecure', 'secure')",-0.114846975,-0.16736022,-0.5637398,-0.5795839,-0.1878877,-0.2376688,-0.0497811
66,0.033085287,-0.028544836,"('inactive', 'active')",1.1609552,1.1046115,1.4673518,1.4169326,0.8871307,0.8309998,-0.0561309
67,0.98165,0.8650539,"('doubtful', 'determined')",0.07333569,0.07879023,-0.40890032,-0.39856353,0.2153618,0.1817602,-0.0336016
68,0.17943022,0.09101464,"('dependent', 'independent')",-1.6747468,-1.7678245,-0.6581544,-0.75355816,-0.7178237,-0.8101226,-0.0922989
69,-0.4436474,-0.37013447,"('lazy', 'industrious')",0.65520996,0.68114436,-0.50813866,-0.43594998,-0.0988587,-0.0416467,0.057212
70,0.8448125,0.9376535,"('lethargic', 'energetic')",0.16553915,0.28651577,0.69796985,0.7957736,0.5694405,0.6733143,0.1038738
71,0.3258697,0.37994692,"('diffident', 'self-confident')",1.6272953,1.643321,0.5730821,0.5118359,0.8420823,0.8450346,0.0029523
72,-0.015827775,-0.060380526,"('unambitious', 'ambitious')",0.15109232,0.27191415,-1.3047569,-1.2552328,-0.3898308,-0.3478997,0.0419311
73,1.2873838,1.2171831,"('helpless', 'self-reliant')",0.76124775,0.7295861,-3.386143,-3.261986,-0.4458371,-0.4384056,0.0074315
74,0.12431632,0.21225655,"('undedicated', 'dedicated')",0.48958603,0.5344326,0.16046569,0.053840976,0.2581227,0.2668434,0.0087207
75,-0.11277265,-0.04030821,"('meek', 'impulsive')",-0.66221493,-0.53626645,-0.49576712,-0.336617,-0.4235849,-0.3043972,0.1191877
76,0.4085428,0.4645444,"('anxious', 'daring')",0.452543,0.5868296,0.25307342,0.3521607,0.3713864,0.4678449,0.0964585
77,-0.40689045,-0.40044567,"('unmotivated', 'motivated')",1.2263334,1.1650957,-1.0432997,-0.9370868,-0.0746189,-0.0574789,0.01714
78,-0.9622587,-0.7910792,"('nonresilient', 'resilient')",1.5916452,1.6724131,0.64676005,0.74278367,0.4253822,0.5413725,0.1159903
79,-0.6347292,-0.625867,"('wavering', 'unwavering')",-0.7749079,-0.80937856,0.45973092,0.4699933,-0.3166354,-0.3217507,-0.0051153
80,1.1538309,1.1552098,"('dominated', 'dominating')",-0.36811614,-0.23249821,-1.1707699,-0.9918067,-0.1283517,-0.0230317,0.10532
81,0.6340091,0.5669271,"('submissive', 'aggressive')",1.1280364,1.2133088,-0.51918936,-0.40702343,0.4142854,0.4577375,0.0434521
82,-0.7612332,-0.68243086,"('poor', 'rich')",-0.19464284,-0.16336295,6.088668,6.119458,1.7109307,1.7578882,0.0469575
83,0.24343787,0.16896352,"('powerless', 'powerful')",0.84515375,0.866472,-0.9468174,-1.006457,0.0472581,0.0096595,-0.0375986
84,0.17132711,0.024315927,"('inferior', 'superior')",0.15388188,0.15963368,0.8592523,0.7920775,0.3948204,0.3253424,-0.069478
85,-0.5773594,-0.53005826,"('insignificant', 'prestigious')",1.1290706,1.085799,0.78092605,0.7565483,0.4442124,0.4374297,-0.0067827
86,-0.41818345,-0.51207393,"('uninfluential', 'influential')",-0.077827916,-0.17827424,-0.09085686,-0.25953454,-0.1956227,-0.3166276,-0.1210049
87,0.5198844,0.44422403,"('unsuccessful', 'successful')",1.3392098,1.3791726,0.8909199,0.9849921,0.9166714,0.9361296,0.0194582
88,-0.3465653,-0.4271393,"('low', 'eminent')",-0.87451243,-0.87908834,0.3514776,0.29653066,-0.2898667,-0.3365657,-0.046699
