,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
73,1.1846217,1.1601758,"('helpless', 'self-reliant')",1.4254134,1.3443663,-2.9448972,-2.9772718,-0.1116207,-0.1575766,-0.0459559
74,1.9320502,1.9782258,"('undedicated', 'dedicated')",-0.070622355,-0.07505408,-0.19189908,-0.21605581,0.5565096,0.562372,0.0058624
75,0.4074608,0.43170154,"('meek', 'impulsive')",-0.10176587,-0.106424436,-0.010929447,0.07136424,0.0982552,0.1322138,0.0339586
76,-0.028983772,0.10846369,"('anxious', 'daring')",0.17663458,0.32879457,0.010687593,0.15530051,0.0527795,0.1975196,0.1447401
77,0.33248433,0.36536106,"('unmotivated', 'motivated')",0.76101106,0.689345,-1.1644679,-1.1041812,-0.0236575,-0.0164917,0.0071658
78,0.08781808,0.17039055,"('nonresilient', 'resilient')",0.2406967,0.27044213,0.073027596,0.116906606,0.1338475,0.1859131,0.0520656
79,0.9881945,0.94625884,"('wavering', 'unwavering')",-0.43770093,-0.5403271,0.3854245,0.43222326,0.3119727,0.279385,-0.0325877
80,0.7810551,0.8337087,"('dominated', 'dominating')",0.20749861,0.33786225,-1.1035811,-1.0245552,-0.0383425,0.0490053,0.0873478
81,-0.6885308,-0.6461158,"('submissive', 'aggressive')",1.4378868,1.4629337,-0.9982709,-0.9304416,-0.0829716,-0.0378746,0.045097
82,-0.9564243,-0.9282859,"('poor', 'rich')",-0.2597626,-0.33019546,5.6984253,5.794347,1.4940794,1.5119551,0.0178757
83,0.2032908,0.14995787,"('powerless', 'powerful')",1.0363812,1.0695175,-1.3059716,-1.3499856,-0.0220999,-0.0435034,-0.0214035
84,1.1630175,1.0168103,"('inferior', 'superior')",0.3060896,0.23707649,0.7505016,0.7074053,0.7398696,0.653764,-0.0861056
85,2.5892844,2.536109,"('insignificant', 'prestigious')",0.50321543,0.33064473,0.8845067,0.8549228,1.3256688,1.2405588,-0.08511
86,0.8084137,0.7690575,"('uninfluential', 'influential')",0.8986741,0.7458134,-0.2221086,-0.35837176,0.4949931,0.3854997,-0.1094934
87,-0.0025514737,-0.07878858,"('unsuccessful', 'successful')",0.043359466,-0.026965626,0.39888513,0.42366955,0.1465644,0.1059718,-0.0405926
88,0.31757903,0.26712173,"('low', 'eminent')",-0.09998299,-0.2356166,0.06118788,0.061329298,0.092928,0.0309448,-0.0619832
