,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
42,1.0487607,1.1407385,"('unreliable', 'reliable')",0.8455671,0.99749506,-3.1292968,-3.0944548,-0.4116563,-0.3187404,0.0929159
43,0.5566689,0.73004425,"('irresponsible', 'responsible')",0.51959264,0.6889289,1.0182694,1.0093818,0.698177,0.8094517,0.1112747
44,-0.289163,-0.20524761,"('prejudiced', 'unprejudiced')",-0.54831064,-0.38632393,-1.8644238,-1.834229,-0.9006325,-0.8086002,0.0920323
45,-0.35432354,-0.32645914,"('incompetent', 'competent')",-0.43137887,-0.4844153,0.7014035,0.6315596,-0.0280996,-0.0597716,-0.031672
46,-0.15459368,-0.22655004,"('uncompetitive', 'competitive')",0.53046155,0.53484714,-0.26359585,-0.302735,0.037424,0.001854,-0.03557
47,-0.95215106,-0.8301764,"('stupid', 'smart')",0.32731447,0.41523114,5.7813206,5.977954,1.718828,1.8543363,0.1355083
48,0.6513081,0.61975163,"('unintelligent', 'intelligent')",-0.19415449,-0.19469866,0.47625014,0.5085644,0.3111346,0.3112058,7.12e-05
49,-0.93728054,-0.88005817,"('unable', 'able')",-0.5413767,-0.45960885,0.048637547,0.08791946,-0.4766732,-0.4172492,0.059424
50,0.17492889,0.16705148,"('clumsy', 'skillful')",0.38988298,0.42509857,-0.50072235,-0.49225724,0.0213632,0.0332976,0.0119344
51,0.9772085,0.7587745,"('uneducated', 'educated')",0.43644965,0.23611978,0.612596,0.53924227,0.6754181,0.5113788,-0.1640393
52,-0.3115818,-0.45716172,"('irrational', 'rational')",0.26616743,0.19122401,-0.37019977,-0.45713317,-0.138538,-0.2410236,-0.1024856
53,-0.83034104,-0.81822336,"('uncreative', 'creative')",0.75655997,0.74381816,0.7862107,0.6857742,0.2374765,0.2037897,-0.0336868
54,-0.12741959,-0.15735112,"('incapable', 'capable')",1.0490294,1.1243852,0.98222816,0.9500574,0.6346126,0.6390305,0.0044179
55,0.06376234,0.10417032,"('incompetent', 'clever')",0.045325354,0.053099714,0.9156761,0.97315294,0.3415879,0.3768076,0.0352197
56,0.4396645,0.5164874,"('impractical', 'practical')",0.8331898,0.79248744,0.048066452,0.041919164,0.4403069,0.450298,0.0099911
57,0.115569964,0.05227364,"('unimaginative', 'imaginative')",0.9204569,0.91650355,-1.4595941,-1.5864809,-0.1411891,-0.2059012,-0.0647121
58,0.502154,0.49037373,"('undiscriminating', 'discriminating')",1.4353595,1.4200883,0.9912436,0.92367446,0.9762524,0.9447122,-0.0315402
59,-0.11472416,-0.18239594,"('foolish', 'wise')",0.6448504,0.71574104,0.2282483,0.24267907,0.2527915,0.2586747,0.0058832
60,-0.0025556907,0.15564778,"('inefficient', 'efficient')",0.37766153,0.39133057,0.051149968,0.22155432,0.1420853,0.2561776,0.1140923
61,0.06481995,-0.026666574,"('illogical', 'logical')",1.0861619,0.9930114,0.6389455,0.48592335,0.5966424,0.4840894,-0.112553
62,0.2167222,0.35229906,"('incompetent', 'brilliant')",0.92397994,1.0705422,0.5843899,0.65175045,0.5750307,0.6915305,0.1164998
63,0.384382,0.42453748,"('unperceptive', 'insightful')",0.8687048,0.91937846,1.2133652,1.2350756,0.8221507,0.8596638,0.0375131
64,0.61529255,0.5686635,"('shy', 'confident')",0.46756005,0.4942426,-6.3412495,-6.373812,-1.752799,-1.7703021,-0.0175031
65,0.48191985,0.33126155,"('insecure', 'secure')",0.052021667,-0.0199757,0.3467845,0.42556936,0.2935753,0.2456184,-0.0479569
66,0.6999833,0.61585,"('inactive', 'active')",1.5492728,1.5046571,1.2304451,1.1466954,1.1599004,1.0890675,-0.0708329
67,0.2947203,0.2631634,"('doubtful', 'determined')",-0.18370026,-0.20695758,-0.8803189,-0.8713423,-0.256433,-0.2717122,-0.0152792
68,-0.0031495783,-0.074899435,"('dependent', 'independent')",-1.5266182,-1.6283306,-0.5962054,-0.5384164,-0.7086577,-0.7472154,-0.0385577
69,-0.44252828,-0.4363098,"('lazy', 'industrious')",1.2879262,1.317108,-0.68321973,-0.6822761,0.0540594,0.066174,0.0121146
70,0.7808735,0.8366646,"('lethargic', 'energetic')",0.5255494,0.61035043,0.6361892,0.66833586,0.6475374,0.705117,0.0575796
71,-0.009019513,0.03165242,"('diffident', 'self-confident')",1.0093992,1.0470655,0.17216612,0.07684224,0.3908486,0.3851867,-0.0056619
72,0.62927103,0.6166489,"('unambitious', 'ambitious')",0.9990171,1.0579692,-0.06851894,-0.12534676,0.5199231,0.5164238,-0.0034993
73,1.5092206,1.5875905,"('helpless', 'self-reliant')",1.1600428,1.1849557,-3.3403952,-3.3301966,-0.2237106,-0.1858834,0.0378272
74,0.7612482,0.9002636,"('undedicated', 'dedicated')",1.0460896,1.0047752,0.55202705,0.45667043,0.7864549,0.7872365,0.0007816
75,-0.14494672,-0.1353934,"('meek', 'impulsive')",0.41539884,0.5072223,-0.71838117,-0.73028123,-0.1493097,-0.1194841,0.0298256
76,0.9118859,1.0140165,"('anxious', 'daring')",1.0322984,1.1278524,0.27875295,0.377777,0.7409791,0.8398821,0.098903
77,-1.1206385,-1.1698589,"('unmotivated', 'motivated')",1.0493197,1.1512635,-1.1613588,-1.0767764,-0.4108925,-0.3651239,0.0457686
78,-1.4947873,-1.466659,"('nonresilient', 'resilient')",0.7036773,0.71616447,0.20896885,0.23036642,-0.1940471,-0.173376,0.0206711
79,0.56414825,0.52158,"('wavering', 'unwavering')",0.18954124,0.2260782,-0.076696396,-0.08175747,0.2256644,0.2219669,-0.0036975
80,0.7513852,0.6658383,"('dominated', 'dominating')",0.13070776,0.017609715,-0.14143813,-0.19880866,0.2468849,0.1615464,-0.0853385
81,0.69292897,0.45836288,"('submissive', 'aggressive')",1.1567328,1.1199478,-0.4317271,-0.3818315,0.4726449,0.3988264,-0.0738185
82,-0.9066822,-0.88336927,"('poor', 'rich')",-0.097431466,-0.11051707,6.1053023,6.251974,1.7003962,1.7526959,0.0522997
83,0.14574715,0.076350056,"('powerless', 'powerful')",1.5346122,1.5292568,-0.9080356,-0.9567118,0.2574413,0.2162984,-0.0411429
84,0.22067702,0.07418594,"('inferior', 'superior')",0.08005065,0.061341465,0.276385,0.29672334,0.1923709,0.1440836,-0.0482873
85,-0.12665437,-0.047437727,"('insignificant', 'prestigious')",1.198877,1.3228419,-0.027668936,0.0035296716,0.3481845,0.4263113,0.0781268
86,0.1540723,0.010090388,"('uninfluential', 'influential')",-0.33751282,-0.48512796,0.44577855,0.31194735,0.087446,-0.0543634,-0.1418094
87,0.23563889,0.064978614,"('unsuccessful', 'successful')",1.638348,1.4959568,1.3996282,1.3304899,1.091205,0.9638084,-0.1273966
88,0.5917962,0.47933835,"('low', 'eminent')",-0.30411494,-0.42463946,0.09253231,0.12080079,0.1267379,0.0584999,-0.068238
