,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
34,0.06493312,0.17433636,"('mean', 'honorable')",0.5980323,0.69966424,-0.07192269,0.032273833,5.621955,5.795675,1.5532494,1.6754873,0.1222379
35,0.909704,0.8796794,"('corrupt', 'incorrupt')",-2.685608,-2.7359576,-1.1296089,-1.1861072,-1.0355822,-1.1378568,-0.9852737,-1.0450605,-0.0597868
36,-0.45304498,-0.470226,"('hostile', 'amicable')",-2.5264618,-2.543815,-1.8379495,-1.8470414,-0.4434887,-0.51012504,-1.3152362,-1.3428018,-0.0275656
37,-0.5228402,-0.54508966,"('fake', 'genuine')",-0.28717843,-0.36837468,0.01976533,-0.012254355,0.18473953,0.087463476,-0.1513785,-0.2095638,-0.0581853
38,-0.536587,-0.5599856,"('untruthful', 'truthful')",0.026291862,-0.03676536,-0.6881817,-0.6670288,-0.26838684,-0.2723584,-0.3667159,-0.3840345,-0.0173186
39,0.6407489,0.66703206,"('exploitative', 'cooperative')",1.0318365,1.1467453,1.2275342,1.2700069,0.38978887,0.423055,0.8224772,0.8767098,0.0542326
40,-0.35973036,-0.32150343,"('stingy', 'generous')",-0.8465784,-0.745804,-0.3504546,-0.35787922,-1.7656702,-1.8762763,-0.8306084,-0.8253657,0.0052427
41,-0.64679724,-0.66462374,"('unforgiving', 'forgiving')",-0.34547213,-0.31790525,0.47812396,0.49617103,-0.07068553,-0.04478164,-0.1462077,-0.1327849,0.0134228
42,0.926458,0.97848094,"('unreliable', 'reliable')",-0.8669706,-0.8392943,0.41984475,0.4993109,-3.3316393,-3.347192,-0.7130768,-0.6771736,0.0359032
43,-0.8003779,-0.764426,"('irresponsible', 'responsible')",0.9069493,0.8896062,-0.0037364773,0.05757344,0.72484237,0.7031199,0.2069193,0.2214684,0.0145491
44,2.0741537,2.0545788,"('prejudiced', 'unprejudiced')",0.006449569,0.09502303,0.11471812,0.12146288,-1.2906961,-1.3111833,0.2261563,0.2399703,0.013814
45,-1.4446198,-1.4265044,"('incompetent', 'competent')",0.4862809,0.43133536,0.07438572,0.12161795,0.28377095,0.21536967,-0.1500455,-0.1645454,-0.0144999
46,-0.7208561,-0.74542433,"('uncompetitive', 'competitive')",2.2501404,2.1700487,0.78980476,0.75662076,-0.25337398,-0.3237153,0.5164288,0.4643825,-0.0520463
47,-0.2926733,-0.17442505,"('stupid', 'smart')",1.4819828,1.5640363,1.0503569,1.1205022,5.5326586,5.6900024,1.9430813,2.050029,0.1069477
48,-0.6369346,-0.72676015,"('unintelligent', 'intelligent')",2.6263287,2.5222673,0.33182094,0.25600585,0.92850673,0.87228394,0.8124305,0.7309492,-0.0814813
49,0.12340291,0.23168406,"('unable', 'able')",0.5835588,0.67152184,0.07859337,0.16893184,-0.42154944,-0.37514266,0.0910014,0.1742488,0.0832474
50,1.0141157,0.98438627,"('clumsy', 'skillful')",0.5490676,0.46942297,0.5329972,0.5465787,0.12980005,-0.000611417,0.5564951,0.4999441,-0.056551
51,-0.28484747,-0.45134372,"('uneducated', 'educated')",1.9701825,1.7066166,0.97679174,0.85852575,0.64972997,0.5302669,0.8279642,0.6610163,-0.1669479
52,-0.36538678,-0.46388578,"('irrational', 'rational')",-1.9656353,-2.0643497,-0.99780893,-1.0883988,-0.17619497,-0.22232197,-0.8762565,-0.9597391,-0.0834826
53,-1.3137121,-1.3409753,"('uncreative', 'creative')",0.5543263,0.49424085,-0.65506786,-0.62189054,0.84832305,0.79415053,-0.1415327,-0.1686186,-0.0270859
54,-0.56144077,-0.66886735,"('incapable', 'capable')",-0.29251996,-0.446279,-0.4665039,-0.5265667,0.3890724,0.41349217,-0.232848,-0.3070552,-0.0742072
55,-0.38280773,-0.44180164,"('incompetent', 'clever')",3.3929381,3.254402,1.2008612,1.1999193,1.3125303,1.178383,1.3808806,1.2977257,-0.0831549
56,0.18784851,0.1562613,"('impractical', 'practical')",2.3663113,2.2688417,1.1659932,1.1891676,-0.30340084,-0.2810726,0.8541881,0.8332995,-0.0208886
57,-0.24789192,-0.32673025,"('unimaginative', 'imaginative')",1.5809757,1.5414096,-0.63519865,-0.6497862,-2.5507278,-2.605266,-0.4632107,-0.5100932,-0.0468825
58,-0.7337196,-0.7534163,"('undiscriminating', 'discriminating')",0.29042917,0.22421896,-0.4973582,-0.5180818,0.11925964,0.07518335,-0.2053472,-0.2430239,-0.0376767
59,0.16122717,0.2321464,"('foolish', 'wise')",-1.4756863,-1.408422,-0.4243039,-0.38156983,-0.49146396,-0.45708776,-0.5575567,-0.5037333,0.0538234
60,-0.3145241,-0.2889922,"('inefficient', 'efficient')",3.7554154,3.7275994,1.4523578,1.4843433,0.5466757,0.54068184,1.3599812,1.3659081,0.0059269
61,-0.8878888,-0.95926327,"('illogical', 'logical')",1.0590206,0.9193871,0.07003732,-0.052232035,0.53619236,0.35854658,0.1943404,0.0666096,-0.1277308
62,-0.0932939,-0.059678495,"('incompetent', 'brilliant')",2.42603,2.4196503,0.9916009,1.0525701,0.48601878,0.52744263,0.9525889,0.9849961,0.0324072
63,-0.7059459,-0.67774725,"('unperceptive', 'insightful')",1.0164316,0.9836765,0.3973973,0.4546605,0.31605858,0.3522958,0.2559854,0.2782214,0.022236
64,0.6442202,0.65239525,"('shy', 'confident')",-0.10735974,-0.013149738,-0.39635944,-0.4209784,-6.484027,-6.5765443,-1.5858815,-1.5895693,-0.0036878
65,0.06243455,-0.039217323,"('insecure', 'secure')",1.6725228,1.5452168,1.29958,1.2224666,0.26998448,0.24234506,0.8261304,0.7427028,-0.0834276
66,-0.7807136,-0.8050999,"('inactive', 'active')",-1.9524066,-1.9681365,-1.6448991,-1.6205242,-0.55577457,-0.48984495,-1.2334485,-1.2209014,0.0125471
67,1.221246,1.2306508,"('doubtful', 'determined')",0.47417846,0.54183185,0.79129547,0.7868422,-0.4417516,-0.4106057,0.511242,0.5371798,0.0259378
68,0.053842135,-0.022927359,"('dependent', 'independent')",-0.4768515,-0.52707154,-0.41236687,-0.46105438,-0.9153002,-1.0025916,-0.4376691,-0.5034112,-0.0657421
69,1.4195931,1.5333676,"('lazy', 'industrious')",-1.4381013,-1.2493403,-1.0779513,-0.9786886,-1.6483705,-1.6025503,-0.6862075,-0.5743029,0.1119046
70,-0.33761546,-0.29380944,"('lethargic', 'energetic')",0.8009789,0.7440644,0.6850333,0.7399549,0.623008,0.68562794,0.4428512,0.4689595,0.0261083
71,-0.38601387,-0.31102827,"('diffident', 'self-confident')",-0.013739005,0.08668816,-0.5210784,-0.48608375,-0.18489954,-0.1946454,-0.2764327,-0.2262673,0.0501654
72,-0.42952543,-0.49859977,"('unambitious', 'ambitious')",0.642281,0.5945335,-0.41142124,-0.426646,-0.54381806,-0.53853595,-0.1856209,-0.2173121,-0.0316912
73,1.4573781,1.4184881,"('helpless', 'self-reliant')",-0.26410252,-0.2630464,-0.3042244,-0.29497272,-3.6233459,-3.593878,-0.6835736,-0.6833522,0.0002214
74,-0.43097866,-0.4292373,"('undedicated', 'dedicated')",0.70576936,0.6401499,0.43727747,0.5146766,0.16117275,0.17826515,0.2183102,0.2259636,0.0076534
75,1.0940361,1.0923791,"('meek', 'impulsive')",-0.6324774,-0.6039123,-1.1663678,-1.1181886,-0.9879144,-0.8685865,-0.4231809,-0.3745771,0.0486038
76,0.53026456,0.5202824,"('anxious', 'daring')",1.7128397,1.627079,1.222031,1.2664856,0.44762114,0.39802182,0.9781891,0.9529672,-0.0252219
77,-0.2288537,-0.2513914,"('unmotivated', 'motivated')",1.5790727,1.5638033,0.15514623,0.13077609,-1.3855767,-1.3717713,0.0299471,0.0178542,-0.0120929
78,-0.86903715,-0.78168917,"('nonresilient', 'resilient')",0.6765823,0.65910584,-0.38131356,-0.36648995,-0.38123912,-0.35829645,-0.2387519,-0.2118424,0.0269095
79,-0.49688658,-0.503589,"('wavering', 'unwavering')",-2.1953485,-2.3031719,-1.5456214,-1.4922893,-0.9714865,-0.94548494,-1.3023357,-1.3111339,-0.0087982
80,0.3399647,0.28864536,"('dominated', 'dominating')",1.3336132,1.2758495,0.9343894,0.9157332,-0.80029714,-0.7685953,0.4519175,0.4279082,-0.0240093
81,0.73843557,0.5737834,"('submissive', 'aggressive')",2.9209185,2.724468,1.2207878,1.1543398,-0.3135332,-0.29603884,1.1416521,1.0391381,-0.102514
82,-0.42084253,-0.5041218,"('poor', 'rich')",0.9700735,0.76566494,0.4098702,0.42270508,6.864434,6.834244,1.9558837,1.8796229,-0.0762608
83,0.13927223,0.12159073,"('powerless', 'powerful')",1.0010612,1.012276,-0.48517632,-0.5246413,-1.0023065,-1.0633141,-0.0867873,-0.1135221,-0.0267348
84,0.8657746,0.7827762,"('inferior', 'superior')",-0.22999261,-0.322015,0.18500906,0.049924165,0.65879655,0.5924361,0.3698969,0.2757803,-0.0941166
85,-0.30923626,-0.3579294,"('insignificant', 'prestigious')",-2.195868,-2.1804528,-0.36110702,-0.4230168,-0.1339701,-0.13622132,-0.7500454,-0.7744051,-0.0243597
86,-2.6117039,-2.696388,"('uninfluential', 'influential')",0.7329835,0.52148354,-0.829781,-0.89384097,-0.19535285,-0.30804476,-0.7259635,-0.8441975,-0.118234
87,-0.06267173,-0.15111624,"('unsuccessful', 'successful')",0.43484175,0.3553116,0.22696526,0.16816202,0.44373304,0.46359816,0.2607171,0.2089889,-0.0517282
88,0.28922194,0.12597843,"('low', 'eminent')",1.0333045,0.8054853,-0.10958746,-0.20927638,0.27993745,0.18863657,0.3732191,0.227706,-0.1455131
