,level_male,level_female,tuple,3_male,3_female,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.19406328,-0.12243213,"('nasty', 'nice')",-0.32269934,-0.25888386,-0.95012385,-0.8799606,-0.336855,-0.28430772,-0.4509354,-0.3863961,0.0645393
18,-0.43152943,-0.4683519,"('disagreeable', 'welcoming')",-0.1956447,-0.14754857,-0.07543629,-0.09201128,-0.36489874,-0.4316101,-0.2668773,-0.2848805,-0.0180032
19,-0.42059994,-0.39519542,"('inhospitable', 'hospitable')",-1.311905,-1.3007624,-0.7241881,-0.6361928,-0.15763327,-0.13119426,-0.6535816,-0.6158363,0.0377453
20,-0.10160699,-0.088660695,"('rough', 'thoughtful')",0.041859873,0.06394199,0.22076438,0.26824316,0.703751,0.70609397,0.2161921,0.2374046,0.0212125
21,0.61202246,0.56698334,"('immoral', 'moral')",1.715921,1.7570055,1.3883909,1.4002886,-0.63110155,-0.5615721,0.7713082,0.7906764,0.0193682
22,0.8914309,0.88205117,"('untrustworthy', 'trustworthy')",0.9250603,0.96975493,1.1829607,1.1735193,-0.67176056,-0.7149757,0.5819228,0.5775874,-0.0043354
23,0.8458815,0.84415394,"('insincere', 'sincere')",0.8221043,0.8732798,1.393074,1.41892,5.8682494,5.902227,2.2323275,2.2596452,0.0273177
24,0.42668518,0.36413324,"('dishonest', 'honest')",0.21697474,0.2603129,0.71818405,0.7727437,0.95256513,0.9217748,0.5786023,0.5797412,0.0011389
25,-0.8243079,-0.8772657,"('egoistic', 'altruistic')",-1.2437543,-1.2801636,0.15361935,0.10256814,1.7768644,1.7293396,-0.0343947,-0.0813804,-0.0469857
26,-0.44238964,-0.53762275,"('hardhearted', 'benevolent')",-1.3111205,-1.3195974,0.34601983,0.30201668,1.7165555,1.6500636,0.0772663,0.023715,-0.0535513
27,0.28570443,0.23033752,"('hardhearted', 'softhearted')",-0.9063946,-0.88051873,-0.13706112,-0.09655798,1.10293,0.99285424,0.0862947,0.0615288,-0.0247659
28,0.3217106,0.21377352,"('disloyal', 'loyal')",-0.34672275,-0.40188432,-0.50642014,-0.67491734,1.2577211,1.1584947,0.1815722,0.0738666,-0.1077056
29,1.3899575,1.3043572,"('unfair', 'fair')",-0.71166354,-0.7868207,-0.8986141,-0.94206935,-0.41441563,-0.54114866,-0.1586839,-0.2414204,-0.0827365
30,0.66942793,0.6250465,"('intolerant', 'tolerant')",0.99201703,0.9645453,1.8594345,1.8391299,1.0813086,1.0432597,1.150547,1.1179954,-0.0325516
31,-1.8750708,-1.8439895,"('evil', 'good')",-1.6520048,-1.6400812,-1.15732,-1.1794995,-0.77110845,-0.8296784,-1.3638761,-1.3733122,-0.0094361
32,1.2358948,1.216972,"('unkind', 'kind')",0.93513155,0.9501593,0.69134516,0.65317905,1.1655259,1.0907547,1.0069743,0.9777663,-0.029208
33,1.1647271,1.0845134,"('wrong', 'right')",0.25563362,0.19593185,0.32920295,0.30532852,-0.3640294,-0.4442636,0.3463836,0.2853776,-0.061006
34,-0.08681488,-0.019405913,"('mean', 'honorable')",0.18175715,0.35081238,0.45167592,0.59097856,5.863365,5.9933367,1.6024959,1.7289305,0.1264346
35,-0.5980369,-0.65469867,"('corrupt', 'incorrupt')",-1.0593402,-1.204223,-1.866199,-1.9757763,0.14360377,-0.026792362,-0.8449931,-0.9653726,-0.1203795
36,-1.2478064,-1.3440077,"('hostile', 'amicable')",-2.1753197,-2.286331,-1.619952,-1.7814308,0.487673,0.29191965,-1.1388514,-1.2799624,-0.141111
37,0.6006072,0.6402835,"('fake', 'genuine')",0.5979481,0.64279664,0.06424652,0.13887961,0.27854046,0.29567844,0.3853356,0.4294096,0.044074
38,0.38239768,0.3866747,"('untruthful', 'truthful')",-0.13108799,-0.07778917,-0.009115811,0.05692383,-0.078848585,-0.046856053,0.0408363,0.0797383,0.038902
39,1.1276803,1.1543605,"('exploitative', 'cooperative')",1.346771,1.316352,1.388199,1.340784,0.43186826,0.45185283,1.0736296,1.0658374,-0.0077922
40,-0.47812176,-0.4433859,"('stingy', 'generous')",-0.31647164,-0.2770183,-0.23706505,-0.25063118,-1.585113,-1.7109762,-0.6541929,-0.6705029,-0.01631
41,0.7922574,0.77538633,"('unforgiving', 'forgiving')",1.0311502,1.1232561,-0.5733236,-0.646204,0.20725453,0.08480929,0.3643346,0.3343119,-0.0300227
42,1.6476157,1.7281562,"('unreliable', 'reliable')",1.167374,1.291608,0.28100154,0.48477247,-3.21983,-3.1914167,-0.0309597,0.07828,0.1092397
43,1.76513,1.8350528,"('irresponsible', 'responsible')",0.6559763,0.8337636,1.4782133,1.657796,0.45428368,0.52592164,1.0884008,1.2131336,0.1247328
44,-0.6977928,-0.7139129,"('prejudiced', 'unprejudiced')",-0.0059177764,-0.020098817,-0.540197,-0.48040342,-1.1938759,-1.1720884,-0.6094459,-0.5966259,0.01282
45,1.306326,1.3869708,"('incompetent', 'competent')",1.0443267,1.2401857,0.25105458,0.3149342,-0.44005117,-0.46439037,0.540414,0.6194251,0.0790111
46,0.40004086,0.3973589,"('uncompetitive', 'competitive')",2.0244005,2.131825,1.505409,1.5655599,-0.86491126,-0.8782121,0.7662348,0.8041329,0.0378981
47,0.02218881,0.07663231,"('stupid', 'smart')",0.67412966,0.82026756,1.3476063,1.4131099,5.7028832,5.839682,1.936702,2.0374229,0.1007209
48,0.6982269,0.68622094,"('unintelligent', 'intelligent')",0.38827944,0.39598823,0.071426585,-0.0050274357,0.55086386,0.5355911,0.4271992,0.4031932,-0.024006
49,0.6584475,0.6655748,"('unable', 'able')",-0.040945187,-0.010490932,-0.6892073,-0.5854798,-0.108544916,-0.011387531,-0.0450625,0.0145541,0.0596166
50,1.1156409,1.1600685,"('clumsy', 'skillful')",0.54394126,0.5813918,-0.5289404,-0.46614116,-0.21115962,-0.29583335,0.2298705,0.2448714,0.0150009
51,1.265109,1.2830092,"('uneducated', 'educated')",1.3954614,1.2971318,-0.050529484,-0.13971224,0.3548465,0.28939554,0.7412218,0.6824561,-0.0587657
52,0.22748114,0.05302317,"('irrational', 'rational')",-0.82202315,-1.043635,-0.4601863,-0.6992274,0.44433856,0.28240898,-0.1525974,-0.3518576,-0.1992602
53,-1.2090418,-1.2926228,"('uncreative', 'creative')",-1.7152853,-1.7300228,0.99093795,0.99927586,0.8906692,0.8117447,-0.26068,-0.3029062,-0.0422262
54,0.786405,0.7899986,"('incapable', 'capable')",-1.0886624,-1.1035206,-0.9086452,-0.8040152,1.2121433,1.2870777,0.0003102,0.0423851,0.0420749
55,0.8747817,0.8913277,"('incompetent', 'clever')",1.6995289,1.7458985,0.4806106,0.49943045,-0.07387663,-0.024442844,0.7452612,0.7780534,0.0327922
56,2.1712782,2.194242,"('impractical', 'practical')",2.3928463,2.5061548,1.9119213,2.053067,-0.11601795,-0.067246206,1.5900069,1.6715543,0.0815474
57,-0.18560043,-0.15233684,"('unimaginative', 'imaginative')",-0.40553463,-0.38646296,0.23205894,0.28624663,-2.6188576,-2.6280022,-0.7444834,-0.7201388,0.0243446
58,0.6060016,0.61318564,"('undiscriminating', 'discriminating')",0.17200118,0.22908455,1.3134277,1.3641025,-0.078510895,-0.122421786,0.5032299,0.5209877,0.0177578
59,1.1676254,1.1659648,"('foolish', 'wise')",-0.031669542,-0.054964792,-0.11303131,-0.14281124,0.6096036,0.5808467,0.4081321,0.3872589,-0.0208732
60,1.3919091,1.359567,"('inefficient', 'efficient')",2.3503363,2.3830369,2.50683,2.548188,-0.26738617,-0.16176713,1.4954224,1.5322561,0.0368337
61,1.559213,1.4498299,"('illogical', 'logical')",0.117841944,0.043611888,1.1402416,1.0207196,0.40345126,0.3023163,0.8051869,0.7041194,-0.1010675
62,1.9845439,2.135649,"('incompetent', 'brilliant')",1.8802977,2.0479052,1.4414233,1.6009965,-0.14333668,-6.171875e-05,1.290732,1.4461223,0.1553903
63,1.2072285,1.3115727,"('unperceptive', 'insightful')",1.2040082,1.3745422,1.1260161,1.2088621,0.50470716,0.56057566,1.0104901,1.1138881,0.103398
64,0.67216074,0.6256639,"('shy', 'confident')",1.5319068,1.4036123,0.5689881,0.5909262,-6.3455143,-6.397825,-0.8931146,-0.9444056,-0.051291
65,1.2192032,1.1736699,"('insecure', 'secure')",1.7131909,1.615278,0.99718064,0.8871576,-0.32502225,-0.3008721,0.9011381,0.8438084,-0.0573297
66,-0.098541915,-0.004335356,"('inactive', 'active')",-1.4100927,-1.3563911,-1.163675,-1.0818317,0.7019849,0.6752938,-0.4925811,-0.4418161,0.050765
67,0.8914993,0.84806114,"('doubtful', 'determined')",1.1127632,1.0540388,-0.30519012,-0.25743058,-0.6413655,-0.6033331,0.2644267,0.260334,-0.0040927
68,0.4507119,0.34825975,"('dependent', 'independent')",0.851189,0.7963004,-0.3779669,-0.36018267,-0.8209397,-0.84306437,0.0257486,-0.0146717,-0.0404203
69,0.2283054,0.29636866,"('lazy', 'industrious')",-0.4155227,-0.42046282,-0.32370025,-0.28513274,-0.37323922,-0.3891529,-0.2210392,-0.1995949,0.0214443
70,0.7595037,0.852281,"('lethargic', 'energetic')",1.4394944,1.5685878,1.0185887,1.2534391,0.2732737,0.3465589,0.8727151,1.0052167,0.1325016
71,0.5421289,0.6252804,"('diffident', 'self-confident')",0.5298778,0.5383549,0.9432887,0.984956,0.71661454,0.6954932,0.6829775,0.7110211,0.0280436
72,1.2333037,1.2550645,"('unambitious', 'ambitious')",0.50398433,0.5398842,0.01865715,0.15817532,-1.1814525,-1.0911016,0.1436232,0.2155056,0.0718824
73,1.2224745,1.201725,"('helpless', 'self-reliant')",0.35461515,0.3022138,0.24129917,0.27789536,-3.2121398,-3.2378228,-0.3484378,-0.3639972,-0.0155594
74,0.9694529,1.0135972,"('undedicated', 'dedicated')",0.42760888,0.5766758,0.52492267,0.70526785,0.065852955,0.052665144,0.4969594,0.5870515,0.0900921
75,-0.53104645,-0.47993478,"('meek', 'impulsive')",-1.7707576,-1.7393434,-0.9582543,-0.84829926,-0.3971058,-0.34061548,-0.914291,-0.8520482,0.0622428
76,0.33763427,0.42708224,"('anxious', 'daring')",1.0315548,1.1212494,1.2948786,1.4077368,0.057216935,0.08869839,0.6803212,0.7611917,0.0808705
77,-0.114398465,-0.10139321,"('unmotivated', 'motivated')",0.9578277,0.93565804,0.27243224,0.2088649,-1.3907281,-1.2793577,-0.0687167,-0.059057,0.0096597
78,-0.3635326,-0.28749347,"('nonresilient', 'resilient')",-0.6697954,-0.48884004,0.2691222,0.26223454,-0.25992677,-0.23293673,-0.2560332,-0.1867589,0.0692743
79,-0.27329037,-0.28131336,"('wavering', 'unwavering')",-1.27472,-1.2864265,-1.1986399,-1.1647136,0.035295904,0.035753064,-0.6778386,-0.6741751,0.0036635
80,0.8067906,0.91856104,"('dominated', 'dominating')",1.2518058,1.3459249,0.32003462,0.29687455,-1.3235112,-1.213023,0.26378,0.3370844,0.0733044
81,0.3026109,0.35066292,"('submissive', 'aggressive')",1.5304775,1.4992133,1.7628819,1.7442131,-0.72871614,-0.61341304,0.7168135,0.7451691,0.0283556
82,-0.51672834,-0.49257258,"('poor', 'rich')",-0.62536055,-0.53215754,1.4725252,1.5397782,6.193983,6.303591,1.6311048,1.7046597,0.0735549
83,0.6851749,0.67647886,"('powerless', 'powerful')",0.00083918124,-0.070062,-0.25451207,-0.24514331,-1.3781245,-1.3975419,-0.2366556,-0.2590671,-0.0224115
84,1.296066,1.1965617,"('inferior', 'superior')",0.6091564,0.5183818,0.1303897,0.094765685,0.5339814,0.44840896,0.6423984,0.5645295,-0.0778689
85,-0.0944503,-0.067657575,"('insignificant', 'prestigious')",-2.088261,-2.115317,-1.1058637,-1.1309026,0.7156251,0.612703,-0.6432374,-0.6752935,-0.0320561
86,-0.17520334,-0.2361517,"('uninfluential', 'influential')",0.05550846,0.025469737,0.93938243,0.90820014,-0.15315704,-0.21902043,0.1666326,0.1196244,-0.0470082
87,0.9024437,0.95896536,"('unsuccessful', 'successful')",1.257049,1.2332445,1.2774545,1.270918,0.62462556,0.7071188,1.0153933,1.0425618,0.0271685
88,-0.11476403,-0.18028045,"('low', 'eminent')",-0.13906305,-0.29740545,0.22485958,0.20578086,0.33108532,0.31386298,0.0755295,0.0104895,-0.06504
