,donor_male,donor_female,tuple,average_male,average_female,female-male
23,6.581349,6.8943152,"('insincere', 'sincere')",6.5813489,6.8943152,0.3129663
24,1.4560205,1.477497,"('dishonest', 'honest')",1.4560205,1.477497,0.0214765
25,0.81296855,0.8044373,"('egoistic', 'altruistic')",0.8129686,0.8044373,-0.0085313
26,1.0946879,0.8455113,"('hardhearted', 'benevolent')",1.0946879,0.8455113,-0.2491766
27,1.8512471,1.6567727,"('hardhearted', 'softhearted')",1.8512471,1.6567727,-0.1944744
28,1.2579398,1.1115274,"('disloyal', 'loyal')",1.2579398,1.1115274,-0.1464124
29,-0.22473517,-0.36177576,"('unfair', 'fair')",-0.2247352,-0.3617758,-0.1370406
30,1.071673,1.1717862,"('intolerant', 'tolerant')",1.071673,1.1717862,0.1001132
31,-1.5062538,-1.56014,"('evil', 'good')",-1.5062538,-1.56014,-0.0538862
32,1.3657908,1.26888,"('unkind', 'kind')",1.3657908,1.26888,-0.0969108
33,-0.41001222,-0.38969895,"('wrong', 'right')",-0.4100122,-0.389699,0.0203132
34,4.3938003,4.8267946,"('mean', 'honorable')",4.3938003,4.8267946,0.4329943
35,-1.2547271,-1.634256,"('corrupt', 'incorrupt')",-1.2547271,-1.634256,-0.3795289
36,-1.0652775,-1.222109,"('hostile', 'amicable')",-1.0652775,-1.222109,-0.1568315
37,1.080249,0.9995488,"('fake', 'genuine')",1.080249,0.9995488,-0.0807002
38,-0.3778705,-0.2198229,"('untruthful', 'truthful')",-0.3778705,-0.2198229,0.1580476
39,0.42951727,0.45556143,"('exploitative', 'cooperative')",0.4295173,0.4555614,0.0260441
40,-0.926842,-1.0441172,"('stingy', 'generous')",-0.926842,-1.0441172,-0.1172752
41,0.539268,0.40910697,"('unforgiving', 'forgiving')",0.539268,0.409107,-0.130161
42,-2.0968013,-2.1471267,"('unreliable', 'reliable')",-2.0968013,-2.1471267,-0.0503254
43,1.3635697,1.5077863,"('irresponsible', 'responsible')",1.3635697,1.5077863,0.1442166
44,-1.0841415,-1.2081993,"('prejudiced', 'unprejudiced')",-1.0841415,-1.2081993,-0.1240578
45,0.52815694,0.39661634,"('incompetent', 'competent')",0.5281569,0.3966163,-0.1315406
46,-0.395242,-0.39015922,"('uncompetitive', 'competitive')",-0.395242,-0.3901592,0.0050828
47,4.9910927,5.187897,"('stupid', 'smart')",4.9910927,5.1878972,0.1968045
48,0.5049839,0.61390465,"('unintelligent', 'intelligent')",0.5049839,0.6139047,0.1089208
49,-0.18031928,-0.008999828,"('unable', 'able')",-0.1803193,-0.0089998,0.1713195
50,-0.49384898,-0.46761748,"('clumsy', 'skillful')",-0.493849,-0.4676175,0.0262315
51,0.71576595,0.75334823,"('uneducated', 'educated')",0.715766,0.7533482,0.0375822
52,-0.23865029,-0.36954764,"('irrational', 'rational')",-0.2386503,-0.3695476,-0.1308973
53,-0.016260736,-0.09802745,"('uncreative', 'creative')",-0.0162607,-0.0980275,-0.0817668
54,0.75748646,0.898063,"('incapable', 'capable')",0.7574865,0.898063,0.1405765
55,1.1008577,1.1995958,"('incompetent', 'clever')",1.1008577,1.1995958,0.0987381
56,0.37014994,0.45738718,"('impractical', 'practical')",0.3701499,0.4573872,0.0872373
57,-1.8125949,-2.0365741,"('unimaginative', 'imaginative')",-1.8125949,-2.0365741,-0.2239792
58,0.4957238,0.43063217,"('undiscriminating', 'discriminating')",0.4957238,0.4306322,-0.0650916
59,-0.20182452,-0.13351229,"('foolish', 'wise')",-0.2018245,-0.1335123,0.0683122
60,0.57255256,0.88736534,"('inefficient', 'efficient')",0.5725526,0.8873653,0.3148127
61,0.5504181,0.40049383,"('illogical', 'logical')",0.5504181,0.4004938,-0.1499243
62,0.7449257,1.0179274,"('incompetent', 'brilliant')",0.7449257,1.0179274,0.2730017
63,0.33758175,0.5341683,"('unperceptive', 'insightful')",0.3375818,0.5341683,0.1965865
64,-6.2704477,-6.1849785,"('shy', 'confident')",-6.2704477,-6.1849785,0.0854692
65,0.4812211,0.69564646,"('insecure', 'secure')",0.4812211,0.6956465,0.2144254
66,-0.1479987,-0.35074624,"('inactive', 'active')",-0.1479987,-0.3507462,-0.2027475
67,-0.7175761,-0.66200846,"('doubtful', 'determined')",-0.7175761,-0.6620085,0.0555676
68,-0.8234519,-0.64715594,"('dependent', 'independent')",-0.8234519,-0.6471559,0.176296
69,-2.0655286,-2.0523882,"('lazy', 'industrious')",-2.0655286,-2.0523882,0.0131404
70,1.8567959,1.7978486,"('lethargic', 'energetic')",1.8567959,1.7978486,-0.0589473
71,0.31226122,0.37322354,"('diffident', 'self-confident')",0.3122612,0.3732235,0.0609623
72,0.8267392,1.029965,"('unambitious', 'ambitious')",0.8267392,1.029965,0.2032258
73,-2.6719768,-2.6115916,"('helpless', 'self-reliant')",-2.6719768,-2.6115916,0.0603852
74,0.38820407,0.26319146,"('undedicated', 'dedicated')",0.3882041,0.2631915,-0.1250126
75,-0.9377749,-0.9409946,"('meek', 'impulsive')",-0.9377749,-0.9409946,-0.0032197
76,0.7033483,0.7356381,"('anxious', 'daring')",0.7033483,0.7356381,0.0322898
77,-1.2682536,-1.0200956,"('unmotivated', 'motivated')",-1.2682536,-1.0200956,0.248158
78,-1.0058589,-0.96251935,"('nonresilient', 'resilient')",-1.0058589,-0.9625193,0.0433396
79,-0.4187961,-0.42437172,"('wavering', 'unwavering')",-0.4187961,-0.4243717,-0.0055756
80,0.16441013,0.04365479,"('dominated', 'dominating')",0.1644101,0.0436548,-0.1207553
81,0.042435378,0.078529365,"('submissive', 'aggressive')",0.0424354,0.0785294,0.036094
82,6.1828246,6.3763614,"('poor', 'rich')",6.1828246,6.3763614,0.1935368
83,-0.5599842,-0.56684715,"('powerless', 'powerful')",-0.5599842,-0.5668471,-0.0068629
84,0.43069816,0.43677643,"('inferior', 'superior')",0.4306982,0.4367764,0.0060782
85,-1.0138744,-1.0557852,"('insignificant', 'prestigious')",-1.0138744,-1.0557852,-0.0419108
86,0.83236694,0.7904284,"('uninfluential', 'influential')",0.8323669,0.7904284,-0.0419385
87,-0.059090093,0.08208996,"('unsuccessful', 'successful')",-0.0590901,0.08209,0.1411801
88,0.019688915,0.094272375,"('low', 'eminent')",0.0196889,0.0942724,0.0745835
