,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
30,0.46846727,0.39509276,"('intolerant', 'tolerant')",0.57745034,0.5656776,0.5229588,0.4803852,-0.0425736
31,-0.70675284,-0.5167781,"('evil', 'good')",-1.8430235,-1.7791699,-1.2748882,-1.147974,0.1269142
32,0.84789115,0.78200716,"('unkind', 'kind')",0.95552075,0.79569435,0.901706,0.7888508,-0.1128552
33,1.016841,1.0308516,"('wrong', 'right')",-0.9050977,-0.85758543,0.0558717,0.0866331,0.0307614
34,0.1763581,0.32304284,"('mean', 'honorable')",4.7094026,4.945215,2.4428804,2.634129,0.1912486
35,-0.66062486,-0.6764306,"('corrupt', 'incorrupt')",-1.1232706,-1.0497226,-0.8919477,-0.8630766,0.0288711
36,-0.3780743,-0.28118366,"('hostile', 'amicable')",-1.0970302,-1.1673602,-0.7375522,-0.7242719,0.0132803
37,-0.7928917,-0.8463558,"('fake', 'genuine')",-0.30570495,-0.2683086,-0.5492983,-0.5573322,-0.0080339
38,0.534625,0.5851135,"('untruthful', 'truthful')",0.28238407,0.4262497,0.4085045,0.5056816,0.0971771
39,2.4666722,2.491681,"('exploitative', 'cooperative')",0.4963592,0.6111268,1.4815156,1.551404,0.0698884
40,-0.21468468,-0.087686256,"('stingy', 'generous')",-2.4843178,-2.4956257,-1.3495013,-1.291656,0.0578453
41,0.10327652,0.15458855,"('unforgiving', 'forgiving')",-0.32985973,-0.29511625,-0.1132916,-0.0702638,0.0430278
42,-0.6096204,-0.5971153,"('unreliable', 'reliable')",-2.3874068,-2.4306757,-1.4985136,-1.5138955,-0.0153819
43,0.08701391,0.08579663,"('irresponsible', 'responsible')",0.4617034,0.520162,0.2743587,0.3029793,0.0286206
44,-1.4011712,-1.3283556,"('prejudiced', 'unprejudiced')",-1.198407,-1.1251159,-1.2997892,-1.2267357,0.0730535
45,-0.7981176,-0.7380084,"('incompetent', 'competent')",-0.19785151,-0.27103522,-0.4979845,-0.5045218,-0.0065373
46,0.17114714,0.17361623,"('uncompetitive', 'competitive')",0.2601974,0.19081374,0.2156723,0.182215,-0.0334573
47,0.64766276,0.7382256,"('stupid', 'smart')",4.2597938,4.4111357,2.4537282,2.5746806,0.1209524
48,0.43336058,0.3737119,"('unintelligent', 'intelligent')",0.44443622,0.4073543,0.4388984,0.3905331,-0.0483653
49,0.49881425,0.51114106,"('unable', 'able')",-0.27056193,-0.25507176,0.1141262,0.1280347,0.0139085
50,-0.40017024,-0.41613728,"('clumsy', 'skillful')",-0.2093575,-0.3229262,-0.3047639,-0.3695318,-0.0647679
51,-0.42701215,-0.46630424,"('uneducated', 'educated')",0.97640693,0.8052722,0.2746974,0.169484,-0.1052134
52,0.62186295,0.53884566,"('irrational', 'rational')",-0.57424927,-0.6641686,0.0238068,-0.0626615,-0.0864683
53,2.2366674,2.1884022,"('uncreative', 'creative')",0.787101,0.6444861,1.5118842,1.4164442,-0.09544
54,1.8437285,1.7176999,"('incapable', 'capable')",0.9413288,0.8591396,1.3925287,1.2884197,-0.104109
55,0.10105255,0.053725503,"('incompetent', 'clever')",0.8033263,0.71262914,0.4521894,0.3831773,-0.0690121
56,0.8898052,0.83447015,"('impractical', 'practical')",0.44731623,0.3932826,0.6685607,0.6138763,-0.0546844
57,-0.53245354,-0.6175741,"('unimaginative', 'imaginative')",-2.1933565,-2.3503919,-1.362905,-1.483983,-0.121078
58,0.20858425,0.18588474,"('undiscriminating', 'discriminating')",0.53494793,0.48098418,0.3717661,0.3334345,-0.0383316
59,0.88120174,0.88529444,"('foolish', 'wise')",-0.31187898,-0.29233056,0.2846614,0.2964819,0.0118205
60,0.66773003,0.6750964,"('inefficient', 'efficient')",0.50656474,0.6704491,0.5871474,0.6727728,0.0856254
61,2.1593933,2.0895097,"('illogical', 'logical')",0.92013294,0.8412561,1.5397631,1.4653829,-0.0743802
62,1.0449157,1.1293612,"('incompetent', 'brilliant')",0.93929017,1.0905155,0.9921029,1.1099384,0.1178355
63,0.50297153,0.5279644,"('unperceptive', 'insightful')",0.80961525,0.82985073,0.6562934,0.6789076,0.0226142
64,-0.4410167,-0.41720906,"('shy', 'confident')",-4.6843734,-4.7149043,-2.562695,-2.5660567,-0.0033617
65,-0.032336414,-0.15300915,"('insecure', 'secure')",0.10314179,0.10766919,0.0354027,-0.02267,-0.0580727
66,-0.6206461,-0.5153501,"('inactive', 'active')",0.07013892,0.122752234,-0.2752536,-0.1962989,0.0789547
67,-0.1637322,-0.19787073,"('doubtful', 'determined')",0.020778444,0.05215341,-0.0714769,-0.0728587,-0.0013818
68,-0.46491915,-0.5496424,"('dependent', 'independent')",-0.5991576,-0.5786404,-0.5320383,-0.5641414,-0.0321031
69,0.064471915,0.21084034,"('lazy', 'industrious')",-1.1690229,-0.9600754,-0.5522755,-0.3746175,0.177658
70,-1.0125678,-1.0230873,"('lethargic', 'energetic')",0.5780987,0.5821572,-0.2172345,-0.220465,-0.0032305
71,1.3049788,1.3689189,"('diffident', 'self-confident')",0.1777049,0.16372946,0.7413419,0.7663242,0.0249823
72,0.55166256,0.61701095,"('unambitious', 'ambitious')",-0.79044,-0.7003987,-0.1193887,-0.0416939,0.0776948
73,0.54378843,0.52989334,"('helpless', 'self-reliant')",-3.0230691,-3.0424445,-1.2396404,-1.2562755,-0.0166351
74,1.0570108,1.0446357,"('undedicated', 'dedicated')",0.3547376,0.28790995,0.7058742,0.6662728,-0.0396014
75,-0.9497907,-0.8796893,"('meek', 'impulsive')",-0.46339595,-0.38560495,-0.7065933,-0.6326471,0.0739462
76,-0.38070425,-0.4217935,"('anxious', 'daring')",0.38339508,0.3036922,0.0013454,-0.0590506,-0.060396
77,0.23070672,0.23504052,"('unmotivated', 'motivated')",-0.64022774,-0.6614938,-0.2047605,-0.2132266,-0.0084661
78,0.29357007,0.29051197,"('nonresilient', 'resilient')",0.04067038,-0.0056105815,0.1671202,0.1424507,-0.0246695
79,0.024325527,0.04611536,"('wavering', 'unwavering')",-0.6618526,-0.6541966,-0.3187635,-0.3040406,0.0147229
80,-0.40243044,-0.47504693,"('dominated', 'dominating')",-0.2941085,-0.28121173,-0.3482695,-0.3781293,-0.0298598
81,-1.3804634,-1.4097855,"('submissive', 'aggressive')",-0.2714477,-0.24748862,-0.8259555,-0.8286371,-0.0026816
82,-0.31302452,-0.41457933,"('poor', 'rich')",5.446657,5.2775435,2.5668163,2.4314821,-0.1353342
83,0.96568096,0.94648945,"('powerless', 'powerful')",-0.042082544,-0.09288086,0.4617992,0.4268043,-0.0349949
84,1.5222987,1.407009,"('inferior', 'superior')",1.3474557,1.3250625,1.4348772,1.3660357,-0.0688415
85,1.6852978,1.7277737,"('insignificant', 'prestigious')",-0.26486206,-0.35199624,0.7102179,0.6878887,-0.0223292
86,0.91617507,0.8018424,"('uninfluential', 'influential')",0.017643888,-0.15192235,0.4669095,0.32496,-0.1419495
87,0.6141768,0.52324086,"('unsuccessful', 'successful')",1.1488882,1.0683703,0.8815325,0.7958056,-0.0857269
88,0.5068323,0.38838062,"('low', 'eminent')",0.18821388,-0.011194037,0.3475231,0.1885933,-0.1589298
