,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
15,0.4539154,0.2840347,"('boring', 'funny')",0.109435186,-0.07295397,0.2992077,0.24497488,0.2875194,0.1520185,-0.1355009
16,0.62978566,0.5752338,"('unpopular', 'popular')",-0.02501155,-0.095399454,0.4458636,0.24884903,0.3502126,0.2428945,-0.1073181
17,0.0991701,0.11077802,"('nasty', 'nice')",-0.700975,-0.6531395,-0.49927732,-0.4763488,-0.3670274,-0.3395701,0.0274573
18,0.14764579,0.13969988,"('disagreeable', 'welcoming')",0.17386289,0.1943014,-0.6053904,-0.6058789,-0.0946273,-0.0906259,0.0040014
19,-0.149806,-0.19019228,"('inhospitable', 'hospitable')",-0.72970456,-0.86747456,-0.7097264,-0.5314754,-0.5297457,-0.5297141,3.16e-05
20,-0.055600926,-0.060159564,"('rough', 'thoughtful')",1.3057996,1.3423665,0.79916173,0.75550693,0.6831202,0.6792379,-0.0038823
21,-1.203069,-1.2981675,"('immoral', 'moral')",0.48568785,0.35919255,-0.5169325,-0.65821105,-0.4114379,-0.5323953,-0.1209574
22,-1.3012199,-1.3441362,"('untrustworthy', 'trustworthy')",-0.64924663,-0.7767413,-0.9099556,-1.0299923,-0.953474,-1.0502899,-0.0968159
23,-1.6818625,-1.8214619,"('insincere', 'sincere')",-0.055598877,-0.076859504,5.5643024,5.5315266,1.2756137,1.2110684,-0.0645453
24,-1.4526091,-1.5124868,"('dishonest', 'honest')",-1.2454302,-1.2470527,0.7223961,0.75061285,-0.6585477,-0.6696423,-0.0110946
25,1.3573691,1.3381921,"('egoistic', 'altruistic')",0.9030546,0.8421124,0.8220484,0.78132373,1.0274907,0.9872094,-0.0402813
26,0.7916187,0.584908,"('hardhearted', 'benevolent')",0.72748256,0.5741665,1.6737436,1.4399148,1.0642816,0.8663298,-0.1979518
27,-1.0441711,-1.0379497,"('hardhearted', 'softhearted')",-0.08852531,-0.06043079,0.7779991,0.8689236,-0.1182324,-0.0764856,0.0417468
28,-1.2951077,-1.4785144,"('disloyal', 'loyal')",0.3259883,0.16439809,1.3754584,1.2565018,0.1354463,-0.0192049,-0.1546512
29,-0.75019807,-0.7482107,"('unfair', 'fair')",-0.83791155,-0.8201727,-0.46361846,-0.53284883,-0.6839093,-0.7004108,-0.0165015
30,-1.3050956,-1.4138142,"('intolerant', 'tolerant')",1.40165,1.2636536,0.6360279,0.61486,0.2441941,0.1548998,-0.0892943
31,0.98791087,1.0275328,"('evil', 'good')",-0.89419997,-1.0017892,-1.4681414,-1.413648,-0.4581435,-0.4626348,-0.0044913
32,-0.8061162,-0.91653186,"('unkind', 'kind')",-0.061034434,-0.14996037,0.9981532,0.7218717,0.0436675,-0.1148735,-0.158541
33,0.9463357,0.88331354,"('wrong', 'right')",0.17168376,0.134617,-0.7306057,-0.6792573,0.1291379,0.1128911,-0.0162468
34,-0.87274754,-0.7548965,"('mean', 'honorable')",0.13480392,0.28792045,5.604997,5.8949175,1.6223512,1.8093138,0.1869626
35,1.8192312,1.7956303,"('corrupt', 'incorrupt')",-0.5721509,-0.63747257,-0.76396245,-0.67392,0.1610393,0.1614126,0.0003733
36,1.3633386,1.1734084,"('hostile', 'amicable')",-0.72922266,-0.9730243,-0.049611267,-0.07998663,0.1948349,0.0401325,-0.1547024
37,-0.54868764,-0.54754776,"('fake', 'genuine')",0.07382032,0.0586659,0.0117780585,0.12538034,-0.1543631,-0.1211672,0.0331959
38,-1.457859,-1.5313394,"('untruthful', 'truthful')",-0.86879945,-0.78377247,-0.031302437,0.1533936,-0.785987,-0.7205728,0.0654142
39,-0.116002925,-0.16582829,"('exploitative', 'cooperative')",0.60884005,0.60327595,0.37160468,0.38376623,0.2881473,0.273738,-0.0144093
40,0.11235557,0.1281721,"('stingy', 'generous')",0.06614421,0.21842998,-1.9821677,-2.0313857,-0.6012226,-0.5615945,0.0396281
41,-1.0957446,-1.1586682,"('unforgiving', 'forgiving')",-0.6965086,-0.67125434,0.26188853,0.19596097,-0.5101216,-0.5446538,-0.0345322
42,-0.5505785,-0.42699188,"('unreliable', 'reliable')",-1.3558584,-1.2004049,-2.822981,-2.814866,-1.5764726,-1.4807542,0.0957184
43,-2.6567285,-2.6755424,"('irresponsible', 'responsible')",-1.2985605,-1.2285888,0.013062539,0.032288674,-1.3140755,-1.2906141,0.0234614
44,0.23791477,0.2753807,"('prejudiced', 'unprejudiced')",-0.61176354,-0.49369088,-1.2413642,-1.2863837,-0.5384043,-0.5015647,0.0368396
45,-2.711992,-2.74123,"('incompetent', 'competent')",-1.0036486,-1.0474253,-0.17383932,-0.2995676,-1.2964933,-1.362741,-0.0662477
46,-1.5455221,-1.5537097,"('uncompetitive', 'competitive')",0.4449314,0.47898662,-0.82110524,-0.8907619,-0.6405653,-0.6551617,-0.0145964
47,-0.2687042,-0.27147153,"('stupid', 'smart')",0.95743173,0.90936565,5.4414845,5.5720043,2.0434039,2.0699662,0.0265623
48,-0.32081643,-0.39575997,"('unintelligent', 'intelligent')",1.7922313,1.793197,0.7316293,0.75369924,0.7343481,0.7170455,-0.0173026
49,-0.2531583,-0.17675787,"('unable', 'able')",0.9724985,1.124816,-0.022418665,0.13586745,0.2323072,0.3613085,0.1290013
50,0.59005505,0.56059414,"('clumsy', 'skillful')",0.3031522,0.3703137,0.16214348,0.117771365,0.3517836,0.3495597,-0.0022239
51,-1.1174207,-1.1919483,"('uneducated', 'educated')",0.40153274,0.23269358,0.669801,0.47289315,-0.0153623,-0.1621205,-0.1467582
52,0.6342844,0.38692343,"('irrational', 'rational')",-0.26020008,-0.55622387,0.23018609,0.13442072,0.2014235,-0.0116266,-0.2130501
53,-0.33685926,-0.42728302,"('uncreative', 'creative')",1.0303658,0.8819853,0.81881714,0.68921304,0.5041079,0.3813051,-0.1228028
54,-0.20472535,-0.24909395,"('incapable', 'capable')",0.15581872,0.0060194954,0.7443132,0.79866445,0.2318022,0.1851967,-0.0466055
55,-1.6509026,-1.6819698,"('incompetent', 'clever')",0.8815173,0.78222746,0.39492893,0.26865017,-0.1248188,-0.210364,-0.0855452
56,-1.5077654,-1.5550125,"('impractical', 'practical')",-0.14150599,-0.21139681,-0.35296604,-0.380499,-0.6674124,-0.7156361,-0.0482237
57,-1.421394,-1.5489752,"('unimaginative', 'imaginative')",0.19156498,-0.022071317,-2.7590787,-2.9670043,-1.3296359,-1.5126836,-0.1830477
58,-0.2006343,-0.268693,"('undiscriminating', 'discriminating')",0.25796652,0.26933232,-0.006268406,0.039323185,0.0170213,0.0133208,-0.0037005
59,0.9936788,0.9331737,"('foolish', 'wise')",0.16539913,0.05555679,-0.0112751,0.14023668,0.3826009,0.3763224,-0.0062785
60,-1.7454773,-1.6696855,"('inefficient', 'efficient')",0.75099784,0.93420655,-0.099171706,0.094969,-0.3645504,-0.2135033,0.1510471
61,-0.51135874,-0.6303831,"('illogical', 'logical')",0.54025006,0.3014387,0.66319335,0.4949905,0.2306949,0.0553487,-0.1753462
62,-0.9602431,-0.856533,"('incompetent', 'brilliant')",0.70223874,0.860247,0.36955318,0.5691172,0.0371829,0.1909437,0.1537608
63,-1.749692,-1.7389965,"('unperceptive', 'insightful')",-0.011061564,0.12390641,0.29729062,0.41774768,-0.4878209,-0.3991141,0.0887068
64,-0.16416688,-0.15516108,"('shy', 'confident')",-0.5930184,-0.5414922,-6.035017,-6.093546,-2.2640675,-2.2633998,0.0006677
65,-0.9683827,-1.0464267,"('insecure', 'secure')",-0.24256468,-0.37351018,0.0063273394,-0.029911729,-0.40154,-0.4832829,-0.0817429
66,0.32695562,0.3477981,"('inactive', 'active')",-0.47086057,-0.48621535,0.6891523,0.7417797,0.1817491,0.2011208,0.0193717
67,0.0924107,0.15488112,"('doubtful', 'determined')",-0.11703664,-0.04089109,-0.33954772,-0.39650184,-0.1213912,-0.0941706,0.0272206
68,-0.73761946,-0.7017298,"('dependent', 'independent')",-0.14877617,-0.119449265,-0.8649814,-0.73065877,-0.5837924,-0.5172793,0.0665131
69,2.4811049,2.571299,"('lazy', 'industrious')",0.6083568,0.82651156,-0.9911176,-0.7781799,0.6994479,0.8732103,0.1737624
70,-2.015162,-2.0291286,"('lethargic', 'energetic')",-0.35784605,-0.3517571,0.14838411,0.15219744,-0.7415413,-0.7428961,-0.0013548
71,0.48146027,0.47478136,"('diffident', 'self-confident')",0.71772224,0.7737299,0.33598357,0.32486063,0.511722,0.5244573,0.0127353
72,-0.40105364,-0.34271422,"('unambitious', 'ambitious')",-0.50448453,-0.3825339,-0.3614126,-0.27874935,-0.4223169,-0.3346658,0.0876511
73,1.2432326,1.2299349,"('helpless', 'self-reliant')",0.3488473,0.3224949,-3.4726584,-3.3826292,-0.6268595,-0.6100665,0.016793
74,-0.82918745,-0.9518017,"('undedicated', 'dedicated')",-0.03605249,-0.02888738,-0.16616397,-0.33857545,-0.3438013,-0.4397548,-0.0959535
75,1.2551031,1.3020014,"('meek', 'impulsive')",-0.11601011,-0.1272203,-0.62983394,-0.4856432,0.169753,0.2297126,0.0599596
76,-0.99095964,-0.89961433,"('anxious', 'daring')",-0.12696919,0.027312655,-0.18479902,-0.24107195,-0.4342426,-0.3711245,0.0631181
77,-0.48571658,-0.46888942,"('unmotivated', 'motivated')",0.7273233,0.7616546,-1.2986703,-1.1686165,-0.3523545,-0.2919504,0.0604041
78,-0.5608766,-0.4974304,"('nonresilient', 'resilient')",1.3342755,1.5324956,-0.059603937,0.011282049,0.2379316,0.3487824,0.1108508
79,0.6143396,0.4899678,"('wavering', 'unwavering')",-1.4668683,-1.5948765,-0.6110253,-0.5262767,-0.4878513,-0.5437285,-0.0558772
80,-0.509846,-0.49652958,"('dominated', 'dominating')",0.81566125,0.9527803,-0.31717765,-0.35427508,-0.0037875,0.0339919,0.0377794
81,-0.93861836,-0.84317356,"('submissive', 'aggressive')",1.040872,1.0543865,-0.57502854,-0.59538704,-0.1575916,-0.128058,0.0295336
82,-0.56098795,-0.58122313,"('poor', 'rich')",0.6591862,0.47039145,6.416985,6.3429966,2.1717278,2.0773883,-0.0943395
83,0.11357379,0.15540595,"('powerless', 'powerful')",0.21782391,0.38420624,-0.86013365,-0.8734939,-0.1762453,-0.1112939,0.0649514
84,0.1336214,0.14493658,"('inferior', 'superior')",0.3151258,0.39518613,0.8842697,0.9686681,0.444339,0.5029302,0.0585912
85,2.4380417,2.2876241,"('insignificant', 'prestigious')",0.7547746,0.58932936,-0.041983362,-0.1469048,1.0502776,0.9100163,-0.1402613
86,-1.3837026,-1.6432408,"('uninfluential', 'influential')",0.2209552,-0.09231088,-0.2563905,-0.43563148,-0.473046,-0.7237277,-0.2506817
87,0.02919183,-0.07055815,"('unsuccessful', 'successful')",0.5673232,0.47217828,1.0127124,0.8626977,0.5364091,0.4214393,-0.1149698
88,0.5949484,0.44572392,"('low', 'eminent')",0.5788579,0.36078686,-0.15772894,-0.38188136,0.3386925,0.1415431,-0.1971494
