,gallagher_male,gallagher_female,tuple,arthur_male,arthur_female,j_male,j_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
35,-3.0870247,-2.906207,"('corrupt', 'incorrupt')",-3.062673,-2.9255438,-1.515502,-1.3891379,-0.1771332,-0.22244847,-0.51638556,-0.50082296,-1.6717438,-1.588832,0.0829118
36,-4.002496,-3.6342528,"('hostile', 'amicable')",-3.7303567,-3.752641,-1.0240673,-1.280245,0.13931666,0.029605016,0.5231783,0.38072434,-1.618885,-1.651362,-0.032477
37,1.0934887,1.1420711,"('fake', 'genuine')",1.1428331,0.936784,-0.042067252,-0.089133784,-0.6769425,-0.5880742,-0.06916386,-0.26372722,0.2896297,0.227584,-0.0620457
38,1.4616921,1.4966701,"('untruthful', 'truthful')",0.8105072,0.7830874,0.40299883,0.23064548,-0.6419547,-0.6685447,0.6590031,0.69503665,0.5384493,0.507379,-0.0310703
39,1.7902437,1.8646746,"('exploitative', 'cooperative')",1.2544571,1.2052824,0.50152576,0.67628664,-0.4812362,-0.38913918,-0.4256833,-0.3324667,0.5278614,0.6049276,0.0770662
40,-0.66899353,-0.61009914,"('stingy', 'generous')",0.53425884,0.46896043,-0.20959866,-0.23130815,-0.9322064,-0.8987121,-2.4554968,-2.3397067,-0.7464073,-0.7221731,0.0242342
41,1.2561867,1.2255907,"('unforgiving', 'forgiving')",0.46780965,0.41722298,0.28269365,0.03338781,-0.109520026,-0.18121867,0.057038885,-0.16401473,0.3908418,0.2661936,-0.1246482
42,0.30279356,0.45574564,"('unreliable', 'reliable')",0.86029404,0.68085927,0.73313296,0.6857979,0.4324108,0.5430619,-2.867263,-2.536242,-0.1077263,-0.0341555,0.0735708
43,3.215582,3.1416588,"('irresponsible', 'responsible')",2.6818726,2.4980626,0.9235904,0.7917237,-0.48386073,-0.5086592,0.44925076,0.37833494,1.3572869,1.2602242,-0.0970627
44,-2.2761526,-1.9701775,"('prejudiced', 'unprejudiced')",-1.0908462,-0.8858528,-1.9282032,-1.6677996,-1.1080244,-0.9640274,-1.7496936,-1.5672755,-1.630584,-1.4110266,0.2195574
45,1.8715717,1.6926539,"('incompetent', 'competent')",2.6271567,2.160142,2.1764932,1.9545395,0.36955765,0.3322782,-0.370637,-0.52506053,1.3348285,1.1229106,-0.2119179
46,2.6872816,2.2746825,"('uncompetitive', 'competitive')",3.790872,3.388665,1.4141793,1.1775024,-0.28838462,-0.34982833,0.17712824,0.15992872,1.5562154,1.3301901,-0.2260253
47,0.8891051,0.7992262,"('stupid', 'smart')",0.957678,0.93935794,0.07679838,0.15237826,0.32292673,0.37764293,3.8905478,3.4866157,1.2274113,1.1510442,-0.0763671
48,0.9917223,0.84805244,"('unintelligent', 'intelligent')",0.4836613,0.28721115,-1.0901809,-1.1626891,-1.2876261,-1.3190507,-1.5333039,-1.6692785,-0.4871455,-0.6031509,-0.1160054
49,-0.28101993,-0.3660151,"('unable', 'able')",-0.1531,-0.256116,-0.39087078,-0.43035507,-0.047528543,-0.056127764,-0.6888117,-0.71956366,-0.3122662,-0.3656355,-0.0533693
50,-0.77382135,-0.75572187,"('clumsy', 'skillful')",-0.3217134,-0.61660993,0.8099459,0.6490565,1.2269994,1.2846806,0.59392726,0.500966,0.3070675,0.2124743,-0.0945932
51,2.2990854,1.9674805,"('uneducated', 'educated')",2.3133876,2.0703847,0.7769896,0.84581685,-0.12727429,-0.31073192,-0.8696959,-0.89378357,0.8784985,0.7358334,-0.1426651
52,-2.8482497,-2.8098385,"('irrational', 'rational')",-3.6818597,-3.4410913,-0.4130812,-0.3587779,-0.008990601,-0.22171298,0.054320812,-0.07175438,-1.3795721,-1.3806351,-0.001063
53,-0.41660374,-0.4775896,"('uncreative', 'creative')",-0.5756899,-0.69319326,0.059560984,-0.07456139,0.6071886,0.54762864,1.189078,0.8908039,0.1727068,0.0386177,-0.1340891
54,0.07879403,0.051012777,"('incapable', 'capable')",-0.030415688,-0.11370489,0.5378271,0.5125315,0.54789305,0.59327376,1.0720222,0.9604223,0.4412241,0.4007071,-0.040517
55,3.145789,2.7972732,"('incompetent', 'clever')",4.0252686,3.5074828,0.91430354,0.68941057,-0.5916316,-0.5992848,-0.933049,-0.99371284,1.3121362,1.0802339,-0.2319023
56,3.6646223,3.4563768,"('impractical', 'practical')",3.1254268,2.8820825,0.95242274,0.83596426,-0.1892577,-0.26091143,-0.7743683,-0.7590877,1.3557692,1.2308848,-0.1248844
57,1.1018416,0.88278866,"('unimaginative', 'imaginative')",2.6708946,2.2619514,-0.06651596,-0.33633792,-0.1588408,-0.3233982,-2.3577025,-2.3373697,0.2379354,0.0295269,-0.2084085
58,1.3721254,1.2980949,"('undiscriminating', 'discriminating')",0.88745797,0.459484,0.4486098,-0.02018052,0.17565963,0.09260963,0.32397586,0.3340865,0.6415658,0.4328189,-0.2087469
59,-1.7528652,-1.5150568,"('foolish', 'wise')",-1.3615884,-1.0867784,0.72947866,0.8615822,0.9818796,0.9340861,0.133632,0.10380762,-0.2538927,-0.1404719,0.1134208
60,4.291667,4.1469703,"('inefficient', 'efficient')",4.3444,4.096905,0.5669747,0.53135675,-0.5551353,-0.44609138,-0.75691557,-0.7099638,1.578198,1.5238354,-0.0543626
61,1.2185833,1.0249617,"('illogical', 'logical')",0.7542091,0.7200179,1.0857878,1.0234425,0.23837097,0.13420653,-0.1876746,-0.24920215,0.6218553,0.5306853,-0.09117
62,3.62442,3.4120917,"('incompetent', 'brilliant')",3.490839,3.2733033,1.1036974,1.1136059,-0.8559724,-0.7457838,-0.1545583,0.026648141,1.4416853,1.4159731,-0.0257122
63,2.0933487,1.9639348,"('unperceptive', 'insightful')",1.6557995,1.4710317,1.9332311,1.7899204,0.8289949,0.7813566,0.6816953,0.7275109,1.438614,1.3467509,-0.0918631
64,0.7701832,0.7363061,"('shy', 'confident')",1.706421,1.5378402,0.8185381,0.86937165,0.13962658,0.12588787,-5.2324443,-4.6752744,-0.3595351,-0.2811737,0.0783614
65,2.7472358,2.4211662,"('insecure', 'secure')",2.333682,1.9817653,0.12701473,-0.051304214,-0.3391462,-0.30439588,-0.961191,-0.8690488,0.7815191,0.6356365,-0.1458826
66,-1.1961167,-1.2398598,"('inactive', 'active')",-0.5952865,-0.7366809,0.039088503,-0.03592348,1.9610457,1.9148717,2.122448,2.1538486,0.4662358,0.4112512,-0.0549846
67,0.5368237,0.5334456,"('doubtful', 'determined')",0.27846098,0.1536671,0.68798596,0.7075617,0.30894744,0.3637765,-0.14560673,0.005719226,0.3333223,0.352834,0.0195117
68,0.8181309,0.7023823,"('dependent', 'independent')",0.19044873,0.24129978,-0.8046576,-0.8288783,-1.1657641,-1.326077,-1.9893376,-1.9906697,-0.5902359,-0.6403886,-0.0501527
69,-2.166119,-1.7145644,"('lazy', 'industrious')",-1.965942,-1.7119757,0.8241638,0.88202083,1.5575497,1.4607304,-0.122623436,-0.02511052,-0.3745942,-0.2217799,0.1528143
70,2.6491091,2.425986,"('lethargic', 'energetic')",3.5965571,3.2053432,1.396188,1.1670262,0.11188837,0.03200406,-0.30167955,-0.37020475,1.4904126,1.2920309,-0.1983817
71,-0.46178272,-0.25870073,"('diffident', 'self-confident')",-0.853286,-0.67031634,0.8097793,0.9816991,-0.3082212,-0.21734273,-0.06462252,-0.051087998,-0.1756266,-0.0431497,0.1324769
72,1.6303247,1.6084688,"('unambitious', 'ambitious')",1.3884743,1.414529,-1.287121,-1.2638088,-0.993182,-0.96730715,-0.8881775,-0.8367225,-0.0299363,-0.0089681,0.0209682
73,-1.2484492,-0.9167646,"('helpless', 'self-reliant')",-0.32176903,-0.23256147,0.18369845,0.14872164,-0.18204863,-0.16726989,-2.7570899,-2.3912692,-0.8651317,-0.7118287,0.153303
74,2.5189207,2.3916547,"('undedicated', 'dedicated')",1.57721,1.3898494,1.018998,0.8305675,0.80384004,0.715483,-0.25377,-0.38208854,1.1330398,0.9890932,-0.1439466
75,-1.6351062,-1.5530589,"('meek', 'impulsive')",-1.1176941,-1.0495446,-1.2082102,-1.3974613,0.07799727,0.089831084,0.54175717,0.8276989,-0.6682513,-0.616507,0.0517443
76,2.044725,1.8795941,"('anxious', 'daring')",2.2203324,1.8696002,0.43446398,0.48566192,1.0211236,1.156968,-0.13370913,0.018084396,1.1173872,1.0819818,-0.0354054
77,1.4052756,1.5150762,"('unmotivated', 'motivated')",1.2945973,1.2836138,0.25337157,0.28241575,-0.0784259,-0.06415478,0.066698365,0.30842307,0.5883034,0.6650748,0.0767714
78,0.560212,0.4859587,"('nonresilient', 'resilient')",0.041451596,-0.09878767,0.45225522,0.34515452,0.3891677,0.53490674,1.4597204,1.3648049,0.5805614,0.5264074,-0.054154
79,-1.7681191,-1.6286516,"('wavering', 'unwavering')",-1.1607455,-1.1898009,-0.1677181,-0.3307251,0.8373333,0.7016252,0.31673193,0.38125297,-0.3885035,-0.4132598,-0.0247563
80,1.8346938,1.5729265,"('dominated', 'dominating')",2.1546404,2.0032136,1.0379122,1.098366,-0.39185733,-0.36549205,-1.04454,-0.7577265,0.7181699,0.7102576,-0.0079123
81,3.466003,3.0263028,"('submissive', 'aggressive')",3.8404257,3.319475,0.8445214,0.8007217,-0.34305948,-0.26244932,-1.0904502,-0.73514646,1.3434881,1.2297807,-0.1137074
82,0.70875335,0.37185955,"('poor', 'rich')",0.5546671,0.36540866,-0.16353475,-0.2430578,0.28670314,0.29174733,5.0016646,4.581537,1.2776506,1.0734989,-0.2041517
83,0.5156286,0.3039126,"('powerless', 'powerful')",0.22413455,-0.040688902,-0.52605104,-0.72270554,-0.5789496,-0.51869327,-0.78736335,-0.78071773,-0.2305202,-0.3517786,-0.1212584
84,0.002218455,-0.1337872,"('inferior', 'superior')",-0.023464,-0.07087599,0.42068577,0.40443805,0.40501463,0.23952566,0.4320865,0.49319255,0.2473083,0.1864986,-0.0608097
85,-3.5661166,-3.1163185,"('insignificant', 'prestigious')",-4.2088714,-3.9400034,-1.321553,-1.2640662,1.5428164,1.5769379,0.22469643,0.22107431,-1.4658057,-1.3044754,0.1613303
86,2.0871098,1.6421387,"('uninfluential', 'influential')",1.5508195,1.2017181,0.39017496,0.18236454,-0.30598482,-0.4689038,-0.7047256,-0.90760237,0.6034788,0.329943,-0.2735358
87,0.6948342,0.4916745,"('unsuccessful', 'successful')",0.57910246,0.37216505,2.218097,2.2387342,2.0356545,2.171347,1.3799211,1.6662527,1.3815218,1.3880347,0.0065129
88,0.7167968,0.48212546,"('low', 'eminent')",-0.83008933,-1.0216641,-1.2679182,-1.3834879,-0.074345194,-0.21414298,-1.0527446,-1.1286647,-0.5016602,-0.6531669,-0.1515067
