,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
50,-0.5152999,-0.4925509,"('clumsy', 'skillful')",-0.16173458,-0.15718761,-0.3385172,-0.3248693,0.0136479
51,-1.3188058,-1.3663456,"('uneducated', 'educated')",-1.5573877,-1.5148916,-1.4380968,-1.4406186,-0.0025218
52,1.3072487,1.1105869,"('irrational', 'rational')",0.97420186,0.7514098,1.1407253,0.9309983,-0.209727
53,0.91082495,0.8331045,"('uncreative', 'creative')",0.19652872,0.12398508,0.5536768,0.4785448,-0.075132
54,0.39352342,0.2501297,"('incapable', 'capable')",0.76659095,0.63344216,0.5800572,0.4417859,-0.1382713
55,-2.3067124,-2.1399524,"('incompetent', 'clever')",-1.7584372,-1.5669577,-2.0325747,-1.8534551,0.1791196
56,-1.3468857,-1.2811189,"('impractical', 'practical')",-0.82827264,-0.6529043,-1.0875791,-0.9670116,0.1205675
57,-0.5001994,-0.52344704,"('unimaginative', 'imaginative')",-1.6920631,-1.6815902,-1.0961312,-1.1025186,-0.0063874
58,0.4181971,0.42518714,"('undiscriminating', 'discriminating')",-0.32455033,-0.35751534,0.0468234,0.0338359,-0.0129875
59,-0.10542037,-0.22776403,"('foolish', 'wise')",0.34257153,0.21400335,0.1185756,-0.0068803,-0.1254559
60,-1.775692,-1.5608507,"('inefficient', 'efficient')",-1.5630912,-1.3336554,-1.6693916,-1.447253,0.2221386
61,-0.39538994,-0.52956253,"('illogical', 'logical')",-0.37871453,-0.44348654,-0.3870522,-0.4865245,-0.0994723
62,-1.7449459,-1.5911423,"('incompetent', 'brilliant')",-0.9681821,-0.8005028,-1.356564,-1.1958225,0.1607415
63,-0.61562043,-0.6310549,"('unperceptive', 'insightful')",-0.5634645,-0.5069242,-0.5895425,-0.5689895,0.020553
64,-0.7532972,-0.77117175,"('shy', 'confident')",-2.0362086,-1.9827603,-1.394753,-1.376966,0.017787
65,-0.63367295,-0.537923,"('insecure', 'secure')",-0.99346465,-0.85359275,-0.8135688,-0.6957579,0.1178109
66,2.219619,2.0960844,"('inactive', 'active')",1.6452006,1.5489705,1.9324098,1.8225274,-0.1098824
67,-0.47211918,-0.4761242,"('doubtful', 'determined')",-0.04649566,0.021661775,-0.2593074,-0.2272312,0.0320762
68,-1.0310605,-1.070783,"('dependent', 'independent')",-0.85157555,-0.83715945,-0.941318,-0.9539713,-0.0126533
69,2.7362447,2.5929406,"('lazy', 'industrious')",1.85003,1.7507923,2.2931373,2.1718664,-0.1212709
70,-1.6588658,-1.4829872,"('lethargic', 'energetic')",-0.8311092,-0.6923806,-1.2449875,-1.0876839,0.1573036
71,1.3054183,1.237124,"('diffident', 'self-confident')",1.1949635,1.1869965,1.2501909,1.2120602,-0.0381307
72,-0.9481486,-0.8599999,"('unambitious', 'ambitious')",-0.35116905,-0.31126592,-0.6496588,-0.5856329,0.0640259
73,0.48381466,0.5220531,"('helpless', 'self-reliant')",-0.62987137,-0.6152326,-0.0730284,-0.0465897,0.0264387
74,-0.7084896,-0.619084,"('undedicated', 'dedicated')",-0.39308494,-0.31360134,-0.5507873,-0.4663427,0.0844446
75,1.0544884,0.95829296,"('meek', 'impulsive')",1.1542575,1.0609868,1.104373,1.0096399,-0.0947331
76,-0.6086279,-0.4625745,"('anxious', 'daring')",-0.46789694,-0.34041366,-0.5382624,-0.4014941,0.1367683
77,-0.38987553,-0.45473903,"('unmotivated', 'motivated')",-0.47874284,-0.4367244,-0.4343092,-0.4457317,-0.0114225
78,-0.024708226,-0.091061756,"('nonresilient', 'resilient')",-0.33819005,-0.32987687,-0.1814491,-0.2104693,-0.0290202
79,0.22144718,0.046412885,"('wavering', 'unwavering')",0.5782117,0.45435095,0.3998294,0.2503819,-0.1494475
80,-0.38920888,-0.3959231,"('dominated', 'dominating')",-0.3886159,-0.27723694,-0.3889124,-0.33658,0.0523324
81,-1.5076299,-1.4370537,"('submissive', 'aggressive')",-1.4458395,-1.3270729,-1.4767346,-1.3820633,0.0946713
82,-0.86411226,-0.75615495,"('poor', 'rich')",0.47684214,0.50911236,-0.1936351,-0.1235213,0.0701138
83,0.80823845,0.6888641,"('powerless', 'powerful')",0.48435733,0.45999938,0.6462979,0.5744318,-0.0718661
84,0.07876828,-0.022015292,"('inferior', 'superior')",0.36160642,0.2995519,0.2201874,0.1387683,-0.0814191
85,1.3696713,1.1388123,"('insignificant', 'prestigious')",1.9674803,1.7040766,1.6685758,1.4214444,-0.2471314
86,-1.7716154,-1.844687,"('uninfluential', 'influential')",-2.0760257,-2.074149,-1.9238205,-1.9594179,-0.0355974
87,0.2371142,0.14836073,"('unsuccessful', 'successful')",-0.05617416,-0.008759685,0.09047,0.0698005,-0.0206695
88,-1.2740809,-1.2790025,"('low', 'eminent')",-0.8685281,-0.88460773,-1.0713046,-1.0818051,-0.0105005
