,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
22,0.5918374,0.5981484,"('untrustworthy', 'trustworthy')",0.97880065,0.93465644,-0.6596496,-0.6161798,0.3036628,0.3055417,0.0018789
23,0.5060456,0.4671825,"('insincere', 'sincere')",1.0060226,0.994383,5.571702,5.5530005,2.3612568,2.3381886,-0.0230682
24,1.4824944,1.4794978,"('dishonest', 'honest')",0.6179735,0.6022494,1.228094,1.1972001,1.1095206,1.0929824,-0.0165382
25,0.07054992,0.10379206,"('egoistic', 'altruistic')",0.370018,0.36175132,1.4313005,1.3458551,0.6239561,0.6037995,-0.0201566
26,1.4037646,1.4052553,"('hardhearted', 'benevolent')",0.10245194,0.015973672,1.6861798,1.5493641,1.0641321,0.9901977,-0.0739344
27,-0.23083454,-0.11740036,"('hardhearted', 'softhearted')",-0.19081959,-0.105590805,1.2431005,1.2570257,0.2738155,0.3446782,0.0708627
28,-0.091655165,-0.15688477,"('disloyal', 'loyal')",-0.57438624,-0.72483474,0.994356,0.82925516,0.1094382,-0.0174881,-0.1269263
29,0.8968395,0.8966399,"('unfair', 'fair')",-0.64791626,-0.64843255,-0.5615871,-0.6966967,-0.1042213,-0.1494965,-0.0452752
30,1.3643075,1.3041722,"('intolerant', 'tolerant')",1.7690421,1.6900316,1.423068,1.3766893,1.5188058,1.4569643,-0.0618415
31,-1.3548476,-1.24231,"('evil', 'good')",-1.221149,-1.2710679,-1.3622389,-1.4204261,-1.3127451,-1.311268,0.0014771
32,0.829169,0.80846703,"('unkind', 'kind')",0.70400685,0.660201,1.3779788,1.2279176,0.9703849,0.8988619,-0.071523
33,0.92730165,0.91649956,"('wrong', 'right')",0.27034387,0.25088876,-0.527284,-0.53994477,0.2234538,0.2091479,-0.0143059
34,0.027220761,0.06856074,"('mean', 'honorable')",0.4870657,0.5837338,5.6425123,5.7608323,2.0522663,2.137709,0.0854427
35,-1.8927339,-1.843574,"('corrupt', 'incorrupt')",-2.0080755,-2.04895,-0.36602357,-0.5136256,-1.4222776,-1.4687166,-0.046439
36,-1.1313053,-1.0866313,"('hostile', 'amicable')",-1.5242305,-1.6780592,-0.06910559,-0.2215084,-0.9082138,-0.9953996,-0.0871858
37,-1.1286992,-1.0492474,"('fake', 'genuine')",-0.46030036,-0.45389634,0.10272044,0.13730043,-0.4954263,-0.4552811,0.0401452
38,0.13534398,0.13572146,"('untruthful', 'truthful')",0.27295762,0.31708038,0.027637616,0.05701054,0.1453131,0.1699375,0.0246244
39,2.3447878,2.2948258,"('exploitative', 'cooperative')",0.8295218,0.7667879,0.12595181,0.113462165,1.1000872,1.0583586,-0.0417286
40,0.8704386,0.95303273,"('stingy', 'generous')",0.13230348,0.13609132,-1.6313726,-1.6595994,-0.2095435,-0.1901584,0.0193851
41,-0.26449257,-0.27995032,"('unforgiving', 'forgiving')",-0.054574534,-0.11604181,0.24179529,0.15747873,-0.0257573,-0.0795045,-0.0537472
42,1.5438396,1.6031582,"('unreliable', 'reliable')",1.3939039,1.5547197,-2.251333,-2.1107652,0.2288035,0.3490376,0.1202341
43,0.91477644,0.90378726,"('irresponsible', 'responsible')",1.2450674,1.3549268,0.71864295,0.73500013,0.9594956,0.9979048,0.0384092
44,-0.9822507,-0.93178093,"('prejudiced', 'unprejudiced')",-0.69054794,-0.65902376,-1.4182051,-1.4555297,-1.0303346,-1.0154448,0.0148898
45,0.60943216,0.65715337,"('incompetent', 'competent')",0.346665,0.44866073,-0.034259696,-0.022068951,0.3072791,0.3612484,0.0539693
46,0.512323,0.492482,"('uncompetitive', 'competitive')",1.5340722,1.612441,-0.47662213,-0.48562887,0.5232577,0.5397647,0.016507
47,-0.020427344,0.05121255,"('stupid', 'smart')",0.7948803,0.8752104,5.539905,5.6694016,2.1047859,2.1986082,0.0938223
48,0.15185915,0.052692126,"('unintelligent', 'intelligent')",0.17550617,0.07056716,0.6534691,0.55694985,0.3269448,0.2267364,-0.1002084
49,-0.9145972,-0.88567376,"('unable', 'able')",-0.50793815,-0.37533766,-0.16730589,-0.003014056,-0.5299471,-0.4213418,0.1086053
50,-0.52010137,-0.46607858,"('clumsy', 'skillful')",-0.38875452,-0.29570565,-0.19089401,-0.1459362,-0.3665833,-0.3025735,0.0640098
51,0.712904,0.56778985,"('uneducated', 'educated')",0.53072983,0.36919868,0.729414,0.6013899,0.6576826,0.5127928,-0.1448898
52,0.38639313,0.36183444,"('irrational', 'rational')",-0.7056397,-0.8947505,-0.3344323,-0.49657327,-0.217893,-0.3431631,-0.1252701
53,-0.65689933,-0.54969925,"('uncreative', 'creative')",0.845942,0.8988031,0.9183163,0.8816242,0.3691196,0.4102427,0.0411231
54,-0.32126215,-0.24788092,"('incapable', 'capable')",-0.6991579,-0.59928155,0.97785133,0.9946649,-0.0141896,0.0491675,0.0633571
55,0.71424323,0.70472616,"('incompetent', 'clever')",0.50230455,0.48110405,0.028326668,0.03654427,0.4149581,0.4074582,-0.0074999
56,1.3221455,1.233115,"('impractical', 'practical')",1.9038199,1.9827207,0.31694078,0.33622807,1.1809688,1.1840212,0.0030524
57,-0.33731788,-0.32098344,"('unimaginative', 'imaginative')",0.11471762,0.16996375,-2.4078403,-2.4123008,-0.8768135,-0.8544402,0.0223733
58,-0.059976906,-0.096845955,"('undiscriminating', 'discriminating')",1.4324676,1.50148,0.08454291,0.057606768,0.4856778,0.4874136,0.0017358
59,0.0515258,0.07188984,"('foolish', 'wise')",0.0067772064,-0.0019091964,0.26279518,0.2679138,0.1070327,0.1126315,0.0055988
60,0.87073416,0.84476095,"('inefficient', 'efficient')",2.1600702,2.2004607,0.19086803,0.2708524,1.0738908,1.105358,0.0314672
61,0.6472074,0.55671394,"('illogical', 'logical')",1.0365833,0.93004507,0.29925913,0.20745704,0.6610166,0.5647387,-0.0962779
62,1.5940887,1.647654,"('incompetent', 'brilliant')",1.7070708,1.926092,0.2995634,0.48029104,1.2002409,1.3513457,0.1511048
63,-0.030841883,-0.058147416,"('unperceptive', 'insightful')",1.6045386,1.6829674,1.063772,1.1274481,0.8791563,0.9174227,0.0382664
64,0.318285,0.19516665,"('shy', 'confident')",1.0778055,1.07016,-5.7187476,-5.7607155,-1.4408857,-1.498463,-0.0575773
65,1.2803081,1.175929,"('insecure', 'secure')",0.80613947,0.64410293,-0.03955262,-0.019093039,0.6822983,0.6003129,-0.0819854
66,-0.0687641,-0.026120737,"('inactive', 'active')",-0.19070238,-0.124250464,0.90170306,0.8596837,0.2140789,0.2364375,0.0223586
67,0.61344665,0.51239866,"('doubtful', 'determined')",0.013841048,0.053747617,-0.41968873,-0.4404984,0.0691997,0.0418826,-0.0273171
68,-1.0627548,-1.1986705,"('dependent', 'independent')",-0.3114785,-0.3374019,-0.4473494,-0.44607365,-0.6071942,-0.6607153,-0.0535211
69,-0.39770105,-0.40763345,"('lazy', 'industrious')",0.0017902292,0.087001845,-0.52733177,-0.47055626,-0.3077475,-0.2637293,0.0440182
70,0.9002786,0.9681194,"('lethargic', 'energetic')",1.3819436,1.521391,0.8086122,0.90846276,1.0302782,1.1326578,0.1023796
71,0.77686816,0.7887849,"('diffident', 'self-confident')",0.6038745,0.6361293,0.6195035,0.5668937,0.6667487,0.663936,-0.0028127
72,0.8040979,0.7270561,"('unambitious', 'ambitious')",-0.066609204,0.10386311,-1.0459603,-0.8982691,-0.1028239,-0.02245,0.0803739
73,1.0302594,1.0552229,"('helpless', 'self-reliant')",0.17127249,0.16003813,-3.297804,-3.2078204,-0.6987574,-0.6641865,0.0345709
74,0.81287915,0.856807,"('undedicated', 'dedicated')",0.43873876,0.5888629,0.32772774,0.3165233,0.5264486,0.5873977,0.0609491
75,-0.47630447,-0.39590967,"('meek', 'impulsive')",-0.47633702,-0.25151908,-0.37733558,-0.27395248,-0.4433257,-0.3071271,0.1361986
76,1.2712644,1.3169942,"('anxious', 'daring')",1.4914294,1.5896218,0.5605398,0.565592,1.1077445,1.1574027,0.0496582
77,0.26857898,0.21842931,"('unmotivated', 'motivated')",0.6863874,0.625887,-0.7957648,-0.7449189,0.0530672,0.0331325,-0.0199347
78,-1.7263929,-1.6513611,"('nonresilient', 'resilient')",0.3101466,0.42818373,-0.19158441,-0.0731266,-0.5359436,-0.4321013,0.1038423
79,0.024127228,0.08872977,"('wavering', 'unwavering')",-0.79861766,-0.73367435,0.027559746,0.029685749,-0.2489769,-0.2050863,0.0438906
80,0.8035584,0.7608441,"('dominated', 'dominating')",0.81986475,0.87269753,-0.8664235,-0.77078074,0.2523332,0.2875869,0.0352537
81,0.25843626,0.069922775,"('submissive', 'aggressive')",1.897737,1.8424033,-0.13242692,-0.12601852,0.6745821,0.5954359,-0.0791462
82,-0.88213295,-0.8039735,"('poor', 'rich')",1.0850669,1.1827182,6.0489454,6.1478763,2.0839597,2.1755403,0.0915806
83,0.20140767,0.07409193,"('powerless', 'powerful')",0.12220935,0.11898597,-1.0497181,-1.1332058,-0.2420337,-0.3133759,-0.0713422
84,0.536935,0.48259857,"('inferior', 'superior')",0.026606672,-0.0049570296,0.54622364,0.50346655,0.3699218,0.327036,-0.0428858
85,0.39133182,0.52407014,"('insignificant', 'prestigious')",-0.7755626,-0.75990397,0.088676676,-0.044008862,-0.098518,-0.0932809,0.0052371
86,0.2559759,0.08406086,"('uninfluential', 'influential')",0.88443923,0.7938381,0.19842818,0.122673884,0.4462811,0.3335243,-0.1127568
87,0.06067267,0.019401208,"('unsuccessful', 'successful')",1.0165477,1.0783228,0.57415056,0.66743106,0.550457,0.588385,0.037928
88,0.053133693,-0.056081064,"('low', 'eminent')",0.45155266,0.44897884,0.5266805,0.40982306,0.3437889,0.2675736,-0.0762153
