,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
15,1.4734508,1.3632745,"('boring', 'funny')",0.6720124,0.49883574,0.8534016,0.784498,0.13835143,0.09126277,1.3636577,1.3743213,0.11529756,0.18509619,0.769362,0.7162147,-0.0531473
16,-0.40188077,-0.337282,"('unpopular', 'popular')",-0.76594114,-0.69265985,-0.7937727,-0.6702291,-1.3605765,-1.1981416,-0.9939982,-0.95411223,-0.44549203,-0.3895452,-0.7936103,-0.706995,0.0866153
17,0.39527208,0.41882268,"('nasty', 'nice')",-0.40407315,-0.37980914,0.041176386,0.13121279,-0.35393113,-0.28915802,0.049729377,0.06775421,-0.7812931,-0.6911393,-0.1755199,-0.1237195,0.0518004
18,-0.23968686,-0.21364638,"('disagreeable', 'welcoming')",0.68774253,0.9637655,1.2081354,1.3055825,0.33169213,0.4893066,0.51351273,0.5561904,-0.58840895,-0.58649725,0.3188312,0.4191169,0.1002857
19,-0.0994016,-0.14765137,"('inhospitable', 'hospitable')",-1.0440949,-1.0228692,-0.08216186,-0.043752,0.0754994,0.14460489,1.1109425,1.0593961,-0.6569781,-0.65299773,-0.1160324,-0.1105449,0.0054875
20,-0.10197531,0.03627138,"('rough', 'thoughtful')",-0.7005536,-0.6291306,-0.3740108,-0.33400473,-0.40223655,-0.29339066,0.055562396,0.1516042,0.58485997,0.65084094,-0.1563923,-0.0696349,0.0867574
21,0.3351593,0.4124696,"('immoral', 'moral')",0.08977817,0.09041639,-1.0226362,-1.0948101,-0.3191232,-0.39845493,-1.2626469,-1.3109231,-0.83474296,-0.7778633,-0.5023686,-0.5131942,-0.0108256
22,-0.06974776,0.017689526,"('untrustworthy', 'trustworthy')",0.3067008,0.32583505,-0.7605305,-0.72681534,-0.49894768,-0.41465348,-1.5357493,-1.4799988,-0.7510474,-0.6412536,-0.5515536,-0.4865328,0.0650208
23,0.79588956,0.94125223,"('insincere', 'sincere')",-0.8380155,-0.8832683,-1.4562361,-1.5262872,-0.40016833,-0.50609994,0.088789426,0.05741902,5.824747,5.859713,0.6691677,0.6571215,-0.0120462
24,0.47113758,0.6272137,"('dishonest', 'honest')",0.24258009,0.26397276,-0.10049353,-0.097152725,-0.0056031747,0.020592522,0.28019005,0.30464152,1.3417677,1.3206364,0.3715965,0.4066507,0.0350542
25,0.24434754,0.20912166,"('egoistic', 'altruistic')",-0.34634972,-0.26253507,0.6931465,0.70977145,0.020777563,0.027474085,1.2916465,1.2432497,1.2127088,1.1310087,0.5193795,0.5096818,-0.0096977
26,0.8242786,0.8480502,"('hardhearted', 'benevolent')",0.101022765,0.13688906,0.4463081,0.29414296,0.34024507,0.17914674,2.2459738,2.1292562,1.83543,1.7716141,0.965543,0.8931832,-0.0723598
27,-0.17763361,0.044631258,"('hardhearted', 'softhearted')",-0.17006719,-0.03377916,-0.20249997,-0.20012452,-0.30080274,-0.27023557,0.9138279,0.8971019,0.8666681,0.84381944,0.1549154,0.2135689,0.0586535
28,0.23858707,0.22837698,"('disloyal', 'loyal')",-1.0248017,-1.0472478,-0.68482375,-0.76223165,-0.5617009,-0.72459996,0.30352968,0.18394148,1.5770402,1.4705085,-0.0253615,-0.1085421,-0.0831806
29,0.010543564,0.03086918,"('unfair', 'fair')",-0.58291864,-0.61269015,-0.26529995,-0.31898615,-1.02852,-1.0234816,-0.6367499,-0.6029534,-0.23918888,-0.30963433,-0.4570223,-0.4728127,-0.0157904
30,0.47153896,0.53290695,"('intolerant', 'tolerant')",0.002035804,-0.0030832775,-1.2486411,-1.2801745,-0.1057632,-0.12575117,-0.4558028,-0.50333387,0.48511118,0.5259858,-0.1419202,-0.1422417,-0.0003215
31,-0.499173,-0.6099584,"('evil', 'good')",0.018856907,0.10307862,0.56003237,0.66340315,-0.67500633,-0.5315189,1.2524067,1.280939,-1.2253497,-1.3242856,-0.0947055,-0.0697237,0.0249818
32,0.7756616,0.9836323,"('unkind', 'kind')",0.9158336,0.91183716,-0.90719146,-1.0566076,-0.14241967,-0.30087075,0.43202767,0.39750174,1.1471881,1.098646,0.3701833,0.3390231,-0.0311602
33,0.8341474,0.7270399,"('wrong', 'right')",0.12574607,0.0023145247,0.7881922,0.7115127,0.12388389,0.07032054,1.878569,1.8375553,-0.43805635,-0.45554346,0.5520804,0.4821999,-0.0698805
34,1.5715138,1.6647317,"('mean', 'honorable')",0.67543864,0.7814987,-0.80528843,-0.71692485,0.08569905,0.21263127,0.4335673,0.47844452,5.0218296,5.2203026,1.1637933,1.2734474,0.1096541
35,-0.6145598,-0.7912073,"('corrupt', 'incorrupt')",-1.0393178,-1.0914876,0.7990625,0.74363846,-0.44151664,-0.45453992,1.4993495,1.442286,-0.8738493,-0.94350266,-0.1118053,-0.1824688,-0.0706635
36,0.29730392,0.13093576,"('hostile', 'amicable')",-0.86747503,-0.8316164,0.89676434,0.87053823,-0.1342589,-0.07656084,3.0805466,2.936841,-0.54243433,-0.61683357,0.4550745,0.4022174,-0.0528571
37,-1.1953415,-1.1197734,"('fake', 'genuine')",-0.06712515,0.07295665,-1.749352,-1.685721,-0.61274546,-0.57934195,-0.017879747,-0.009113701,0.529992,0.5489541,-0.518742,-0.4620066,0.0567354
38,0.97054684,1.03801,"('untruthful', 'truthful')",-0.31677613,-0.34416804,-0.5853306,-0.63983655,0.021127371,-0.005102806,0.72197604,0.75776523,0.16980141,0.20129275,0.1635575,0.1679934,0.0044359
39,1.1189317,1.1898296,"('exploitative', 'cooperative')",0.5232153,0.5136675,-0.03178589,-0.07232906,0.37558976,0.38480133,1.5280104,1.6195037,0.42427206,0.5080436,0.6563722,0.6905862,0.034214
40,0.62516457,0.65981585,"('stingy', 'generous')",1.1514448,1.304525,1.7323856,1.7776912,1.056408,1.1738715,1.4074743,1.4306277,-1.6743592,-1.81119,0.7164197,0.7558902,0.0394705
41,1.1398003,1.1886119,"('unforgiving', 'forgiving')",0.12347509,0.20576404,-0.19249664,-0.22609589,-0.14353876,-0.1432085,0.9312597,0.91489345,-0.27242714,-0.25049654,0.2643454,0.2815781,0.0172327
42,1.1223568,1.2515146,"('unreliable', 'reliable')",1.1852028,1.3765361,0.82119757,0.8913943,0.6165741,0.72804075,-0.75744444,-0.64214975,-2.6270175,-2.4408886,0.0601449,0.1940746,0.1339297
43,0.56633496,0.80749243,"('irresponsible', 'responsible')",-0.7712399,-0.585462,-1.8509067,-1.8265544,-0.5251871,-0.44925708,-1.6598855,-1.5254357,0.722112,0.8391095,-0.5864621,-0.4566845,0.1297776
44,-0.44193813,-0.3950023,"('prejudiced', 'unprejudiced')",0.48611224,0.5421792,0.75511974,0.8307835,-0.083473265,0.004667556,-1.780866,-1.6302733,-1.7662106,-1.6478248,-0.471876,-0.3825784,0.0892976
45,-0.6367638,-0.45637918,"('incompetent', 'competent')",-1.3421239,-1.3842251,-2.479845,-2.4663212,-1.2418008,-1.2473173,-1.7855133,-1.7569075,-0.47035486,-0.44402114,-1.326067,-1.2925286,0.0335384
46,0.008982613,0.14940205,"('uncompetitive', 'competitive')",-0.6664871,-0.5896614,-2.250029,-2.193718,-0.27528736,-0.21447067,-1.9350601,-1.9362022,-0.78816867,-0.7689764,-0.9843416,-0.9256044,0.0587372
47,0.83348733,1.005685,"('stupid', 'smart')",-0.025154755,0.08003977,-0.4572559,-0.42161626,-0.025594588,0.020644307,-0.014023278,0.070982955,5.025833,5.2467136,0.8895486,1.0004083,0.1108597
48,-1.015584,-0.9325223,"('unintelligent', 'intelligent')",-0.9853609,-0.9981893,-2.0394797,-2.0960734,-1.0906007,-1.1613598,-0.7147842,-0.7544028,0.66999495,0.59949106,-0.8626358,-0.8905094,-0.0278736
49,-0.12127395,0.021684164,"('unable', 'able')",-1.2070031,-1.0507042,-1.0302284,-0.9594821,-0.76083785,-0.7290042,0.20934707,0.23119636,-1.0129315,-0.88281125,-0.6538213,-0.5615202,0.0923011
50,-0.7480973,-0.6600268,"('clumsy', 'skillful')",0.25094512,0.3292176,-0.7811974,-0.6770927,-0.14130545,-0.061443247,0.20278074,0.14844076,0.11229867,0.11306557,-0.1840959,-0.1346398,0.0494561
51,0.1307876,0.044753693,"('uneducated', 'educated')",1.0575072,0.8485659,0.019854646,-0.1584267,1.6179912,1.40434,-0.1533137,-0.28180656,0.89400053,0.73553485,0.5944713,0.4321602,-0.1623111
52,0.29127494,0.017799184,"('irrational', 'rational')",-0.82567644,-1.0147235,0.7991986,0.7642863,-0.12528476,-0.14655443,1.8954229,1.7743887,0.058600243,-0.04646925,0.3489226,0.2247878,-0.1241348
53,-0.22078487,-0.26334825,"('uncreative', 'creative')",-0.7273938,-0.6596173,0.12236757,0.09720812,0.55060977,0.5473774,1.3844982,1.3040198,0.43785354,0.38436678,0.2578584,0.2350011,-0.0228573
54,0.8611674,0.85502446,"('incapable', 'capable')",-0.017424162,-0.042845424,0.21770819,0.13334243,-0.0643186,-0.11655465,1.2563723,1.1903977,0.92428225,0.86809295,0.5296313,0.4812429,-0.0483884
55,0.06868159,0.19779207,"('incompetent', 'clever')",-0.22331868,-0.20816728,-1.0431665,-0.96815324,-0.047787435,-0.03694844,-1.8410044,-1.798756,0.27342117,0.29788208,-0.4688624,-0.4193918,0.0494706
56,1.3789902,1.448835,"('impractical', 'practical')",-0.4008793,-0.42619777,-1.3131797,-1.3803616,-0.6562055,-0.71278894,-1.3983257,-1.3410324,-0.45078367,-0.3749836,-0.4733973,-0.4644216,0.0089757
57,-0.21762814,-0.18183511,"('unimaginative', 'imaginative')",-0.51406074,-0.6246097,-0.2538314,-0.27952498,0.44574055,0.35988054,-0.72293955,-0.75142187,-2.6461382,-2.7101717,-0.6514762,-0.6979472,-0.046471
58,0.19907342,0.31212583,"('undiscriminating', 'discriminating')",0.4265274,0.49616733,-0.2641475,-0.21475062,0.27483165,0.3189109,1.1452625,1.0645034,0.24710906,0.26273212,0.3381094,0.3732815,0.0351721
59,0.5265698,0.4808949,"('foolish', 'wise')",-0.30470955,-0.29469788,0.29176283,0.33719507,-0.13614416,-0.07857128,1.545444,1.5548861,0.028807262,0.069972046,0.3252884,0.3449465,0.0196581
60,0.118891075,0.41375655,"('inefficient', 'efficient')",-0.5790193,-0.46291578,-1.5318595,-1.5515152,-0.15732555,-0.10754906,-1.8522748,-1.715647,-0.033959694,0.16165045,-0.6725913,-0.5437034,0.1288879
61,1.2156551,1.160821,"('illogical', 'logical')",-0.5386305,-0.60253143,-0.40713486,-0.46883622,-0.11326883,-0.1782809,1.2577189,1.1646298,0.7383999,0.67158693,0.35879,0.2912315,-0.0675585
62,1.1165527,1.3455609,"('incompetent', 'brilliant')",-0.82210803,-0.79302955,-1.1766934,-1.1280917,-0.14788637,-0.11043173,-0.8399193,-0.67205703,0.40210253,0.5621618,-0.2446587,-0.1326479,0.1120108
63,1.1595874,1.2956524,"('unperceptive', 'insightful')",0.39079624,0.42589736,-1.332783,-1.354815,0.42357677,0.412371,0.08991858,0.090512395,0.56102407,0.6358719,0.2153533,0.250915,0.0355617
64,-0.2095505,-0.22724724,"('shy', 'confident')",0.8281279,0.87059027,-0.10994193,-0.09234555,0.09810886,0.12677659,-0.91388184,-0.8513491,-5.7993875,-5.851538,-1.0177542,-1.0041855,0.0135687
65,0.05850155,0.12805805,"('insecure', 'secure')",0.47287542,0.46899614,-0.72120607,-0.73921704,-0.8436392,-0.86613274,-1.7938126,-1.7514423,-0.16466323,-0.04790348,-0.4986574,-0.4679403,0.0307171
66,1.1799986,1.0655725,"('inactive', 'active')",1.0288686,1.0023289,1.5223615,1.4244095,1.319563,1.1950885,2.176886,2.0570989,0.60985315,0.5173377,1.3062552,1.210306,-0.0959492
67,0.2993225,0.1788568,"('doubtful', 'determined')",0.5578689,0.45837864,0.39252454,0.2305515,0.5783608,0.40439826,-0.4134327,-0.4983936,-0.39194486,-0.40167153,0.1704499,0.06202,-0.1084299
68,-1.2733263,-1.3315222,"('dependent', 'independent')",0.24646157,0.2447123,-0.8709413,-0.8953078,-0.58063895,-0.6070308,-1.840886,-1.8797618,-1.3858252,-1.3800671,-0.9508594,-0.9748295,-0.0239701
69,0.8340157,0.76732796,"('lazy', 'industrious')",0.19670886,0.19996487,0.6972054,0.6819699,0.105692565,0.085601695,1.367484,1.4025095,-0.90140396,-0.88685405,0.3832838,0.3750866,-0.0081972
70,0.17871217,0.41648364,"('lethargic', 'energetic')",1.0473189,1.1473831,-0.48468882,-0.4762505,0.48007396,0.5673802,-1.4725351,-1.4155185,0.77239704,0.9158093,0.0868797,0.1925479,0.1056682
71,1.9014294,1.8762541,"('diffident', 'self-confident')",0.06972591,0.1126013,0.35951918,0.32986623,0.63620484,0.6542033,1.9132353,1.8945214,0.311899,0.3185441,0.8653356,0.8643316,-0.001004
72,0.30406946,0.39163226,"('unambitious', 'ambitious')",-0.10538085,-0.10350149,0.23069175,0.18683586,0.4553006,0.46469778,0.21936136,0.25841254,-0.4500566,-0.37347108,0.1089976,0.1374343,0.0284367
73,0.71302414,0.63673574,"('helpless', 'self-reliant')",0.97095746,1.0603693,1.1880622,1.2246611,0.4648363,0.58473456,0.39524037,0.43731776,-3.4003553,-3.327301,0.0552942,0.1027529,0.0474587
74,0.25029364,0.38569888,"('undedicated', 'dedicated')",0.44936565,0.55280715,-0.057874314,-0.052176263,1.0972592,1.143243,1.8042427,1.8003178,0.15449229,0.18459958,0.6162965,0.6690817,0.0527852
75,-0.105281234,-0.17649114,"('meek', 'impulsive')",0.7674974,0.7150763,1.6753517,1.6525435,1.682936,1.7338217,0.8312573,0.8379941,-0.6154148,-0.5634534,0.7060578,0.6999153,-0.0061425
76,-0.19130467,-0.023939418,"('anxious', 'daring')",0.7257966,0.8366118,-0.050833266,0.016445711,0.4295882,0.40761378,-0.5191009,-0.47690916,0.013625292,0.11015202,0.0679619,0.1449958,0.0770339
77,0.14261983,0.23971398,"('unmotivated', 'motivated')",-1.2844609,-1.2177922,-2.1536894,-2.1940494,-0.75713456,-0.70523626,-0.83894795,-0.8304745,-1.3171245,-1.3027492,-1.0347895,-1.0017645,0.033025
78,0.30015677,0.36416423,"('nonresilient', 'resilient')",-0.93356633,-0.774384,-1.9227821,-1.810207,-0.805683,-0.68315494,0.18628621,0.22623217,-0.4202831,-0.325444,-0.5993119,-0.5004656,0.0988463
79,-0.06051801,-0.18835899,"('wavering', 'unwavering')",-0.2166848,-0.2490966,0.5862881,0.5720742,0.026002608,-0.039559893,1.7451147,1.613241,-0.35036743,-0.39256716,0.2883059,0.2192887,-0.0690172
80,0.15421893,0.19309224,"('dominated', 'dominating')",0.5172787,0.41128045,0.06266536,-0.05269816,0.73611933,0.63998055,-1.3031957,-1.2471563,-0.5618436,-0.52888805,-0.0657928,-0.0973982,-0.0316054
81,0.6830548,0.66280186,"('submissive', 'aggressive')",1.049204,0.80903393,-0.36935815,-0.57877475,0.8171284,0.5896977,-1.9130883,-1.9701267,-0.410258,-0.4386554,-0.0238862,-0.1543372,-0.130451
82,-1.0049225,-0.8748853,"('poor', 'rich')",-0.92121893,-0.8913414,-1.2210525,-1.1194932,-0.16487516,-0.12902388,-1.173299,-1.1799858,5.657167,5.7159543,0.1952998,0.2535374,0.0582376
83,1.8275688,1.7809285,"('powerless', 'powerful')",0.7300277,0.72792137,-0.038955986,-0.14298236,0.5072799,0.34593776,0.9697696,0.81578916,-0.5432508,-0.54272,0.5754065,0.4974791,-0.0779274
84,-0.10412865,-0.11092886,"('inferior', 'superior')",-0.8633002,-0.9156628,0.014780372,-0.021756781,-0.5818912,-0.5914689,0.006585337,-0.09638042,0.6954553,0.64877903,-0.1387498,-0.1812364,-0.0424866
85,0.62466174,0.40523055,"('insignificant', 'prestigious')",-0.14135082,-0.083979055,1.7078245,1.7950058,-0.051159903,0.049153555,3.135453,3.0212705,-0.16662687,-0.2687423,0.851467,0.8196565,-0.0318105
86,-0.29683083,-0.32653445,"('uninfluential', 'influential')",-1.1932608,-1.275706,-1.3055705,-1.3981882,-0.07228927,-0.17475125,-0.7580949,-0.91134477,-0.117620856,-0.2613407,-0.6239445,-0.7246443,-0.1006998
87,1.0830426,1.0049745,"('unsuccessful', 'successful')",-0.020254724,-0.22425419,-0.122762576,-0.17646274,0.074990496,-0.022260342,0.15910375,0.119299516,0.3466791,0.32041404,0.2534664,0.1702851,-0.0831813
88,-0.37794834,-0.34312344,"('low', 'eminent')",-0.014613483,-0.14845745,-0.7950573,-0.7917722,-0.5001973,-0.5544179,-0.157823,-0.24804454,0.291979,0.17480674,-0.2589434,-0.3185015,-0.0595581
