,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.7254262,-0.6822168,"('immoral', 'moral')",-0.47907892,-0.2946558,-1.2402077,-1.2099953,-0.8149042,-0.728956,0.0859482
22,-1.3780417,-1.3956957,"('untrustworthy', 'trustworthy')",-0.79273134,-0.66325307,-1.5233577,-1.559615,-1.231377,-1.2061879,0.0251891
23,-0.20022619,-0.21200383,"('insincere', 'sincere')",-0.9752701,-0.8069214,4.7563252,4.540729,1.1936096,1.1739346,-0.019675
24,-0.06219096,-0.04688497,"('dishonest', 'honest')",-0.17765263,-0.09302688,0.36034662,0.25015414,0.0401677,0.0367474,-0.0034203
25,0.6394034,0.54392314,"('egoistic', 'altruistic')",0.26809478,0.15915984,1.3092026,1.2466288,0.7389003,0.6499039,-0.0889964
26,1.8190112,1.6974498,"('hardhearted', 'benevolent')",0.5894103,0.59746456,1.6399456,1.5340247,1.3494557,1.276313,-0.0731427
27,-0.03392075,0.041968673,"('hardhearted', 'softhearted')",-0.4758904,-0.48532984,1.0602233,0.9589128,0.1834707,0.1718505,-0.0116202
28,0.3966182,0.18492149,"('disloyal', 'loyal')",-0.08735049,-0.11249496,0.6361001,0.44664302,0.3151226,0.1730232,-0.1420994
29,-1.6542481,-1.6846182,"('unfair', 'fair')",-1.6390316,-1.6637906,-0.989091,-1.1147904,-1.4274569,-1.487733,-0.0602761
30,0.43598962,0.5586301,"('intolerant', 'tolerant')",-0.25386158,-0.08349858,0.81857103,0.7679777,0.3335663,0.4143697,0.0808034
31,-0.009440124,0.046662804,"('evil', 'good')",0.18525115,0.14964558,-0.99945813,-1.0049868,-0.274549,-0.2695595,0.0049895
32,-0.1654943,-0.21246779,"('unkind', 'kind')",-0.9306123,-0.90946245,0.41496006,0.275626,-0.2270489,-0.2821014,-0.0550525
33,1.66241,1.4899453,"('wrong', 'right')",1.2426572,1.0004033,-0.30333883,-0.3387532,0.8672428,0.7171985,-0.1500443
34,-0.26770383,-0.032701693,"('mean', 'honorable')",-0.07220622,0.111701705,5.2213025,5.1924286,1.6271308,1.7571429,0.1300121
35,-0.24768014,-0.42717922,"('corrupt', 'incorrupt')",0.6806695,0.36199674,-0.008337563,-0.14236435,0.1415506,-0.0691823,-0.2107329
36,0.7496601,0.5782635,"('hostile', 'amicable')",0.59368175,0.25149173,0.3930688,0.15092295,0.5788035,0.3268927,-0.2519108
37,0.6947141,0.752925,"('fake', 'genuine')",-0.55927634,-0.5374718,0.045451097,0.036476627,0.0602963,0.0839766,0.0236803
38,0.14086773,0.117674805,"('untruthful', 'truthful')",0.23636082,0.23033872,0.22405054,0.20299967,0.2004264,0.1836711,-0.0167553
39,0.4827687,0.66742146,"('exploitative', 'cooperative')",0.7183198,0.9110473,-0.22509444,-0.14522138,0.3253313,0.4777491,0.1524178
40,1.1609896,1.1176697,"('stingy', 'generous')",0.31784093,0.2804925,-1.1755288,-1.280844,0.1011006,0.0391061,-0.0619945
41,0.06476997,0.00672465,"('unforgiving', 'forgiving')",-0.2848293,-0.19690868,-0.34165972,-0.43115428,-0.1872397,-0.2071128,-0.0198731
42,-0.7545601,-0.7473731,"('unreliable', 'reliable')",-0.12224911,0.014402397,-3.0040207,-2.897026,-1.2936099,-1.2099989,0.083611
43,-0.099632904,0.022073358,"('irresponsible', 'responsible')",-0.7025444,-0.43800092,0.06896306,0.13664764,-0.2444048,-0.0930933,0.1513115
44,-1.0884063,-1.0004091,"('prejudiced', 'unprejudiced')",-0.2581879,-0.20904723,-1.2541614,-1.1283419,-0.8669186,-0.779266,0.0876526
45,-1.3779204,-1.3297262,"('incompetent', 'competent')",-0.9712793,-0.69814426,-0.6555058,-0.68608385,-1.0015685,-0.9046514,0.0969171
46,-0.31671867,-0.2189567,"('uncompetitive', 'competitive')",-0.35276318,-0.18832377,-0.32966813,-0.35580146,-0.33305,-0.2543606,0.0786894
47,-0.65547204,-0.50290906,"('stupid', 'smart')",-0.80615705,-0.5632987,4.5325646,4.5567346,1.0236452,1.1635089,0.1398637
48,0.14799173,0.12682118,"('unintelligent', 'intelligent')",-0.6184263,-0.5336256,0.08396232,0.021373186,-0.1288241,-0.1284771,0.000347
49,-0.57809573,-0.5385842,"('unable', 'able')",-0.7932088,-0.72585416,-0.40229136,-0.33033752,-0.5911986,-0.531592,0.0596066
50,-0.4763442,-0.5295153,"('clumsy', 'skillful')",0.9135545,0.78540635,0.79870886,0.7174446,0.411973,0.3244452,-0.0875278
51,-1.4107322,-1.4376513,"('uneducated', 'educated')",-0.043271106,0.041925307,0.07044986,-0.05521012,-0.4611845,-0.4836454,-0.0224609
52,0.13221171,-0.12327075,"('irrational', 'rational')",-0.06495919,-0.33636472,0.40874544,0.28371367,0.158666,-0.0586406,-0.2173066
53,1.2232271,1.0698274,"('uncreative', 'creative')",-0.64339954,-0.7831434,0.7656403,0.57150745,0.4484893,0.2860638,-0.1624255
54,-0.12905167,-0.16789906,"('incapable', 'capable')",0.123882644,0.10213687,1.0359453,1.044299,0.3435921,0.3261789,-0.0174132
55,-1.1645591,-1.0925637,"('incompetent', 'clever')",-1.274404,-0.9964681,-0.50427675,-0.4999589,-0.98108,-0.862997,0.118083
56,-0.23897856,-0.18916339,"('impractical', 'practical')",-0.10223192,0.1351693,-0.521075,-0.480186,-0.2874285,-0.17806,0.1093685
57,-0.14779204,-0.21615742,"('unimaginative', 'imaginative')",-0.8197898,-0.7844826,-2.1650262,-2.198574,-1.0442026,-1.0664047,-0.0222021
58,1.1248822,1.1334765,"('undiscriminating', 'discriminating')",0.45195654,0.40808123,0.32543796,0.2705057,0.6340923,0.6040212,-0.0300711
59,0.18505159,0.1266041,"('foolish', 'wise')",0.22821054,0.055559367,0.6030511,0.5524624,0.3387711,0.2448753,-0.0938958
60,-0.68918955,-0.5210373,"('inefficient', 'efficient')",-0.57919776,-0.27671632,-0.5485589,-0.40971118,-0.6056488,-0.4024882,0.2031606
61,-0.22538346,-0.35110527,"('illogical', 'logical')",-0.37448645,-0.4478151,0.095102265,-0.012953693,-0.1682559,-0.2706247,-0.1023688
62,-0.65926576,-0.5337177,"('incompetent', 'brilliant')",-0.9058368,-0.6387889,-0.037920635,0.14683358,-0.5343411,-0.341891,0.1924501
63,-1.1604875,-1.2086165,"('unperceptive', 'insightful')",-0.22343668,-0.09811665,0.61949736,0.63582546,-0.254809,-0.2236359,0.0311731
64,0.23208623,0.16624229,"('shy', 'confident')",0.41549993,0.4256667,-5.534765,-5.3567405,-1.6290595,-1.5882772,0.0407823
65,-0.9883698,-0.9677597,"('insecure', 'secure')",-0.53119004,-0.4392454,-0.7971474,-0.8077552,-0.7722357,-0.7382534,0.0339823
66,-0.41607165,-0.42932695,"('inactive', 'active')",1.0604633,0.9485832,1.250531,1.2304407,0.6316409,0.5832323,-0.0484086
67,0.073283665,0.04817445,"('doubtful', 'determined')",0.6060346,0.607235,-0.6065443,-0.5545637,0.024258,0.0336153,0.0093573
68,-1.8033661,-1.7519518,"('dependent', 'independent')",-0.2929721,-0.2922018,-0.8819294,-0.88904816,-0.9927559,-0.9777339,0.015022
69,0.9936528,0.9359869,"('lazy', 'industrious')",1.8209553,1.6587759,0.0497583,0.14274901,0.9547888,0.912504,-0.0422848
70,-0.75784814,-0.6073439,"('lethargic', 'energetic')",-0.4472975,-0.20851225,0.0055836327,0.0871407,-0.399854,-0.2429052,0.1569488
71,1.5536402,1.5437669,"('diffident', 'self-confident')",1.1518086,1.206739,0.6509491,0.6096285,1.1187994,1.1200448,0.0012454
72,-0.07054158,-0.068413086,"('unambitious', 'ambitious')",-0.66544884,-0.6036654,-1.1180688,-1.089791,-0.6180197,-0.5872898,0.0307299
73,2.20776,2.1994917,"('helpless', 'self-reliant')",1.3434689,1.207443,-2.3156571,-2.2160602,0.4118573,0.3969582,-0.0148991
74,1.5366253,1.5522685,"('undedicated', 'dedicated')",0.57517564,0.6184695,0.41963863,0.3513789,0.8438132,0.8407056,-0.0031076
75,-0.18224564,-0.20697814,"('meek', 'impulsive')",0.787367,0.6985036,-0.021552376,0.059172884,0.194523,0.1835661,-0.0109569
76,-1.0569955,-0.92924035,"('anxious', 'daring')",-0.59738123,-0.4199328,-0.06204129,0.023875741,-0.5721393,-0.4417658,0.1303735
77,-0.123621725,-0.15522575,"('unmotivated', 'motivated')",-0.8412696,-0.7605595,-1.1622863,-1.0763721,-0.7090592,-0.6640525,0.0450067
78,-0.27112705,-0.295855,"('nonresilient', 'resilient')",-0.34189117,-0.25649413,0.6835802,0.7203486,0.0235207,0.0559998,0.0324791
79,-0.15801206,-0.24134484,"('wavering', 'unwavering')",0.637799,0.48173332,0.4117426,0.37912065,0.2971765,0.206503,-0.0906735
80,-1.2338017,-1.2135823,"('dominated', 'dominating')",-0.4137038,-0.30637863,-1.025861,-0.9597779,-0.8911222,-0.8265796,0.0645426
81,-1.104202,-1.1438138,"('submissive', 'aggressive')",-0.0117123425,0.17461628,-0.78743523,-0.7050038,-0.6344499,-0.5580671,0.0763828
82,-1.7812834,-1.762992,"('poor', 'rich')",-1.0286719,-0.88498455,4.960725,4.787621,0.7169232,0.7132148,-0.0037084
83,0.6069758,0.57952905,"('powerless', 'powerful')",-0.20067154,-0.15326582,-0.66498464,-0.64508307,-0.0862268,-0.07294,0.0132868
84,1.0268441,0.90131485,"('inferior', 'superior')",0.6958603,0.51999277,0.8852645,0.7934519,0.8693229,0.7382531,-0.1310698
85,1.8267758,1.7035058,"('insignificant', 'prestigious')",0.41158563,0.15632117,1.147958,1.061026,1.1287731,0.9736176,-0.1551555
86,-0.834619,-0.92057425,"('uninfluential', 'influential')",-0.74886763,-0.67344815,-0.50701886,-0.6946646,-0.6968351,-0.7628957,-0.0660606
87,-0.26169032,-0.32932866,"('unsuccessful', 'successful')",0.71010035,0.7183831,1.2664028,1.3295792,0.5716043,0.5728779,0.0012736
88,-0.15105897,-0.25982043,"('low', 'eminent')",0.2831226,0.1433029,0.44527158,0.35637763,0.1924451,0.0799534,-0.1124917
