,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.8238368,-0.9559746,"('disagreeable', 'welcoming')",-0.30057234,-0.37470472,-0.5622046,-0.6653396,-0.103135
19,-0.113782845,-0.049488064,"('inhospitable', 'hospitable')",0.09867038,0.15088797,-0.0075562,0.0506999,0.0582561
20,0.6095181,0.6452057,"('rough', 'thoughtful')",1.4070988,1.3919603,1.0083084,1.0185829,0.0102745
21,-0.19427343,-0.19416949,"('immoral', 'moral')",-0.60011077,-0.57422096,-0.3971921,-0.3841952,0.0129969
22,-0.2807858,-0.37037483,"('untrustworthy', 'trustworthy')",-1.0361327,-1.1929743,-0.6584592,-0.7816746,-0.1232154
23,0.03246869,-0.05760007,"('insincere', 'sincere')",5.980686,5.911769,3.0065775,2.9270844,-0.0794931
24,-0.29333183,-0.4293691,"('dishonest', 'honest')",1.0078677,0.9244812,0.3572679,0.2475561,-0.1097118
25,0.6251351,0.5416279,"('egoistic', 'altruistic')",1.1249781,1.0782361,0.8750566,0.809932,-0.0651246
26,-0.20837422,-0.39424908,"('hardhearted', 'benevolent')",1.4053025,1.1863092,0.5984641,0.3960301,-0.202434
27,-0.5964294,-0.6104441,"('hardhearted', 'softhearted')",1.4752933,1.4009364,0.4394319,0.3952461,-0.0441858
28,-0.031947173,-0.23771182,"('disloyal', 'loyal')",1.2220095,1.089536,0.5950312,0.4259121,-0.1691191
29,-0.5861103,-0.57335794,"('unfair', 'fair')",-0.25951684,-0.48255196,-0.4228136,-0.5279549,-0.1051413
30,0.31146824,0.2791974,"('intolerant', 'tolerant')",1.1998351,1.1523004,0.7556517,0.7157489,-0.0399028
31,-0.5329209,-0.57878065,"('evil', 'good')",-1.020327,-1.0922382,-0.776624,-0.8355094,-0.0588854
32,-0.105844,-0.21839316,"('unkind', 'kind')",0.7064209,0.44885972,0.3002884,0.1152333,-0.1850551
33,0.42399648,0.29462862,"('wrong', 'right')",-0.69084305,-0.7173473,-0.1334233,-0.2113594,-0.0779361
34,-0.06095999,0.14346124,"('mean', 'honorable')",6.1429167,6.335008,3.0409784,3.2392347,0.1982563
35,0.40982398,0.36557007,"('corrupt', 'incorrupt')",-0.306374,-0.38540262,0.051725,-0.0099163,-0.0616413
36,0.026718283,-0.120756574,"('hostile', 'amicable')",0.03549035,-0.13445762,0.0311043,-0.1276071,-0.1587114
37,0.60222495,0.6873514,"('fake', 'genuine')",0.45655674,0.46146104,0.5293908,0.5744062,0.0450154
38,0.23924983,0.16836265,"('untruthful', 'truthful')",0.1624743,0.3439651,0.2008621,0.2561639,0.0553018
39,1.1052245,1.1422498,"('exploitative', 'cooperative')",0.13360022,0.14143524,0.6194124,0.6418425,0.0224301
40,-0.18785472,-0.29453146,"('stingy', 'generous')",-1.391988,-1.5801815,-0.7899214,-0.9373565,-0.1474351
41,-0.09344381,-0.17497426,"('unforgiving', 'forgiving')",0.13023266,0.047371395,0.0183944,-0.0638014,-0.0821958
42,-0.5879647,-0.4757317,"('unreliable', 'reliable')",-3.1385818,-3.112099,-1.8632733,-1.7939153,0.069358
43,-0.06987414,-0.02945947,"('irresponsible', 'responsible')",0.75278753,0.70257294,0.3414567,0.3365567,-0.0049
44,-0.75162584,-0.63975734,"('prejudiced', 'unprejudiced')",-1.654254,-1.6230004,-1.2029399,-1.1313789,0.071561
45,-0.7780205,-0.8356422,"('incompetent', 'competent')",0.08711509,-0.02579802,-0.3454527,-0.4307201,-0.0852674
46,-0.4105667,-0.32663763,"('uncompetitive', 'competitive')",-0.34603152,-0.38743016,-0.3782991,-0.3570339,0.0212652
47,0.44298694,0.5011152,"('stupid', 'smart')",5.417163,5.4445195,2.9300749,2.9728174,0.0427425
48,-0.053327665,-0.1125671,"('unintelligent', 'intelligent')",0.82542324,0.82929736,0.3860478,0.3583651,-0.0276827
49,0.31854695,0.41652358,"('unable', 'able')",-0.026123181,0.10945441,0.1462119,0.262989,0.1167771
50,0.43746942,0.47761333,"('clumsy', 'skillful')",0.25110352,0.24671534,0.3442865,0.3621643,0.0178778
51,-0.45711386,-0.5491045,"('uneducated', 'educated')",0.7809408,0.680985,0.1619135,0.0659402,-0.0959733
52,-0.35960943,-0.725411,"('irrational', 'rational')",0.08306325,-0.10795775,-0.1382731,-0.4166844,-0.2784113
53,0.5092608,0.39844334,"('uncreative', 'creative')",0.8487088,0.73127633,0.6789848,0.5648599,-0.1141249
54,0.33999097,0.278894,"('incapable', 'capable')",1.08594,1.1398561,0.7129655,0.709375,-0.0035905
55,-0.36611292,-0.32145414,"('incompetent', 'clever')",0.26528645,0.23276193,-0.0504132,-0.0443461,0.0060671
56,1.0718889,1.0207728,"('impractical', 'practical')",0.0010080654,0.0009426791,0.5364485,0.5108578,-0.0255907
57,-0.7830217,-0.95071745,"('unimaginative', 'imaginative')",-2.5788891,-2.7268648,-1.6809554,-1.8387911,-0.1578357
58,0.17621377,0.15140566,"('undiscriminating', 'discriminating')",0.121588394,0.050524604,0.1489011,0.1009651,-0.047936
59,0.5302148,0.39002246,"('foolish', 'wise')",0.4785653,0.419535,0.5043901,0.4047787,-0.0996114
60,0.7062159,0.7907734,"('inefficient', 'efficient')",0.21977296,0.3847544,0.4629945,0.5877639,0.1247694
61,-0.21649243,-0.3653589,"('illogical', 'logical')",0.2828415,0.10194506,0.0331745,-0.1317069,-0.1648814
62,0.16178644,0.19669656,"('incompetent', 'brilliant')",0.5393766,0.78357714,0.3505815,0.4901369,0.1395554
63,-0.15462248,-0.113685444,"('unperceptive', 'insightful')",1.0610193,1.1387099,0.4531984,0.5125122,0.0593138
64,-0.7995466,-0.79480225,"('shy', 'confident')",-6.558222,-6.6547327,-3.6788843,-3.7247674,-0.0458831
65,-0.6494674,-0.7003804,"('insecure', 'secure')",-0.42272606,-0.5576505,-0.5360968,-0.6290154,-0.0929186
66,-0.738732,-0.75051117,"('inactive', 'active')",0.7225726,0.68018985,-0.0080797,-0.0351607,-0.027081
67,1.0931482,1.0698501,"('doubtful', 'determined')",-0.34623846,-0.39189315,0.3734549,0.3389785,-0.0344764
68,-0.53250784,-0.5734713,"('dependent', 'independent')",-0.17099592,-0.17085339,-0.3517519,-0.3721623,-0.0204104
69,1.2261837,1.3005204,"('lazy', 'industrious')",-0.7748584,-0.7155831,0.2256626,0.2924687,0.0668061
70,-0.96767193,-0.87635034,"('lethargic', 'energetic')",0.6007409,0.60029304,-0.1834655,-0.1380287,0.0454368
71,0.79027706,0.86294067,"('diffident', 'self-confident')",0.4638623,0.3920743,0.6270697,0.6275074,0.0004377
72,-0.008910079,-0.13194174,"('unambitious', 'ambitious')",-0.6449237,-0.57610303,-0.3269169,-0.3540224,-0.0271055
73,0.7263172,0.7702281,"('helpless', 'self-reliant')",-3.086635,-2.9800093,-1.180159,-1.1048906,0.0752684
74,0.4068169,0.3375381,"('undedicated', 'dedicated')",0.21506365,0.028913924,0.3109403,0.183226,-0.1277143
75,0.41749948,0.43461713,"('meek', 'impulsive')",-0.27928728,-0.13442598,0.0691061,0.1500956,0.0809895
76,-0.5408074,-0.38535443,"('anxious', 'daring')",0.26006156,0.3432086,-0.1403729,-0.0210729,0.1193
77,-0.36535192,-0.37538978,"('unmotivated', 'motivated')",-0.9303254,-0.77512205,-0.6478387,-0.5752559,0.0725828
78,-0.4835872,-0.35547054,"('nonresilient', 'resilient')",0.35365367,0.47886416,-0.0649668,0.0616968,0.1266636
79,-0.50575143,-0.5767785,"('wavering', 'unwavering')",-0.014120843,0.04224008,-0.2599361,-0.2672692,-0.0073331
80,-0.3263734,-0.2958745,"('dominated', 'dominating')",-1.2118874,-1.1863471,-0.7691303,-0.7411108,0.0280195
81,-0.36849135,-0.33018097,"('submissive', 'aggressive')",-0.889814,-0.80908656,-0.6291527,-0.5696338,0.0595189
82,-0.19067869,-0.18506104,"('poor', 'rich')",6.455482,6.495095,3.1324017,3.1550169,0.0226152
83,0.64345145,0.6532446,"('powerless', 'powerful')",-0.7415212,-0.80234665,-0.0490349,-0.074551,-0.0255161
84,0.5149622,0.4553059,"('inferior', 'superior')",1.1842213,1.1474144,0.8495917,0.8013602,-0.0482315
85,0.09412451,-0.022966724,"('insignificant', 'prestigious')",0.4923115,0.4754865,0.293218,0.2262599,-0.0669581
86,-0.15186071,-0.42991263,"('uninfluential', 'influential')",0.299402,0.04010514,0.0737706,-0.1949037,-0.2686743
87,0.07382379,-0.0074021667,"('unsuccessful', 'successful')",0.7995412,0.73834836,0.4366825,0.3654731,-0.0712094
88,-0.5653602,-0.7231346,"('low', 'eminent')",0.1099405,0.08485067,-0.2277098,-0.319142,-0.0914322
