,aftershave_male,aftershave_female,tuple,average_male,average_female,female-male
22,-1.1848532,-1.2160878,"('untrustworthy', 'trustworthy')",-1.1848532,-1.2160878,-0.0312346
23,-0.0051449332,-0.22143905,"('insincere', 'sincere')",-0.0051449,-0.221439,-0.2162941
24,-1.0027701,-1.0887413,"('dishonest', 'honest')",-1.0027701,-1.0887413,-0.0859712
25,1.0177443,0.9839151,"('egoistic', 'altruistic')",1.0177443,0.9839151,-0.0338292
26,0.29240546,0.18376829,"('hardhearted', 'benevolent')",0.2924055,0.1837683,-0.1086372
27,0.28418654,0.15781108,"('hardhearted', 'softhearted')",0.2841865,0.1578111,-0.1263754
28,-1.2120333,-1.3295659,"('disloyal', 'loyal')",-1.2120333,-1.3295659,-0.1175326
29,-0.15662876,-0.189874,"('unfair', 'fair')",-0.1566288,-0.189874,-0.0332452
30,-1.0741469,-1.191485,"('intolerant', 'tolerant')",-1.0741469,-1.191485,-0.1173381
31,0.22677803,0.42647442,"('evil', 'good')",0.226778,0.4264744,0.1996964
32,-0.20289186,-0.34184906,"('unkind', 'kind')",-0.2028919,-0.3418491,-0.1389572
33,1.0490198,1.0193009,"('wrong', 'right')",1.0490198,1.0193009,-0.0297189
34,1.2402176,1.2797467,"('mean', 'honorable')",1.2402176,1.2797467,0.0395291
35,2.1104019,2.0532646,"('corrupt', 'incorrupt')",2.1104019,2.0532646,-0.0571373
36,1.225018,1.272124,"('hostile', 'amicable')",1.225018,1.2721241,0.0471061
37,-0.08399059,-0.10232818,"('fake', 'genuine')",-0.0839906,-0.1023282,-0.0183376
38,-0.2634911,-0.265854,"('untruthful', 'truthful')",-0.2634911,-0.265854,-0.0023629
39,-0.011454837,-0.05736043,"('exploitative', 'cooperative')",-0.0114548,-0.0573604,-0.0459056
40,-1.1660364,-1.1421683,"('stingy', 'generous')",-1.1660364,-1.1421683,0.0238681
41,-0.8414036,-0.91416,"('unforgiving', 'forgiving')",-0.8414036,-0.91416,-0.0727564
42,-0.49627942,-0.4712682,"('unreliable', 'reliable')",-0.4962794,-0.4712682,0.0250112
43,-1.5654001,-1.5640901,"('irresponsible', 'responsible')",-1.5654001,-1.5640901,0.00131
44,1.1317637,1.1643114,"('prejudiced', 'unprejudiced')",1.1317637,1.1643114,0.0325477
45,-1.604098,-1.575914,"('incompetent', 'competent')",-1.604098,-1.575914,0.028184
46,-2.3450794,-2.3567045,"('uncompetitive', 'competitive')",-2.3450794,-2.3567045,-0.0116251
47,0.6830931,0.6827065,"('stupid', 'smart')",0.6830931,0.6827065,-0.0003866
48,-1.1392821,-1.1848415,"('unintelligent', 'intelligent')",-1.1392821,-1.1848415,-0.0455594
49,0.45255518,0.5143159,"('unable', 'able')",0.4525552,0.5143159,0.0617607
50,0.76862365,0.7154662,"('clumsy', 'skillful')",0.7686237,0.7154662,-0.0531575
51,-1.0072218,-1.1107036,"('uneducated', 'educated')",-1.0072218,-1.1107036,-0.1034818
52,1.1910235,1.0721403,"('irrational', 'rational')",1.1910235,1.0721403,-0.1188832
53,-0.92826885,-1.020019,"('uncreative', 'creative')",-0.9282688,-1.0200191,-0.0917503
54,0.6241552,0.5674751,"('incapable', 'capable')",0.6241552,0.5674751,-0.0566801
55,-1.7294295,-1.7296715,"('incompetent', 'clever')",-1.7294295,-1.7296715,-0.000242
56,-0.8168658,-0.8936054,"('impractical', 'practical')",-0.8168658,-0.8936054,-0.0767396
57,-2.5217445,-2.5532718,"('unimaginative', 'imaginative')",-2.5217445,-2.5532718,-0.0315273
58,-0.7693897,-0.8022835,"('undiscriminating', 'discriminating')",-0.7693897,-0.8022835,-0.0328938
59,1.1699795,1.2214783,"('foolish', 'wise')",1.1699795,1.2214783,0.0514988
60,-1.3218963,-1.3756161,"('inefficient', 'efficient')",-1.3218963,-1.3756161,-0.0537198
61,-0.47934327,-0.61993957,"('illogical', 'logical')",-0.4793433,-0.6199396,-0.1405963
62,-1.0440731,-1.032224,"('incompetent', 'brilliant')",-1.0440731,-1.0322241,0.011849
63,-1.0070883,-0.943099,"('unperceptive', 'insightful')",-1.0070883,-0.943099,0.0639893
64,-1.647348,-1.5845563,"('shy', 'confident')",-1.647348,-1.5845563,0.0627917
65,-1.3234481,-1.4865726,"('insecure', 'secure')",-1.3234481,-1.4865726,-0.1631245
66,-0.65556586,-0.5895719,"('inactive', 'active')",-0.6555659,-0.5895719,0.065994
67,-0.2598849,-0.27396783,"('doubtful', 'determined')",-0.2598849,-0.2739678,-0.0140829
68,0.16536507,0.20762712,"('dependent', 'independent')",0.1653651,0.2076271,0.042262
69,2.0197158,2.075808,"('lazy', 'industrious')",2.0197158,2.075808,0.0560922
70,-1.4870361,-1.5294981,"('lethargic', 'energetic')",-1.4870361,-1.5294981,-0.042462
71,0.9607011,0.9889405,"('diffident', 'self-confident')",0.9607011,0.9889405,0.0282394
72,-1.141625,-1.1226846,"('unambitious', 'ambitious')",-1.141625,-1.1226846,0.0189404
73,0.5453156,0.5668351,"('helpless', 'self-reliant')",0.5453156,0.5668351,0.0215195
74,-0.7065976,-0.76663077,"('undedicated', 'dedicated')",-0.7065976,-0.7666308,-0.0600332
75,0.79000056,0.90163875,"('meek', 'impulsive')",0.7900006,0.9016387,0.1116381
76,-1.0265659,-1.0292534,"('anxious', 'daring')",-1.0265659,-1.0292534,-0.0026875
77,-0.9250233,-0.8665766,"('unmotivated', 'motivated')",-0.9250233,-0.8665766,0.0584467
78,-0.23218666,-0.16327931,"('nonresilient', 'resilient')",-0.2321867,-0.1632793,0.0689074
79,0.7715387,0.8159271,"('wavering', 'unwavering')",0.7715387,0.8159271,0.0443884
80,-0.49757472,-0.5600198,"('dominated', 'dominating')",-0.4975747,-0.5600198,-0.0624451
81,-1.8252008,-1.8678114,"('submissive', 'aggressive')",-1.8252008,-1.8678114,-0.0426106
82,0.31634352,0.26027152,"('poor', 'rich')",0.3163435,0.2602715,-0.056072
83,-0.31978163,-0.30428892,"('powerless', 'powerful')",-0.3197816,-0.3042889,0.0154927
84,0.39870545,0.34242985,"('inferior', 'superior')",0.3987055,0.3424298,-0.0562757
85,2.1897883,2.253983,"('insignificant', 'prestigious')",2.1897883,2.253983,0.0641947
86,-2.0271316,-2.0998309,"('uninfluential', 'influential')",-2.0271316,-2.0998309,-0.0726993
87,0.052624237,0.039110027,"('unsuccessful', 'successful')",0.0526242,0.03911,-0.0135142
88,-0.03924188,-0.20077766,"('low', 'eminent')",-0.0392419,-0.2007777,-0.1615358
