,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,0.008694887,0.0753051,"('hardhearted', 'softhearted')",1.1044142,0.9882604,0.5565546,0.5317827,-0.0247719
28,0.103374615,0.04987543,"('disloyal', 'loyal')",1.2007389,1.1620398,0.6520568,0.6059576,-0.0460992
29,-0.14956404,-0.080397375,"('unfair', 'fair')",-0.3466786,-0.45579433,-0.2481213,-0.2680959,-0.0199746
30,0.57001716,0.23955967,"('intolerant', 'tolerant')",0.728481,0.5721759,0.6492491,0.4058678,-0.2433813
31,-0.9247876,-0.5442825,"('evil', 'good')",-0.79273295,-0.80726874,-0.8587602,-0.6757756,0.1829846
32,-0.25969976,-0.6395369,"('unkind', 'kind')",0.5708917,0.22025128,0.155596,-0.2096428,-0.3652388
33,-0.056078248,-0.090745956,"('wrong', 'right')",-0.7290191,-0.70114386,-0.3925487,-0.3959449,-0.0033962
34,-0.3800161,-0.37706503,"('mean', 'honorable')",5.7358437,5.934955,2.6779137,2.778945,0.1010313
35,-0.3432055,0.097580254,"('corrupt', 'incorrupt')",-0.5609822,-0.49178573,-0.4520939,-0.1971027,0.2549912
36,-0.9680916,-0.48228204,"('hostile', 'amicable')",-0.02246828,-0.027730536,-0.4952799,-0.2550063,0.2402736
37,0.2642184,0.035412416,"('fake', 'genuine')",0.1411143,0.16142017,0.2026663,0.0984163,-0.10425
38,-0.48878336,-0.71369344,"('untruthful', 'truthful')",-0.21948998,-0.16389568,-0.3541367,-0.4387946,-0.0846579
39,0.48674047,0.22993939,"('exploitative', 'cooperative')",-0.0056157364,-0.15649508,0.2405624,0.0367222,-0.2038402
40,0.30978802,0.49604446,"('stingy', 'generous')",-1.7958915,-1.7102194,-0.7430518,-0.6070875,0.1359643
41,0.63692296,0.54428697,"('unforgiving', 'forgiving')",0.01729583,-0.20695186,0.3271094,0.1686676,-0.1584418
42,0.33371848,0.1405787,"('unreliable', 'reliable')",-3.8625896,-3.873061,-1.7644355,-1.8662411,-0.1018056
43,-0.102002725,-0.66678935,"('irresponsible', 'responsible')",0.1263393,-0.06319327,0.0121683,-0.3649913,-0.3771596
44,0.0074174358,-0.17380106,"('prejudiced', 'unprejudiced')",-1.7231313,-1.8103122,-0.8578569,-0.9920566,-0.1341997
45,-0.617509,-1.0616467,"('incompetent', 'competent')",-0.03503738,-0.2275751,-0.3262732,-0.6446109,-0.3183377
46,-0.3406987,-0.8058544,"('uncompetitive', 'competitive')",-0.7976117,-0.93135965,-0.5691552,-0.868607,-0.2994518
47,-0.37701654,-0.71615833,"('stupid', 'smart')",5.0159464,5.1667356,2.3194649,2.2252886,-0.0941763
48,-0.40607503,-0.27453396,"('unintelligent', 'intelligent')",0.7744512,0.7519677,0.1841881,0.2387169,0.0545288
49,0.0029138736,0.34046698,"('unable', 'able')",0.023545697,0.22003661,0.0132298,0.2802518,0.267022
50,0.13208719,0.27400616,"('clumsy', 'skillful')",0.28903252,0.29623386,0.2105598,0.28512,0.0745602
51,-0.13031231,-0.5398207,"('uneducated', 'educated')",0.30708775,0.15054631,0.0883877,-0.1946372,-0.2830249
52,-0.26303318,-0.02523702,"('irrational', 'rational')",0.47098592,0.494229,0.1039764,0.234496,0.1305196
53,-1.1032917,-1.0347246,"('uncreative', 'creative')",0.20800565,0.20230764,-0.447643,-0.4162085,0.0314345
54,-0.4803861,-0.382012,"('incapable', 'capable')",0.738301,0.8621388,0.1289574,0.2400634,0.111106
55,0.39163274,-0.1274085,"('incompetent', 'clever')",0.33170646,0.16429938,0.3616696,0.0184454,-0.3432242
56,0.308869,-0.18305664,"('impractical', 'practical')",-0.682955,-0.7830439,-0.187043,-0.4830503,-0.2960073
57,-0.9392208,-1.2503608,"('unimaginative', 'imaginative')",-3.2378194,-3.457221,-2.0885201,-2.353791,-0.2652709
58,-0.23469658,-0.1719988,"('undiscriminating', 'discriminating')",0.20298438,0.16142815,-0.0158561,-0.0052853,0.0105708
59,0.45973107,0.85915995,"('foolish', 'wise')",0.14512339,0.3657638,0.3024272,0.6124619,0.3100347
60,0.61426324,0.033174664,"('inefficient', 'efficient')",-0.092629425,-0.13249972,0.2608169,-0.0496625,-0.3104794
61,-0.7330827,-1.0147934,"('illogical', 'logical')",0.4073453,0.11472404,-0.1628687,-0.4500347,-0.287166
62,0.18044324,0.010005444,"('incompetent', 'brilliant')",0.3251755,0.4891325,0.2528094,0.249569,-0.0032404
63,-0.5887459,-0.82340455,"('unperceptive', 'insightful')",0.47699952,0.49134988,-0.0558732,-0.1660273,-0.1101541
64,0.26154384,0.10915701,"('shy', 'confident')",-6.549946,-6.6090035,-3.144201,-3.2499232,-0.1057222
65,0.00888518,-0.39409596,"('insecure', 'secure')",-0.43123287,-0.411522,-0.2111738,-0.402809,-0.1916352
66,-1.5806779,-1.6784146,"('inactive', 'active')",-0.019006744,-0.03503833,-0.7998423,-0.8567265,-0.0568842
67,0.81324756,0.55120647,"('doubtful', 'determined')",-0.6176017,-0.8481651,0.0978229,-0.1484793,-0.2463022
68,-0.18076438,-0.22451217,"('dependent', 'independent')",-0.6111091,-0.5359916,-0.3959367,-0.3802519,0.0156848
69,-0.009735795,0.34150234,"('lazy', 'industrious')",-0.5096337,-0.46360302,-0.2596848,-0.0610503,0.1986345
70,-0.15549134,-0.543778,"('lethargic', 'energetic')",-0.09405306,-0.18463457,-0.1247722,-0.3642063,-0.2394341
71,-0.6009887,-0.41112292,"('diffident', 'self-confident')",0.18224527,0.26015037,-0.2093717,-0.0754863,0.1338854
72,0.0010853179,-0.10910063,"('unambitious', 'ambitious')",-0.6947499,-0.6164184,-0.3468323,-0.3627595,-0.0159272
73,1.3066597,1.3944207,"('helpless', 'self-reliant')",-2.9570818,-2.759271,-0.825211,-0.6824251,0.1427859
74,0.15976188,-0.059610642,"('undedicated', 'dedicated')",-0.2654961,-0.60670847,-0.0528671,-0.3331596,-0.2802925
75,0.017246466,0.057210557,"('meek', 'impulsive')",-1.021149,-0.91134673,-0.5019513,-0.4270681,0.0748832
76,0.09111391,-0.36548352,"('anxious', 'daring')",-0.43709087,-0.41751802,-0.1729885,-0.3915008,-0.2185123
77,-0.7036551,-0.6651801,"('unmotivated', 'motivated')",-1.018652,-0.8614779,-0.8611535,-0.763329,0.0978245
78,-0.4380458,-0.31508923,"('nonresilient', 'resilient')",0.69806844,0.857962,0.1300113,0.2714364,0.1414251
79,-1.2055539,-1.2001163,"('wavering', 'unwavering')",-0.36505833,-0.30939978,-0.7853061,-0.754758,0.0305481
80,-0.025443535,-0.3542188,"('dominated', 'dominating')",-1.0536366,-0.9703095,-0.5395401,-0.6622642,-0.1227241
81,0.3580168,-0.22160643,"('submissive', 'aggressive')",-0.9836183,-1.031138,-0.3128008,-0.6263722,-0.3135714
82,-0.103699364,-0.34875047,"('poor', 'rich')",6.1990976,6.296436,3.0476992,2.9738426,-0.0738566
83,-0.5053142,-0.6649653,"('powerless', 'powerful')",-1.1582785,-1.1733348,-0.8317963,-0.9191501,-0.0873538
84,0.7732951,0.92075926,"('inferior', 'superior')",1.1399858,1.2753519,0.9566405,1.0980556,0.1414151
85,-0.6639174,-0.37602594,"('insignificant', 'prestigious')",-0.08394076,-0.12310808,-0.3739291,-0.249567,0.1243621
86,-1.0669576,-1.4659584,"('uninfluential', 'influential')",-0.21631871,-0.56078434,-0.6416382,-1.0133713,-0.3717331
87,-0.13685912,-0.48086187,"('unsuccessful', 'successful')",1.1885401,1.2826707,0.5258405,0.4009044,-0.1249361
88,-1.4496534,-1.536992,"('low', 'eminent')",-0.48121065,-0.5513036,-0.965432,-1.0441477,-0.0787157
