,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.5779201,-0.6162622,"('untrustworthy', 'trustworthy')",0.0572394,-0.029685382,-0.43783873,-0.5147721,-0.7782296,-0.86071455,-0.4341872,-0.5053586,-0.0711714
23,-2.776869,-2.8911269,"('insincere', 'sincere')",-0.91309667,-0.80655843,-0.23308128,-0.26273218,4.2916694,3.8335679,0.0921556,-0.0317124,-0.123868
24,-1.4968836,-1.5288625,"('dishonest', 'honest')",-0.71017313,-0.6036982,-0.14186385,-0.16867264,0.3087308,0.16940983,-0.5100474,-0.5329559,-0.0229085
25,0.5103007,0.52033806,"('egoistic', 'altruistic')",-0.13631561,-0.14251086,1.9209299,1.962343,1.1286715,1.0654663,0.8558966,0.8514091,-0.0044875
26,-0.2689339,-0.35088566,"('hardhearted', 'benevolent')",1.7818112,1.5638424,1.5427592,1.3182783,2.38848,2.2773433,1.3610291,1.2021446,-0.1588845
27,-0.8229754,-0.780973,"('hardhearted', 'softhearted')",-0.8113009,-0.65038854,-0.22144935,-0.1756381,1.3686703,1.164317,-0.1217638,-0.1106707,0.0110931
28,-1.6756618,-1.8492022,"('disloyal', 'loyal')",-0.19070217,-0.30624533,-0.16936578,-0.34181228,0.40890056,0.06854492,-0.4067073,-0.6071787,-0.2004714
29,0.24441646,0.13390481,"('unfair', 'fair')",-0.44392103,-0.5158535,-0.061894495,-0.041718177,-0.596389,-0.6803727,-0.214447,-0.2760099,-0.0615629
30,-1.0518017,-1.1628995,"('intolerant', 'tolerant')",-0.41539785,-0.37780097,0.37491816,0.30896252,1.0618954,0.9941778,-0.0075965,-0.05939,-0.0517935
31,0.6096089,0.5261559,"('evil', 'good')",-0.704174,-0.8583008,-0.033904195,-0.03534806,-0.44654262,-0.38368875,-0.143753,-0.1877954,-0.0440424
32,-1.7054095,-1.7821805,"('unkind', 'kind')",-0.06406778,-0.029044524,-2.0594888,-2.2599182,0.52139,0.23199736,-0.826894,-0.9597865,-0.1328925
33,0.9235358,0.93103737,"('wrong', 'right')",-0.045864858,0.06548766,0.8328738,0.9184074,-0.2200176,-0.10208832,0.3726318,0.453211,0.0805792
34,-1.219234,-1.2037684,"('mean', 'honorable')",-0.4833277,-0.31079587,-0.5690699,-0.5179541,4.7864637,4.64456,0.6287081,0.6530104,0.0243023
35,2.4989054,2.3883193,"('corrupt', 'incorrupt')",-0.44133103,-0.5970726,0.6372957,0.62084436,0.28612196,0.15744485,0.745248,0.642384,-0.102864
36,1.2068725,1.0261117,"('hostile', 'amicable')",-0.0131454915,-0.27453092,1.1044241,0.9718531,0.64079946,0.5553869,0.7347376,0.5697052,-0.1650324
37,-0.4367942,-0.44268668,"('fake', 'genuine')",-0.12883319,0.0041739196,-0.64504635,-0.6677411,0.3062435,0.21864629,-0.2261076,-0.2219019,0.0042057
38,-1.1852772,-1.3360622,"('untruthful', 'truthful')",-1.4529513,-1.5320672,0.046028294,-0.027741361,-0.20847823,-0.2883035,-0.7001696,-0.7960435,-0.0958739
39,-0.92778856,-0.8017559,"('exploitative', 'cooperative')",-0.4463573,-0.2011421,1.404572,1.5728291,-0.05522454,-0.016166812,-0.0061996,0.1384411,0.1446407
40,-0.85305816,-0.9131162,"('stingy', 'generous')",-0.34843606,-0.2297596,0.74077094,0.64529747,-1.0525987,-0.9538441,-0.3783305,-0.3628556,0.0154749
41,-1.1485885,-1.3412472,"('unforgiving', 'forgiving')",-0.61041224,-0.681633,0.5847554,0.43999627,-0.020447541,-0.06688115,-0.2986732,-0.4124413,-0.1137681
42,0.8844602,0.94172096,"('unreliable', 'reliable')",0.79759073,1.0274276,0.012093568,-0.051052973,-2.3868413,-2.1284335,-0.1731742,-0.0525845,0.1205897
43,-2.2606857,-2.2176664,"('irresponsible', 'responsible')",-0.41576147,-0.09420555,-0.11912813,-0.10434392,0.14659229,0.08681468,-0.6622458,-0.5823503,0.0798955
44,1.4255849,1.5206238,"('prejudiced', 'unprejudiced')",-1.6971053,-1.5020317,-1.3468894,-1.3109401,-1.7104474,-1.4921231,-0.8322143,-0.6961178,0.1360965
45,-1.0471164,-1.311466,"('incompetent', 'competent')",0.7363499,0.6378068,0.5476349,0.29708344,-0.2943153,-0.39350793,-0.0143617,-0.1925209,-0.1781592
46,-1.8665965,-1.96431,"('uncompetitive', 'competitive')",1.4646391,1.5239961,-1.2564026,-1.294298,-0.51493245,-0.6179259,-0.5433231,-0.5881345,-0.0448114
47,-1.0299176,-0.8595257,"('stupid', 'smart')",0.04992884,0.12852395,-0.53362465,-0.46501058,4.0834107,3.8668275,0.6424493,0.6677038,0.0252545
48,-2.0684946,-2.0999234,"('unintelligent', 'intelligent')",-0.5771152,-0.53826207,-0.81982374,-0.9133642,-0.03559169,-0.06406946,-0.8752563,-0.9039048,-0.0286485
49,-1.2517312,-1.1780082,"('unable', 'able')",-0.11210793,0.0034757257,-0.77609706,-0.76299846,-0.5739877,-0.53826594,-0.678481,-0.6189492,0.0595318
50,0.57515496,0.6295207,"('clumsy', 'skillful')",1.546262,1.6158438,-0.9029033,-0.88611734,0.74631244,0.65215385,0.4912065,0.5028502,0.0116437
51,-0.45373333,-0.5388669,"('uneducated', 'educated')",0.706198,0.6736428,-0.038419515,-0.09693973,0.3740578,0.2827873,0.1470257,0.0801559,-0.0668698
52,0.26081452,0.22584388,"('irrational', 'rational')",0.25735378,0.07451959,0.82515776,0.7950637,0.3322557,0.29377663,0.4188955,0.3473009,-0.0715946
53,-1.3167979,-1.2567681,"('uncreative', 'creative')",0.29660267,0.4363568,0.58360606,0.56386167,0.7715307,0.6852777,0.0837354,0.107182,0.0234466
54,-0.3663491,-0.3117995,"('incapable', 'capable')",-0.2747316,-0.21100771,0.42446876,0.422129,1.1638944,1.0825338,0.2368206,0.2454639,0.0086433
55,-1.485538,-1.5072488,"('incompetent', 'clever')",0.697223,0.75197756,0.38969892,0.3732465,-0.75890887,-0.8147863,-0.2893812,-0.2992027,-0.0098215
56,-0.77024156,-0.90148675,"('impractical', 'practical')",-0.5177553,-0.56281406,0.33366936,0.117975265,-0.6871768,-0.7823662,-0.4103761,-0.532173,-0.1217969
57,-1.1996655,-1.3166014,"('unimaginative', 'imaginative')",0.34463814,0.21287352,0.0692852,-0.17760473,-1.7184651,-1.6962717,-0.6260518,-0.744401,-0.1183492
58,-0.43412882,-0.48576042,"('undiscriminating', 'discriminating')",0.30733937,0.33881903,0.347857,0.31513762,0.35169965,0.35571885,0.1431918,0.1309788,-0.012213
59,0.5187627,0.6139103,"('foolish', 'wise')",0.63548285,0.53214675,-0.43833414,-0.42749017,0.6136025,0.65984166,0.3323785,0.3446022,0.0122237
60,-2.445035,-2.441021,"('inefficient', 'efficient')",-0.030353297,0.21824309,-0.7901746,-0.7901548,-0.96743107,-0.91859305,-1.0582485,-0.9828814,0.0753671
61,-0.7675306,-0.8563235,"('illogical', 'logical')",0.55931926,0.476631,0.10595322,0.12766673,-0.044655968,-0.29855567,-0.0367285,-0.1376454,-0.1009169
62,-1.8340732,-1.7491028,"('incompetent', 'brilliant')",-0.36578953,-0.20572469,0.4090508,0.45169005,-0.18880272,-0.07309121,-0.4949037,-0.3940572,0.1008465
63,-1.5868859,-1.6625983,"('unperceptive', 'insightful')",1.0102022,1.127903,-0.8303986,-0.98523563,1.2112116,1.190632,-0.0489677,-0.0823247,-0.033357
64,-0.12723331,-0.10172344,"('shy', 'confident')",0.51383877,0.596441,-1.4654753,-1.5099357,-5.836084,-5.5133047,-1.7287384,-1.6321307,0.0966077
65,-1.770652,-1.8194256,"('insecure', 'secure')",0.6217366,0.6441238,-1.4084066,-1.3948431,-0.8299066,-0.8810849,-0.8468071,-0.8628075,-0.0160004
66,-0.16386048,-0.21467255,"('inactive', 'active')",1.0073504,1.0561929,1.1878862,1.202995,0.85302407,0.7527375,0.7211,0.6993132,-0.0217868
67,0.50272906,0.61683226,"('doubtful', 'determined')",-0.3359081,-0.27853948,-0.14659822,-0.02103825,-0.3334116,-0.21343873,-0.0782972,0.025954,0.1042512
68,-0.34919828,-0.43523473,"('dependent', 'independent')",-0.11002639,-0.06398311,-1.1362418,-1.1344846,-0.55479,-0.51153976,-0.5375642,-0.5363106,0.0012536
69,1.6148369,1.699527,"('lazy', 'industrious')",0.798857,0.69906056,0.7145401,0.85893476,0.0006785467,0.13835877,0.7822281,0.8489704,0.0667423
70,-0.69784564,-0.715194,"('lethargic', 'energetic')",0.65455735,0.7376564,-0.21099399,-0.27553004,0.86582947,0.81077147,0.1528868,0.139426,-0.0134608
71,0.21725671,0.09839976,"('diffident', 'self-confident')",0.052492417,0.12241295,1.2711159,1.2620633,0.4220035,0.38951957,0.4907171,0.4680989,-0.0226182
72,-1.9121917,-1.8668742,"('unambitious', 'ambitious')",-0.738035,-0.56210726,1.483894,1.5058994,-0.98255825,-0.9537047,-0.5372227,-0.4691967,0.068026
73,1.7849345,1.8461709,"('helpless', 'self-reliant')",0.31826794,0.39650336,0.6258081,0.643133,-2.5379584,-2.203704,0.047763,0.1705258,0.1227628
74,-0.5908705,-0.60491055,"('undedicated', 'dedicated')",0.5470066,0.6164914,-0.034923688,-0.11711575,0.045589212,-0.04045706,-0.0082996,-0.036498,-0.0281984
75,1.2491477,1.2374033,"('meek', 'impulsive')",-0.6028055,-0.61886066,0.28594223,0.34056762,0.09273818,0.3000098,0.2562556,0.31478,0.0585244
76,-0.47034252,-0.30806744,"('anxious', 'daring')",1.3203442,1.6220131,-0.08755296,0.05348701,-0.31859073,-0.18679488,0.1109645,0.2951595,0.184195
77,-1.0671782,-1.0345929,"('unmotivated', 'motivated')",0.024734272,0.08185486,-0.4962049,-0.48084757,-1.0240324,-0.9581272,-0.6406703,-0.5979282,0.0427421
78,-0.9975844,-1.0396625,"('nonresilient', 'resilient')",0.72353864,0.74485415,-1.1274664,-1.1912129,0.69660914,0.63342434,-0.1762258,-0.2131492,-0.0369234
79,0.7863635,0.6284674,"('wavering', 'unwavering')",0.2658758,0.13350594,0.606751,0.43749171,0.7485848,0.69437283,0.6018938,0.4734595,-0.1284343
80,-0.39209193,-0.39769447,"('dominated', 'dominating')",0.30427933,0.27615228,-0.68448985,-0.70984095,-1.3363379,-1.455607,-0.5271601,-0.5717475,-0.0445874
81,-1.310913,-1.3296477,"('submissive', 'aggressive')",0.2861108,0.18744671,-1.7497623,-1.8827579,-1.1153302,-1.1373914,-0.9724737,-1.0405875,-0.0681138
82,-0.75863457,-0.7638736,"('poor', 'rich')",-0.08290098,0.019260958,-0.39885905,-0.3983813,4.756248,4.507236,0.8789634,0.8410605,-0.0379029
83,-0.81127053,-0.80618227,"('powerless', 'powerful')",-0.23053208,-0.17802958,-0.74941623,-0.843003,-1.1473222,-1.2216237,-0.7346352,-0.7622097,-0.0275745
84,0.06610845,0.11827922,"('inferior', 'superior')",1.2572371,1.258074,0.96548265,1.040629,1.1378253,1.0683962,0.8566633,0.8713446,0.0146813
85,0.7878682,0.84612226,"('insignificant', 'prestigious')",0.034913145,0.026414867,1.3228952,1.3217249,0.80815625,0.8797416,0.7384582,0.7685009,0.0300427
86,-2.4388516,-2.6219168,"('uninfluential', 'influential')",0.6095965,0.35558626,-0.36534905,-0.65770566,0.21058536,-0.06670873,-0.4960047,-0.7476862,-0.2516815
87,-0.07273812,-0.06453155,"('unsuccessful', 'successful')",2.6488988,2.6385415,0.7200275,0.7019117,1.0794638,0.9709565,1.093913,1.0617195,-0.0321935
88,-0.86684865,-0.8065934,"('low', 'eminent')",-0.066237204,-0.10088506,-0.23128712,-0.3947051,0.4922439,0.36188948,-0.1680323,-0.2350735,-0.0670412
