,pool_male,pool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,0.3923464,0.48238882,"('rough', 'thoughtful')",0.8183995,0.7751197,0.605373,0.6287543,0.0233813
21,1.2086921,1.234982,"('immoral', 'moral')",-0.14760655,-0.023497209,0.5305427,0.6057424,0.0751997
22,0.263261,0.2678069,"('untrustworthy', 'trustworthy')",-0.53930455,-0.56157154,-0.1380218,-0.1468823,-0.0088605
23,1.6349406,1.6831697,"('insincere', 'sincere')",6.346375,6.38897,3.9906578,4.0360699,0.0454121
24,0.21829137,0.2827434,"('dishonest', 'honest')",0.92860174,0.9552497,0.5734466,0.6189966,0.04555
25,-0.28411144,-0.24660309,"('egoistic', 'altruistic')",0.97964525,0.88587576,0.3477669,0.3196363,-0.0281306
26,1.6237161,1.5207492,"('hardhearted', 'benevolent')",1.6218485,1.5017807,1.6227822,1.511265,-0.1115172
27,0.610562,0.61191714,"('hardhearted', 'softhearted')",1.2094927,1.1446896,0.9100274,0.8783033,-0.0317241
28,0.024584113,-0.039539233,"('disloyal', 'loyal')",1.4838892,1.4481562,0.7542366,0.7043085,-0.0499281
29,-0.1330542,-0.13885276,"('unfair', 'fair')",-0.4224108,-0.5683774,-0.2777325,-0.3536151,-0.0758826
30,1.9560288,2.0249813,"('intolerant', 'tolerant')",0.8797865,0.9396216,1.4179077,1.4823015,0.0643938
31,-2.1994004,-2.0970414,"('evil', 'good')",-1.2825832,-1.37283,-1.7409918,-1.7349358,0.006056
32,1.0514239,1.0926971,"('unkind', 'kind')",1.266278,1.1954021,1.1588509,1.1440496,-0.0148013
33,0.59967697,0.56273174,"('wrong', 'right')",-0.28485143,-0.35558665,0.1574128,0.1035725,-0.0538403
34,-0.07032614,0.09292541,"('mean', 'honorable')",5.279023,5.5084686,2.6043484,2.8006971,0.1963487
35,-2.8830886,-2.9901524,"('corrupt', 'incorrupt')",-0.71509,-0.88737273,-1.7990893,-1.9387625,-0.1396732
36,-1.9829153,-1.9622083,"('hostile', 'amicable')",-0.68723387,-0.81352925,-1.3350745,-1.3878688,-0.0527943
37,-0.5404418,-0.5432761,"('fake', 'genuine')",0.4337792,0.47253972,-0.0533313,-0.0353682,0.0179631
38,0.5862146,0.58860856,"('untruthful', 'truthful')",-0.092334926,0.020436589,0.2469398,0.3045226,0.0575828
39,1.5521909,1.6137941,"('exploitative', 'cooperative')",0.3919177,0.44683897,0.9720543,1.0303166,0.0582623
40,0.32991582,0.38708633,"('stingy', 'generous')",-2.3031619,-2.437231,-0.986623,-1.0250723,-0.0384493
41,1.6524987,1.622738,"('unforgiving', 'forgiving')",-0.09495673,-0.15515846,0.778771,0.7337898,-0.0449812
42,1.2089862,1.3076291,"('unreliable', 'reliable')",-2.7352734,-2.6823747,-0.7631436,-0.6873728,0.0757708
43,1.4451829,1.532553,"('irresponsible', 'responsible')",1.0361869,1.093237,1.240685,1.3128951,0.0722101
44,-1.3955028,-1.3842726,"('prejudiced', 'unprejudiced')",-1.3644011,-1.3594635,-1.379952,-1.371868,0.008084
45,1.2145058,1.2241591,"('incompetent', 'competent')",0.31891665,0.28699678,0.7667112,0.7555779,-0.0111333
46,1.8949084,1.9255583,"('uncompetitive', 'competitive')",-0.95882964,-0.9324542,0.4680394,0.4965521,0.0285127
47,0.52478504,0.54147655,"('stupid', 'smart')",5.7851276,5.8901153,3.1549563,3.215796,0.0608397
48,0.3432691,0.303914,"('unintelligent', 'intelligent')",0.7256372,0.764272,0.5344532,0.534093,-0.0003602
49,-0.28560743,-0.27477783,"('unable', 'able')",-0.27429044,-0.15014538,-0.2799489,-0.2124616,0.0674873
50,-0.87447953,-0.84259707,"('clumsy', 'skillful')",0.17527783,0.108258784,-0.3496009,-0.3671691,-0.0175682
51,0.15831815,0.12249518,"('uneducated', 'educated')",0.32675907,0.33552417,0.2425386,0.2290097,-0.0135289
52,-0.65192574,-0.818825,"('irrational', 'rational')",-0.21058021,-0.38377446,-0.431253,-0.6012998,-0.1700468
53,-1.3781972,-1.354395,"('uncreative', 'creative')",0.46392262,0.40576324,-0.4571373,-0.4743159,-0.0171786
54,0.22113153,0.21844643,"('incapable', 'capable')",1.0183419,1.0415189,0.6197367,0.6299827,0.010246
55,1.9673649,1.9938704,"('incompetent', 'clever')",0.5568425,0.6128331,1.2621037,1.3033518,0.0412481
56,2.5019157,2.5105736,"('impractical', 'practical')",-0.018414881,0.08640969,1.2417504,1.2984917,0.0567413
57,0.35428375,0.32839623,"('unimaginative', 'imaginative')",-2.9660614,-2.920305,-1.3058888,-1.2959543,0.0099345
58,0.8150835,0.7917273,"('undiscriminating', 'discriminating')",0.1708619,0.14819877,0.4929727,0.469963,-0.0230097
59,-0.3444095,-0.385742,"('foolish', 'wise')",0.31961244,0.29270375,-0.0123985,-0.0465191,-0.0341206
60,2.1260955,2.2170157,"('inefficient', 'efficient')",0.3325509,0.5496397,1.2293233,1.3833277,0.1540044
61,1.4239014,1.2796277,"('illogical', 'logical')",0.5975913,0.411263,1.0107464,0.8454453,-0.1653011
62,2.1981156,2.264874,"('incompetent', 'brilliant')",0.86557287,1.0015303,1.5318443,1.6332021,0.1013578
63,0.97025555,1.0203586,"('unperceptive', 'insightful')",0.5077943,0.5266502,0.7390249,0.7735044,0.0344795
64,0.07906527,0.05596079,"('shy', 'confident')",-6.3641415,-6.4497113,-3.1425381,-3.1968753,-0.0543372
65,1.5110928,1.441854,"('insecure', 'secure')",0.20561,0.2541762,0.8583514,0.8480151,-0.0103363
66,-1.2015642,-1.1985655,"('inactive', 'active')",0.23497368,0.13992393,-0.4832953,-0.5293208,-0.0460255
67,0.7522048,0.6952802,"('doubtful', 'determined')",-0.44952348,-0.41450617,0.1513406,0.140387,-0.0109536
68,-0.45729136,-0.4669731,"('dependent', 'independent')",-0.9395543,-0.98205733,-0.6984228,-0.7245152,-0.0260924
69,-0.71182036,-0.69910735,"('lazy', 'industrious')",-1.1805525,-1.2683431,-0.9461864,-0.9837252,-0.0375388
70,0.8980762,0.95765907,"('lethargic', 'energetic')",0.72594315,0.7631781,0.8120097,0.8604186,0.0484089
71,0.77814865,0.82358307,"('diffident', 'self-confident')",0.54495203,0.51932794,0.6615503,0.6714555,0.0099052
72,0.9286898,0.8893748,"('unambitious', 'ambitious')",0.22435573,0.31767955,0.5765228,0.6035272,0.0270044
73,0.057437122,0.074237555,"('helpless', 'self-reliant')",-3.3147812,-3.3117216,-1.628672,-1.618742,0.00993
74,1.0300069,1.047407,"('undedicated', 'dedicated')",-0.36993608,-0.43170083,0.3300354,0.3078531,-0.0221823
75,-1.8749592,-1.8864089,"('meek', 'impulsive')",-0.8766803,-0.82637423,-1.3758198,-1.3563915,0.0194283
76,-0.052765477,-0.018382415,"('anxious', 'daring')",-0.1305035,-0.09630677,-0.0916345,-0.0573446,0.0342899
77,0.9274192,0.95423925,"('unmotivated', 'motivated')",-1.1896085,-1.0655751,-0.1310946,-0.0556679,0.0754267
78,-0.04834479,0.0060401633,"('nonresilient', 'resilient')",-0.5252658,-0.5222474,-0.2868053,-0.2581036,0.0287017
79,-1.9856639,-2.0095832,"('wavering', 'unwavering')",-0.6061219,-0.58076537,-1.295893,-1.2951744,0.0007186
80,0.8906603,0.73289686,"('dominated', 'dominating')",-0.6100937,-0.54062575,0.1402833,0.0961356,-0.0441477
81,1.1259476,1.055561,"('submissive', 'aggressive')",-0.48292512,-0.3577708,0.3215112,0.3488951,0.0273839
82,0.0022828653,0.04526245,"('poor', 'rich')",6.8122606,6.8477488,3.4072719,3.4465055,0.0392336
83,0.4687823,0.45999104,"('powerless', 'powerful')",-0.7355019,-0.75578946,-0.1333598,-0.1478992,-0.0145394
84,0.5347511,0.46477148,"('inferior', 'superior')",0.3684826,0.25969064,0.4516169,0.3622311,-0.0893858
85,-0.7196839,-0.7345222,"('insignificant', 'prestigious')",-0.78307617,-0.9154849,-0.75138,-0.8250036,-0.0736236
86,-0.089166045,-0.12336033,"('uninfluential', 'influential')",0.25911644,0.24078918,0.0849752,0.0587144,-0.0262608
87,0.65002817,0.5030045,"('unsuccessful', 'successful')",0.6175568,0.5918707,0.6337925,0.5474376,-0.0863549
88,-0.8109088,-0.765662,"('low', 'eminent')",-0.23046604,-0.20337692,-0.5206874,-0.4845195,0.0361679
