,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
58,-0.81382346,-0.8656263,"('undiscriminating', 'discriminating')",0.86960346,0.7661541,0.049634993,0.021300884,0.0351383,-0.0260571,-0.0611954
59,0.27801448,0.28852174,"('foolish', 'wise')",-0.9599071,-0.9784224,0.6207478,0.65240824,-0.0203816,-0.0124975,0.0078841
60,-0.2708888,-0.18644312,"('inefficient', 'efficient')",2.0038512,2.1365278,-0.8305061,-0.68976915,0.3008188,0.4201052,0.1192864
61,-0.77326953,-0.85627025,"('illogical', 'logical')",0.12873167,0.029271916,0.25931093,0.10122773,-0.128409,-0.2419235,-0.1135145
62,-0.6421062,-0.5563081,"('incompetent', 'brilliant')",0.8040417,0.91155696,-0.43686932,-0.19713797,-0.0916446,0.0527036,0.1443482
63,-1.356916,-1.370526,"('unperceptive', 'insightful')",0.7213528,0.73955226,0.4621939,0.6112103,-0.0577897,-0.0065878,0.0512019
64,-0.006207034,-0.07312808,"('shy', 'confident')",0.21281254,0.17405197,-6.849495,-6.9313416,-2.2142965,-2.2768059,-0.0625094
65,-0.09219037,-0.14761283,"('insecure', 'secure')",0.49668807,0.43945178,-0.96329606,-0.9221793,-0.1862661,-0.2101134,-0.0238473
66,-0.94003624,-0.9602731,"('inactive', 'active')",-1.814939,-1.9006113,0.9162948,0.82137805,-0.6128935,-0.6798355,-0.066942
67,0.7452015,0.79424334,"('doubtful', 'determined')",0.7408352,0.77516985,-0.5018543,-0.4949796,0.3280608,0.3581445,0.0300837
68,0.08787936,0.020641517,"('dependent', 'independent')",-0.60938877,-0.58595985,-0.5911564,-0.6129489,-0.3708886,-0.3927557,-0.0218671
69,0.7745854,0.7955362,"('lazy', 'industrious')",0.3380392,0.40548107,0.03189454,-0.05716096,0.3815064,0.3812854,-0.000221
70,-0.8024034,-0.82969695,"('lethargic', 'energetic')",0.70732826,0.75309896,0.011741426,0.10760492,-0.0277779,0.0103356,0.0381135
71,-0.6058449,-0.59955287,"('diffident', 'self-confident')",0.9306748,0.9287315,0.5421999,0.5360904,0.2890099,0.288423,-0.0005869
72,-1.0093142,-0.96202964,"('unambitious', 'ambitious')",-0.098981574,-0.08025042,-0.9633979,-0.9241387,-0.6905646,-0.6554729,0.0350917
73,1.2656164,1.2888511,"('helpless', 'self-reliant')",-0.49860722,-0.5412913,-2.829058,-2.7967918,-0.6873496,-0.6830773,0.0042723
74,-0.77362674,-0.82662374,"('undedicated', 'dedicated')",0.49309546,0.5326623,-0.04560174,-0.045920476,-0.108711,-0.113294,-0.004583
75,0.05738409,0.08567774,"('meek', 'impulsive')",-1.8758935,-1.8855021,-0.15615104,-0.090327434,-0.6582201,-0.6300506,0.0281695
76,-0.472315,-0.46466804,"('anxious', 'daring')",0.6032148,0.6680476,-0.3290782,-0.21573775,-0.0660595,-0.0041194,0.0619401
77,-0.2509806,-0.29522377,"('unmotivated', 'motivated')",0.8294524,0.8549016,-1.1628853,-1.0712621,-0.1948045,-0.1705281,0.0242764
78,-1.0144446,-0.982553,"('nonresilient', 'resilient')",0.6872322,0.689495,0.2469047,0.31711692,-0.0267692,0.0080196,0.0347888
79,-0.9365327,-0.9745027,"('wavering', 'unwavering')",-2.0771587,-2.1136837,0.32661912,0.39656234,-0.8956908,-0.897208,-0.0015172
80,0.09551923,0.09870366,"('dominated', 'dominating')",-0.063240655,-0.00406456,-1.5125535,-1.4435424,-0.493425,-0.4496344,0.0437906
81,-0.23996714,-0.3556941,"('submissive', 'aggressive')",1.3553504,1.2898757,-1.2691069,-1.195889,-0.0512412,-0.0872358,-0.0359946
82,-0.46699652,-0.4560205,"('poor', 'rich')",0.39099455,0.41796795,6.050154,6.2431016,1.991384,2.0683497,0.0769657
83,-0.10805672,-0.1026102,"('powerless', 'powerful')",-0.53641224,-0.48409832,-1.3633741,-1.3954121,-0.669281,-0.6607069,0.0085741
84,0.63390595,0.56980443,"('inferior', 'superior')",0.00219143,-0.046184324,1.026005,0.9395164,0.5540342,0.4877122,-0.066322
85,0.2006541,0.15968555,"('insignificant', 'prestigious')",-0.8932771,-0.9949413,1.3924484,1.384524,0.2332751,0.1830894,-0.0501857
86,-2.0746088,-2.2464027,"('uninfluential', 'influential')",0.20422566,0.07782219,-0.20283644,-0.36328518,-0.6910732,-0.8439552,-0.152882
87,-0.023004306,-0.16980751,"('unsuccessful', 'successful')",0.59104675,0.42289698,0.90764606,0.9892924,0.4918962,0.4141273,-0.0777689
88,-0.66008234,-0.76883566,"('low', 'eminent')",0.104582936,0.002701045,0.1919005,0.19282249,-0.1211996,-0.1911041,-0.0699045
