,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
46,-0.38542232,-0.32004222,"('uncompetitive', 'competitive')",0.83054054,0.8338138,-0.5936556,-0.7188179,-0.0495125,-0.0683488,-0.0188363
47,-0.07394832,0.017919783,"('stupid', 'smart')",0.9540665,1.0102298,4.73849,5.0643144,1.8728695,2.0308213,0.1579518
48,0.66636693,0.66133076,"('unintelligent', 'intelligent')",0.9696421,0.9371,0.41202185,0.3353975,0.682677,0.6446094,-0.0380676
49,-0.18803091,-0.13610485,"('unable', 'able')",0.55737644,0.61539763,-0.020354401,0.16091903,0.1163304,0.2134039,0.0970735
50,0.019698841,-0.025577629,"('clumsy', 'skillful')",0.8384511,0.8143855,0.14440419,0.18480648,0.3341847,0.3245381,-0.0096466
51,-0.21811691,-0.32215255,"('uneducated', 'educated')",0.80456626,0.6015866,0.60359013,0.4502858,0.3966798,0.2432399,-0.1534399
52,-0.24049672,-0.4448439,"('irrational', 'rational')",-0.72894883,-0.9003969,0.5346965,0.39979947,-0.1449164,-0.3151471,-0.1702307
53,-0.5764288,-0.60892564,"('uncreative', 'creative')",0.73870903,0.68739516,0.86431867,0.87912714,0.3421996,0.3191989,-0.0230007
54,-0.49196813,-0.6121054,"('incapable', 'capable')",-0.018405654,-0.113937944,1.0362767,1.1509391,0.175301,0.1416319,-0.0336691
55,0.35187075,0.37837833,"('incompetent', 'clever')",0.9742535,0.9504496,-0.26676944,-0.35081217,0.3531183,0.3260052,-0.0271131
56,0.8677619,0.92113817,"('impractical', 'practical')",-0.2406041,-0.21921337,-0.5529264,-0.59613293,0.0247438,0.035264,0.0105202
57,0.27463973,0.21204314,"('unimaginative', 'imaginative')",0.74728715,0.6800776,-2.0158873,-2.164708,-0.3313201,-0.4241957,-0.0928756
58,-0.33955437,-0.33911723,"('undiscriminating', 'discriminating')",0.309142,0.27814704,0.16890961,0.18251884,0.0461657,0.0405162,-0.0056495
59,-0.032173876,-0.13623671,"('foolish', 'wise')",-0.20876664,-0.27416342,0.25305822,0.32054377,0.0040392,-0.0299521,-0.0339913
60,0.83082485,1.0042136,"('inefficient', 'efficient')",0.9481993,1.0695509,-0.63223886,-0.5893888,0.3822618,0.4947918,0.11253
61,-0.08256851,-0.19649187,"('illogical', 'logical')",0.54918295,0.4071674,-0.026556242,-0.22422783,0.1466861,-0.0045174,-0.1512035
62,0.38394013,0.4559879,"('incompetent', 'brilliant')",0.69833696,0.7694422,-0.4121535,-0.24723652,0.2233745,0.3260645,0.10269
63,-0.6775923,-0.6511566,"('unperceptive', 'insightful')",0.7057587,0.7096883,0.67685694,0.77129304,0.2350078,0.2766082,0.0416004
64,0.06009107,-0.03150684,"('shy', 'confident')",-0.03572744,-0.04498881,-5.907625,-6.1696396,-1.9610872,-2.0820451,-0.1209579
65,0.45007974,0.39977223,"('insecure', 'secure')",0.121368535,0.1026486,-0.5321123,-0.62361664,0.013112,-0.0403986,-0.0535106
66,-0.46569735,-0.48119324,"('inactive', 'active')",-0.34146696,-0.39951667,0.8502085,0.88273686,0.0143481,0.0006757,-0.0136724
67,0.3703615,0.28250083,"('doubtful', 'determined')",0.08683237,0.046137005,-0.73490006,-0.7411287,-0.0925687,-0.1374969,-0.0449282
68,-0.47041005,-0.48558688,"('dependent', 'independent')",-0.17193013,-0.23197623,-0.64891136,-0.656064,-0.4304172,-0.4578757,-0.0274585
69,0.4099595,0.41874847,"('lazy', 'industrious')",0.439187,0.56414187,-0.5375162,-0.4021749,0.1038768,0.1935718,0.089695
70,0.3260046,0.36666325,"('lethargic', 'energetic')",0.24566193,0.25476924,0.33838275,0.40201244,0.3033498,0.3411483,0.0377985
71,0.5118509,0.6091193,"('diffident', 'self-confident')",0.15777266,0.2669859,0.32350963,0.43064174,0.3310444,0.4355823,0.1045379
72,-0.20312358,-0.1310917,"('unambitious', 'ambitious')",-1.0110971,-0.9825247,-1.3992114,-1.2931125,-0.871144,-0.8022429,0.0689011
73,0.9350131,0.87548894,"('helpless', 'self-reliant')",0.48842135,0.4438908,-2.5269625,-2.5477874,-0.3678427,-0.4094692,-0.0416265
74,0.057122327,0.17069061,"('undedicated', 'dedicated')",0.2332255,0.25597134,0.25793442,0.2919394,0.1827608,0.2395338,0.056773
75,-0.112363115,-0.19928853,"('meek', 'impulsive')",-0.13363019,-0.1842496,-0.047048263,0.115531296,-0.0976805,-0.0893356,0.0083449
76,0.6294014,0.6800032,"('anxious', 'daring')",0.81323886,0.8457977,-0.017474897,-0.023169886,0.4750551,0.500877,0.0258219
77,0.056240346,0.023605425,"('unmotivated', 'motivated')",1.0612267,1.0778061,-1.1742307,-1.1486186,-0.0189212,-0.0157357,0.0031855
78,-0.7524201,-0.6178736,"('nonresilient', 'resilient')",1.5848209,1.643914,0.09196371,0.24240333,0.3081215,0.4228145,0.114693
79,-0.84077376,-0.9468191,"('wavering', 'unwavering')",-1.7082291,-1.8059735,-0.10667564,-0.0077453647,-0.8852262,-0.9201793,-0.0349531
80,1.0076392,1.0742716,"('dominated', 'dominating')",0.9524605,1.0524521,-1.0092406,-1.0301708,0.316953,0.3655177,0.0485647
81,0.6838354,0.59101295,"('submissive', 'aggressive')",1.3198777,1.2083435,-0.47445437,-0.6227165,0.5097529,0.3922133,-0.1175396
82,-0.7024044,-0.7447146,"('poor', 'rich')",0.52885824,0.4353093,5.497977,5.708336,1.7748102,1.7996435,0.0248333
83,0.054919608,0.03049266,"('powerless', 'powerful')",-0.29851094,-0.24024874,-1.1963105,-1.2654308,-0.4799673,-0.4917289,-0.0117616
84,0.38589808,0.31295714,"('inferior', 'superior')",0.3997057,0.3840313,0.7893256,0.7139234,0.5249765,0.4703039,-0.0546726
85,-0.47859308,-0.63048303,"('insignificant', 'prestigious')",0.17179973,0.08147362,1.040464,1.1020895,0.2445569,0.18436,-0.0601969
86,-0.22146073,-0.33798677,"('uninfluential', 'influential')",0.23419477,0.068612404,-0.1782306,-0.38617113,-0.0551655,-0.2185152,-0.1633497
87,-0.5651272,-0.6509995,"('unsuccessful', 'successful')",1.0941309,1.0404985,0.94206834,0.9376684,0.4903573,0.4423891,-0.0479682
88,-0.36794826,-0.48040688,"('low', 'eminent')",0.45259258,0.28295192,0.21152785,0.15558141,0.0987241,-0.0139578,-0.1126819
