,lsi_male,lsi_female,tuple,corp_male,corp_female,average_male,average_female,female-male
44,0.08630819,0.09072825,"('prejudiced', 'unprejudiced')",-1.2729024,-1.2586029,-0.5932971,-0.5839373,0.0093598
45,0.31545722,0.5358422,"('incompetent', 'competent')",0.31444818,0.28909427,0.3149527,0.4124682,0.0975155
46,0.15928027,0.35988986,"('uncompetitive', 'competitive')",-0.57301223,-0.5130729,-0.206866,-0.0765915,0.1302745
47,0.5002823,0.53437567,"('stupid', 'smart')",5.1016526,5.2528014,2.8009675,2.8935885,0.092621
48,-0.103673525,-0.05797055,"('unintelligent', 'intelligent')",0.5979977,0.6250599,0.2471621,0.2835447,0.0363826
49,-0.10951762,0.06640351,"('unable', 'able')",-0.3257871,-0.23222288,-0.2176524,-0.0829097,0.1347427
50,-0.08834812,-0.118265696,"('clumsy', 'skillful')",-0.1011424,-0.21693105,-0.0947453,-0.1675984,-0.0728531
51,-0.07143379,-0.14425692,"('uneducated', 'educated')",-0.010597348,-0.07249359,-0.0410156,-0.1083753,-0.0673597
52,-0.3870979,-0.7343376,"('irrational', 'rational')",-0.01802995,-0.20148131,-0.2025639,-0.4679095,-0.2653456
53,-0.6837255,-0.73594356,"('uncreative', 'creative')",0.5777578,0.5131641,-0.0529839,-0.1113897,-0.0584058
54,-0.63550204,-0.8137093,"('incapable', 'capable')",0.70691043,0.72496057,0.0357042,-0.0443744,-0.0800786
55,0.8145212,1.0137714,"('incompetent', 'clever')",0.58152235,0.59455043,0.6980218,0.804161,0.1061392
56,1.1516227,1.2389368,"('impractical', 'practical')",-0.31458688,-0.2839113,0.4185179,0.4775127,0.0589948
57,-0.026416354,0.009728245,"('unimaginative', 'imaginative')",-2.8476093,-2.8590925,-1.4370128,-1.4246821,0.0123307
58,-0.21148717,-0.19049774,"('undiscriminating', 'discriminating')",0.5370757,0.46244222,0.1627943,0.1359722,-0.0268221
59,0.3082801,0.18353142,"('foolish', 'wise')",0.13196725,0.093135,0.2201237,0.1383332,-0.0817905
60,1.2120165,1.416802,"('inefficient', 'efficient')",-0.12671897,0.053246178,0.5426487,0.7350241,0.1923754
61,0.28401577,0.08543518,"('illogical', 'logical')",0.73250693,0.61385304,0.5082613,0.3496441,-0.1586172
62,1.2864368,1.4887135,"('incompetent', 'brilliant')",0.62352914,0.78802496,0.954983,1.1383692,0.1833862
63,-0.0917085,0.09229074,"('unperceptive', 'insightful')",0.46093276,0.56194055,0.1846121,0.3271157,0.1425036
64,0.07437012,0.12234123,"('shy', 'confident')",-6.1082344,-6.133712,-3.0169322,-3.0056853,0.0112469
65,0.78539616,0.76551324,"('insecure', 'secure')",-0.17797267,-0.09806642,0.3037117,0.3337234,0.0300117
66,-0.85046643,-0.9192939,"('inactive', 'active')",0.0924564,0.11451462,-0.379005,-0.4023896,-0.0233846
67,0.817815,0.77941453,"('doubtful', 'determined')",-0.33215705,-0.35127497,0.242829,0.2140698,-0.0287592
68,-0.16447344,-0.24484672,"('dependent', 'independent')",-0.9687136,-0.9622286,-0.5665935,-0.6035377,-0.0369442
69,-0.17257562,-0.25029504,"('lazy', 'industrious')",-0.5889479,-0.60546714,-0.3807617,-0.4278811,-0.0471194
70,0.3196948,0.50629705,"('lethargic', 'energetic')",0.25851634,0.3499332,0.2891056,0.4281151,0.1390095
71,-0.7563078,-0.7402736,"('diffident', 'self-confident')",0.29523727,0.2431435,-0.2305353,-0.248565,-0.0180297
72,0.33758572,0.41069382,"('unambitious', 'ambitious')",-0.527666,-0.5213429,-0.0950401,-0.0553245,0.0397156
73,0.4448758,0.3539356,"('helpless', 'self-reliant')",-3.0433807,-3.0491571,-1.2992525,-1.3476107,-0.0483582
74,0.4248252,0.47669628,"('undedicated', 'dedicated')",-0.037550658,-0.10082478,0.1936373,0.1879358,-0.0057015
75,-0.3560625,-0.36581933,"('meek', 'impulsive')",-0.59673053,-0.50852185,-0.4763965,-0.4371706,0.0392259
76,0.8753099,1.0910562,"('anxious', 'daring')",-0.19446066,-0.045953393,0.3404246,0.5225514,0.1821268
77,-0.06533287,0.04247951,"('unmotivated', 'motivated')",-0.95612925,-0.82067364,-0.510731,-0.3890971,0.1216339
78,-0.73171437,-0.57495743,"('nonresilient', 'resilient')",-0.055368938,-0.079790175,-0.3935417,-0.3273738,0.0661679
79,-1.4018126,-1.4781564,"('wavering', 'unwavering')",-0.8384434,-0.85223997,-1.1201279,-1.1651982,-0.0450703
80,0.8882932,0.93194616,"('dominated', 'dominating')",-0.7467481,-0.62173355,0.0707726,0.1551063,0.0843337
81,0.8001785,0.7798349,"('submissive', 'aggressive')",-0.72424984,-0.529423,0.0379643,0.125206,0.0872417
82,-0.11464382,-0.14153363,"('poor', 'rich')",6.367987,6.3476744,3.1266716,3.1030703,-0.0236013
83,-0.122812755,-0.11083788,"('powerless', 'powerful')",-0.97135234,-0.96814,-0.5470825,-0.5394889,0.0075936
84,0.12995312,-0.027603328,"('inferior', 'superior')",0.7899873,0.7721769,0.4599702,0.3722868,-0.0876834
85,-0.52429307,-0.6088532,"('insignificant', 'prestigious')",-0.012182217,-0.10932948,-0.2682377,-0.3590913,-0.0908536
86,-0.86976063,-0.8612756,"('uninfluential', 'influential')",-0.31438553,-0.3838144,-0.5920731,-0.622545,-0.0304719
87,0.37727264,0.29069915,"('unsuccessful', 'successful')",1.2278408,1.299976,0.8025567,0.7953376,-0.0072191
88,-0.3488113,-0.5618556,"('low', 'eminent')",-0.2470108,-0.37629476,-0.297911,-0.4690752,-0.1711642
