,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.5293532,-0.48054186,"('hardhearted', 'softhearted')",-0.022651691,0.013059285,1.002841,0.96618414,0.1502787,0.1662339,0.0159552
28,1.019625,0.8173358,"('disloyal', 'loyal')",-0.24314547,-0.40529352,0.7363006,0.5012195,0.50426,0.3044206,-0.1998394
29,-0.34185869,-0.43853903,"('unfair', 'fair')",-0.05082956,-0.07181117,-0.17761075,-0.3220972,-0.1900997,-0.2774825,-0.0873828
30,2.8874862,2.7668867,"('intolerant', 'tolerant')",2.0498939,2.071252,1.7665875,1.6721407,2.2346557,2.1700931,-0.0645626
31,-3.2725067,-3.0502532,"('evil', 'good')",-2.4793503,-2.4749298,-1.1851323,-1.2295734,-2.3123296,-2.2515853,0.0607443
32,0.5181877,0.2950773,"('unkind', 'kind')",1.2029151,1.1880579,0.41770622,0.25899613,0.7129363,0.5807105,-0.1322258
33,0.20828703,0.17209741,"('wrong', 'right')",0.15037957,0.03341157,-0.45099664,-0.4499355,-0.0307767,-0.0814755,-0.0506988
34,0.8262401,0.90874976,"('mean', 'honorable')",0.41604912,0.49645758,5.8486958,5.8194585,2.3636618,2.4082219,0.0445601
35,-2.9206185,-2.8725471,"('corrupt', 'incorrupt')",-1.9335065,-2.0864563,0.020176485,-0.070411384,-1.6113162,-1.6764716,-0.0651554
36,-2.4754632,-2.3760052,"('hostile', 'amicable')",-2.3091538,-2.5115461,0.36102158,0.12195259,-1.4745318,-1.5885329,-0.1140011
37,1.1432593,1.0312666,"('fake', 'genuine')",-0.2800922,-0.28074363,0.03481973,0.015792713,0.2993289,0.2554386,-0.0438903
38,-0.07407498,-0.05811723,"('untruthful', 'truthful')",-0.2708406,-0.313715,-0.16141656,-0.24428633,-0.1687774,-0.2053729,-0.0365955
39,1.1391392,1.1614823,"('exploitative', 'cooperative')",1.9607443,1.9772767,0.20040217,0.22142033,1.1000953,1.1200598,0.0199645
40,1.2170562,1.1143023,"('stingy', 'generous')",-0.11954765,-0.10999597,-1.4630798,-1.4613011,-0.1218571,-0.1523316,-0.0304745
41,0.46760437,0.32081258,"('unforgiving', 'forgiving')",0.24403176,0.2548307,0.07531261,-0.09511372,0.2623162,0.1601765,-0.1021397
42,0.33219126,0.21161808,"('unreliable', 'reliable')",0.33770868,0.38121623,-3.105002,-3.0341637,-0.8117007,-0.8137765,-0.0020758
43,1.7526824,1.6393908,"('irresponsible', 'responsible')",1.4453752,1.5399952,0.42194325,0.41008234,1.2066669,1.1964895,-0.0101774
44,-1.9281697,-1.8618302,"('prejudiced', 'unprejudiced')",-0.8440561,-0.8191172,-1.1323614,-1.0728455,-1.3015291,-1.2512643,0.0502648
45,1.45646,1.1763887,"('incompetent', 'competent')",1.5065646,1.4882339,-0.23992969,-0.31966963,0.9076983,0.781651,-0.1260473
46,1.610613,1.4526566,"('uncompetitive', 'competitive')",1.0417061,1.1014335,-0.28244334,-0.28452545,0.7899586,0.7565215,-0.0334371
47,0.3085822,0.34154963,"('stupid', 'smart')",0.8503285,0.9015873,4.971028,4.959083,2.0433129,2.0674067,0.0240938
48,1.6272594,1.5593415,"('unintelligent', 'intelligent')",1.2450529,1.2856115,0.7133283,0.6941712,1.1952136,1.1797081,-0.0155055
49,0.6953059,0.66146076,"('unable', 'able')",-0.4565948,-0.45699957,-0.18700291,-0.14449741,0.0172361,0.0199879,0.0027518
50,-1.4808788,-1.6034333,"('clumsy', 'skillful')",-0.5393254,-0.6365601,0.10812889,0.017769776,-0.6373585,-0.7407412,-0.1033827
51,0.6890553,0.5332092,"('uneducated', 'educated')",0.6185131,0.6035913,0.5476058,0.46159106,0.6183914,0.5327972,-0.0855942
52,-1.6770179,-1.6590827,"('irrational', 'rational')",-0.8319321,-1.0578877,0.45781893,0.34813145,-0.6837103,-0.789613,-0.1059027
53,0.9235904,0.9537799,"('uncreative', 'creative')",-0.616699,-0.7425591,0.86376774,0.73563933,0.3902197,0.31562,-0.0745997
54,-0.36066315,-0.39860088,"('incapable', 'capable')",-0.1167088,-0.21924825,0.8910858,0.9400681,0.1379046,0.1074063,-0.0304983
55,3.2577994,3.0722818,"('incompetent', 'clever')",1.6407228,1.718184,-0.014518775,-0.01868271,1.6280012,1.5905945,-0.0374067
56,2.8622022,2.6552947,"('impractical', 'practical')",1.9689035,1.96662,-0.016003665,-0.047712322,1.605034,1.5247342,-0.0802998
57,1.7910757,1.7064378,"('unimaginative', 'imaginative')",0.74132735,0.75297076,-2.0764623,-2.0374146,0.1519802,0.1406647,-0.0113155
58,1.0986931,0.9987278,"('undiscriminating', 'discriminating')",1.1302553,0.9856338,0.29489446,0.22481194,0.841281,0.7363912,-0.1048898
59,-1.3616974,-1.2636434,"('foolish', 'wise')",0.06078996,0.032260537,0.42876858,0.45222378,-0.290713,-0.2597197,0.0309933
60,3.5863109,3.3844938,"('inefficient', 'efficient')",3.085056,3.1973944,0.20784824,0.26767647,2.2930716,2.2831882,-0.0098834
61,0.2680524,0.09551104,"('illogical', 'logical')",1.4186951,1.2455803,0.3053686,0.17714344,0.6640387,0.5060783,-0.1579604
62,2.9471724,2.8365018,"('incompetent', 'brilliant')",1.645117,1.7657734,0.19715677,0.31958696,1.5964821,1.6406207,0.0441386
63,0.92031574,0.83990645,"('unperceptive', 'insightful')",0.7642254,0.850244,0.9267506,0.9500501,0.8704306,0.8800669,0.0096363
64,0.107938685,-0.019611735,"('shy', 'confident')",0.3771984,0.41858447,-5.8072505,-5.682691,-1.7740378,-1.7612395,0.0127983
65,2.0658493,1.8974688,"('insecure', 'secure')",2.1670656,2.1642818,-0.2817288,-0.32157513,1.3170621,1.2467251,-0.070337
66,-1.3961483,-1.303112,"('inactive', 'active')",-1.3640151,-1.3207406,0.6537788,0.7391509,-0.7021282,-0.6282339,0.0738943
67,1.467683,1.3776249,"('doubtful', 'determined')",0.19773802,0.19550078,-0.20542386,-0.17466694,0.4866657,0.4661529,-0.0205128
68,0.82013917,0.75035,"('dependent', 'independent')",0.94140345,0.909169,-0.26516485,-0.29065087,0.4987926,0.4562894,-0.0425032
69,-1.9046948,-1.7823259,"('lazy', 'industrious')",-0.11504085,-0.09409566,-0.10383576,0.0075778514,-0.7078571,-0.6229479,0.0849092
70,1.3400726,1.2071073,"('lethargic', 'energetic')",1.0746307,1.1788385,0.69033194,0.7588171,1.0350118,1.0482543,0.0132425
71,0.046761144,0.07602842,"('diffident', 'self-confident')",0.19781819,0.18361682,0.22183152,0.22310801,0.1554703,0.1609177,0.0054474
72,1.9274783,1.8239151,"('unambitious', 'ambitious')",0.43227527,0.468512,-1.5620459,-1.5503354,0.2659026,0.2473639,-0.0185387
73,0.64507985,0.68475294,"('helpless', 'self-reliant')",0.4267337,0.33252817,-2.8157992,-2.7141044,-0.5813286,-0.5656078,0.0157208
74,1.5297096,1.3853893,"('undedicated', 'dedicated')",1.91396,1.8859584,0.043097742,-0.02956311,1.1622558,1.0805949,-0.0816609
75,-1.1709749,-1.0970232,"('meek', 'impulsive')",-1.1508445,-1.1810851,-0.24055924,-0.13999245,-0.8541262,-0.8060336,0.0480926
76,2.410832,2.2789984,"('anxious', 'daring')",0.9188623,1.0361959,0.3559523,0.42830262,1.2285488,1.2478322,0.0192834
77,2.086097,2.0120354,"('unmotivated', 'motivated')",1.5615057,1.4936951,-0.5134493,-0.4241819,1.0447178,1.0271829,-0.0175349
78,-0.9356457,-0.944487,"('nonresilient', 'resilient')",0.4721235,0.4871621,0.34838694,0.364762,-0.0383784,-0.0308543,0.0075241
79,-1.3853447,-1.3632219,"('wavering', 'unwavering')",-2.3002386,-2.423392,-0.22904286,-0.2475346,-1.3048754,-1.3447162,-0.0398408
80,1.1537443,1.0929811,"('dominated', 'dominating')",0.5703819,0.65364736,-1.4949131,-1.3465998,0.0764044,0.1333429,0.0569385
81,2.4276161,2.243072,"('submissive', 'aggressive')",1.9473257,2.0991628,-0.5838483,-0.48134443,1.2636979,1.2869634,0.0232655
82,-0.1927005,-0.3245916,"('poor', 'rich')",-0.19916013,-0.23752968,5.3415365,5.214785,1.649892,1.5508879,-0.0990041
83,0.5545291,0.56969327,"('powerless', 'powerful')",-0.9037401,-0.93813103,-0.9076775,-0.9458612,-0.4189628,-0.4380997,-0.0191369
84,0.27906895,0.20505542,"('inferior', 'superior')",0.70650125,0.60688484,1.198206,1.1964185,0.7279254,0.6694529,-0.0584725
85,-0.7808757,-0.66653776,"('insignificant', 'prestigious')",-1.9251926,-2.1072786,0.69048405,0.66333276,-0.6718614,-0.7034945,-0.0316331
86,2.4598973,2.3323436,"('uninfluential', 'influential')",0.5541224,0.54321337,-0.29115754,-0.39320567,0.9076207,0.8274504,-0.0801703
87,0.042737804,-0.10152226,"('unsuccessful', 'successful')",0.79066396,0.75930303,1.0210356,1.1355635,0.6181458,0.5977814,-0.0203644
88,-0.25259072,-0.40390456,"('low', 'eminent')",-0.85104114,-0.9181523,0.27234587,0.22909413,-0.2770953,-0.3643209,-0.0872256
