,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.30973616,-0.26075143,"('disagreeable', 'welcoming')",-0.32142648,-0.33484823,-0.3155813,-0.2977998,0.0177815
19,-1.5814428,-1.5900964,"('inhospitable', 'hospitable')",-0.22664255,-0.18149863,-0.9040427,-0.8857975,0.0182452
20,0.7323864,0.75741583,"('rough', 'thoughtful')",1.0653162,1.0400747,0.8988513,0.8987453,-0.000106
21,1.7625418,1.8319656,"('immoral', 'moral')",-0.18296702,-0.17334163,0.7897874,0.829312,0.0395246
22,0.93300956,1.0593792,"('untrustworthy', 'trustworthy')",-0.8498169,-0.8756504,0.0415963,0.0918644,0.0502681
23,0.85734236,0.9977711,"('insincere', 'sincere')",5.617735,5.6127,3.2375386,3.3052356,0.067697
24,0.25420097,0.23896281,"('dishonest', 'honest')",0.85134333,0.855309,0.5527722,0.5471359,-0.0056363
25,-0.7417905,-0.8702673,"('egoistic', 'altruistic')",1.612531,1.4771844,0.4353702,0.3034586,-0.1319116
26,0.17600949,0.030495638,"('hardhearted', 'benevolent')",1.7985365,1.6221113,0.987273,0.8263035,-0.1609695
27,-0.19786711,-0.17269777,"('hardhearted', 'softhearted')",1.1674694,1.1162333,0.4848011,0.4717678,-0.0130333
28,0.19520494,0.15994394,"('disloyal', 'loyal')",0.87718064,0.81123984,0.5361928,0.4855919,-0.0506009
29,-0.26872426,-0.2651103,"('unfair', 'fair')",-0.541715,-0.7115871,-0.4052196,-0.4883487,-0.0831291
30,1.953041,2.0064979,"('intolerant', 'tolerant')",1.7724606,1.7370132,1.8627508,1.8717556,0.0090048
31,-2.4685707,-2.4922838,"('evil', 'good')",-1.2683995,-1.4069172,-1.8684851,-1.9496005,-0.0811154
32,0.7844738,0.7444102,"('unkind', 'kind')",1.1398151,1.0374029,0.9621444,0.8909066,-0.0712378
33,-0.42398712,-0.50452346,"('wrong', 'right')",-0.44730097,-0.52739215,-0.435644,-0.5159578,-0.0803138
34,0.31946948,0.47651747,"('mean', 'honorable')",5.7917185,5.9636664,3.055594,3.2200921,0.1644981
35,-1.6157582,-1.8468441,"('corrupt', 'incorrupt')",-0.3739307,-0.5390011,-0.9948444,-1.1929226,-0.1980782
36,-2.6451795,-2.6764672,"('hostile', 'amicable')",0.019496651,-0.20723557,-1.3128414,-1.4418514,-0.12901
37,0.65384626,0.67337716,"('fake', 'genuine')",-0.008205604,0.013836464,0.3228203,0.3436068,0.0207865
38,0.76854664,0.86030054,"('untruthful', 'truthful')",0.12962903,0.26582098,0.4490878,0.5630608,0.113973
39,0.63763946,0.6345888,"('exploitative', 'cooperative')",0.2632491,0.26338494,0.4504443,0.4489869,-0.0014574
40,-0.058608092,0.038993537,"('stingy', 'generous')",-2.0156507,-2.12699,-1.0371294,-1.0439982,-0.0068688
41,0.6994611,0.880837,"('unforgiving', 'forgiving')",0.09571203,0.040374916,0.3975866,0.460606,0.0630194
42,1.004819,1.1444972,"('unreliable', 'reliable')",-2.898189,-2.8098488,-0.946685,-0.8326758,0.1140092
43,1.3139048,1.4333159,"('irresponsible', 'responsible')",0.57760656,0.61503524,0.9457557,1.0241755,0.0784198
44,0.15927131,0.03538316,"('prejudiced', 'unprejudiced')",-1.2313366,-1.2800323,-0.5360326,-0.6223246,-0.086292
45,0.5201262,0.813609,"('incompetent', 'competent')",-0.17368098,-0.15270692,0.1732226,0.330451,0.1572284
46,0.6852063,0.9182403,"('uncompetitive', 'competitive')",-0.7189032,-0.66937006,-0.0168484,0.1244351,0.1412835
47,0.42803273,0.45078415,"('stupid', 'smart')",5.4778743,5.5829515,2.9529536,3.0168679,0.0639143
48,1.413455,1.4277695,"('unintelligent', 'intelligent')",0.9306799,0.9313623,1.1720674,1.1795659,0.0074985
49,0.657243,0.7688226,"('unable', 'able')",0.25309995,0.37754264,0.4551715,0.5731826,0.1180111
50,-0.16146807,-0.12584388,"('clumsy', 'skillful')",0.112947814,0.12882005,-0.0242601,0.0014881,0.0257482
51,0.6027364,0.5922446,"('uneducated', 'educated')",0.3103997,0.28182828,0.4565681,0.4370365,-0.0195316
52,-0.8098615,-1.0722004,"('irrational', 'rational')",0.37882915,0.10555374,-0.2155162,-0.4833233,-0.2678071
53,-1.7723266,-1.7146868,"('uncreative', 'creative')",0.578472,0.542865,-0.5969273,-0.5859109,0.0110164
54,0.048551902,-0.030342964,"('incapable', 'capable')",1.2989441,1.373131,0.673748,0.6713941,-0.0023539
55,1.2083642,1.4613963,"('incompetent', 'clever')",0.14077686,0.19252828,0.6745706,0.8269623,0.1523917
56,2.117203,2.1828704,"('impractical', 'practical')",0.39826348,0.47045738,1.2577332,1.3266639,0.0689307
57,-0.3140033,-0.2269558,"('unimaginative', 'imaginative')",-2.5679827,-2.6227937,-1.440993,-1.4248748,0.0161182
58,-0.5444062,-0.42167658,"('undiscriminating', 'discriminating')",-0.13243464,-0.16084331,-0.3384204,-0.2912599,0.0471605
59,-0.50858843,-0.61219203,"('foolish', 'wise')",0.54577696,0.47333074,0.0185943,-0.0694306,-0.0880249
60,2.4604228,2.6953382,"('inefficient', 'efficient')",0.24320094,0.5025633,1.3518119,1.5989507,0.2471388
61,0.468037,0.42250127,"('illogical', 'logical')",0.29700238,0.09331608,0.3825197,0.2579087,-0.124611
62,1.762692,2.0317256,"('incompetent', 'brilliant')",0.66772246,0.9381908,1.2152072,1.4849582,0.269751
63,0.49313062,0.73107994,"('unperceptive', 'insightful')",0.5698343,0.71299034,0.5314825,0.7220352,0.1905527
64,0.33768767,0.25152254,"('shy', 'confident')",-6.3227615,-6.3865075,-2.992537,-3.0674925,-0.0749555
65,1.2855091,1.2520906,"('insecure', 'secure')",-0.18474647,-0.19979762,0.5503813,0.5261465,-0.0242348
66,-1.8892052,-1.9300208,"('inactive', 'active')",0.10616711,0.031238396,-0.8915191,-0.9493912,-0.0578721
67,0.82615244,0.68326783,"('doubtful', 'determined')",-0.30511963,-0.28624025,0.2605164,0.1985138,-0.0620026
68,0.355003,0.28937888,"('dependent', 'independent')",-0.625796,-0.5830643,-0.1353965,-0.1468427,-0.0114462
69,-1.149095,-1.2450806,"('lazy', 'industrious')",-0.54161257,-0.6059538,-0.8453538,-0.9255172,-0.0801634
70,0.7137635,0.93776256,"('lethargic', 'energetic')",0.41623563,0.5245129,0.5649996,0.7311378,0.1661382
71,-0.56570774,-0.6343432,"('diffident', 'self-confident')",0.48174617,0.4449691,-0.0419808,-0.0946871,-0.0527063
72,0.8193657,0.8469849,"('unambitious', 'ambitious')",-0.7966931,-0.692108,0.0113363,0.0774385,0.0661022
73,0.1833705,0.112238854,"('helpless', 'self-reliant')",-2.8203466,-2.810632,-1.318488,-1.3491966,-0.0307086
74,0.40357554,0.5512356,"('undedicated', 'dedicated')",-0.12750834,-0.116200365,0.1380336,0.2175176,0.079484
75,-1.1148465,-1.1520021,"('meek', 'impulsive')",-0.48145092,-0.37321982,-0.7981487,-0.762611,0.0355377
76,1.1063353,1.289933,"('anxious', 'daring')",0.22460757,0.3155976,0.6654714,0.8027653,0.1372939
77,-0.014814328,0.108961985,"('unmotivated', 'motivated')",-0.9611523,-0.8561468,-0.4879833,-0.3735924,0.1143909
78,-0.16713792,-0.011783544,"('nonresilient', 'resilient')",-0.21017797,-0.14431949,-0.1886579,-0.0780515,0.1106064
79,-1.3428118,-1.3874867,"('wavering', 'unwavering')",-0.32136643,-0.31102842,-0.8320891,-0.8492576,-0.0171685
80,0.87895,0.8145709,"('dominated', 'dominating')",-1.2532996,-1.2358522,-0.1871748,-0.2106407,-0.0234659
81,2.2177308,2.1739118,"('submissive', 'aggressive')",-0.37715286,-0.26818037,0.9202889,0.9528657,0.0325768
82,-0.15186116,-0.04296814,"('poor', 'rich')",6.0881696,6.183624,2.9681542,3.0703278,0.1021736
83,0.23934272,0.14906713,"('powerless', 'powerful')",-0.6058342,-0.66117597,-0.1832457,-0.2560544,-0.0728087
84,0.83649653,0.73428077,"('inferior', 'superior')",0.71928525,0.71355003,0.7778909,0.7239154,-0.0539755
85,-1.4526362,-1.5775156,"('insignificant', 'prestigious')",0.59946895,0.49842304,-0.4265836,-0.5395463,-0.1129627
86,-0.35231435,-0.2668668,"('uninfluential', 'influential')",-0.26125413,-0.35375544,-0.3067842,-0.3103111,-0.0035269
87,-0.0046660975,-0.032286204,"('unsuccessful', 'successful')",0.7513894,0.7347323,0.3733616,0.351223,-0.0221386
88,-0.2850472,-0.41200542,"('low', 'eminent')",0.5621727,0.53100044,0.1385628,0.0594975,-0.0790653
