,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.015442371,0.087158516,"('nasty', 'nice')",-1.4333322,-1.3084079,-0.48657462,-0.3869253,-0.6451164,-0.5360582,0.1090582
18,-0.85591304,-0.8180681,"('disagreeable', 'welcoming')",0.8177928,0.95797336,-0.44799006,-0.4647682,-0.1620368,-0.1082876,0.0537492
19,-0.3063741,-0.23679572,"('inhospitable', 'hospitable')",-1.0458691,-0.9796521,-0.10479394,-0.058323216,-0.485679,-0.4249237,0.0607553
20,1.2842549,1.2900047,"('rough', 'thoughtful')",0.5236028,0.48314103,1.146802,1.0535252,0.9848866,0.9422237,-0.0426629
21,0.82394713,0.8212161,"('immoral', 'moral')",0.14683445,0.07565674,-0.76707244,-0.76928174,0.067903,0.0425304,-0.0253726
22,1.3816442,1.3457036,"('untrustworthy', 'trustworthy')",-0.031321324,-0.05889366,-1.0358993,-1.0727181,0.1048079,0.0713639,-0.033444
23,0.576034,0.55314595,"('insincere', 'sincere')",0.25179994,0.2199978,5.655882,5.4595037,2.1612387,2.0775491,-0.0836896
24,1.1292223,1.1859486,"('dishonest', 'honest')",-0.025772098,0.0019404553,0.67314357,0.590149,0.5921979,0.5926793,0.0004814
25,0.3143459,0.3604915,"('egoistic', 'altruistic')",-0.0034181476,0.019677538,1.2538272,1.196194,0.521585,0.5254544,0.0038694
26,0.40293586,0.30761182,"('hardhearted', 'benevolent')",1.7306039,1.6543217,1.5398884,1.4156891,1.224476,1.1258742,-0.0986018
27,-0.037363224,0.02891447,"('hardhearted', 'softhearted')",-0.24656302,-0.14711064,1.1528927,1.0942833,0.2896555,0.3253624,0.0357069
28,0.3236131,0.2128734,"('disloyal', 'loyal')",-0.12755401,-0.31141323,0.85889643,0.6424547,0.3516518,0.181305,-0.1703468
29,0.18241613,0.20166962,"('unfair', 'fair')",-0.7673033,-0.77228403,-0.44832978,-0.5881521,-0.3444057,-0.3862555,-0.0418498
30,1.417801,1.4537647,"('intolerant', 'tolerant')",0.7633306,0.7034684,1.1976058,1.1873215,1.1262458,1.1148515,-0.0113943
31,-1.4477898,-1.2896482,"('evil', 'good')",-0.5563096,-0.48167545,-1.034504,-1.0726202,-1.0128678,-0.9479813,0.0648865
32,0.6401341,0.57824343,"('unkind', 'kind')",-0.29424918,-0.36383355,0.8248702,0.64626956,0.3902517,0.2868931,-0.1033586
33,0.2986874,0.29543868,"('wrong', 'right')",0.6802986,0.7402284,-0.44131878,-0.47000638,0.1792224,0.1885536,0.0093312
34,-1.0976799,-0.94886386,"('mean', 'honorable')",0.390651,0.51124877,6.03475,6.0287232,1.775907,1.8637028,0.0877958
35,-1.0021996,-1.0434372,"('corrupt', 'incorrupt')",-0.71358997,-0.7563155,-0.40650168,-0.52482694,-0.7074304,-0.7748599,-0.0674295
36,-1.4011308,-1.3391291,"('hostile', 'amicable')",0.04517169,-0.025662594,0.038799457,-0.16627176,-0.4390532,-0.5103545,-0.0713013
37,0.5776111,0.5914807,"('fake', 'genuine')",-0.4384728,-0.465496,0.38988745,0.35245132,0.1763419,0.1594787,-0.0168632
38,-0.1022841,-0.08559305,"('untruthful', 'truthful')",-0.15076673,-0.06864396,0.092013925,0.11813396,-0.053679,-0.0120343,0.0416447
39,1.5157822,1.5501708,"('exploitative', 'cooperative')",0.79657537,0.83869255,0.052416436,0.066333994,0.788258,0.8183991,0.0301411
40,0.006716907,-0.053422075,"('stingy', 'generous')",-0.21704128,-0.18115476,-1.3245505,-1.4595586,-0.511625,-0.5647118,-0.0530868
41,1.1805562,1.1114725,"('unforgiving', 'forgiving')",0.055588953,0.052381568,0.06331898,0.010620319,0.4331547,0.3914915,-0.0416632
42,0.6133187,0.74940175,"('unreliable', 'reliable')",0.2630593,0.3878045,-2.7963204,-2.6240315,-0.6399808,-0.4956084,0.1443724
43,1.7394462,1.7068888,"('irresponsible', 'responsible')",0.56021786,0.5728331,0.67645323,0.6628408,0.992039,0.9808543,-0.0111847
44,-1.0469075,-1.0484347,"('prejudiced', 'unprejudiced')",-0.073131196,0.027352802,-1.31091,-1.2794107,-0.8103162,-0.7668309,0.0434853
45,0.64079374,0.6067529,"('incompetent', 'competent')",0.17183757,0.043562286,0.008510392,-0.11098567,0.2737139,0.1797765,-0.0939374
46,0.954098,0.9741995,"('uncompetitive', 'competitive')",0.4604293,0.43895444,-0.30495557,-0.35782188,0.3698572,0.3517773,-0.0180799
47,-0.1729733,-0.059307817,"('stupid', 'smart')",0.09532032,0.19138633,5.3510075,5.349051,1.7577848,1.8270432,0.0692584
48,1.2216032,1.2272301,"('unintelligent', 'intelligent')",-0.12195758,-0.26016432,0.40185192,0.3771618,0.5004992,0.4480759,-0.0524233
49,-0.73467124,-0.677287,"('unable', 'able')",-0.14067106,-0.10270685,-0.22280543,-0.096695684,-0.3660492,-0.2922298,0.0738194
50,-0.42100653,-0.363518,"('clumsy', 'skillful')",-0.2748424,-0.25843513,0.35069358,0.32840973,-0.1150518,-0.0978478,0.017204
51,1.0610629,1.0351429,"('uneducated', 'educated')",0.092868954,-0.037777185,0.28672636,0.16977769,0.4802194,0.3890478,-0.0911716
52,-1.4914589,-1.5806694,"('irrational', 'rational')",-0.5618129,-0.6094898,0.3164233,0.22547516,-0.5789495,-0.6548947,-0.0759452
53,0.44212174,0.42760363,"('uncreative', 'creative')",-0.40078732,-0.4785876,0.9945096,0.82874984,0.3452813,0.2592553,-0.086026
54,0.0805673,0.109908104,"('incapable', 'capable')",0.26637918,0.3395816,1.0282893,1.0553447,0.4584119,0.5016115,0.0431996
55,1.4298068,1.466727,"('incompetent', 'clever')",-0.42506537,-0.5664496,-0.036014594,-0.06386329,0.3229089,0.2788047,-0.0441042
56,2.0065558,1.9754186,"('impractical', 'practical')",1.5182334,1.4416385,0.19808474,0.21304782,1.2409581,1.2100349,-0.0309232
57,0.369072,0.23258224,"('unimaginative', 'imaginative')",-0.25349668,-0.40001872,-2.2909484,-2.3918905,-0.7251244,-0.853109,-0.1279846
58,0.16250578,0.10097468,"('undiscriminating', 'discriminating')",0.39822346,0.3523603,0.11508812,0.04643878,0.2252725,0.1665913,-0.0586812
59,0.2441378,0.23594506,"('foolish', 'wise')",0.39316583,0.4630131,0.6360196,0.63033426,0.4244411,0.4430975,0.0186564
60,1.4523138,1.4545423,"('inefficient', 'efficient')",1.0432088,0.9512034,0.16913657,0.25313535,0.8882197,0.8862937,-0.001926
61,0.53390396,0.4355135,"('illogical', 'logical')",-0.38727275,-0.5258318,0.3794801,0.21967778,0.1753704,0.0431198,-0.1322506
62,0.93706816,1.0230082,"('incompetent', 'brilliant')",0.9199445,0.97287345,0.4973676,0.68035144,0.7847935,0.8920777,0.1072842
63,-0.18241729,-0.16592179,"('unperceptive', 'insightful')",0.9310617,0.93463546,1.136436,1.1609598,0.6283601,0.6432245,0.0148644
64,0.49638695,0.45013028,"('shy', 'confident')",0.2997708,0.26956254,-6.044054,-5.9185348,-1.7492987,-1.7329473,0.0163514
65,1.214553,1.0169547,"('insecure', 'secure')",0.25650212,0.04765065,-0.16723044,-0.2474229,0.4346082,0.2723941,-0.1622141
66,-1.0398793,-1.0027113,"('inactive', 'active')",0.7017863,0.73518854,1.043962,1.0474938,0.2352897,0.2599904,0.0247007
67,0.45085403,0.45748687,"('doubtful', 'determined')",0.23918411,0.2653596,-0.26278642,-0.28974032,0.1424172,0.1443687,0.0019515
68,-0.20914333,-0.30521962,"('dependent', 'independent')",0.067201346,-0.055780195,-0.6754659,-0.7525457,-0.2724693,-0.3711818,-0.0987125
69,-0.18594025,-0.04060337,"('lazy', 'industrious')",1.5911798,1.6796721,-0.32440478,-0.24894142,0.3602783,0.4633758,0.1030975
70,0.9246932,0.9981149,"('lethargic', 'energetic')",0.3147356,0.35964367,0.67302614,0.7482461,0.6374849,0.7020016,0.0645167
71,0.6014698,0.59983176,"('diffident', 'self-confident')",0.8032587,0.88657147,0.6768738,0.6151972,0.6938674,0.7005335,0.0066661
72,1.360639,1.2836777,"('unambitious', 'ambitious')",-0.32249004,-0.25216156,-0.91450053,-0.8649546,0.0412161,0.0555205,0.0143044
73,0.571421,0.56989884,"('helpless', 'self-reliant')",0.4610703,0.48921388,-3.0844784,-2.9543774,-0.6839957,-0.6317549,0.0522408
74,1.6851815,1.6849788,"('undedicated', 'dedicated')",0.94792193,0.95736736,0.3679104,0.2769943,1.0003379,0.9731135,-0.0272244
75,-1.6306067,-1.6382673,"('meek', 'impulsive')",-0.24168026,-0.10300085,-0.47135323,-0.357151,-0.7812134,-0.6994731,0.0817403
76,1.1154042,1.1275684,"('anxious', 'daring')",0.5890889,0.6340139,0.3480407,0.43564478,0.684178,0.732409,0.048231
77,0.47983336,0.5062937,"('unmotivated', 'motivated')",0.09465382,0.020270042,-0.89995104,-0.8761731,-0.1084879,-0.1165364,-0.0080485
78,-0.08759554,-0.054062445,"('nonresilient', 'resilient')",0.34811527,0.4025699,0.4281271,0.45753726,0.229549,0.2686816,0.0391326
79,-1.2541819,-1.2976826,"('wavering', 'unwavering')",-0.85975575,-0.8353831,0.18517287,0.17494228,-0.6429216,-0.6527078,-0.0097862
80,0.21235561,0.13982129,"('dominated', 'dominating')",0.042956088,-0.006279221,-1.1121043,-1.0741291,-0.2855975,-0.313529,-0.0279315
81,-0.010681808,-0.14873281,"('submissive', 'aggressive')",0.321403,0.23717786,-0.5559137,-0.51390624,-0.0817308,-0.1418204,-0.0600896
82,-0.20826319,-0.20857655,"('poor', 'rich')",-0.65600955,-0.6758418,6.033431,5.925113,1.7230528,1.6802316,-0.0428212
83,-0.0013190135,-0.034581404,"('powerless', 'powerful')",-0.06258583,-0.004416108,-0.6766665,-0.72451776,-0.2468571,-0.2545051,-0.007648
84,1.7764889,1.7308503,"('inferior', 'superior')",0.55354756,0.4808417,0.92764956,0.8432768,1.0858953,1.0183229,-0.0675724
85,-1.309617,-1.275472,"('insignificant', 'prestigious')",-0.6376253,-0.5328809,0.25929803,0.24859214,-0.5626481,-0.5199203,0.0427278
86,1.3604357,1.2019275,"('uninfluential', 'influential')",-0.027981993,-0.19263236,-0.13452971,-0.31753457,0.399308,0.2305869,-0.1687211
87,-0.008664247,-0.070980325,"('unsuccessful', 'successful')",1.267087,1.1445506,1.2171748,1.1941632,0.8251991,0.7559112,-0.0692879
88,-1.0332077,-1.0644078,"('low', 'eminent')",-0.17366016,-0.25051087,0.1676651,0.14426127,-0.3464009,-0.3902192,-0.0438183
