,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
24,-0.6834948,-0.72688764,"('dishonest', 'honest')",0.8269148,0.75501466,0.07171,0.0140635,-0.0576465
25,0.3163002,0.24270032,"('egoistic', 'altruistic')",1.1503989,0.98403996,0.7333496,0.6133701,-0.1199795
26,-0.02067576,-0.12681097,"('hardhearted', 'benevolent')",2.5098414,2.3968084,1.2445829,1.1349987,-0.1095842
27,-0.8543257,-0.8761083,"('hardhearted', 'softhearted')",0.49210918,0.30219314,-0.1811083,-0.2869576,-0.1058493
28,-0.6296307,-0.5980101,"('disloyal', 'loyal')",0.85266757,0.6840367,0.1115184,0.0430133,-0.0685051
29,-0.5734398,-0.60124344,"('unfair', 'fair')",-0.3696954,-0.48029196,-0.4715676,-0.5407677,-0.0692001
30,0.41715413,0.48749566,"('intolerant', 'tolerant')",0.85107124,0.91114855,0.6341127,0.6993221,0.0652094
31,-0.19732305,-0.33995903,"('evil', 'good')",-0.3420835,-0.50650406,-0.2697033,-0.4232315,-0.1535282
32,-0.50331163,-0.5633478,"('unkind', 'kind')",0.5901353,0.41634497,0.0434118,-0.0735014,-0.1169132
33,0.39975873,0.26852685,"('wrong', 'right')",0.175066,0.02227718,0.2874123,0.145402,-0.1420103
34,-0.38841873,-0.324026,"('mean', 'honorable')",4.127446,4.110949,1.8695138,1.8934615,0.0239477
35,0.40413713,0.26620653,"('corrupt', 'incorrupt')",-0.59083176,-0.8215523,-0.0933473,-0.2776729,-0.1843256
36,-0.3661192,-0.54990286,"('hostile', 'amicable')",0.8150347,0.48055533,0.2244577,-0.0346738,-0.2591315
37,0.8510611,0.8715221,"('fake', 'genuine')",0.6666164,0.61414665,0.7588388,0.7428344,-0.0160044
38,-0.52923614,-0.58123153,"('untruthful', 'truthful')",0.28135023,0.2263241,-0.123943,-0.1774537,-0.0535107
39,0.28385878,0.35599262,"('exploitative', 'cooperative')",0.46574998,0.43968004,0.3748044,0.3978363,0.0230319
40,0.30977136,0.3294788,"('stingy', 'generous')",-1.59321,-1.654972,-0.6417193,-0.6627465,-0.0210272
41,-0.4664384,-0.45052594,"('unforgiving', 'forgiving')",0.44465965,0.44228747,-0.0108894,-0.0041192,0.0067702
42,0.33275712,0.45577347,"('unreliable', 'reliable')",-2.0401034,-1.9164994,-0.8536732,-0.730363,0.1233102
43,-0.6610078,-0.57403046,"('irresponsible', 'responsible')",1.3821908,1.4350476,0.3605915,0.4305086,0.0699171
44,1.0552744,1.0881969,"('prejudiced', 'unprejudiced')",-1.7181326,-1.6815972,-0.3314291,-0.2967002,0.0347289
45,-0.20471457,-0.20855354,"('incompetent', 'competent')",0.86286616,0.98383254,0.3290758,0.3876395,0.0585637
46,-0.6911934,-0.58329684,"('uncompetitive', 'competitive')",-0.43223938,-0.37008566,-0.5617164,-0.4766912,0.0850252
47,-0.11151832,-0.05971365,"('stupid', 'smart')",4.745792,4.7784696,2.3171368,2.3593779,0.0422411
48,-1.1317216,-1.0170405,"('unintelligent', 'intelligent')",0.039294243,0.18156421,-0.5462137,-0.4177381,0.1284756
49,-0.58060944,-0.36904073,"('unable', 'able')",-0.6042178,-0.44506353,-0.5924137,-0.4070521,0.1853616
50,0.2132,0.26430982,"('clumsy', 'skillful')",-0.42316955,-0.5874953,-0.1049848,-0.1615928,-0.056608
51,-1.1624755,-1.1227808,"('uneducated', 'educated')",-0.13259496,-0.114283934,-0.6475352,-0.6185324,0.0290028
52,-0.017871715,-0.12715352,"('irrational', 'rational')",0.06893122,-0.14108716,0.0255298,-0.1341203,-0.1596501
53,-1.7643553,-1.777385,"('uncreative', 'creative')",0.76856077,0.66438246,-0.4978973,-0.5565013,-0.058604
54,-0.46640334,-0.63972574,"('incapable', 'capable')",0.7909526,0.63602424,0.1622746,-0.0018508,-0.1641254
55,-0.5670468,-0.4434084,"('incompetent', 'clever')",-0.2013335,0.029605635,-0.3841901,-0.2069014,0.1772887
56,0.20161828,0.29274648,"('impractical', 'practical')",0.8111837,1.0455432,0.506401,0.6691449,0.1627439
57,-0.8390994,-0.8795996,"('unimaginative', 'imaginative')",-1.6842101,-1.5128074,-1.2616547,-1.1962035,0.0654512
58,-0.54516023,-0.51471424,"('undiscriminating', 'discriminating')",0.7170525,0.7939137,0.0859461,0.1395997,0.0536536
59,0.26254052,0.2330604,"('foolish', 'wise')",0.12249693,0.0149441585,0.1925187,0.1240023,-0.0685164
60,-0.23847657,0.0015379936,"('inefficient', 'efficient')",0.001962034,0.3218895,-0.1182573,0.1617137,0.279971
61,-0.7846283,-0.87613463,"('illogical', 'logical')",0.98666346,0.8393395,0.1010176,-0.0183976,-0.1194152
62,-0.061689086,0.10992037,"('incompetent', 'brilliant')",0.6307209,0.8518388,0.2845159,0.4808796,0.1963637
63,-1.2862896,-1.1969056,"('unperceptive', 'insightful')",1.1324558,1.1839411,-0.0769169,-0.0064822,0.0704347
64,0.7526716,0.7533454,"('shy', 'confident')",-4.757477,-4.499371,-2.0024025,-1.8730128,0.1293897
65,-0.18221566,-0.18524607,"('insecure', 'secure')",0.253228,0.40925068,0.0355062,0.1120023,0.0764961
66,-0.21133375,-0.2907562,"('inactive', 'active')",0.68385077,0.578512,0.2362585,0.1438779,-0.0923806
67,0.12291653,0.19365692,"('doubtful', 'determined')",-0.3844473,-0.30858353,-0.1307654,-0.0574633,0.0733021
68,-0.4692946,-0.49583116,"('dependent', 'independent')",-0.8792104,-0.85844386,-0.6742525,-0.6771375,-0.002885
69,1.1340168,1.0670434,"('lazy', 'industrious')",0.01266104,-0.043995585,0.5733389,0.5115239,-0.061815
70,-0.5460562,-0.47344086,"('lethargic', 'energetic')",0.40424556,0.4831988,-0.0709053,0.004879,0.0757843
71,-0.6807267,-0.72892636,"('diffident', 'self-confident')",0.6866344,0.5612148,0.0029539,-0.0838558,-0.0868097
72,-0.10881254,-0.1167854,"('unambitious', 'ambitious')",0.57571304,0.6199883,0.2334502,0.2516015,0.0181513
73,1.0738108,1.0641196,"('helpless', 'self-reliant')",-2.1466317,-2.107495,-0.5364105,-0.5216877,0.0147228
74,-0.42219076,-0.32507142,"('undedicated', 'dedicated')",0.6835938,0.66839486,0.1307015,0.1716617,0.0409602
75,0.406571,0.29598868,"('meek', 'impulsive')",-0.9102396,-0.892052,-0.2518343,-0.2980317,-0.0461974
76,-0.4040078,-0.22886819,"('anxious', 'daring')",-0.3179254,-0.13869368,-0.3609666,-0.1837809,0.1771857
77,-1.298862,-1.1657658,"('unmotivated', 'motivated')",-0.84895116,-0.72386736,-1.0739065,-0.9448166,0.1290899
78,-0.95067877,-0.8492996,"('nonresilient', 'resilient')",0.6210835,0.64166814,-0.1647976,-0.1038157,0.0609819
79,0.4011903,0.23119178,"('wavering', 'unwavering')",-0.058597393,-0.24229467,0.1712965,-0.0055514,-0.1768479
80,0.76398915,0.88868976,"('dominated', 'dominating')",0.08708149,0.34995076,0.4255353,0.6193203,0.193785
81,-0.22339681,-0.10241702,"('submissive', 'aggressive')",-0.71732813,-0.37529314,-0.4703625,-0.2388551,0.2315074
82,-0.9411288,-0.9584855,"('poor', 'rich')",4.7956758,4.735113,1.9272735,1.8883138,-0.0389597
83,0.21098033,0.3083069,"('powerless', 'powerful')",-0.5811691,-0.5185214,-0.1850944,-0.1051073,0.0799871
84,-0.05340448,0.03450668,"('inferior', 'superior')",0.60341924,0.64283985,0.2750074,0.3386733,0.0636659
85,-0.6759301,-0.7633799,"('insignificant', 'prestigious')",-0.043318488,-0.30133602,-0.3596243,-0.5323579,-0.1727336
86,-1.6078645,-1.6563725,"('uninfluential', 'influential')",0.23035581,0.24930632,-0.6887543,-0.7035331,-0.0147788
87,-0.19143619,-0.17904472,"('unsuccessful', 'successful')",1.3934766,1.5328954,0.6010202,0.6769254,0.0759052
88,-0.7623663,-0.76502985,"('low', 'eminent')",0.26341838,0.24962233,-0.249474,-0.2577038,-0.0082298
