,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.26002854,-0.16944589,"('hardhearted', 'softhearted')",-0.8724332,-0.8353915,0.3070882,0.35462457,1.3065622,1.3897063,1.6447028,1.5141754,0.4251783,0.4507338,0.0255555
28,-0.4188525,-0.4767814,"('disloyal', 'loyal')",-0.11791105,-0.20527865,0.86754376,0.7262374,0.9148911,0.81801057,0.9686953,0.8599486,0.4428733,0.3444273,-0.098446
29,-0.05530428,-0.06484673,"('unfair', 'fair')",-1.0288569,-1.1256485,-1.6188253,-1.6873276,-0.64910895,-0.62650174,-0.24136457,-0.3359908,-0.718692,-0.7680631,-0.0493711
30,-0.61002636,-0.68469065,"('intolerant', 'tolerant')",-0.57520926,-0.6547669,1.6586312,1.6162935,2.5246723,2.5092797,0.9371535,0.891147,0.7870443,0.7354526,-0.0515917
31,0.8590478,1.0339179,"('evil', 'good')",-0.28792328,-0.24075295,-1.8966914,-1.6827482,-0.9077055,-0.83952904,-0.882987,-0.9213589,-0.6232519,-0.5300942,0.0931577
32,-0.038320657,-0.049541596,"('unkind', 'kind')",-0.0144498795,-0.07698904,0.89607793,0.8114116,0.97028905,0.96527547,1.43595,1.3750806,0.6499093,0.6050474,-0.0448619
33,1.1030844,1.0986302,"('wrong', 'right')",0.018020764,0.013402648,1.0961444,1.1740912,0.64548147,0.7035675,-0.40421987,-0.47076023,0.4917022,0.5037863,0.0120841
34,-0.13577884,-0.059362456,"('mean', 'honorable')",-0.11939716,-0.1182326,1.2799908,1.4199558,1.0347443,1.1424847,5.879244,5.944323,1.5877605,1.6658337,0.0780732
35,0.6615486,0.7043196,"('corrupt', 'incorrupt')",0.06601788,0.08487668,-1.0791565,-1.0809813,-1.8109542,-1.9091618,-0.20072687,-0.3959387,-0.4726542,-0.5193771,-0.0467229
36,-0.42520547,-0.39916942,"('hostile', 'amicable')",-0.76294124,-0.8270153,-1.7592964,-1.6349257,-1.649847,-1.6760819,0.03587906,-0.124621496,-0.9122822,-0.9323627,-0.0200805
37,0.68596,0.75385743,"('fake', 'genuine')",-0.15939915,-0.116695754,0.6350713,0.6655164,0.61403906,0.6997599,0.35578048,0.36753136,0.4262903,0.4739939,0.0477036
38,-0.40581173,-0.31134915,"('untruthful', 'truthful')",-0.26180685,-0.21893011,0.91532904,1.0336778,0.9473799,1.0307921,0.57659274,0.6378167,0.3543366,0.4344015,0.0800649
39,0.9884961,0.91733766,"('exploitative', 'cooperative')",1.2498828,1.2320367,2.0955913,2.0170796,3.0367603,2.9732952,0.95327854,0.98859763,1.6648018,1.6256695,-0.0391323
40,0.61299145,0.66722727,"('stingy', 'generous')",0.056810774,0.10054717,0.3259425,0.36675534,0.8654488,0.96454537,-1.1010177,-1.2184249,0.1520351,0.1761301,0.024095
41,0.5329382,0.56567377,"('unforgiving', 'forgiving')",-1.0613822,-1.0558045,0.114971146,0.19335249,0.7965198,0.91310084,0.4653825,0.44972348,0.1696859,0.2132092,0.0435233
42,0.5842595,0.71262646,"('unreliable', 'reliable')",0.7752532,0.8926435,-0.4224455,-0.39257053,0.7769406,0.9114024,-2.6803637,-2.6073372,-0.1932712,-0.0966471,0.0966241
43,-0.17668748,-0.111187294,"('irresponsible', 'responsible')",-0.2727141,-0.23509964,1.7384529,1.7894446,1.876682,1.9579446,0.91147137,0.96696854,0.8154409,0.8736141,0.0581732
44,1.2942312,1.3678697,"('prejudiced', 'unprejudiced')",-0.5696537,-0.5046634,-1.262404,-1.2365787,-0.8519403,-0.86085844,-1.1628387,-1.1206028,-0.5105211,-0.4709667,0.0395544
45,-1.6334968,-1.5788473,"('incompetent', 'competent')",-0.6313261,-0.5431861,0.2967849,0.35407993,1.1325485,1.2425941,-0.3875482,-0.38677356,-0.2446076,-0.1824266,0.062181
46,-1.0170343,-1.0832562,"('uncompetitive', 'competitive')",1.0495934,1.0115396,0.417367,0.42637467,1.7711401,1.8804761,-0.27424034,-0.30690393,0.3893652,0.385646,-0.0037192
47,-0.12641832,-0.12455703,"('stupid', 'smart')",-0.42469588,-0.33514783,0.7906634,0.81319416,0.937544,0.92543256,5.3727612,5.443675,1.3099709,1.3445194,0.0345485
48,-0.9612518,-1.0029246,"('unintelligent', 'intelligent')",-0.2609052,-0.29497194,1.1052244,1.0664641,0.0859107,0.056479238,0.5107523,0.51953965,0.0959461,0.0689173,-0.0270288
49,-1.0651145,-0.9806253,"('unable', 'able')",-0.40293482,-0.31867632,0.024684953,0.08937456,0.10373143,0.2133989,-0.08531874,0.058999065,-0.2849903,-0.1875058,0.0974845
50,-0.2843719,-0.2484121,"('clumsy', 'skillful')",0.63164216,0.64637446,0.102071986,0.1309208,0.035002157,0.16693284,0.22579658,0.18554258,0.1420282,0.1762717,0.0342435
51,-0.91015345,-1.0008789,"('uneducated', 'educated')",1.5745164,1.5211858,0.27447578,0.11368456,-0.15504484,-0.22620295,0.13808699,0.07884663,0.1843762,0.097327,-0.0870492
52,0.7231048,0.68199766,"('irrational', 'rational')",0.12079937,0.019617066,-0.49667108,-0.5188871,0.05275929,-0.1174451,-0.030707113,-0.16285537,0.073857,-0.0195146,-0.0933716
53,-0.46915483,-0.4469185,"('uncreative', 'creative')",-0.02095884,-0.091460705,0.5047738,0.516249,0.89359283,0.8875401,1.0488334,0.935806,0.3914173,0.3602432,-0.0311741
54,-0.086358026,-0.02495519,"('incapable', 'capable')",-0.1309674,-0.09972848,0.9413286,0.8823069,0.29437643,0.16884345,1.080451,1.1446674,0.4197661,0.4142268,-0.0055393
55,-1.4575236,-1.5043029,"('incompetent', 'clever')",0.35888752,0.3760594,0.62821823,0.58364034,0.6903886,0.7543119,0.08606279,0.1258817,0.0612067,0.0671181,0.0059114
56,-1.0010505,-0.9310555,"('impractical', 'practical')",0.15856138,0.16315666,2.0076704,2.0320585,1.9224157,2.0342171,-0.10785475,-1.9147992e-06,0.5959484,0.659675,0.0637266
57,-1.0226249,-1.0378537,"('unimaginative', 'imaginative')",-0.30066386,-0.28736773,1.044178,1.0741006,0.76567906,0.7583723,-2.1731887,-2.1538162,-0.337324,-0.3293129,0.0080111
58,-0.71168536,-0.75502056,"('undiscriminating', 'discriminating')",0.11544623,0.072975986,0.17119128,0.17690544,0.2678964,0.22926116,0.00015262235,-0.10505601,-0.0313998,-0.0761868,-0.044787
59,1.3408768,1.3928477,"('foolish', 'wise')",0.12274808,0.12857252,-0.35059452,-0.30192444,0.3341599,0.3308239,0.6482249,0.64116174,0.419083,0.4382963,0.0192133
60,-1.268615,-1.3046834,"('inefficient', 'efficient')",0.40746993,0.38375765,2.2320943,2.1756213,2.4967475,2.5231633,0.16933198,0.29808715,0.8074058,0.8151892,0.0077834
61,0.073838696,-0.059708543,"('illogical', 'logical')",0.02907027,-0.09527156,0.66878575,0.55583304,0.5237497,0.37087363,0.24307643,0.12887047,0.3077042,0.1801194,-0.1275848
62,-0.35009235,-0.27228895,"('incompetent', 'brilliant')",0.3181655,0.45598465,2.3697424,2.3991938,1.8025458,1.9104674,0.10406627,0.2844351,0.8488855,0.9555584,0.1066729
63,-0.30119857,-0.26579088,"('unperceptive', 'insightful')",1.3992298,1.45656,1.487732,1.5740947,3.0987456,3.2355814,1.5133412,1.6116735,1.43957,1.5224237,0.0828537
64,0.44564176,0.4176632,"('shy', 'confident')",0.8440454,0.82699656,-0.31608236,-0.34677318,0.3531463,0.3120016,-6.0416775,-5.9629803,-0.9429852,-0.9506184,-0.0076332
65,-1.2747461,-1.4849162,"('insecure', 'secure')",0.3020997,0.1528131,0.19951586,-0.0007571522,1.2164211,1.0930854,0.15941568,0.2258046,0.1205413,-0.002794,-0.1233353
66,0.52769935,0.6026331,"('inactive', 'active')",0.22817391,0.274189,-0.8893429,-0.79200697,-0.3340789,-0.2269082,1.193411,1.2116213,0.1451725,0.2139056,0.0687331
67,0.68324065,0.72911227,"('doubtful', 'determined')",-0.08151908,-0.06864683,0.12082855,0.13061477,0.8805805,0.9098939,-0.67223686,-0.58224416,0.1861787,0.223746,0.0375673
68,-0.30065757,-0.36628062,"('dependent', 'independent')",0.43020716,0.4004455,-0.6444988,-0.7149721,0.44872475,0.39587858,-0.402409,-0.44873646,-0.0937267,-0.146733,-0.0530063
69,0.9812736,1.0657384,"('lazy', 'industrious')",0.38678694,0.43250304,-0.47387064,-0.35933405,0.31516463,0.41267505,-0.30952337,-0.2904546,0.1799663,0.2522256,0.0722593
70,-0.8293503,-0.81353366,"('lethargic', 'energetic')",0.4270258,0.50194967,1.0734082,1.037873,1.8400527,1.9282742,0.8017555,0.92146146,0.6625784,0.7152049,0.0526265
71,0.2262401,0.35162282,"('diffident', 'self-confident')",0.5874935,0.62841636,0.9117841,0.9521654,2.3163102,2.410332,0.6951254,0.6705356,0.9473907,1.0026144,0.0552237
72,-0.31494078,-0.27890128,"('unambitious', 'ambitious')",0.10807809,0.14987175,1.3825803,1.3435596,-0.057371475,-0.055947267,-1.0435307,-0.9247193,0.0149631,0.0467727,0.0318096
73,0.96667826,0.992993,"('helpless', 'self-reliant')",0.1228156,0.14540762,0.58545923,0.5902176,-0.10737665,-0.19650503,-3.3514507,-3.4030724,-0.3567749,-0.3741919,-0.017417
74,-0.22704759,-0.16946457,"('undedicated', 'dedicated')",0.1748677,0.1925277,0.8430672,0.91253334,1.3327308,1.4918782,0.13625732,0.09820418,0.4519751,0.5051357,0.0531606
75,0.37216806,0.4425453,"('meek', 'impulsive')",0.70213485,0.81779766,-0.3638022,-0.2997327,-0.870342,-0.85182893,-0.34966916,-0.26181385,-0.1019021,-0.0306065,0.0712956
76,-0.45578414,-0.46489605,"('anxious', 'daring')",0.4419741,0.43075716,0.57496065,0.4751187,1.2805598,1.3314377,0.63810825,0.7206006,0.4959637,0.4986036,0.0026399
77,-1.4351331,-1.4346216,"('unmotivated', 'motivated')",-0.27607974,-0.29631072,0.2798944,0.30303106,0.8881913,0.86874133,-1.0143816,-0.829548,-0.3115018,-0.2777416,0.0337602
78,-1.1392424,-1.0611224,"('nonresilient', 'resilient')",-0.5322245,-0.5091005,0.3106718,0.40999663,0.95796007,1.1135179,0.50670624,0.543906,0.0207743,0.0994395,0.0786652
79,0.15855883,0.24072707,"('wavering', 'unwavering')",0.55851775,0.5605572,-0.225099,-0.14833634,-0.40299797,-0.38305524,0.30676368,0.36999983,0.0791487,0.1279785,0.0488298
80,-0.34749115,-0.37680686,"('dominated', 'dominating')",0.8830231,0.93730754,-0.25543174,-0.38363713,-0.06579176,-0.109441034,-1.1545675,-1.028318,-0.1880518,-0.1921791,-0.0041273
81,-1.1625049,-1.2699368,"('submissive', 'aggressive')",0.7608596,0.75923777,1.0122566,0.8145503,1.1163069,1.0051261,-0.48700944,-0.3241576,0.2479818,0.196964,-0.0510178
82,-0.8518144,-0.87871474,"('poor', 'rich')",0.49436033,0.5263486,-0.3215287,-0.330605,-0.23519905,-0.25089276,5.4912605,5.4933624,0.9154158,0.9118998,-0.003516
83,-0.57004404,-0.56735855,"('powerless', 'powerful')",-0.43747005,-0.442542,-0.17146677,-0.17918512,-0.40263155,-0.403762,-1.2042054,-1.1821675,-0.5571635,-0.5550031,0.0021604
84,-0.52695405,-0.6515345,"('inferior', 'superior')",-0.46194497,-0.53815573,-0.311784,-0.41853574,-1.7897829,-1.8664583,0.52364755,0.44344223,-0.5133637,-0.6062484,-0.0928847
85,0.59925854,0.6789487,"('insignificant', 'prestigious')",-0.9343822,-0.9642241,-0.9356435,-0.80433536,-0.8537993,-0.86530566,0.63112587,0.53209186,-0.2986881,-0.2845649,0.0141232
86,-1.8079221,-1.8436728,"('uninfluential', 'influential')",0.27123863,0.21906653,0.87863255,0.82959646,0.31940678,0.23871619,-0.25480312,-0.33586228,-0.1186895,-0.1784312,-0.0597417
87,-0.7901888,-0.84617805,"('unsuccessful', 'successful')",0.5045405,0.49049574,0.13314234,0.10522405,1.141862,1.0998753,0.40313444,0.4943547,0.2784981,0.2687544,-0.0097437
88,-0.97481304,-1.0252122,"('low', 'eminent')",0.12751892,0.05459493,0.6089729,0.5619906,-0.33480576,-0.3315694,0.029313829,0.050308943,-0.1087626,-0.1379774,-0.0292148
