,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
29,-0.08666806,0.0058713816,"('unfair', 'fair')",-0.77049345,-0.75203234,-1.1022547,-1.126839,-0.4913696,-0.59909457,-0.6126965,-0.6180236,-0.0053271
30,0.71257603,0.8478934,"('intolerant', 'tolerant')",0.71538633,0.7101002,0.2283751,0.262884,0.85044605,0.8042463,0.6266959,0.656281,0.0295851
31,-1.0090516,-1.0619472,"('evil', 'good')",0.45395297,0.7170139,0.4889752,0.6721415,-1.13365,-1.0205162,-0.2999433,-0.173327,0.1266163
32,1.6143475,1.7247435,"('unkind', 'kind')",0.7900103,0.5985808,0.3134257,0.16512689,1.1743317,0.98990417,0.9730288,0.8695888,-0.10344
33,0.67397624,0.5862654,"('wrong', 'right')",0.2551725,0.2579956,0.9480654,0.8836719,-0.22729468,-0.2644516,0.4124799,0.3658703,-0.0466096
34,1.5843518,1.7322438,"('mean', 'honorable')",-0.5253016,-0.36294,-0.8980172,-0.7588693,5.2649093,5.4968615,1.3564856,1.526824,0.1703384
35,-1.0810658,-1.2613171,"('corrupt', 'incorrupt')",-0.036400013,-0.12962162,0.43239102,0.30249274,-0.6274829,-0.6632456,-0.3281394,-0.4379229,-0.1097835
36,0.036888033,-0.125783,"('hostile', 'amicable')",-0.7765857,-0.7800747,0.05697259,0.1467646,-0.2961571,-0.31228548,-0.2447205,-0.2678446,-0.0231241
37,-1.3447188,-1.2420522,"('fake', 'genuine')",-0.6954461,-0.6764687,-0.7989988,-0.7968129,-0.2734246,-0.21571763,-0.7781471,-0.7327629,0.0453842
38,0.92847776,1.0312626,"('untruthful', 'truthful')",-0.14898619,-0.10505477,0.542255,0.5363011,0.3522734,0.48494887,0.418505,0.4868644,0.0683594
39,1.0495964,1.1562139,"('exploitative', 'cooperative')",-0.11711858,-0.1267887,0.5601561,0.5578944,0.59722066,0.625207,0.5224637,0.5531316,0.0306679
40,0.88364965,0.9580114,"('stingy', 'generous')",0.9935981,1.1337839,0.6994891,0.80276763,-2.217644,-2.3026714,0.0897732,0.1479729,0.0581997
41,1.0482266,1.1463406,"('unforgiving', 'forgiving')",-0.18088886,-0.053902216,-0.26248097,-0.13889553,-0.124741614,-0.1609196,0.1200288,0.1981558,0.078127
42,1.0520008,1.2036891,"('unreliable', 'reliable')",1.7277285,1.871274,1.0588024,1.118171,-2.8301826,-2.7878819,0.2520873,0.3513131,0.0992258
43,0.80447644,1.0633,"('irresponsible', 'responsible')",-0.7925746,-0.6058379,-0.84522784,-0.79306847,0.45784858,0.5243662,-0.0938694,0.04719,0.1410594
44,-0.74793684,-0.77642906,"('prejudiced', 'unprejudiced')",0.44686222,0.40976396,-0.8077148,-0.88422,-1.2688234,-1.2580163,-0.5944032,-0.6272254,-0.0328222
45,-0.4712618,-0.25228584,"('incompetent', 'competent')",-1.4265859,-1.3358405,-1.0476339,-0.91874975,-0.26547974,-0.31473592,-0.8027403,-0.705403,0.0973373
46,0.23469922,0.45266,"('uncompetitive', 'competitive')",-1.5185804,-1.4232634,-1.2252097,-1.1867386,-1.3892745,-1.4637041,-0.9745914,-0.9052615,0.0693299
47,0.7786853,0.9047992,"('stupid', 'smart')",-0.07594075,-0.035288125,-1.026936,-0.97431684,5.516437,5.6199794,1.2980614,1.3787935,0.0807321
48,-0.4045084,-0.24456799,"('unintelligent', 'intelligent')",-0.61384124,-0.57632065,0.37690714,0.42596173,0.59464943,0.56209606,-0.0116983,0.0417923,0.0534906
49,-0.07625711,0.13287915,"('unable', 'able')",-1.1733111,-1.0439773,-0.5820833,-0.49454647,-0.32926762,-0.2724135,-0.5402298,-0.4195145,0.1207153
50,-0.8940226,-0.9212872,"('clumsy', 'skillful')",0.7160737,0.60505253,0.3320154,0.31654248,-0.043742567,-0.08066084,0.027581,-0.0200883,-0.0476693
51,-0.15352319,-0.16168736,"('uneducated', 'educated')",0.35718673,0.21593882,1.0874047,0.96445715,0.25316042,0.07198992,0.3860572,0.2726746,-0.1133826
52,0.2737842,-0.056901254,"('irrational', 'rational')",-0.82572526,-0.9889891,0.22951116,0.15379155,0.19913912,0.13634785,-0.0308227,-0.1889377,-0.158115
53,0.10662329,0.08921558,"('uncreative', 'creative')",-1.3232715,-1.3663442,0.16018905,0.13892719,0.38209587,0.33506483,-0.1685908,-0.2007842,-0.0321934
54,1.0993682,1.1479862,"('incapable', 'capable')",0.122069344,-0.06800231,0.6448199,0.56826353,0.9277927,0.94135565,0.6985126,0.6474007,-0.0511119
55,0.22622614,0.38795102,"('incompetent', 'clever')",-0.593769,-0.4815036,-0.68891364,-0.6059391,0.20910478,0.15232149,-0.2118379,-0.1367925,0.0750454
56,1.5284237,1.619746,"('impractical', 'practical')",-0.53409857,-0.51266503,-0.026631638,-0.06348056,-0.06955919,-0.119602226,0.2245336,0.2309995,0.0064659
57,-0.42155668,-0.35445848,"('unimaginative', 'imaginative')",-1.0677006,-1.1793798,-0.2972181,-0.32653952,-3.146831,-3.1970942,-1.2333267,-1.2643681,-0.0310414
58,0.098051846,0.21769942,"('undiscriminating', 'discriminating')",0.09169986,0.13461389,-0.09394116,-0.048263054,-0.15137857,-0.09226565,-0.013892,0.0529462,0.0668382
59,0.2582487,0.14830217,"('foolish', 'wise')",0.343802,0.27807042,0.76988626,0.74651724,0.3109468,0.3448347,0.4207209,0.3794311,-0.0412898
60,0.43906385,0.74090815,"('inefficient', 'efficient')",-1.0146171,-0.91659844,-0.3502274,-0.31932425,-0.18242416,-0.09650657,-0.2770512,-0.1478803,0.1291709
61,1.084893,1.1019576,"('illogical', 'logical')",-0.70167994,-0.83696866,0.24460293,0.12497809,0.5362112,0.36758062,0.2910068,0.1893869,-0.1016199
62,1.2302665,1.5549742,"('incompetent', 'brilliant')",-0.6937833,-0.59218884,0.006373279,0.0873084,0.63237333,0.7563057,0.2938074,0.4515999,0.1577925
63,1.1241223,1.3086845,"('unperceptive', 'insightful')",0.05207977,0.10367004,0.88582796,0.9213755,0.31592682,0.36760354,0.5944892,0.6753334,0.0808442
64,-0.4950218,-0.5466663,"('shy', 'confident')",0.8868898,0.889572,0.48159444,0.38698378,-6.1617465,-6.303834,-1.3220711,-1.3934861,-0.071415
65,0.46164006,0.45126256,"('insecure', 'secure')",0.025617182,-0.10887798,-0.039382182,-0.14229605,0.008487916,-0.11038108,0.1140907,0.0224269,-0.0916638
66,0.31976417,0.24504828,"('inactive', 'active')",-0.24508439,-0.22279887,0.5253626,0.51416224,0.013530057,0.031297967,0.1533931,0.1419274,-0.0114657
67,-0.05596184,-0.15609187,"('doubtful', 'determined')",0.594484,0.61333364,0.17785478,0.11619846,-0.29329354,-0.3358876,0.1057708,0.0593882,-0.0463826
68,-1.5998398,-1.5814189,"('dependent', 'independent')",0.2579921,0.19493385,0.42571667,0.34173447,-1.3835795,-1.4064544,-0.5749276,-0.6128012,-0.0378736
69,0.35468152,0.2579543,"('lazy', 'industrious')",0.6896676,0.6839367,0.63815707,0.6403693,-0.7062511,-0.58101726,0.2440637,0.2503108,0.0062471
70,-0.3284428,-0.09509767,"('lethargic', 'energetic')",0.1067851,0.18828456,-0.4473548,-0.34654108,0.4228286,0.43291348,-0.061546,0.0448898,0.1064358
71,1.9469728,1.9126539,"('diffident', 'self-confident')",0.39529705,0.4312929,0.82093805,0.79237044,0.46824622,0.46789747,0.9078636,0.9010537,-0.0068099
72,0.03881544,0.072065815,"('unambitious', 'ambitious')",-0.2189535,-0.22441459,0.60131025,0.5570581,-0.33651176,-0.2544774,0.0211651,0.037558,0.0163929
73,0.5967325,0.5026892,"('helpless', 'self-reliant')",1.789352,1.7334869,0.7514049,0.69984484,-3.2394907,-3.1704218,-0.0255004,-0.0586002,-0.0330998
74,0.17213336,0.3303157,"('undedicated', 'dedicated')",0.1628162,0.2570542,0.6370515,0.736137,-0.23040721,-0.23034564,0.1853985,0.2732903,0.0878918
75,-0.99155015,-1.0484543,"('meek', 'impulsive')",0.36203396,0.38779378,0.37244296,0.45551875,-0.56867516,-0.4557528,-0.2064371,-0.1652236,0.0412135
76,-0.083960235,0.08540029,"('anxious', 'daring')",0.17582919,0.2491121,-0.16681978,-0.14125973,-0.3024149,-0.38291404,-0.0943414,-0.0474153,0.0469261
77,0.28387648,0.42354667,"('unmotivated', 'motivated')",-1.7279596,-1.6830759,-0.9459368,-0.9305009,-1.3137853,-1.2813503,-0.9259513,-0.8678451,0.0581062
78,0.8366944,0.9751921,"('nonresilient', 'resilient')",-0.7455147,-0.55499256,-0.34244528,-0.26223648,-0.5942994,-0.52860194,-0.2113912,-0.0926597,0.1187315
79,-0.22773431,-0.3462441,"('wavering', 'unwavering')",0.023421992,-0.009700615,0.8856191,0.8921658,-0.53983504,-0.45312336,0.0353679,0.0207744,-0.0145935
80,0.31098086,0.3515697,"('dominated', 'dominating')",0.22529858,0.14471513,-0.17624332,-0.33811128,-0.6645619,-0.75454533,-0.0761314,-0.1490929,-0.0729615
81,0.7362859,0.7188201,"('submissive', 'aggressive')",0.79121375,0.51188004,0.6276693,0.46743613,-0.6795832,-0.7610759,0.3688965,0.2342651,-0.1346314
82,-0.33764777,-0.30542892,"('poor', 'rich')",-1.0197506,-1.1582993,0.2861946,0.23342784,6.362388,6.315092,1.3227961,1.2711979,-0.0515982
83,1.4976727,1.5622253,"('powerless', 'powerful')",0.88166595,0.9375309,-0.35044563,-0.3716966,-0.50104094,-0.51665753,0.381963,0.4028506,0.0208876
84,-0.08724891,-0.09504982,"('inferior', 'superior')",-0.5728959,-0.6526068,-0.16575125,-0.2701634,0.49347016,0.40999794,-0.0831065,-0.1519555,-0.068849
85,0.5194774,0.3043395,"('insignificant', 'prestigious')",0.7015497,0.6736351,1.1350288,1.1887308,-0.22146288,-0.17695154,0.5336483,0.4974385,-0.0362098
86,-0.20973147,-0.14181207,"('uninfluential', 'influential')",-1.3536571,-1.2819909,0.533968,0.5145574,-0.29195818,-0.3743488,-0.3303447,-0.3208986,0.0094461
87,0.8705772,0.7876047,"('unsuccessful', 'successful')",-0.80745703,-1.0101416,0.4468445,0.26152223,0.75176156,0.6525159,0.3154316,0.1728753,-0.1425563
88,-0.44585806,-0.49897602,"('low', 'eminent')",0.5932831,0.31347382,0.7088753,0.5862663,-0.082672335,-0.15119435,0.193407,0.0623924,-0.1310146
