,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
17,-0.21431547,-0.1923251,"('nasty', 'nice')",-0.18446612,-0.15180191,-0.462103,-0.4378645,-0.2869615,-0.2606638,0.0262977
18,-0.90316075,-0.9148836,"('disagreeable', 'welcoming')",-0.3818169,-0.31629944,-0.19735947,-0.20999043,-0.4941124,-0.4803911,0.0137213
19,-1.0510416,-1.0952001,"('inhospitable', 'hospitable')",-0.82874745,-0.8032161,-0.3122357,-0.28060347,-0.7306749,-0.7263399,0.004335
20,0.5429074,0.57048637,"('rough', 'thoughtful')",0.6252681,0.63877726,0.40071434,0.34997314,0.5229633,0.5197456,-0.0032177
21,0.7501696,0.7802016,"('immoral', 'moral')",0.12833518,0.12456328,-0.6604146,-0.6049593,0.0726967,0.0999352,0.0272385
22,-0.12593813,-0.09399223,"('untrustworthy', 'trustworthy')",0.2174448,0.25536186,-0.8069861,-0.7387352,-0.2384931,-0.1924552,0.0460379
23,-0.23651682,-0.2195887,"('insincere', 'sincere')",-0.0040684724,0.04368549,6.7177415,6.617422,2.1590521,2.1471729,-0.0118792
24,0.08593728,0.04698338,"('dishonest', 'honest')",-0.21405429,-0.08683108,1.1523107,1.2581099,0.3413979,0.4060874,0.0646895
25,-0.7326713,-0.82060105,"('egoistic', 'altruistic')",0.34928232,0.25486362,1.3229527,1.1941385,0.3131879,0.209467,-0.1037209
26,-0.46227407,-0.62409425,"('hardhearted', 'benevolent')",1.9371436,1.9570642,1.420265,1.332458,0.9650448,0.888476,-0.0765688
27,-0.8344552,-0.79106516,"('hardhearted', 'softhearted')",-0.5268252,-0.5455701,0.81652683,0.7428812,-0.1815845,-0.197918,-0.0163335
28,-0.3733192,-0.5392861,"('disloyal', 'loyal')",-0.18688783,-0.33382493,1.392972,1.2914709,0.2775883,0.1394533,-0.138135
29,-0.11881767,-0.16540132,"('unfair', 'fair')",-0.3782971,-0.4386665,-0.8108878,-0.9373159,-0.4360009,-0.5137946,-0.0777937
30,0.90983653,0.8886357,"('intolerant', 'tolerant')",1.5802089,1.6158758,1.1763941,1.2083546,1.2221465,1.2376221,0.0154756
31,-1.66347,-1.6409668,"('evil', 'good')",-0.46889937,-0.57827926,-0.8389022,-0.9229773,-0.9904239,-1.0474078,-0.0569839
32,0.046747304,-0.013901295,"('unkind', 'kind')",0.80588204,0.7813861,1.4215432,1.3691739,0.7580575,0.7122196,-0.0458379
33,0.27611005,0.17845047,"('wrong', 'right')",0.026210528,-0.090081275,0.19381918,0.13297133,0.1653799,0.0737802,-0.0915997
34,-0.086169645,0.042404,"('mean', 'honorable')",0.5215517,0.78199327,5.2900605,5.3521457,1.9084808,2.0588476,0.1503668
35,-0.99535495,-1.1476865,"('corrupt', 'incorrupt')",-0.9632306,-1.1736774,-0.12348394,-0.3211923,-0.6940231,-0.8808521,-0.186829
36,-1.2862667,-1.4419199,"('hostile', 'amicable')",-0.756693,-0.96590006,0.5201603,0.3737327,-0.5075998,-0.6780291,-0.1704293
37,-0.29892138,-0.32380864,"('fake', 'genuine')",-0.765657,-0.73236144,-0.24684003,-0.2299661,-0.4371395,-0.4287121,0.0084274
38,-0.6391517,-0.66539997,"('untruthful', 'truthful')",-0.478585,-0.37932047,0.67737204,0.754437,-0.1467882,-0.0967611,0.0500271
39,1.5725325,1.5984629,"('exploitative', 'cooperative')",1.0246075,1.166664,-0.06574928,0.033202723,0.843797,0.9327765,0.0889795
40,-0.1319491,-0.06848615,"('stingy', 'generous')",-0.15303183,-0.21817115,-2.0014818,-1.9472892,-0.7621543,-0.7446489,0.0175054
41,-0.5005998,-0.49918294,"('unforgiving', 'forgiving')",0.6032107,0.6182732,0.38417062,0.40397397,0.1622605,0.1743548,0.0120943
42,0.26013866,0.39229828,"('unreliable', 'reliable')",0.4020995,0.49406183,-3.0870786,-2.8726408,-0.8082802,-0.6620936,0.1461866
43,0.21605419,0.34059992,"('irresponsible', 'responsible')",-0.0793692,0.09964791,0.5313413,0.62665296,0.2226754,0.3556336,0.1329582
44,0.3369838,0.38944042,"('prejudiced', 'unprejudiced')",-0.40513283,-0.3580407,-1.4807523,-1.43519,-0.5163004,-0.4679301,0.0483703
45,-0.013567824,0.116675586,"('incompetent', 'competent')",0.18434933,0.3356889,0.3661595,0.36117727,0.1789803,0.2711806,0.0922003
46,0.1394586,0.27996057,"('uncompetitive', 'competitive')",-0.15965632,-0.061738063,-1.1704104,-1.0755032,-0.3968694,-0.2857602,0.1111092
47,0.4048273,0.4817651,"('stupid', 'smart')",0.31543648,0.47903627,5.872212,5.883179,2.197492,2.2813269,0.0838349
48,-0.15533198,-0.1720895,"('unintelligent', 'intelligent')",-0.12856162,-0.12175458,0.27610752,0.23121831,-0.0025954,-0.0208753,-0.0182799
49,-0.005373813,0.0584087,"('unable', 'able')",-0.17306301,-0.052559957,0.112452276,0.13487473,-0.0219948,0.0469078,0.0689026
50,0.05274265,0.041116077,"('clumsy', 'skillful')",-0.4347546,-0.47221798,0.37049,0.39881426,-0.0038406,-0.0107625,-0.0069219
51,0.12990128,0.0907564,"('uneducated', 'educated')",0.65021163,0.49699548,0.52546954,0.51470524,0.4351942,0.3674857,-0.0677085
52,-0.34128487,-0.6634686,"('irrational', 'rational')",0.10149177,-0.14773786,0.70472294,0.55220944,0.1549766,-0.0863323,-0.2413089
53,-0.8493391,-0.886868,"('uncreative', 'creative')",-0.32678753,-0.38066858,1.0396577,0.987646,-0.0454897,-0.0932969,-0.0478072
54,-0.7429597,-0.86786133,"('incapable', 'capable')",-0.013956353,-0.09572596,1.3912994,1.3617173,0.2114611,0.13271,-0.0787511
55,0.12529421,0.23223983,"('incompetent', 'clever')",0.24064632,0.3264822,0.038771875,0.10781473,0.1349041,0.2221789,0.0872748
56,1.4346066,1.4310926,"('impractical', 'practical')",0.6791084,0.78935057,0.1867774,0.20712334,0.7668308,0.8091888,0.042358
57,0.048138477,-0.021626536,"('unimaginative', 'imaginative')",-0.21886283,-0.290783,-3.2046313,-3.150515,-1.1251186,-1.1543082,-0.0291896
58,-0.12567514,-0.20988424,"('undiscriminating', 'discriminating')",0.31310466,0.27911353,-0.30995098,-0.29010493,-0.0408405,-0.0736252,-0.0327847
59,0.09180963,-0.007387192,"('foolish', 'wise')",-0.10860892,-0.1728698,0.8184225,0.83581686,0.2672077,0.21852,-0.0486877
60,1.3457379,1.4686342,"('inefficient', 'efficient')",-0.08294321,0.13681501,-0.1255277,0.002079077,0.379089,0.5358428,0.1567538
61,0.96719044,0.8468721,"('illogical', 'logical')",0.37080732,0.24398868,0.69030696,0.5734103,0.6761016,0.554757,-0.1213446
62,1.424151,1.610151,"('incompetent', 'brilliant')",1.2562217,1.3978863,0.8082806,0.9297699,1.1628844,1.3126024,0.149718
63,0.23131573,0.39611307,"('unperceptive', 'insightful')",0.34386227,0.49819812,0.8605145,0.9671804,0.4785642,0.6204972,0.141933
64,0.45054933,0.4640599,"('shy', 'confident')",0.009920038,-0.0057272427,-6.9228406,-6.737063,-2.1541238,-2.0929101,0.0612137
65,0.40687934,0.38098976,"('insecure', 'secure')",-0.27228734,-0.21947074,-0.5393152,-0.41064355,-0.1349077,-0.0830415,0.0518662
66,-1.1679131,-1.190227,"('inactive', 'active')",-0.7483108,-0.84384525,-0.011331864,-0.08605,-0.6425186,-0.7067075,-0.0641889
67,0.771856,0.7330139,"('doubtful', 'determined')",0.19009304,0.19204737,-0.44497034,-0.5010958,0.1723262,0.1413218,-0.0310044
68,-0.033816494,-0.020081589,"('dependent', 'independent')",-0.84541947,-0.87282085,-0.66699517,-0.62976545,-0.5154104,-0.507556,0.0078544
69,0.15201238,0.102126285,"('lazy', 'industrious')",0.4801937,0.49788103,-1.0276266,-1.0639014,-0.1318069,-0.1546314,-0.0228245
70,0.21941806,0.34178784,"('lethargic', 'energetic')",0.06478387,0.19964533,0.07321104,0.15982112,0.1191377,0.2337514,0.1146137
71,0.14311717,0.14077342,"('diffident', 'self-confident')",0.09816867,0.14030352,0.8770103,0.8495854,0.3727654,0.3768874,0.004122
72,-0.012161793,0.046210296,"('unambitious', 'ambitious')",-0.6951249,-0.60981673,0.045719642,0.18450907,-0.2205224,-0.1263658,0.0941566
73,1.0397063,1.0077916,"('helpless', 'self-reliant')",1.1521147,1.0676849,-3.761799,-3.5985749,-0.523326,-0.5076994,0.0156266
74,0.031049218,0.0682883,"('undedicated', 'dedicated')",0.21412729,0.3105244,0.0333953,0.08393117,0.0928573,0.154248,0.0613907
75,-0.1417885,-0.07358519,"('meek', 'impulsive')",-0.23929046,-0.18534127,-0.6333551,-0.5262871,-0.3381447,-0.2617378,0.0764069
76,0.6767988,0.8245904,"('anxious', 'daring')",-0.3279768,-0.19569662,-0.2827131,-0.2026301,0.0220363,0.1420879,0.1200516
77,0.2904057,0.304544,"('unmotivated', 'motivated')",-0.65115786,-0.6214845,-1.2102587,-1.150447,-0.5236703,-0.4891292,0.0345411
78,-0.6480963,-0.56668925,"('nonresilient', 'resilient')",-0.8368249,-0.8343369,-0.33646044,-0.36683026,-0.6071272,-0.5892855,0.0178417
79,-0.9387276,-1.0452559,"('wavering', 'unwavering')",-1.6609071,-1.7535826,-0.099432364,-0.061995585,-0.899689,-0.9536114,-0.0539224
80,1.2149259,1.2719938,"('dominated', 'dominating')",0.13932858,0.16449283,-0.516299,-0.5032383,0.2793185,0.3110828,0.0317643
81,1.0189048,1.0520505,"('submissive', 'aggressive')",0.23621231,0.31003544,-0.8405233,-0.7017144,0.138198,0.2201238,0.0819258
82,-0.79500234,-0.744005,"('poor', 'rich')",1.057064,1.0436596,7.15463,7.0964384,2.4722306,2.4653643,-0.0068663
83,0.17002451,0.073876634,"('powerless', 'powerful')",-0.2965165,-0.24806896,-0.9698448,-0.9848023,-0.3654456,-0.3863316,-0.020886
84,0.515288,0.38848162,"('inferior', 'superior')",0.6613792,0.58485466,0.041662283,-0.043027893,0.4061098,0.3101028,-0.096007
85,-0.4703982,-0.5718702,"('insignificant', 'prestigious')",0.10965869,-0.055740323,0.5325383,0.473037,0.0572663,-0.0515245,-0.1087908
86,-0.761191,-0.8641618,"('uninfluential', 'influential')",-0.426382,-0.44062182,0.1561595,0.17302094,-0.3438045,-0.3772542,-0.0334497
87,0.8165055,0.74783814,"('unsuccessful', 'successful')",1.8451804,1.7420285,0.74301165,0.66456795,1.1348992,1.0514782,-0.083421
88,0.5648516,0.34824774,"('low', 'eminent')",0.6627753,0.3886419,0.3909974,0.3308184,0.5395414,0.3559027,-0.1836387
