,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
14,-0.09621455,-0.16923234,"('antisocial', 'social')",1.2916352,1.3242321,-0.7651818,-0.87302846,0.1434129,0.0939904,-0.0494225
15,0.31632236,0.24488664,"('boring', 'funny')",0.03573228,-0.03485915,0.5037746,0.47459084,0.2852764,0.2282061,-0.0570703
16,-0.7416745,-0.6456399,"('unpopular', 'popular')",-0.50159085,-0.57858866,0.81534696,0.77650815,-0.1426395,-0.1492402,-0.0066007
17,-0.3870023,-0.27400115,"('nasty', 'nice')",-0.9101544,-0.8388122,-0.4514512,-0.40285507,-0.5828693,-0.5052228,0.0776465
18,-0.13977322,-0.028716162,"('disagreeable', 'welcoming')",-0.9160165,-0.9337763,-0.6387357,-0.62699884,-0.5648418,-0.5298305,0.0350113
19,-1.7169863,-1.6019759,"('inhospitable', 'hospitable')",-1.4909339,-1.4663467,-0.2554743,-0.12432966,-1.1544648,-1.0642174,0.0902474
20,-0.5392282,-0.48566142,"('rough', 'thoughtful')",0.027859747,0.051277943,0.6583683,0.62167424,0.0489999,0.0624303,0.0134304
21,-0.045972317,-0.22666939,"('immoral', 'moral')",1.6198108,1.5377876,-0.6335877,-0.7008852,0.3134169,0.203411,-0.1100059
22,0.18638352,0.14822249,"('untrustworthy', 'trustworthy')",-0.5455481,-0.64524233,-0.94887495,-1.0171858,-0.4360132,-0.5047352,-0.068722
23,-0.23351753,-0.33228564,"('insincere', 'sincere')",0.5121909,0.45546412,5.535338,5.4842615,1.9380037,1.8691467,-0.068857
24,0.15967391,0.20739147,"('dishonest', 'honest')",0.5816422,0.5830106,0.5088209,0.49953875,0.4167124,0.4299803,0.0132679
25,-1.1829693,-1.1863146,"('egoistic', 'altruistic')",0.13816243,0.05247902,1.3829598,1.2966157,0.1127176,0.0542601,-0.0584575
26,-0.28654116,-0.4063861,"('hardhearted', 'benevolent')",0.22606649,0.158241,1.3073785,1.1873226,0.4156346,0.3130592,-0.1025754
27,-0.22416654,-0.11732211,"('hardhearted', 'softhearted')",0.097825155,0.1774952,0.99222946,0.9307574,0.2886294,0.3303102,0.0416808
28,-0.72528845,-0.8253369,"('disloyal', 'loyal')",0.175282,-0.013366649,0.7343928,0.6349614,0.0614621,-0.067914,-0.1293761
29,0.07336974,0.022744503,"('unfair', 'fair')",-0.685547,-0.6607207,-0.47837257,-0.56711036,-0.3635166,-0.4016955,-0.0381789
30,0.5250168,0.5348756,"('intolerant', 'tolerant')",1.4963118,1.4540837,1.1710061,1.0925803,1.0641116,1.0271799,-0.0369317
31,-1.1188705,-0.9050365,"('evil', 'good')",-1.968683,-1.9863096,-1.210885,-1.2207499,-1.4328128,-1.3706986,0.0621142
32,0.42746234,0.33933693,"('unkind', 'kind')",0.47848827,0.48804933,0.860618,0.7353643,0.5888562,0.5209169,-0.0679393
33,-0.4482865,-0.4775832,"('wrong', 'right')",0.17119929,0.10846086,-0.41732723,-0.44805095,-0.2314715,-0.2723911,-0.0409196
34,-0.48984596,-0.32789367,"('mean', 'honorable')",0.2520523,0.32175887,5.5979676,5.7899632,1.7867247,1.9279428,0.1412181
35,-0.62168354,-0.5589528,"('corrupt', 'incorrupt')",-1.4303417,-1.4644781,-0.18246901,-0.24429186,-0.7448314,-0.7559075,-0.0110761
36,-1.1033798,-1.0396459,"('hostile', 'amicable')",-1.6930752,-1.915901,0.18313791,0.0069332775,-0.8711057,-0.9828712,-0.1117655
37,-1.0287832,-1.0356385,"('fake', 'genuine')",0.04388649,-0.0024592206,-0.03986381,-0.008832719,-0.3415868,-0.3489768,-0.00739
38,-0.92906773,-0.8760475,"('untruthful', 'truthful')",-0.14442039,-0.20137921,0.06673794,0.14810145,-0.3355834,-0.3097751,0.0258083
39,0.6532447,0.6198663,"('exploitative', 'cooperative')",0.1083509,0.24203737,-0.06527236,-0.05242211,0.2321078,0.2698272,0.0377194
40,-0.41142008,-0.4341194,"('stingy', 'generous')",-0.0564901,-0.134963,-2.0823066,-2.2229004,-0.8500722,-0.9306609,-0.0805887
41,-0.07943826,-0.038215075,"('unforgiving', 'forgiving')",-0.21453959,-0.3622738,-0.11075468,-0.23169644,-0.1349108,-0.2107284,-0.0758176
42,0.6778594,0.7805977,"('unreliable', 'reliable')",0.09041344,0.12744145,-3.1294634,-3.0052273,-0.7870635,-0.6990627,0.0880008
43,0.056507006,0.13204613,"('irresponsible', 'responsible')",1.1887345,1.2377766,0.20681605,0.24880423,0.4840192,0.5395423,0.0555231
44,0.68351084,0.7340501,"('prejudiced', 'unprejudiced')",-0.017906161,0.022386454,-1.175048,-1.1387258,-0.1698144,-0.1274297,0.0423847
45,-0.7622418,-0.7296622,"('incompetent', 'competent')",0.16233076,0.05019781,-0.4042132,-0.48124945,-0.3347081,-0.3869046,-0.0521965
46,-0.34315908,-0.37500185,"('uncompetitive', 'competitive')",0.6945108,0.6929254,-0.7955636,-0.88459355,-0.1480706,-0.18889,-0.0408194
47,-0.10330967,-0.027092833,"('stupid', 'smart')",1.2142909,1.274496,5.5454516,5.6847835,2.218811,2.3107289,0.0919179
48,-0.20082514,-0.31103152,"('unintelligent', 'intelligent')",1.4034847,1.3177017,0.59098625,0.511471,0.597882,0.5060471,-0.0918349
49,0.081610344,0.223314,"('unable', 'able')",0.33876616,0.41399774,0.18023291,0.35105917,0.2002031,0.329457,0.1292539
50,0.41380408,0.54215133,"('clumsy', 'skillful')",-0.18270347,-0.27702686,0.54345924,0.5894639,0.2581866,0.2848628,0.0266762
51,-0.42311713,-0.61549747,"('uneducated', 'educated')",0.14124297,0.07833551,0.25381055,0.1258335,-0.0093545,-0.1371095,-0.127755
52,-0.14916965,-0.32856357,"('irrational', 'rational')",-0.68915766,-0.9327086,0.31194568,0.18293257,-0.1754605,-0.3594465,-0.183986
53,-1.829572,-1.8330221,"('uncreative', 'creative')",0.41626894,0.27262548,0.80559224,0.7346012,-0.2025703,-0.2752652,-0.0726949
54,-0.3624041,-0.38741776,"('incapable', 'capable')",-0.4633979,-0.48314434,0.9647065,1.0468457,0.0463015,0.0587612,0.0124597
55,-0.18404686,-0.18454684,"('incompetent', 'clever')",0.2601722,0.20498455,-0.27885684,-0.35398853,-0.0675772,-0.1111836,-0.0436064
56,0.36067176,0.29162788,"('impractical', 'practical')",1.6297942,1.6161075,-0.18206193,-0.14511858,0.6028014,0.5875389,-0.0152625
57,-0.9888922,-1.0996028,"('unimaginative', 'imaginative')",0.73557097,0.58957875,-2.6603138,-2.8041449,-0.9712117,-1.104723,-0.1335113
58,-0.5951371,-0.6314906,"('undiscriminating', 'discriminating')",0.5663128,0.42265287,-0.2574938,-0.3117126,-0.0954394,-0.1735168,-0.0780774
59,0.56256396,0.6111072,"('foolish', 'wise')",0.6149942,0.5960911,0.89836717,0.924971,0.6919751,0.7107231,0.018748
60,0.5965647,0.56613356,"('inefficient', 'efficient')",2.766155,2.9037378,-0.048119783,0.02917746,1.1048667,1.1663496,0.0614829
61,-0.26913017,-0.41026923,"('illogical', 'logical')",0.97954005,0.8378123,-0.010649269,-0.17719592,0.2332535,0.083449,-0.1498045
62,0.3371253,0.36053827,"('incompetent', 'brilliant')",1.0657053,1.1785516,0.29097128,0.46049613,0.5646006,0.6665286,0.101928
63,-0.7275492,-0.7025876,"('unperceptive', 'insightful')",0.85363185,0.8474774,0.73649454,0.7970603,0.2875257,0.3139834,0.0264577
64,0.33827233,0.2180286,"('shy', 'confident')",1.2661335,1.1964985,-6.013326,-6.102284,-1.4696401,-1.5625855,-0.0929454
65,0.6841676,0.4868178,"('insecure', 'secure')",1.3139188,1.2437723,-0.35492405,-0.39219618,0.5477208,0.4461313,-0.1015895
66,-1.4526348,-1.4122937,"('inactive', 'active')",-1.4755652,-1.4571747,0.53051573,0.4994385,-0.7992281,-0.7900099,0.0092182
67,0.6159881,0.5018543,"('doubtful', 'determined')",-0.057090282,-0.017429885,-0.43201274,-0.37082547,0.042295,0.0378663,-0.0044287
68,-0.07943986,-0.12542129,"('dependent', 'independent')",0.159033,0.09386451,-0.6123785,-0.6286538,-0.1775951,-0.2200702,-0.0424751
69,-0.41992664,-0.3217992,"('lazy', 'industrious')",0.43364397,0.430417,-0.21693358,-0.16902517,-0.0677388,-0.0201358,0.047603
70,0.0026539452,0.00023324788,"('lethargic', 'energetic')",0.7995539,0.8586131,0.26074603,0.31620333,0.3543179,0.3916832,0.0373653
71,-0.1303282,-0.121020645,"('diffident', 'self-confident')",1.1047956,1.2011379,0.65275097,0.6500273,0.5424061,0.5767148,0.0343087
72,-0.11316468,-0.113535844,"('unambitious', 'ambitious')",0.51873595,0.5767423,-1.2144368,-1.0923464,-0.2696218,-0.2097133,0.0599085
73,0.7103927,0.7088073,"('helpless', 'self-reliant')",0.8100764,0.7414224,-2.7849832,-2.7251391,-0.4215047,-0.4249698,-0.0034651
74,-0.21833123,-0.14946993,"('undedicated', 'dedicated')",-0.065660685,-0.058602013,-0.430673,-0.43550345,-0.2382216,-0.2145251,0.0236965
75,0.24445288,0.30041313,"('meek', 'impulsive')",-0.74784017,-0.7492893,0.0045474824,0.13613431,-0.1662799,-0.1042473,0.0620326
76,1.0933836,1.1823094,"('anxious', 'daring')",0.62297887,0.7062872,0.236258,0.27489442,0.6508735,0.7211637,0.0702902
77,-0.67194074,-0.7879695,"('unmotivated', 'motivated')",0.9725162,0.8402343,-0.96095824,-0.98991126,-0.2201276,-0.3125488,-0.0924212
78,-1.2870415,-1.1289073,"('nonresilient', 'resilient')",0.25108168,0.29161465,-0.048622917,-0.014996106,-0.3615276,-0.2840963,0.0774313
79,-1.0540746,-0.9619948,"('wavering', 'unwavering')",-1.3432946,-1.4673036,-0.08076246,-0.0061393827,-0.8260439,-0.8118126,0.0142313
80,0.39046636,0.26255584,"('dominated', 'dominating')",0.46506995,0.54812574,-1.2664964,-1.2466638,-0.1369867,-0.1453274,-0.0083407
81,0.62399495,0.34712678,"('submissive', 'aggressive')",2.236482,2.226776,-0.79691625,-0.81735766,0.6878536,0.585515,-0.1023386
82,-0.5259499,-0.5343863,"('poor', 'rich')",0.18296959,0.11533161,6.1304555,6.2220016,1.9291584,1.9343157,0.0051573
83,-0.38898742,-0.5439132,"('powerless', 'powerful')",0.59246856,0.57714003,-1.267774,-1.3266767,-0.3547643,-0.43115,-0.0763857
84,0.46136793,0.3285221,"('inferior', 'superior')",0.53114814,0.47527492,0.854836,0.84228104,0.615784,0.5486927,-0.0670913
85,-0.80928546,-0.7460475,"('insignificant', 'prestigious')",-0.616165,-0.7656137,0.6615387,0.6702693,-0.2546372,-0.280464,-0.0258268
86,-1.268727,-1.4823463,"('uninfluential', 'influential')",0.5478318,0.3858194,-0.51685727,-0.69325393,-0.4125841,-0.5965936,-0.1840095
87,0.14022416,-0.07043547,"('unsuccessful', 'successful')",0.3807546,0.32163465,0.64618206,0.6486463,0.3890536,0.2999485,-0.0891051
88,-0.6120781,-0.66495705,"('low', 'eminent')",-0.11741626,-0.21908255,0.26393932,0.24928707,-0.155185,-0.2115842,-0.0563992
